PLAYER_ID,player_proj,team_proj,opponent_proj,market,projection_mean,projection_sd,projected_minutes,pred_rate,start_prob,is_starter,may_not_play,injury_prob,game_date_proj,player_key,player_odds,team_odds,opponent_odds,game_date_odds,book,line,over_odds,under_odds,p_over_model,p_over_imp,p_under_imp,edge_over
1631260,AJ Green,MIL,MIA,PTS,7.018747802883658,4.227409398341628,21.24388539482879,0.33038908,0.7,1,0,0.0,2025-11-26,aj green,AJ Green,MIL,@MIA,2025-11-26,draftkings,9.5,103.0,-131.0,0.2786206893436438,0.49261083743842365,0.5670995670995671,-0.21399014809477984
1631260,AJ Green,MIL,MIA,PTS,7.018747802883658,4.227409398341628,21.24388539482879,0.33038908,0.7,1,0,0.0,2025-11-26,aj green,AJ Green,MIL,@MIA,2025-11-26,fanduel,9.5,-102.0,-130.0,0.2786206893436438,0.504950495049505,0.5652173913043478,-0.22632980570586114
1631260,AJ Green,MIL,MIA,PTS,7.018747802883658,4.227409398341628,21.24388539482879,0.33038908,0.7,1,0,0.0,2025-11-26,aj green,AJ Green,MIL,@MIA,2025-11-26,caesars,9.5,-104.0,-129.0,0.2786206893436438,0.5098039215686274,0.5633187772925764,-0.2311832322249836
1628988,Aaron Holiday,HOU,GSW,PTS,8.21305392291795,3.644210113414827,15.114839225084884,0.54337686,0.7,0,0,0.0,2025-11-26,aaron holiday,Aaron Holiday,HOU,@GSW,2025-11-26,draftkings,9.5,-118.0,-108.0,0.36198868667196304,0.5412844036697247,0.5192307692307693,-0.1792957169977617
1642349,Ajay Mitchell,OKC,MIN,PTS,13.62075889296956,4.919641974254469,22.35214140040788,0.60937154,0.7,0,0,0.0,2025-11-26,ajay mitchell,Ajay Mitchell,OKC,MIN,2025-11-26,draftkings,16.5,-107.0,-120.0,0.2791884042937196,0.5169082125603864,0.5454545454545454,-0.23771980826666683
1642349,Ajay Mitchell,OKC,MIN,PTS,13.62075889296956,4.919641974254469,22.35214140040788,0.60937154,0.7,0,0,0.0,2025-11-26,ajay mitchell,Ajay Mitchell,OKC,MIN,2025-11-26,fanduel,16.5,-114.0,-114.0,0.2791884042937196,0.5327102803738317,0.5327102803738317,-0.2535218760801121
1642349,Ajay Mitchell,OKC,MIN,PTS,13.62075889296956,4.919641974254469,22.35214140040788,0.60937154,0.7,0,0,0.0,2025-11-26,ajay mitchell,Ajay Mitchell,OKC,MIN,2025-11-26,caesars,16.5,-112.0,-120.0,0.2791884042937196,0.5283018867924528,0.5454545454545454,-0.24911348249873322
1627936,Alex Caruso,OKC,MIN,PTS,3.531328267098121,2.561781844526264,11.910265125764784,0.2964945,0.7,0,0,0.0,2025-11-26,alex caruso,Alex Caruso,OKC,MIN,2025-11-26,draftkings,7.5,-112.0,-113.0,0.06066873378846549,0.5283018867924528,0.5305164319248826,-0.46763315300398733
1627936,Alex Caruso,OKC,MIN,PTS,3.531328267098121,2.561781844526264,11.910265125764784,0.2964945,0.7,0,0,0.0,2025-11-26,alex caruso,Alex Caruso,OKC,MIN,2025-11-26,fanduel,7.5,-106.0,-125.0,0.06066873378846549,0.5145631067961165,0.5555555555555556,-0.453894373007651
1627936,Alex Caruso,OKC,MIN,PTS,3.531328267098121,2.561781844526264,11.910265125764784,0.2964945,0.7,0,0,0.0,2025-11-26,alex caruso,Alex Caruso,OKC,MIN,2025-11-26,caesars,7.5,-109.0,-122.0,0.06066873378846549,0.5215311004784688,0.5495495495495496,-0.46086236669000336
1630578,Alperen Sengun,HOU,GSW,PTS,26.767609369404802,6.685360644684903,28.95146794487717,0.9245683,0.7,0,0,0.0,2025-11-26,alperen sengun,Alperen Sengun,HOU,@GSW,2025-11-26,draftkings,22.5,-124.0,-103.0,0.7383775221502784,0.5535714285714286,0.5073891625615764,0.1848060935788498
1630578,Alperen Sengun,HOU,GSW,PTS,26.767609369404802,6.685360644684903,28.95146794487717,0.9245683,0.7,0,0,0.0,2025-11-26,alperen sengun,Alperen Sengun,HOU,@GSW,2025-11-26,caesars,23.5,-110.0,-122.0,0.6874980293500969,0.5238095238095238,0.5495495495495496,0.16368850554057301
1641708,Amen Thompson,HOU,GSW,PTS,14.751226917721686,6.050369545396744,30.293588975434396,0.4869422,0.7,1,0,0.0,2025-11-26,amen thompson,Amen Thompson,HOU,@GSW,2025-11-26,draftkings,19.5,-114.0,-112.0,0.21626394977588337,0.5327102803738317,0.5283018867924528,-0.31644633059794836
1641708,Amen Thompson,HOU,GSW,PTS,14.751226917721686,6.050369545396744,30.293588975434396,0.4869422,0.7,1,0,0.0,2025-11-26,amen thompson,Amen Thompson,HOU,@GSW,2025-11-26,caesars,19.5,-115.0,-117.0,0.21626394977588337,0.5348837209302325,0.5391705069124424,-0.31861977115434914
1629614,Andrew Nembhard,IND,TOR,PTS,10.848709312083257,4.356001908403651,19.596690283902294,0.55359906,0.7,0,0,0.0,2025-11-26,andrew nembhard,Andrew Nembhard,IND,@TOR,2025-11-26,draftkings,16.5,-104.0,-122.0,0.09725414602930937,0.5098039215686274,0.5495495495495496,-0.41254977553931804
1629614,Andrew Nembhard,IND,TOR,PTS,10.848709312083257,4.356001908403651,19.596690283902294,0.55359906,0.7,0,0,0.0,2025-11-26,andrew nembhard,Andrew Nembhard,IND,@TOR,2025-11-26,fanduel,16.5,102.0,-136.0,0.09725414602930937,0.49504950495049505,0.576271186440678,-0.39779535892118567
1629614,Andrew Nembhard,IND,TOR,PTS,10.848709312083257,4.356001908403651,19.596690283902294,0.55359906,0.7,0,0,0.0,2025-11-26,andrew nembhard,Andrew Nembhard,IND,@TOR,2025-11-26,caesars,16.5,-107.0,-125.0,0.09725414602930937,0.5169082125603864,0.5555555555555556,-0.41965406653107706
203952,Andrew Wiggins,MIA,MIL,PTS,11.38388010392706,5.054281091578362,24.867469879518072,0.457782,0.7,0,0,0.0,2025-11-26,andrew wiggins,Andrew Wiggins,MIA,MIL,2025-11-26,draftkings,13.5,-115.0,-111.0,0.3377254779345109,0.5348837209302325,0.5260663507109005,-0.1971582429957216
203952,Andrew Wiggins,MIA,MIL,PTS,11.38388010392706,5.054281091578362,24.867469879518072,0.457782,0.7,0,0,0.0,2025-11-26,andrew wiggins,Andrew Wiggins,MIA,MIL,2025-11-26,fanduel,13.5,100.0,-132.0,0.3377254779345109,0.5,0.5689655172413793,-0.1622745220654891
203952,Andrew Wiggins,MIA,MIL,PTS,11.38388010392706,5.054281091578362,24.867469879518072,0.457782,0.7,0,0,0.0,2025-11-26,andrew wiggins,Andrew Wiggins,MIA,MIL,2025-11-26,caesars,13.5,-110.0,-121.0,0.3377254779345109,0.5238095238095238,0.5475113122171946,-0.18608404587501293
1629014,Anfernee Simons,BOS,DET,PTS,13.214642167880834,4.609817790917828,18.91390728476821,0.6986733,0.7,0,0,0.0,2025-11-26,anfernee simons,Anfernee Simons,BOS,DET,2025-11-26,draftkings,13.5,-126.0,-101.0,0.47532036041172754,0.5575221238938053,0.5024875621890548,-0.08220176348207775
1629014,Anfernee Simons,BOS,DET,PTS,13.214642167880834,4.609817790917828,18.91390728476821,0.6986733,0.7,0,0,0.0,2025-11-26,anfernee simons,Anfernee Simons,BOS,DET,2025-11-26,fanduel,13.5,-132.0,100.0,0.47532036041172754,0.5689655172413793,0.5,-0.0936451568296518
1629014,Anfernee Simons,BOS,DET,PTS,13.214642167880834,4.609817790917828,18.91390728476821,0.6986733,0.7,0,0,0.0,2025-11-26,anfernee simons,Anfernee Simons,BOS,DET,2025-11-26,caesars,13.5,-130.0,-103.0,0.47532036041172754,0.5652173913043478,0.5073891625615764,-0.08989703089262024
1630162,Anthony Edwards,MIN,OKC,PTS,23.35381270219118,6.441314497420369,29.26282051282051,0.79807115,0.7,0,0,0.0,2025-11-26,anthony edwards,Anthony Edwards,MIN,@OKC,2025-11-26,draftkings,25.5,-107.0,-119.0,0.36949509790667,0.5169082125603864,0.54337899543379,-0.14741311465371643
1630162,Anthony Edwards,MIN,OKC,PTS,23.35381270219118,6.441314497420369,29.26282051282051,0.79807115,0.7,0,0,0.0,2025-11-26,anthony edwards,Anthony Edwards,MIN,@OKC,2025-11-26,fanduel,25.5,100.0,-132.0,0.36949509790667,0.5,0.5689655172413793,-0.13050490209333
1630162,Anthony Edwards,MIN,OKC,PTS,23.35381270219118,6.441314497420369,29.26282051282051,0.79807115,0.7,0,0,0.0,2025-11-26,anthony edwards,Anthony Edwards,MIN,@OKC,2025-11-26,caesars,25.5,-109.0,-122.0,0.36949509790667,0.5215311004784688,0.5495495495495496,-0.15203600257179883
1641709,Ausar Thompson,DET,BOS,PTS,7.843475463608503,3.8771548259705657,18.25669608298498,0.42962185,0.7,0,0,0.0,2025-11-26,ausar thompson,Ausar Thompson,DET,@BOS,2025-11-26,draftkings,10.5,-120.0,-106.0,0.24661715736948864,0.5454545454545454,0.5145631067961165,-0.2988373880850568
1641709,Ausar Thompson,DET,BOS,PTS,7.843475463608503,3.8771548259705657,18.25669608298498,0.42962185,0.7,0,0,0.0,2025-11-26,ausar thompson,Ausar Thompson,DET,@BOS,2025-11-26,fanduel,11.5,-112.0,-118.0,0.1728162088814882,0.5283018867924528,0.5412844036697247,-0.35548567791096464
1641709,Ausar Thompson,DET,BOS,PTS,7.843475463608503,3.8771548259705657,18.25669608298498,0.42962185,0.7,0,0,0.0,2025-11-26,ausar thompson,Ausar Thompson,DET,@BOS,2025-11-26,caesars,11.5,-110.0,-121.0,0.1728162088814882,0.5238095238095238,0.5475113122171946,-0.35099331492803565
1628389,Bam Adebayo,MIA,MIL,PTS,10.353266664298184,4.210218378568163,18.650602409638555,0.555117,0.7,1,0,0.0,2025-11-26,bam adebayo,Bam Adebayo,MIA,MIL,2025-11-26,draftkings,17.5,-108.0,-118.0,0.04480360626293822,0.5192307692307693,0.5412844036697247,-0.47442716296783105
1628389,Bam Adebayo,MIA,MIL,PTS,10.353266664298184,4.210218378568163,18.650602409638555,0.555117,0.7,1,0,0.0,2025-11-26,bam adebayo,Bam Adebayo,MIA,MIL,2025-11-26,fanduel,17.5,-102.0,-130.0,0.04480360626293822,0.504950495049505,0.5652173913043478,-0.46014688878656673
1628389,Bam Adebayo,MIA,MIL,PTS,10.353266664298184,4.210218378568163,18.650602409638555,0.555117,0.7,1,0,0.0,2025-11-26,bam adebayo,Bam Adebayo,MIA,MIL,2025-11-26,caesars,17.5,-108.0,-122.0,0.04480360626293822,0.5192307692307693,0.5495495495495496,-0.47442716296783105
1641767,Ben Sheppard,IND,TOR,PTS,3.1753938600789366,2.9497954353089524,14.959124015260368,0.21227138,0.7,1,0,0.0,2025-11-26,ben sheppard,Ben Sheppard,IND,@TOR,2025-11-26,draftkings,6.5,-101.0,-126.0,0.12985786205067984,0.5024875621890548,0.5575221238938053,-0.37262970013837493
1641767,Ben Sheppard,IND,TOR,PTS,3.1753938600789366,2.9497954353089524,14.959124015260368,0.21227138,0.7,1,0,0.0,2025-11-26,ben sheppard,Ben Sheppard,IND,@TOR,2025-11-26,fanduel,5.5,-130.0,-102.0,0.21533176227305284,0.5652173913043478,0.504950495049505,-0.34988562903129494
1641767,Ben Sheppard,IND,TOR,PTS,3.1753938600789366,2.9497954353089524,14.959124015260368,0.21227138,0.7,1,0,0.0,2025-11-26,ben sheppard,Ben Sheppard,IND,@TOR,2025-11-26,caesars,6.5,102.0,-136.0,0.12985786205067984,0.49504950495049505,0.576271186440678,-0.3651916428998152
1631097,Bennedict Mathurin,IND,TOR,PTS,13.28949408565919,4.693636041164021,20.167467670812073,0.658957,0.7,0,0,0.0,2025-11-26,bennedict mathurin,Bennedict Mathurin,IND,@TOR,2025-11-26,draftkings,20.5,-110.0,-116.0,0.062240953281706424,0.5238095238095238,0.5370370370370371,-0.4615685705278174
1631097,Bennedict Mathurin,IND,TOR,PTS,13.28949408565919,4.693636041164021,20.167467670812073,0.658957,0.7,0,0,0.0,2025-11-26,bennedict mathurin,Bennedict Mathurin,IND,@TOR,2025-11-26,fanduel,20.5,-110.0,-120.0,0.062240953281706424,0.5238095238095238,0.5454545454545454,-0.4615685705278174
1631097,Bennedict Mathurin,IND,TOR,PTS,13.28949408565919,4.693636041164021,20.167467670812073,0.658957,0.7,0,0,0.0,2025-11-26,bennedict mathurin,Bennedict Mathurin,IND,@TOR,2025-11-26,caesars,20.5,-115.0,-115.0,0.062240953281706424,0.5348837209302325,0.5348837209302325,-0.4726427676485261
1626171,Bobby Portis,MIL,MIA,PTS,7.31578828903614,3.4798728420019565,14.926624737945492,0.49011672,0.7,0,0,0.0,2025-11-26,bobby portis,Bobby Portis,MIL,@MIA,2025-11-26,draftkings,13.5,-107.0,-119.0,0.037772828972638894,0.5169082125603864,0.54337899543379,-0.47913538358774754
1626171,Bobby Portis,MIL,MIA,PTS,7.31578828903614,3.4798728420019565,14.926624737945492,0.49011672,0.7,0,0,0.0,2025-11-26,bobby portis,Bobby Portis,MIL,@MIA,2025-11-26,fanduel,13.5,-106.0,-125.0,0.037772828972638894,0.5145631067961165,0.5555555555555556,-0.4767902778234776
1626171,Bobby Portis,MIL,MIA,PTS,7.31578828903614,3.4798728420019565,14.926624737945492,0.49011672,0.7,0,0,0.0,2025-11-26,bobby portis,Bobby Portis,MIL,@MIA,2025-11-26,caesars,13.5,-109.0,-122.0,0.037772828972638894,0.5215311004784688,0.5495495495495496,-0.48375827150582995
1641764,Brandin Podziemski,GSW,HOU,PTS,11.935212960610022,5.0630088850169015,24.67132867132867,0.48376855,0.7,0,0,0.0,2025-11-26,brandin podziemski,Brandin Podziemski,GSW,HOU,2025-11-26,draftkings,11.5,-105.0,-121.0,0.5342506348272638,0.5121951219512195,0.5475113122171946,0.022055512876044236
1641764,Brandin Podziemski,GSW,HOU,PTS,11.935212960610022,5.0630088850169015,24.67132867132867,0.48376855,0.7,0,0,0.0,2025-11-26,brandin podziemski,Brandin Podziemski,GSW,HOU,2025-11-26,caesars,11.5,-110.0,-121.0,0.5342506348272638,0.5238095238095238,0.5475113122171946,0.010441111017739924
1627742,Brandon Ingram,TOR,IND,PTS,19.19781014938985,6.281054294947829,30.259465692869497,0.6344398,0.7,0,0,0.0,2025-11-26,brandon ingram,Brandon Ingram,TOR,IND,2025-11-26,draftkings,23.5,-109.0,-117.0,0.24668865519933925,0.5215311004784688,0.5391705069124424,-0.2748424452791296
1627742,Brandon Ingram,TOR,IND,PTS,19.19781014938985,6.281054294947829,30.259465692869497,0.6344398,0.7,0,0,0.0,2025-11-26,brandon ingram,Brandon Ingram,TOR,IND,2025-11-26,fanduel,23.5,-110.0,-120.0,0.24668865519933925,0.5238095238095238,0.5454545454545454,-0.2771208686101846
1627742,Brandon Ingram,TOR,IND,PTS,19.19781014938985,6.281054294947829,30.259465692869497,0.6344398,0.7,0,0,0.0,2025-11-26,brandon ingram,Brandon Ingram,TOR,IND,2025-11-26,caesars,23.5,-114.0,-117.0,0.24668865519933925,0.5327102803738317,0.5391705069124424,-0.2860216251744925
1641706,Brandon Miller,CHA,NYK,PTS,12.485623777225848,4.489508358699215,18.563922942206656,0.67257464,0.7,0,0,0.0,2025-11-26,brandon miller,Brandon Miller,CHA,NYK,2025-11-26,draftkings,17.5,-118.0,-108.0,0.13201643081901115,0.5412844036697247,0.5192307692307693,-0.4092679728507136
1641706,Brandon Miller,CHA,NYK,PTS,12.485623777225848,4.489508358699215,18.563922942206656,0.67257464,0.7,0,0,0.0,2025-11-26,brandon miller,Brandon Miller,CHA,NYK,2025-11-26,fanduel,17.5,-114.0,-114.0,0.13201643081901115,0.5327102803738317,0.5327102803738317,-0.40069384955482057
1641706,Brandon Miller,CHA,NYK,PTS,12.485623777225848,4.489508358699215,18.563922942206656,0.67257464,0.7,0,0,0.0,2025-11-26,brandon miller,Brandon Miller,CHA,NYK,2025-11-26,caesars,17.5,-122.0,-108.0,0.13201643081901115,0.5495495495495496,0.5192307692307693,-0.41753311873053844
1630595,Cade Cunningham,DET,BOS,PTS,16.701704477964864,5.212880554709049,21.848583372039016,0.7644296,0.7,0,0,0.0,2025-11-26,cade cunningham,Cade Cunningham,DET,@BOS,2025-11-26,draftkings,25.5,-122.0,-105.0,0.045724892603012046,0.5495495495495496,0.5121951219512195,-0.5038246569465376
1630595,Cade Cunningham,DET,BOS,PTS,16.701704477964864,5.212880554709049,21.848583372039016,0.7644296,0.7,0,0,0.0,2025-11-26,cade cunningham,Cade Cunningham,DET,@BOS,2025-11-26,fanduel,25.5,-120.0,-110.0,0.045724892603012046,0.5454545454545454,0.5238095238095238,-0.49972965285153337
1630595,Cade Cunningham,DET,BOS,PTS,16.701704477964864,5.212880554709049,21.848583372039016,0.7644296,0.7,0,0,0.0,2025-11-26,cade cunningham,Cade Cunningham,DET,@BOS,2025-11-26,caesars,25.5,-121.0,-110.0,0.045724892603012046,0.5475113122171946,0.5238095238095238,-0.5017864196141826
1642285,Cam Spencer,MEM,NOP,PTS,9.082469475938902,4.092266400611195,18.95727316370619,0.4791021,0.7,0,0,0.0,2025-11-26,cam spencer,Cam Spencer,MEM,@NOP,2025-11-26,fanduel,10.5,-108.0,-122.0,0.3645238680075331,0.5192307692307693,0.5495495495495496,-0.15470690122323616
1641717,Cason Wallace,OKC,MIN,PTS,7.43291063587492,4.376046104967253,22.025832766825285,0.33746332,0.7,1,0,0.0,2025-11-26,cason wallace,Cason Wallace,OKC,MIN,2025-11-26,draftkings,9.5,-108.0,-118.0,0.3183332759303009,0.5192307692307693,0.5412844036697247,-0.20089749330046835
1641717,Cason Wallace,OKC,MIN,PTS,7.43291063587492,4.376046104967253,22.025832766825285,0.33746332,0.7,1,0,0.0,2025-11-26,cason wallace,Cason Wallace,OKC,MIN,2025-11-26,fanduel,9.5,100.0,-132.0,0.3183332759303009,0.5,0.5689655172413793,-0.18166672406969908
1641717,Cason Wallace,OKC,MIN,PTS,7.43291063587492,4.376046104967253,22.025832766825285,0.33746332,0.7,1,0,0.0,2025-11-26,cason wallace,Cason Wallace,OKC,MIN,2025-11-26,caesars,9.5,-103.0,-130.0,0.3183332759303009,0.5073891625615764,0.5652173913043478,-0.18905588663127548
1642907,Cedric Coward,MEM,NOP,PTS,9.819967719493318,4.263560451878558,19.786845895343248,0.49628767,0.7,1,0,0.0,2025-11-26,cedric coward,Cedric Coward,MEM,@NOP,2025-11-26,draftkings,13.5,-101.0,-126.0,0.19403136340499683,0.5024875621890548,0.5575221238938053,-0.30845619878405794
1642907,Cedric Coward,MEM,NOP,PTS,9.819967719493318,4.263560451878558,19.786845895343248,0.49628767,0.7,1,0,0.0,2025-11-26,cedric coward,Cedric Coward,MEM,@NOP,2025-11-26,fanduel,13.5,-108.0,-122.0,0.19403136340499683,0.5192307692307693,0.5495495495495496,-0.32519940582577245
1642907,Cedric Coward,MEM,NOP,PTS,9.819967719493318,4.263560451878558,19.786845895343248,0.49628767,0.7,1,0,0.0,2025-11-26,cedric coward,Cedric Coward,MEM,@NOP,2025-11-26,caesars,13.5,-110.0,-121.0,0.19403136340499683,0.5238095238095238,0.5475113122171946,-0.329778160404527
1631096,Chet Holmgren,OKC,MIN,PTS,14.974540620333153,5.147747487947703,23.331067301155674,0.64182836,0.7,1,0,0.0,2025-11-26,chet holmgren,Chet Holmgren,OKC,MIN,2025-11-26,draftkings,19.5,-110.0,-115.0,0.18966960244428366,0.5238095238095238,0.5348837209302325,-0.3341399213652402
1631096,Chet Holmgren,OKC,MIN,PTS,14.974540620333153,5.147747487947703,23.331067301155674,0.64182836,0.7,1,0,0.0,2025-11-26,chet holmgren,Chet Holmgren,OKC,MIN,2025-11-26,fanduel,19.5,-114.0,-114.0,0.18966960244428366,0.5327102803738317,0.5327102803738317,-0.34304067792954807
1631096,Chet Holmgren,OKC,MIN,PTS,14.974540620333153,5.147747487947703,23.331067301155674,0.64182836,0.7,1,0,0.0,2025-11-26,chet holmgren,Chet Holmgren,OKC,MIN,2025-11-26,caesars,19.5,-109.0,-122.0,0.18966960244428366,0.5215311004784688,0.5495495495495496,-0.3318614980341852
203991,Clint Capela,HOU,GSW,PTS,5.052338742628911,3.3060731495303193,16.137407629318954,0.31308243,0.7,0,0,0.0,2025-11-26,clint capela,Clint Capela,HOU,@GSW,2025-11-26,draftkings,5.5,-129.0,101.0,0.4461455458953203,0.5633187772925764,0.4975124378109453,-0.1171732313972561
203991,Clint Capela,HOU,GSW,PTS,5.052338742628911,3.3060731495303193,16.137407629318954,0.31308243,0.7,0,0,0.0,2025-11-26,clint capela,Clint Capela,HOU,@GSW,2025-11-26,caesars,5.5,-130.0,-103.0,0.4461455458953203,0.5652173913043478,0.5073891625615764,-0.11907184540902749
1631221,Collin Gillespie,PHX,SAC,PTS,7.44540492658573,4.114898313798778,20.299559471365637,0.36677667,0.7,0,0,0.0,2025-11-26,collin gillespie,Collin Gillespie,PHX,@SAC,2025-11-26,fanduel,14.5,100.0,-132.0,0.043227345345426826,0.5,0.5689655172413793,-0.4567726546545732
1629012,Collin Sexton,CHA,NYK,PTS,10.174674252912585,4.071024687899458,17.092819614711033,0.59526014,0.7,0,0,0.0,2025-11-26,collin sexton,Collin Sexton,CHA,NYK,2025-11-26,fanduel,12.5,-128.0,-104.0,0.28393566482732613,0.5614035087719298,0.5098039215686274,-0.27746784394460366
1630558,Davion Mitchell,MIA,MIL,PTS,5.858939792736468,4.111652036622963,20.96385542168675,0.27947816,0.7,0,0,0.0,2025-11-26,davion mitchell,Davion Mitchell,MIA,MIL,2025-11-26,draftkings,8.5,-126.0,-102.0,0.26032767347423436,0.5575221238938053,0.504950495049505,-0.29719445041957093
1630558,Davion Mitchell,MIA,MIL,PTS,5.858939792736468,4.111652036622963,20.96385542168675,0.27947816,0.7,0,0,0.0,2025-11-26,davion mitchell,Davion Mitchell,MIA,MIL,2025-11-26,fanduel,8.5,-132.0,100.0,0.26032767347423436,0.5689655172413793,0.5,-0.308637843767145
1630558,Davion Mitchell,MIA,MIL,PTS,5.858939792736468,4.111652036622963,20.96385542168675,0.27947816,0.7,0,0,0.0,2025-11-26,davion mitchell,Davion Mitchell,MIA,MIL,2025-11-26,caesars,8.5,-130.0,-103.0,0.26032767347423436,0.5652173913043478,0.5073891625615764,-0.3048897178301134
1628368,De'Aaron Fox,SAS,POR,PTS,14.070958314088426,4.900679718175901,21.65529010238908,0.64977,0.7,1,0,0.0,2025-11-26,deaaron fox,De'Aaron Fox,SAS,@POR,2025-11-26,fanduel,24.5,-102.0,-130.0,0.01666519862767224,0.504950495049505,0.5652173913043478,-0.4882852964218327
