PLAYER_ID,player_proj,team_proj,opponent_proj,market,projection_mean,projection_sd,projected_minutes,pred_rate,start_prob,is_starter,may_not_play,injury_prob,game_date_proj,player_key,player_odds,team_odds,opponent_odds,game_date_odds,book,line,over_odds,under_odds,p_over_model,p_over_imp,p_under_imp,edge_over
1631260,AJ Green,MIL,LAL,PTS,9.789152580499648,5.483040446381439,28.2,0.34713307,0.7,1,0,0.0,2025-11-17,aj green,AJ Green,MIL,@CLE,2025-11-17,mgm,8.5,-155.0,115.0,0.5929407943176834,0.6078431372549019,0.46511627906976744,-0.014902342937218482
1631260,AJ Green,MIL,LAL,PTS,9.789152580499648,5.483040446381439,28.2,0.34713307,0.7,1,0,0.0,2025-11-17,aj green,AJ Green,MIL,@CLE,2025-11-17,draftkings,8.5,-131.0,103.0,0.5929407943176834,0.5670995670995671,0.49261083743842365,0.025841227218116325
1631260,AJ Green,MIL,LAL,PTS,9.789152580499648,5.483040446381439,28.2,0.34713307,0.7,1,0,0.0,2025-11-17,aj green,AJ Green,MIL,@CLE,2025-11-17,fanduel,9.5,104.0,-138.0,0.521028796865577,0.49019607843137253,0.5798319327731093,0.030832718434204487
1631260,AJ Green,MIL,LAL,PTS,9.789152580499648,5.483040446381439,28.2,0.34713307,0.7,1,0,0.0,2025-11-17,aj green,AJ Green,MIL,@CLE,2025-11-17,caesars,8.5,-132.0,-102.0,0.5929407943176834,0.5689655172413793,0.504950495049505,0.02397527707630409
1631260,AJ Green,MIL,LAL,PTS,9.789152580499648,5.483040446381439,28.2,0.34713307,0.7,1,0,0.0,2025-11-17,aj green,AJ Green,MIL,@CLE,2025-11-17,betrivers,8.5,-121.0,-110.0,0.5929407943176834,0.5475113122171946,0.5238095238095238,0.045429482100488805
203932,Aaron Gordon,DEN,MIN,PTS,17.604802656173707,6.030478387916706,29.2,0.6029042,0.7,1,0,0.0,2025-11-17,aaron gordon,Aaron Gordon,DEN,CHI,2025-11-17,mgm,18.5,-125.0,-110.0,0.44099559933806687,0.5555555555555556,0.5238095238095238,-0.11455995621748871
203932,Aaron Gordon,DEN,MIN,PTS,17.604802656173707,6.030478387916706,29.2,0.6029042,0.7,1,0,0.0,2025-11-17,aaron gordon,Aaron Gordon,DEN,CHI,2025-11-17,draftkings,17.5,-117.0,-109.0,0.5069328009221687,0.5391705069124424,0.5215311004784688,-0.032237705990273646
203932,Aaron Gordon,DEN,MIN,PTS,17.604802656173707,6.030478387916706,29.2,0.6029042,0.7,1,0,0.0,2025-11-17,aaron gordon,Aaron Gordon,DEN,CHI,2025-11-17,fanduel,17.5,-112.0,-118.0,0.5069328009221687,0.5283018867924528,0.5412844036697247,-0.021369085870284077
203932,Aaron Gordon,DEN,MIN,PTS,17.604802656173707,6.030478387916706,29.2,0.6029042,0.7,1,0,0.0,2025-11-17,aaron gordon,Aaron Gordon,DEN,CHI,2025-11-17,caesars,17.5,-115.0,-117.0,0.5069328009221687,0.5348837209302325,0.5391705069124424,-0.027950920008063762
1642349,Ajay Mitchell,OKC,CHA,PTS,16.247254014015198,6.094837067627655,30.2,0.53798854,0.7,0,0,0.0,2025-11-17,ajay mitchell,Ajay Mitchell,OKC,@NOP,2025-11-17,mgm,14.5,-118.0,-110.0,0.6128204518780774,0.5412844036697247,0.5238095238095238,0.07153604820835269
1642349,Ajay Mitchell,OKC,CHA,PTS,16.247254014015198,6.094837067627655,30.2,0.53798854,0.7,0,0,0.0,2025-11-17,ajay mitchell,Ajay Mitchell,OKC,@NOP,2025-11-17,draftkings,14.5,-119.0,-107.0,0.6128204518780774,0.54337899543379,0.5169082125603864,0.06944145644428745
1642349,Ajay Mitchell,OKC,CHA,PTS,16.247254014015198,6.094837067627655,30.2,0.53798854,0.7,0,0,0.0,2025-11-17,ajay mitchell,Ajay Mitchell,OKC,@NOP,2025-11-17,fanduel,14.5,-132.0,100.0,0.6128204518780774,0.5689655172413793,0.5,0.043854934636698095
1642349,Ajay Mitchell,OKC,CHA,PTS,16.247254014015198,6.094837067627655,30.2,0.53798854,0.7,0,0,0.0,2025-11-17,ajay mitchell,Ajay Mitchell,OKC,@NOP,2025-11-17,caesars,14.5,-125.0,-107.0,0.6128204518780774,0.5555555555555556,0.5169082125603864,0.05726489632252185
