PLAYER_ID,player_proj,team_proj,opponent_proj,market,projection_mean,projection_sd,projected_minutes,pred_rate,start_prob,is_starter,may_not_play,injury_prob,game_date_proj,player_key,player_odds,team_odds,opponent_odds,game_date_odds,book,line,over_odds,under_odds,p_over_model,p_over_imp,p_under_imp,edge_over
1631260,AJ Green,MIL,DAL,PTS,9.498563700914383,5.334172503638642,27.4,0.3466629,0.7,1,0,0.0,2025-11-12,aj green,AJ Green,MIL,@CHA,2025-11-12,mgm,10.5,-115.0,-115.0,0.4255403277614189,0.5348837209302325,0.5348837209302325,-0.10934339316881359
1631260,AJ Green,MIL,DAL,PTS,9.498563700914383,5.334172503638642,27.4,0.3466629,0.7,1,0,0.0,2025-11-12,aj green,AJ Green,MIL,@CHA,2025-11-12,draftkings,10.5,-109.0,-117.0,0.4255403277614189,0.5215311004784688,0.5391705069124424,-0.09599077271704992
1631260,AJ Green,MIL,DAL,PTS,9.498563700914383,5.334172503638642,27.4,0.3466629,0.7,1,0,0.0,2025-11-12,aj green,AJ Green,MIL,@CHA,2025-11-12,fanduel,10.5,-111.0,-115.0,0.4255403277614189,0.5260663507109005,0.5348837209302325,-0.10052602294948154
203932,Aaron Gordon,DEN,SAC,PTS,18.816288471221924,5.955301136415385,28.0,0.6720103,0.7,0,0,0.0,2025-11-12,aaron gordon,Aaron Gordon,DEN,@LAC,2025-11-12,mgm,14.5,-135.0,100.0,0.7657067700828346,0.574468085106383,0.5,0.19123868497645158
203932,Aaron Gordon,DEN,SAC,PTS,18.816288471221924,5.955301136415385,28.0,0.6720103,0.7,0,0,0.0,2025-11-12,aaron gordon,Aaron Gordon,DEN,@LAC,2025-11-12,draftkings,14.5,-112.0,-114.0,0.7657067700828346,0.5283018867924528,0.5327102803738317,0.23740488329038179
203932,Aaron Gordon,DEN,SAC,PTS,18.816288471221924,5.955301136415385,28.0,0.6720103,0.7,0,0,0.0,2025-11-12,aaron gordon,Aaron Gordon,DEN,@LAC,2025-11-12,fanduel,14.5,-125.0,-106.0,0.7657067700828346,0.5555555555555556,0.5145631067961165,0.21015121452727903
1642349,Ajay Mitchell,OKC,GSW,PTS,17.8333459854126,5.988062387838089,28.8,0.6192134,0.7,1,0,0.0,2025-11-12,ajay mitchell,Ajay Mitchell,OKC,LAL,2025-11-12,mgm,16.5,-110.0,-120.0,0.5881027929584863,0.5238095238095238,0.5454545454545454,0.0642932691489625
1642349,Ajay Mitchell,OKC,GSW,PTS,17.8333459854126,5.988062387838089,28.8,0.6192134,0.7,1,0,0.0,2025-11-12,ajay mitchell,Ajay Mitchell,OKC,LAL,2025-11-12,draftkings,16.5,-105.0,-121.0,0.5881027929584863,0.5121951219512195,0.5475113122171946,0.07590767100726681
1642349,Ajay Mitchell,OKC,GSW,PTS,17.8333459854126,5.988062387838089,28.8,0.6192134,0.7,1,0,0.0,2025-11-12,ajay mitchell,Ajay Mitchell,OKC,LAL,2025-11-12,fanduel,16.5,100.0,-128.0,0.5881027929584863,0.5,0.5614035087719298,0.08810279295848633
201143,Al Horford,GSW,IND,PTS,7.2715999424457545,4.37942108932752,22.2,0.32754955,0.7,0,0,0.0,2025-11-12,al horford,Al Horford,GSW,@SAS,2025-11-12,mgm,6.5,105.0,-145.0,0.5699267414575182,0.4878048780487805,0.5918367346938775,0.08212186340873773
201143,Al Horford,GSW,IND,PTS,7.2715999424457545,4.37942108932752,22.2,0.32754955,0.7,0,0,0.0,2025-11-12,al horford,Al Horford,GSW,@SAS,2025-11-12,draftkings,6.5,-112.0,-114.0,0.5699267414575182,0.5283018867924528,0.5327102803738317,0.04162485466506538
1627936,Alex Caruso,OKC,GSW,PTS,6.0385803222656245,3.8308254008323672,19.2,0.3145094,0.7,0,0,0.0,2025-11-12,alex caruso,Alex Caruso,OKC,LAL,2025-11-12,mgm,6.5,-120.0,-110.0,0.45206367786302804,0.5454545454545454,0.5238095238095238,-0.09339086759151738
1627936,Alex Caruso,OKC,GSW,PTS,6.0385803222656245,3.8308254008323672,19.2,0.3145094,0.7,0,0,0.0,2025-11-12,alex caruso,Alex Caruso,OKC,LAL,2025-11-12,draftkings,6.5,-117.0,-109.0,0.45206367786302804,0.5391705069124424,0.5215311004784688,-0.08710682904941436
1627936,Alex Caruso,OKC,GSW,PTS,6.0385803222656245,3.8308254008323672,19.2,0.3145094,0.7,0,0,0.0,2025-11-12,alex caruso,Alex Caruso,OKC,LAL,2025-11-12,fanduel,6.5,-125.0,-102.0,0.45206367786302804,0.5555555555555556,0.504950495049505,-0.10349187769252755
