PLAYER_ID,player_proj,team_proj,opponent_proj,market,projection_mean,projection_sd,projected_minutes,pred_rate,start_prob,is_starter,may_not_play,injury_prob,game_date_proj,player_key,player_odds,team_odds,opponent_odds,game_date_odds,book,line,over_odds,under_odds,p_over_model,p_over_imp,p_under_imp,edge_over
203932,Aaron Gordon,DEN,NOP,PTS,16.304149399888463,5.271628514129852,23.325118483412325,0.69899535,0.7,0,0,0.0,2025-11-19,aaron gordon,Aaron Gordon,DEN,@NOP,2025-11-19,mgm,17.5,-125.0,-110.0,0.4102715431320805,0.5555555555555556,0.5238095238095238,-0.1452840124234751
203932,Aaron Gordon,DEN,NOP,PTS,16.304149399888463,5.271628514129852,23.325118483412325,0.69899535,0.7,0,0,0.0,2025-11-19,aaron gordon,Aaron Gordon,DEN,@NOP,2025-11-19,draftkings,17.5,-110.0,-116.0,0.4102715431320805,0.5238095238095238,0.5370370370370371,-0.11353798067744336
203932,Aaron Gordon,DEN,NOP,PTS,16.304149399888463,5.271628514129852,23.325118483412325,0.69899535,0.7,0,0,0.0,2025-11-19,aaron gordon,Aaron Gordon,DEN,@NOP,2025-11-19,fanduel,17.5,102.0,-130.0,0.4102715431320805,0.49504950495049505,0.5652173913043478,-0.08477796181841457
203932,Aaron Gordon,DEN,NOP,PTS,16.304149399888463,5.271628514129852,23.325118483412325,0.69899535,0.7,0,0,0.0,2025-11-19,aaron gordon,Aaron Gordon,DEN,@NOP,2025-11-19,caesars,17.5,-115.0,-115.0,0.4102715431320805,0.5348837209302325,0.5348837209302325,-0.12461217779815204
203932,Aaron Gordon,DEN,NOP,PTS,16.304149399888463,5.271628514129852,23.325118483412325,0.69899535,0.7,0,0,0.0,2025-11-19,aaron gordon,Aaron Gordon,DEN,@NOP,2025-11-19,betrivers,18.5,104.0,110.0,0.3385070037292477,0.49019607843137253,0.47619047619047616,-0.15168907470212484
1642349,Ajay Mitchell,OKC,SAC,PTS,15.126114920013308,5.170950068511663,23.471502590673573,0.64444596,0.7,0,0,0.0,2025-11-19,ajay mitchell,Ajay Mitchell,OKC,SAC,2025-11-19,mgm,14.5,-118.0,-110.0,0.5481874121255934,0.5412844036697247,0.5238095238095238,0.006903008455868664
1642349,Ajay Mitchell,OKC,SAC,PTS,15.126114920013308,5.170950068511663,23.471502590673573,0.64444596,0.7,0,0,0.0,2025-11-19,ajay mitchell,Ajay Mitchell,OKC,SAC,2025-11-19,draftkings,14.5,-126.0,-101.0,0.5481874121255934,0.5575221238938053,0.5024875621890548,-0.009334711768211879
1642349,Ajay Mitchell,OKC,SAC,PTS,15.126114920013308,5.170950068511663,23.471502590673573,0.64444596,0.7,0,0,0.0,2025-11-19,ajay mitchell,Ajay Mitchell,OKC,SAC,2025-11-19,fanduel,15.5,102.0,-130.0,0.4711796286043314,0.49504950495049505,0.5652173913043478,-0.023869876346163665
1642349,Ajay Mitchell,OKC,SAC,PTS,15.126114920013308,5.170950068511663,23.471502590673573,0.64444596,0.7,0,0,0.0,2025-11-19,ajay mitchell,Ajay Mitchell,OKC,SAC,2025-11-19,caesars,14.5,-127.0,-105.0,0.5481874121255934,0.5594713656387665,0.5121951219512195,-0.011283953513173128
1642349,Ajay Mitchell,OKC,SAC,PTS,15.126114920013308,5.170950068511663,23.471502590673573,0.64444596,0.7,0,0,0.0,2025-11-19,ajay mitchell,Ajay Mitchell,OKC,SAC,2025-11-19,betrivers,16.5,105.0,-104.0,0.39523783909575616,0.4878048780487805,0.5098039215686274,-0.09256703895302432
1630578,Alperen Sengun,HOU,CLE,PTS,31.011115451663184,7.464431042915332,34.19933868682097,0.9067753,0.7,0,0,0.0,2025-11-19,alperen sengun,Alperen Sengun,HOU,@CLE,2025-11-19,mgm,22.5,-118.0,-110.0,0.8729032820699094,0.5412844036697247,0.5238095238095238,0.33161887840018467
1630578,Alperen Sengun,HOU,CLE,PTS,31.011115451663184,7.464431042915332,34.19933868682097,0.9067753,0.7,0,0,0.0,2025-11-19,alperen sengun,Alperen Sengun,HOU,@CLE,2025-11-19,draftkings,22.5,-114.0,-111.0,0.8729032820699094,0.5327102803738317,0.5260663507109005,0.3401930016960777
1630578,Alperen Sengun,HOU,CLE,PTS,31.011115451663184,7.464431042915332,34.19933868682097,0.9067753,0.7,0,0,0.0,2025-11-19,alperen sengun,Alperen Sengun,HOU,@CLE,2025-11-19,fanduel,22.5,-113.0,-113.0,0.8729032820699094,0.5305164319248826,0.5305164319248826,0.3423868501450268
1630578,Alperen Sengun,HOU,CLE,PTS,31.011115451663184,7.464431042915332,34.19933868682097,0.9067753,0.7,0,0,0.0,2025-11-19,alperen sengun,Alperen Sengun,HOU,@CLE,2025-11-19,caesars,22.5,-117.0,-114.0,0.8729032820699094,0.5391705069124424,0.5327102803738317,0.333732775157467
