PLAYER_ID,player_proj,team_proj,opponent_proj,market,projection_mean,projection_sd,projected_minutes,pred_rate,start_prob,is_starter,may_not_play,injury_prob,game_date_proj,player_key,player_odds,team_odds,opponent_odds,game_date_odds,book,line,over_odds,under_odds,p_over_model,p_over_imp,p_under_imp,edge_over
1631260,AJ Green,MIL,0.0,PTS,9.549335718154907,4.9656699044783394,25.2,0.3789419,0.7,1,0,0.0,2025-11-04,aj green,AJ Green,MIL,@TOR,2025-11-04,caesars,9.5,,,0.5039635699676837,,,
1631260,AJ Green,MIL,0.0,PTS,9.549335718154907,4.9656699044783394,25.2,0.3789419,0.7,1,0,0.0,2025-11-04,aj green,AJ Green,MIL,@TOR,2025-11-04,draftkings,9.5,,,0.5039635699676837,,,
1631260,AJ Green,MIL,0.0,PTS,9.549335718154907,4.9656699044783394,25.2,0.3789419,0.7,1,0,0.0,2025-11-04,aj green,AJ Green,MIL,@TOR,2025-11-04,fanduel,9.5,,,0.5039635699676837,,,
1631260,AJ Green,MIL,0.0,PTS,9.549335718154907,4.9656699044783394,25.2,0.3789419,0.7,1,0,0.0,2025-11-04,aj green,AJ Green,MIL,@TOR,2025-11-04,hardrock,9.5,,,0.5039635699676837,,,
1631260,AJ Green,MIL,0.0,PTS,9.549335718154907,4.9656699044783394,25.2,0.3789419,0.7,1,0,0.0,2025-11-04,aj green,AJ Green,MIL,@TOR,2025-11-04,mgm,9.5,,,0.5039635699676837,,,
1641737,Adem Bona,PHI,0.0,PTS,12.22747070789337,6.051779546051485,31.2,0.3919061,0.7,0,0,0.0,2025-11-04,adem bona,Adem Bona,PHI,@CHI,2025-11-04,caesars,3.5,,,0.9253675648035347,,,
1641737,Adem Bona,PHI,0.0,PTS,12.22747070789337,6.051779546051485,31.2,0.3919061,0.7,0,0,0.0,2025-11-04,adem bona,Adem Bona,PHI,@CHI,2025-11-04,draftkings,3.5,,,0.9253675648035347,,,
1641737,Adem Bona,PHI,0.0,PTS,12.22747070789337,6.051779546051485,31.2,0.3919061,0.7,0,0,0.0,2025-11-04,adem bona,Adem Bona,PHI,@CHI,2025-11-04,fanduel,2.5,,,0.9460137817173363,,,
1642349,Ajay Mitchell,OKC,0.0,PTS,7.1962995529174805,3.9142704193937368,19.2,0.37480727,0.7,0,0,0.0,2025-11-04,ajay mitchell,Ajay Mitchell,OKC,@LAC,2025-11-04,caesars,14.5,,,0.03102654785259662,,,
1642349,Ajay Mitchell,OKC,0.0,PTS,7.1962995529174805,3.9142704193937368,19.2,0.37480727,0.7,0,0,0.0,2025-11-04,ajay mitchell,Ajay Mitchell,OKC,@LAC,2025-11-04,draftkings,14.5,,,0.03102654785259662,,,
1642349,Ajay Mitchell,OKC,0.0,PTS,7.1962995529174805,3.9142704193937368,19.2,0.37480727,0.7,0,0,0.0,2025-11-04,ajay mitchell,Ajay Mitchell,OKC,@LAC,2025-11-04,fanduel,14.5,,,0.03102654785259662,,,
