stat,feature,importance,importance_norm
AST,AST_roll5,0.7606934905052185,0.37271159013621796
AST,AST_roll10,0.2776872217655182,0.13605643702300732
AST,MIN_roll10,0.10118784755468369,0.04957829143446397
AST,ORtg_g_roll5,0.08897589147090912,0.04359488599262911
AST,MIN_roll5,0.07535400241613388,0.03692066570070511
AST,USG%,0.06720022857189178,0.032925619005773885
AST,REB_roll10,0.06528810411691666,0.03198874895883973
AST,TS%,0.06311588734388351,0.03092444332496341
AST,BPM,0.0585721880197525,0.028698199218321997
AST,PER,0.04811214283108711,0.023573165122690507
AST,REB_roll5,0.047394610941410065,0.023221601115750785
AST,VORP,0.04327070340514183,0.021201039411724052
AST,PTS_roll10,0.04053719714283943,0.01986172275082639
AST,WS/48,0.04029948636889458,0.019745253290189026
AST,Pace_g_roll5,0.0401911586523056,0.01969217672780266
AST,usage_share_roll5,0.03579334914684296,0.017537413220087443
AST,PTS_roll5,0.03425290808081627,0.016782654245025595
AST,DRtg_g_roll5,0.03365398943424225,0.016489206326891603
AST,TS_game_roll10,0.03159261494874954,0.0154792093018823
AST,days_rest,0.03152505308389664,0.015446106494514814
AST,HOME,0.030093349516391754,0.014744624859784327
AST,TS_game_roll5,0.026179423555731773,0.01282694633790798
PTS,USG%,8.530135154724121,0.5306648087949517
PTS,ORtg_g_roll5,0.8676983118057251,0.05398003084055231
PTS,TS%,0.8458235263824463,0.05261918735876456
PTS,PER,0.7803672552108765,0.048547113587875404
PTS,PTS_roll5,0.555393397808075,0.03455135538978838
PTS,BPM,0.460664838552475,0.02865823507305408
PTS,usage_share_roll5,0.3825099468231201,0.023796172523789634
PTS,Pace_g_roll5,0.3289269804954529,0.02046274414719582
PTS,PTS_roll10,0.29446089267730713,0.01831858821412164
PTS,WS/48,0.26949554681777954,0.016765479119512636
PTS,VORP,0.262582004070282,0.016335383491055365
PTS,AST_roll10,0.24471153318881989,0.015223650811399654
PTS,days_rest,0.24469633400440216,0.015222705261048273
PTS,MIN_roll5,0.24029289186000824,0.014948764492091019
PTS,REB_roll10,0.23995660245418549,0.014927843727061655
PTS,REB_roll5,0.23226875066757202,0.014449577870262449
PTS,AST_roll5,0.23120060563087463,0.014383127928803974
PTS,DRtg_g_roll5,0.23062044382095337,0.014347035715685698
PTS,TS_game_roll10,0.22969305515289307,0.014289342312089124
PTS,MIN_roll10,0.22347640991210938,0.01390260109425279
PTS,TS_game_roll5,0.1956353783607483,0.012170593873162626
PTS,HOME,0.18382170796394348,0.011435658373481232
REB,REB_roll10,0.8174658417701721,0.19204255926499547
REB,REB_roll5,0.7120837569236755,0.16728575079605898
REB,PER,0.33805885910987854,0.07941822785534583
REB,MIN_roll10,0.3282104432582855,0.07710459603343343
REB,MIN_roll5,0.30210453271865845,0.07097168427639085
REB,usage_share_roll5,0.24179182946681976,0.056802766999563846
REB,WS/48,0.23285196721553802,0.054702576461332954
REB,BPM,0.13307428359985352,0.03126237781328196
REB,TS%,0.1171504482626915,0.02752148255478291
REB,AST_roll5,0.11067398637533188,0.02600000452808339
REB,USG%,0.10813453048467636,0.025403424728093208
REB,AST_roll10,0.10432396084070206,0.02450822946818892
REB,PTS_roll10,0.09352557361125946,0.021971426321789528
REB,PTS_roll5,0.08204703032970428,0.01927483801707156
REB,VORP,0.07924813032150269,0.01861730849933916
REB,Pace_g_roll5,0.07591915130615234,0.017835250562260138
REB,days_rest,0.07117821276187897,0.01672148907543303
REB,DRtg_g_roll5,0.06754256039857864,0.015867386128532994
REB,ORtg_g_roll5,0.06651460379362106,0.015625894182151566
REB,TS_game_roll10,0.06249825656414032,0.014682356774917362
REB,HOME,0.05662062019109726,0.013301557389998766
REB,TS_game_roll5,0.05567246302962303,0.01307881226895414
