stat,feature,importance,importance_norm
AST,AST_roll5,0.7950776219367981,0.38792193212266113
AST,AST_roll10,0.26208874583244324,0.12787427273233998
AST,MIN_roll10,0.09763997793197632,0.0476389824675472
AST,ORtg_g_roll5,0.08624178916215897,0.04207775512534709
AST,MIN_roll5,0.07363288104534149,0.03592581239211072
AST,USG%,0.06592278927564621,0.03216402409167107
AST,REB_roll10,0.06462053209543228,0.03152864698190084
AST,TS%,0.06401330232620239,0.031232376858301786
AST,BPM,0.05792980268597603,0.028264210141754807
AST,REB_roll5,0.04923846572637558,0.02402366791911719
AST,PER,0.04606468230485916,0.022475164775468924
AST,VORP,0.04223177954554558,0.0206050743553547
AST,PTS_roll10,0.04117418825626373,0.02008907082939089
AST,Pace_g_roll5,0.039955299347639084,0.019494369472654503
AST,WS/48,0.03893746808171272,0.01899776504013232
AST,usage_share_roll5,0.03498298302292824,0.017068354071657327
AST,DRtg_g_roll5,0.033769477158784866,0.016476279126428777
AST,days_rest,0.03363283723592758,0.016409611896189336
AST,PTS_roll5,0.03359024226665497,0.01638882961993977
AST,HOME,0.03210848197340965,0.015665872137501587
AST,TS_game_roll10,0.03050423413515091,0.014883152433348723
AST,TS_game_roll5,0.026223935186862946,0.012794775409181327
PTS,USG%,8.627043724060059,0.534719636781691
PTS,ORtg_g_roll5,0.8892960548400879,0.05512016382961966
PTS,TS%,0.8015322685241699,0.049680407008803655
PTS,PER,0.7653680443763733,0.047438883560061845
PTS,PTS_roll5,0.6405190229415894,0.03970051737930729
PTS,BPM,0.4499951899051666,0.027891508632154883
PTS,Pace_g_roll5,0.34366682171821594,0.021301085743958524
PTS,usage_share_roll5,0.31150758266448975,0.01930779845157754
PTS,PTS_roll10,0.2889801859855652,0.017911510017777577
PTS,WS/48,0.26050594449043274,0.01614662548062748
PTS,VORP,0.25334247946739197,0.015702621075672867
PTS,days_rest,0.2528683543205261,0.015673233949047544
PTS,REB_roll10,0.24776016175746918,0.015356619015902953
PTS,MIN_roll5,0.24243251979351044,0.015026402215456482
PTS,DRtg_g_roll5,0.23816731572151184,0.014762037220317041
PTS,AST_roll10,0.2369055449962616,0.014683830408634156
PTS,MIN_roll10,0.23488157987594604,0.014558381421865302
PTS,REB_roll5,0.23402860760688782,0.014505512671400569
PTS,AST_roll5,0.23192346096038818,0.014375031908094698
PTS,TS_game_roll10,0.22916340827941895,0.014203958894641645
PTS,TS_game_roll5,0.18721690773963928,0.011604039588525255
PTS,HOME,0.1666649878025055,0.01033019474486209
REB,REB_roll10,0.8298651576042175,0.1995315575545695
REB,REB_roll5,0.6376981139183044,0.15332719629664798
REB,PER,0.36476796865463257,0.08770427371814908
REB,MIN_roll10,0.3077918291091919,0.07400501455203501
REB,MIN_roll5,0.29292359948158264,0.07043011929526757
REB,WS/48,0.23078931868076324,0.055490644234629766
REB,usage_share_roll5,0.2155786007642746,0.05183340159757035
REB,BPM,0.144297257065773,0.03469462019143756
REB,USG%,0.1143527403473854,0.02749480464756304
REB,TS%,0.11348849534988403,0.027287006851884964
REB,AST_roll5,0.1062854528427124,0.025555117908942767
REB,AST_roll10,0.10146696120500565,0.0243965668687823
REB,PTS_roll10,0.09288731217384338,0.022333688678545266
REB,PTS_roll5,0.07808469235897064,0.018774568548623714
REB,VORP,0.07629203796386719,0.018343545363309278
REB,Pace_g_roll5,0.0757623165845871,0.018216179934228183
REB,days_rest,0.06887566298246384,0.016560363074128382
REB,DRtg_g_roll5,0.06797389686107635,0.016343543754626117
REB,ORtg_g_roll5,0.06786195188760757,0.016316627869904416
REB,TS_game_roll10,0.05922572314739227,0.014240145737665614
REB,HOME,0.057046905159950256,0.013716273946352792
REB,TS_game_roll5,0.05575121194124222,0.013404739375136334
