stat,feature,importance,importance_norm
AST,AST_roll5,0.7564542889595032,0.3689229505469637
AST,AST_roll10,0.28991684317588806,0.14139251870040748
AST,MIN_roll10,0.10327468067407608,0.05036708822615367
AST,ORtg_g_roll5,0.08503849804401398,0.041473297284932674
AST,MIN_roll5,0.07401790469884872,0.03609855108675988
AST,USG%,0.06715884059667587,0.032753383766676324
AST,REB_roll10,0.06674890965223312,0.03255346034003763
AST,TS%,0.06493514031171799,0.03166888456793795
AST,BPM,0.058114536106586456,0.028342474149495783
AST,REB_roll5,0.05285831540822983,0.025779013968139655
AST,PER,0.04870647192001343,0.02375415883513638
AST,PTS_roll10,0.04239850491285324,0.020677761709494567
AST,WS/48,0.041522737592458725,0.020250649762945938
AST,Pace_g_roll5,0.040620915591716766,0.01981083094211604
AST,VORP,0.03978506475687027,0.01940318627579672
AST,usage_share_roll5,0.03507901355624199,0.0171080438994491
AST,PTS_roll5,0.03450142592191696,0.01682635426219722
AST,days_rest,0.03259747847914696,0.015897798606522087
AST,DRtg_g_roll5,0.03237409144639969,0.015788852693414224
AST,TS_game_roll10,0.029993193224072456,0.014627688020343005
AST,HOME,0.028963766992092133,0.014125636583242942
AST,TS_game_roll5,0.02537914551794529,0.012377415771837036
PTS,USG%,8.892202377319336,0.5389876519551973
PTS,ORtg_g_roll5,0.8831590414047241,0.05353137477435986
PTS,TS%,0.8402959704399109,0.050933293332372
PTS,PER,0.7753788828849792,0.046998440400746466
PTS,PTS_roll5,0.5932791233062744,0.03596073369185795
PTS,BPM,0.4564676284790039,0.02766810794758638
PTS,usage_share_roll5,0.4062180519104004,0.02462230442926618
PTS,Pace_g_roll5,0.3454456031322479,0.02093867262686241
PTS,PTS_roll10,0.2862827181816101,0.01735260214743043
PTS,WS/48,0.2688538432121277,0.016296176753876356
PTS,VORP,0.2480190545320511,0.01503330695479262
PTS,REB_roll5,0.24357828497886658,0.014764136297987729
PTS,MIN_roll5,0.24083086848258972,0.01459760572395938
PTS,TS_game_roll10,0.23891593515872955,0.014481534882104644
PTS,days_rest,0.23714599013328552,0.01437425229081015
PTS,REB_roll10,0.23698748648166656,0.01436464482717096
PTS,AST_roll10,0.2342497557401657,0.01419870134079566
PTS,AST_roll5,0.23309065401554108,0.014128444109749486
PTS,DRtg_g_roll5,0.23254646360874176,0.014095458815765913
PTS,MIN_roll10,0.22282147407531738,0.013505993006116917
PTS,HOME,0.19521018862724304,0.011832375911089812
PTS,TS_game_roll5,0.18699109554290771,0.011334187780101439
REB,REB_roll10,0.8024613857269287,0.187878913496135
REB,REB_roll5,0.7561807036399841,0.17704329645460165
REB,PER,0.36748456954956055,0.08603853454085197
REB,MIN_roll10,0.3013007938861847,0.07054304019822653
REB,MIN_roll5,0.29356247186660767,0.06873128008218764
REB,usage_share_roll5,0.2123592048883438,0.049719297893920184
REB,WS/48,0.1890217810869217,0.04425534672368646
REB,BPM,0.15157325565814972,0.03548758743366589
REB,AST_roll5,0.13585422933101654,0.03180731865053481
REB,USG%,0.12173905968666077,0.028502558092875246
REB,AST_roll10,0.12116274982690811,0.028367627649849188
REB,TS%,0.11422329396009445,0.02674290470155396
REB,PTS_roll10,0.09242679178714752,0.02163972688003203
REB,VORP,0.08447755873203278,0.019778586523515558
REB,PTS_roll5,0.07638774812221527,0.017884532984247525
REB,Pace_g_roll5,0.07330065965652466,0.01716175823506131
REB,ORtg_g_roll5,0.06939555704593658,0.016247463231441193
REB,days_rest,0.06882632523775101,0.016114189960537987
REB,DRtg_g_roll5,0.06635240465402603,0.01553497516015862
REB,HOME,0.06143704801797867,0.014384151107247927
REB,TS_game_roll10,0.0610276535153389,0.014288300271662144
REB,TS_game_roll5,0.050607338547706604,0.011848609728007154
