stat,feature,importance,importance_norm
AST,AST_roll5,0.5812908411026001,0.2968114152652481
AST,AST_roll10,0.43066322803497314,0.21989983873356594
AST,MIN_roll10,0.10345291346311569,0.05282382498932386
AST,ORtg_g_roll5,0.08379185199737549,0.042784741166509294
AST,REB_roll10,0.06503455340862274,0.03320712537245986
AST,MIN_roll5,0.06383755803108215,0.03259593065382318
AST,USG%,0.05683838576078415,0.029022101375364352
AST,BPM,0.056138258427381516,0.02866461116564601
AST,TS%,0.05606842413544655,0.02862895325817933
AST,PER,0.04731949418783188,0.02416168473063396
AST,REB_roll5,0.04372973367571831,0.0223287263856466
AST,VORP,0.04080533608794212,0.020835507285239474
AST,PTS_roll10,0.03979306295514107,0.020318633114967392
AST,Pace_g_roll5,0.03876577690243721,0.019794093236432705
AST,WS/48,0.03753848001360893,0.019167426341367245
AST,usage_share_roll5,0.03518281877040863,0.01796460823717426
AST,PTS_roll5,0.031695976853370667,0.01618420089024419
AST,DRtg_g_roll5,0.03151330724358559,0.016090928432513016
AST,days_rest,0.030705608427524567,0.01567851142582424
AST,TS_game_roll10,0.029741303995251656,0.015186130429855723
AST,HOME,0.029517434537410736,0.015071821024102159
AST,TS_game_roll5,0.02502742037177086,0.012779186485879047
PTS,USG%,7.813431262969971,0.5185981447029717
PTS,ORtg_g_roll5,0.8392280340194702,0.055701789236677436
PTS,PER,0.7522158026695251,0.049926556790670734
PTS,TS%,0.7456170320510864,0.0494885788927578
PTS,PTS_roll5,0.6682709455490112,0.04435491410324189
PTS,usage_share_roll5,0.34160542488098145,0.022673257574215663
PTS,Pace_g_roll5,0.3284197747707367,0.021798091023985305
PTS,BPM,0.31182917952537537,0.020696929239336557
PTS,WS/48,0.2681024670600891,0.017794671422603922
PTS,PTS_roll10,0.26494359970092773,0.017585009022476634
PTS,days_rest,0.25379815697669983,0.016845256444621256
PTS,REB_roll10,0.2440984696149826,0.016201462482572197
PTS,AST_roll10,0.24176405370235443,0.016046521110400468
PTS,MIN_roll5,0.24107903242111206,0.016001054432115604
PTS,VORP,0.2341032475233078,0.015538053097094813
PTS,REB_roll5,0.231894388794899,0.015391445288065677
PTS,DRtg_g_roll5,0.23117505013942719,0.015343700874684991
PTS,AST_roll5,0.2273961901664734,0.015092887921308954
PTS,TS_game_roll10,0.22593921422958374,0.014996184566237697
PTS,MIN_roll10,0.22574447095394135,0.01498325893880943
PTS,TS_game_roll5,0.1886540651321411,0.012521470385472307
PTS,HOME,0.18713675439357758,0.012420762449678954
REB,REB_roll10,0.9264461398124695,0.23058392661147697
REB,REB_roll5,0.4653363525867462,0.11581793993575716
REB,MIN_roll10,0.3610299229621887,0.0898570285777341
REB,PER,0.33042383193969727,0.08223945390941838
REB,MIN_roll5,0.24939991533756256,0.06207334598722139
REB,WS/48,0.22175100445747375,0.05519178626853967
REB,usage_share_roll5,0.19365298748016357,0.04819844817126443
REB,BPM,0.13816697895526886,0.03438849077831992
REB,USG%,0.10995569825172424,0.027366962380912324
REB,AST_roll5,0.10861270874738693,0.027032704640499283
REB,VORP,0.1057131439447403,0.026311029619224945
REB,TS%,0.09955515712499619,0.024778363315271494
REB,AST_roll10,0.09417743980884552,0.023439898917097676
REB,PTS_roll10,0.09344987571239471,0.02325881490259132
REB,PTS_roll5,0.0747029036283493,0.018592865907337327
REB,Pace_g_roll5,0.07372505217790604,0.018349487671521506
REB,days_rest,0.06588329374790192,0.016397746094083433
REB,ORtg_g_roll5,0.06501214951276779,0.016180926303110115
REB,DRtg_g_roll5,0.0646129846572876,0.016081577840434715
REB,HOME,0.06393779069185257,0.015913528270056133
REB,TS_game_roll10,0.057982560247182846,0.014431326163751156
REB,TS_game_roll5,0.05429830029606819,0.013514347734376528
