stat,feature,importance,importance_norm
AST,AST_roll5,0.7983138561248779,0.382730952203263
AST,AST_roll10,0.2749814987182617,0.13183277483568773
AST,MIN_roll10,0.1048898845911026,0.050286745116651654
AST,ORtg_g_roll5,0.09058354049921036,0.04342793807625259
AST,MIN_roll5,0.07996489107608795,0.038337100965455236
AST,REB_roll10,0.06939147412776947,0.0332679493960266
AST,USG%,0.06569598615169525,0.03149624316659426
AST,TS%,0.06295561790466309,0.03018244441372614
AST,BPM,0.059119995683431625,0.028343554441115824
AST,REB_roll5,0.0503506101667881,0.02413929913066126
AST,PER,0.048005979508161545,0.023015226539842126
AST,PTS_roll10,0.04359440132975578,0.020900209364596887
AST,WS/48,0.04156581312417984,0.019927655162272056
AST,Pace_g_roll5,0.039894524961709976,0.0191263992340171
AST,VORP,0.039729002863168716,0.019047043940482688
AST,PTS_roll5,0.035106685012578964,0.01683099307431105
AST,days_rest,0.03414754197001457,0.01637115672402931
AST,usage_share_roll5,0.03369579836726189,0.016154579925434672
AST,DRtg_g_roll5,0.031126951798796654,0.014923012809732513
AST,TS_game_roll10,0.029494062066078186,0.014140166016517753
AST,HOME,0.028194457292556763,0.01351710408587283
AST,TS_game_roll5,0.025033054873347282,0.012001451377456765
PTS,USG%,8.988950729370117,0.5452647962722944
PTS,ORtg_g_roll5,0.8848681449890137,0.053675613909954865
PTS,TS%,0.8528850674629211,0.0517355380572254
PTS,PER,0.729943573474884,0.044277974800841204
PTS,PTS_roll5,0.6092666387557983,0.03695777846142061
PTS,BPM,0.4395737648010254,0.026664302266975706
PTS,usage_share_roll5,0.3544871509075165,0.021502995170413777
PTS,Pace_g_roll5,0.34763216972351074,0.021087175790457158
PTS,PTS_roll10,0.27571025490760803,0.016724432083177487
PTS,WS/48,0.26497337222099304,0.01607313869788969
PTS,days_rest,0.24631907045841217,0.014941579035765666
PTS,VORP,0.24483485519886017,0.014851547356263897
PTS,TS_game_roll10,0.23967672884464264,0.014538658254926453
PTS,AST_roll10,0.23897519707679749,0.014496103724593696
PTS,MIN_roll5,0.23686006665229797,0.014367801078965015
PTS,REB_roll10,0.23072503507137299,0.013995653445074094
PTS,REB_roll5,0.23041211068630219,0.013976671624368728
PTS,MIN_roll10,0.22980651259422302,0.013939936377926503
PTS,AST_roll5,0.22963757812976837,0.013929688906434277
PTS,DRtg_g_roll5,0.22639203071594238,0.013732815789351802
PTS,TS_game_roll5,0.19694110751152039,0.011946339021977705
PTS,HOME,0.18660670518875122,0.011319459873701906
REB,REB_roll10,0.8267598748207092,0.1934061558419772
REB,REB_roll5,0.7412634491920471,0.17340574759447375
REB,PER,0.36161008477211,0.08459241738676775
REB,MIN_roll10,0.32066065073013306,0.07501300640763568
REB,MIN_roll5,0.28169748187065125,0.06589824777210271
REB,usage_share_roll5,0.1985936313867569,0.04645754104786554
REB,WS/48,0.19252869486808777,0.0450387541748865
REB,BPM,0.14736874401569366,0.0344743657008229
REB,AST_roll5,0.13794948160648346,0.03227089237209217
REB,USG%,0.1326300948858261,0.031026513963787944
REB,AST_roll10,0.11618029326200485,0.027178367732554456
REB,TS%,0.11453532427549362,0.02679355572383257
REB,PTS_roll10,0.09727678447961807,0.02275621920204028
REB,VORP,0.07726643234491348,0.018075143836285754
REB,Pace_g_roll5,0.07611073553562164,0.017804788580774056
REB,PTS_roll5,0.0744243860244751,0.017410296314893856
REB,ORtg_g_roll5,0.07156043499708176,0.016740324566630254
REB,DRtg_g_roll5,0.06762407720088959,0.0158194818255076
REB,days_rest,0.06494922935962677,0.015193747492968736
REB,HOME,0.06071603670716286,0.014203465377464404
REB,TS_game_roll10,0.059203311800956726,0.0138495895812797
REB,TS_game_roll5,0.05382478982210159,0.012591377503356179
