stat,feature,importance,importance_norm
AST,AST_roll5,0.8055157661437988,0.39053945714314475
AST,AST_roll10,0.26148074865341187,0.12677411656553048
AST,MIN_roll10,0.09978682547807693,0.04837980122823435
AST,ORtg_g_roll5,0.08508804440498352,0.04125336842303577
AST,MIN_roll5,0.07671520113945007,0.03719394984787864
AST,TS%,0.06625574827194214,0.03212287710594345
AST,USG%,0.06339097768068314,0.03073394594087646
AST,REB_roll10,0.06254799664020538,0.03032524213672103
AST,BPM,0.05555761978030205,0.026936086891303657
AST,REB_roll5,0.05333254113793373,0.02585729856509702
AST,PER,0.04512866958975792,0.0218798028095084
AST,WS/48,0.043653469532728195,0.021164579279858608
AST,PTS_roll10,0.04251323640346527,0.02061175828486957
AST,VORP,0.04045259580016136,0.019612694707959063
AST,Pace_g_roll5,0.03907819464802742,0.018946341667569932
AST,PTS_roll5,0.034880176186561584,0.01691100987156249
AST,usage_share_roll5,0.034806933254003525,0.016875499387071627
AST,days_rest,0.0319540873169899,0.015492349670601108
AST,HOME,0.03175780177116394,0.015397184245250228
AST,DRtg_g_roll5,0.03172812983393669,0.015382798353944101
AST,TS_game_roll10,0.031082607805728912,0.015069828908694034
AST,TS_game_roll5,0.025864671915769577,0.012540008965345259
PTS,USG%,8.775303840637207,0.5371740770813273
PTS,ORtg_g_roll5,0.8965201377868652,0.05487985217905729
PTS,TS%,0.8658552765846252,0.053002724182775386
PTS,PER,0.7976964116096497,0.04883042701190219
PTS,PTS_roll5,0.6606934070587158,0.04044388406552453
PTS,BPM,0.3896295428276062,0.023850899509918377
PTS,Pace_g_roll5,0.337307333946228,0.020648032147473884
PTS,usage_share_roll5,0.33159950375556946,0.020298631320962865
PTS,PTS_roll10,0.28447580337524414,0.017413987014604563
PTS,WS/48,0.2751186192035675,0.016841193540693876
PTS,VORP,0.24877478182315826,0.01522857399057989
PTS,days_rest,0.24748913943767548,0.015149874292607016
PTS,AST_roll10,0.24382013082504272,0.014925278500702069
PTS,REB_roll10,0.23524610698223114,0.014400425637681296
PTS,DRtg_g_roll5,0.23315319418907166,0.014272309447234321
PTS,MIN_roll5,0.23187008500099182,0.014193764817165841
PTS,TS_game_roll10,0.2276160717010498,0.013933358373151237
PTS,AST_roll5,0.22695349156856537,0.013892798994510519
PTS,REB_roll5,0.2236577570438385,0.013691052914400242
PTS,MIN_roll10,0.22182270884513855,0.01357872172445653
PTS,TS_game_roll5,0.20003077387809753,0.012244743691749854
PTS,HOME,0.18141822516918182,0.011105389561521009
REB,REB_roll5,0.7759296298027039,0.18285512844340257
REB,REB_roll10,0.7724977135658264,0.18204636504502483
REB,PER,0.37934091687202454,0.08939526139259496
REB,MIN_roll5,0.29605552554130554,0.0697682741706867
REB,MIN_roll10,0.28962454199790955,0.0682527523028801
REB,usage_share_roll5,0.23990431427955627,0.05653571215326442
REB,WS/48,0.20752757787704468,0.048905829150904016
REB,BPM,0.12873074412345886,0.03033661281538528
REB,TS%,0.11815878748893738,0.02784523162042428
REB,USG%,0.11332318931818008,0.026705677348164644
REB,AST_roll10,0.11044859886169434,0.026028253021326483
REB,AST_roll5,0.09933935105800629,0.023410254099736794
REB,PTS_roll10,0.09338445961475372,0.022006927821296648
REB,VORP,0.08250750601291656,0.019443671217160285
REB,PTS_roll5,0.07693509012460709,0.018130478907110243
REB,Pace_g_roll5,0.0760544091463089,0.01792293813637653
REB,days_rest,0.06865758448839188,0.016179806709315733
REB,DRtg_g_roll5,0.06658992916345596,0.015692544249556364
REB,ORtg_g_roll5,0.0660337582230568,0.015561477326942472
REB,TS_game_roll10,0.06577115505933762,0.015499592417039335
REB,HOME,0.06091351807117462,0.01435484448979776
REB,TS_game_roll5,0.05568360909819603,0.01312236716160955
