stat,feature,importance,importance_norm
AST,AST_roll5,0.7995031476020813,0.3782565863795067
AST,AST_roll10,0.2934856712818146,0.13885234661466167
AST,MIN_roll10,0.10279379785060883,0.048633243274369756
AST,ORtg_g_roll5,0.08994483947753906,0.04255421388304494
AST,MIN_roll5,0.07356170564889908,0.03480311459743677
AST,USG%,0.0680006667971611,0.03217210610285966
AST,REB_roll10,0.06653416901826859,0.03147828463956618
AST,TS%,0.06465550512075424,0.030589461381071804
AST,BPM,0.06025799736380577,0.02850893639788736
AST,REB_roll5,0.05515938252210617,0.026096707439102758
AST,PER,0.04696592688560486,0.02222026421431958
AST,PTS_roll10,0.046512480825185776,0.0220057322772837
AST,Pace_g_roll5,0.039314862340688705,0.018600434116577854
AST,VORP,0.03923066705465317,0.01856060010018834
AST,WS/48,0.039199817925691605,0.018546004927863152
AST,usage_share_roll5,0.03699289634823799,0.01750187817889586
AST,PTS_roll5,0.0339486226439476,0.01606158794008507
AST,days_rest,0.03367988392710686,0.015934443738132808
AST,DRtg_g_roll5,0.03335960581898689,0.01578291549933488
AST,HOME,0.03231232240796089,0.015287430460639642
AST,TS_game_roll10,0.032225657254457474,0.015246427913969776
AST,TS_game_roll5,0.026013318449258804,0.012307279923201722
PTS,USG%,8.848773002624512,0.5381786352523715
PTS,ORtg_g_roll5,0.9257996678352356,0.056306744630570615
PTS,TS%,0.8627593517303467,0.052472659240749384
PTS,PER,0.7485170364379883,0.04552448989412053
PTS,PTS_roll5,0.6629284024238586,0.04031902533613298
PTS,BPM,0.4136011600494385,0.025155047800207414
PTS,usage_share_roll5,0.3561916649341583,0.021663426563850084
PTS,Pace_g_roll5,0.348286509513855,0.021182638351258925
PTS,WS/48,0.2695874571800232,0.016396195240093742
PTS,PTS_roll10,0.2657727301120758,0.016164185151612626
PTS,days_rest,0.2599765658378601,0.01581166488943947
PTS,AST_roll10,0.24676629900932312,0.01500822204250543
PTS,VORP,0.24566474556922913,0.014941226027705241
PTS,MIN_roll5,0.2361791729927063,0.014364317511427756
PTS,REB_roll10,0.2358425259590149,0.014343842781078128
PTS,AST_roll5,0.2354566752910614,0.01432037550648211
PTS,REB_roll5,0.23294216394424438,0.014167443988795396
PTS,DRtg_g_roll5,0.23281078040599823,0.014159453297511195
PTS,MIN_roll10,0.22396382689476013,0.013621385322956177
PTS,TS_game_roll10,0.22377005219459534,0.013609600027565484
PTS,TS_game_roll5,0.1955467313528061,0.011893069578833338
PTS,HOME,0.17093758285045624,0.010396351564732464
REB,REB_roll10,0.819885790348053,0.1908524385604678
REB,REB_roll5,0.7679649591445923,0.17876634393128743
REB,PER,0.3513755798339844,0.08179296074084412
REB,MIN_roll10,0.33629724383354187,0.078283036274539
REB,MIN_roll5,0.26377299427986145,0.061400892389337686
REB,WS/48,0.2036639302968979,0.0474087466834513
REB,usage_share_roll5,0.20154164731502533,0.04691472314117986
REB,AST_roll5,0.1548670530319214,0.036049843858457685
REB,BPM,0.1329333335161209,0.030944128031238895
REB,USG%,0.12386833131313324,0.028833983183794022
REB,TS%,0.11514672636985779,0.02680377410933436
REB,AST_roll10,0.10851766169071198,0.025260665088195012
REB,PTS_roll10,0.09486566483974457,0.02208276284754162
REB,VORP,0.08627280592918396,0.02008252318417296
REB,PTS_roll5,0.07906362414360046,0.018404374910350293
REB,Pace_g_roll5,0.076649971306324,0.017842526497735347
REB,ORtg_g_roll5,0.06994709372520447,0.01628223536110534
REB,days_rest,0.06822554767131805,0.015881495079536498
REB,DRtg_g_roll5,0.06635071337223053,0.015445072467887427
REB,TS_game_roll10,0.060647811740636826,0.014117555030613533
REB,HOME,0.058522582054138184,0.01362284555650839
REB,TS_game_roll5,0.055533602833747864,0.012927073072421438
