stat,feature,importance,importance_norm
AST,AST_roll5,0.7830724120140076,0.38038118277138006
AST,AST_roll10,0.2840317189693451,0.13796977080098577
AST,MIN_roll10,0.09906183928251266,0.0481197639141404
AST,ORtg_g_roll5,0.08786386996507645,0.04268029656954467
AST,MIN_roll5,0.0723014622926712,0.03512078234534286
AST,TS%,0.06652931123971939,0.032316932265872046
AST,USG%,0.06603897362947464,0.032078748418145266
AST,REB_roll10,0.05990276113152504,0.029098053744323907
AST,BPM,0.05632166564464569,0.027358519422826126
AST,REB_roll5,0.05296381935477257,0.025727429470338334
AST,PER,0.04823257029056549,0.023429202528080943
AST,WS/48,0.04171900823712349,0.02026520849645526
AST,PTS_roll10,0.041524920612573624,0.020170929501237323
AST,VORP,0.04099809750914574,0.01991502265007168
AST,Pace_g_roll5,0.038971688598394394,0.01893068479520128
AST,PTS_roll5,0.034832704812288284,0.016920153554570057
AST,usage_share_roll5,0.034752193838357925,0.016881044962542228
AST,days_rest,0.03334904834628105,0.016199460304868213
AST,DRtg_g_roll5,0.03160366788506508,0.01535163336825598
AST,HOME,0.030866168439388275,0.014993389472626618
AST,TS_game_roll10,0.029652468860149384,0.01440382907642694
AST,TS_game_roll5,0.02406144328415394,0.011687961566764063
PTS,USG%,8.849525451660156,0.539265469489048
PTS,ORtg_g_roll5,0.8614751100540161,0.05249589734659239
PTS,TS%,0.8485424518585205,0.051707817123349806
PTS,PER,0.7576357126235962,0.046168213256337555
PTS,PTS_roll5,0.6104001998901367,0.03719609058903966
PTS,BPM,0.45678845047950745,0.027835417791673246
PTS,usage_share_roll5,0.3574356734752655,0.021781135872388842
PTS,Pace_g_roll5,0.3389899432659149,0.020657104373101195
PTS,PTS_roll10,0.2792845070362091,0.017018821136860478
PTS,WS/48,0.26821452379226685,0.016344247144855006
PTS,days_rest,0.26055213809013367,0.01587732267013169
PTS,AST_roll10,0.2510175406932831,0.015296310821565606
PTS,VORP,0.2503979206085205,0.015258552896833987
PTS,MIN_roll5,0.247439444065094,0.01507827156413677
PTS,REB_roll10,0.23747685551643372,0.014471179125071391
PTS,REB_roll5,0.23690593242645264,0.014436388659769886
PTS,DRtg_g_roll5,0.23668184876441956,0.014422733624607697
PTS,TS_game_roll10,0.23524047434329987,0.014334900276010594
PTS,AST_roll5,0.22463266551494598,0.013688489907531548
PTS,MIN_roll10,0.21830645203590393,0.013302988052036736
PTS,TS_game_roll5,0.20412637293338776,0.012438893467939497
PTS,HOME,0.1792624443769455,0.010923754811118456
REB,REB_roll10,0.824574887752533,0.19329742724666393
REB,REB_roll5,0.732609748840332,0.1717388944655328
REB,PER,0.37035447359085083,0.08681875712893258
REB,MIN_roll10,0.33462390303611755,0.07844277155761584
REB,MIN_roll5,0.2828088700771332,0.06629625495562269
REB,usage_share_roll5,0.23102788627147675,0.054157720180187656
REB,WS/48,0.20144560933113098,0.047223021937978685
REB,BPM,0.13588711619377136,0.03185475369959058
REB,TS%,0.1235216036438942,0.02895602151894851
REB,AST_roll5,0.11922775208950043,0.027949453806577797
REB,USG%,0.11034394800662994,0.025866906182476935
REB,PTS_roll10,0.09629273414611816,0.02257301071067508
REB,AST_roll10,0.08936051279306412,0.020947954487701814
REB,VORP,0.08370494842529297,0.019622173096398816
REB,PTS_roll5,0.07817763090133667,0.01832645542075114
REB,Pace_g_roll5,0.07522445172071457,0.017634169072608095
REB,days_rest,0.07069285213947296,0.0165718682999596
REB,DRtg_g_roll5,0.06682267040014267,0.015664617564700632
REB,ORtg_g_roll5,0.06611619144678116,0.015499004269756731
REB,TS_game_roll10,0.06320939213037491,0.014817590322122277
REB,TS_game_roll5,0.05542799457907677,0.012993469615331082
REB,HOME,0.054379601031541824,0.012747704459866723
