stat,feature,importance,importance_norm
AST,AST_roll5,0.7551849484443665,0.3717947736969575
AST,AST_roll10,0.285643070936203,0.14062859851165752
AST,MIN_roll10,0.10259807109832764,0.05051137036605968
AST,ORtg_g_roll5,0.08775961399078369,0.043206059509857245
AST,MIN_roll5,0.07287369668483734,0.035877382915551856
AST,USG%,0.06674379855394363,0.03285949426052006
AST,REB_roll10,0.06528666615486145,0.03214211474748918
AST,TS%,0.06458818912506104,0.03179823857548375
AST,BPM,0.057029105722904205,0.02807672941583931
AST,REB_roll5,0.04557372257113457,0.022436983026166802
AST,PER,0.04494132474064827,0.022125639151058543
AST,VORP,0.04249494522809982,0.020921230722211488
AST,PTS_roll10,0.04096588119864464,0.020168437626996178
AST,Pace_g_roll5,0.03918825089931488,0.019293269688046122
AST,WS/48,0.03853042796254158,0.01896940845323986
AST,usage_share_roll5,0.03548752889037132,0.017471319840310404
AST,PTS_roll5,0.033838871866464615,0.01665964838635736
AST,days_rest,0.03214691951870918,0.015826661657032854
AST,TS_game_roll10,0.0319744311273098,0.01574174168798714
AST,HOME,0.03161320835351944,0.015563903478006623
AST,DRtg_g_roll5,0.031100567430257797,0.015311518659632687
AST,TS_game_roll5,0.02562439814209938,0.01261547562353783
PTS,USG%,8.183841705322266,0.5219235468529339
PTS,PER,0.8806032538414001,0.05616036944070382
PTS,ORtg_g_roll5,0.8609899878501892,0.054909535697811956
PTS,TS%,0.8579760789871216,0.05471732401284244
PTS,PTS_roll5,0.5911830067634583,0.037702627059428916
PTS,Pace_g_roll5,0.3457784950733185,0.022051983050548205
PTS,usage_share_roll5,0.33159348368644714,0.021147335609680625
PTS,BPM,0.2979605495929718,0.019002399174543848
PTS,PTS_roll10,0.2915515601634979,0.01859366662383987
PTS,WS/48,0.2714209258556366,0.017309837777110655
PTS,days_rest,0.2526814341545105,0.016114728887295232
PTS,VORP,0.24922935664653778,0.015894573048283754
PTS,MIN_roll5,0.244878351688385,0.015617088216354887
PTS,REB_roll10,0.24289897084236145,0.015490853434582712
PTS,DRtg_g_roll5,0.23748444020748138,0.015145542377104335
PTS,REB_roll5,0.2293929010629654,0.014629505415262973
PTS,AST_roll10,0.22822576761245728,0.014555071616067694
PTS,TS_game_roll10,0.2270842045545578,0.014482268565668064
PTS,HOME,0.22373491525650024,0.01426866803271275
PTS,AST_roll5,0.2224898636341095,0.014189265011225837
PTS,MIN_roll10,0.21839308738708496,0.01392799358559216
PTS,TS_game_roll5,0.19076187908649445,0.012165816510405374
REB,REB_roll10,0.8332011103630066,0.19941424238664288
REB,REB_roll5,0.6761043071746826,0.16181546869380112
REB,PER,0.32887136936187744,0.07871045075226098
REB,MIN_roll10,0.32021403312683105,0.07663844661673352
REB,MIN_roll5,0.29332390427589417,0.07020269586485015
REB,usage_share_roll5,0.2314738631248474,0.055399812210092256
REB,WS/48,0.22868712246418,0.05473284745132839
REB,BPM,0.13966362178325653,0.0334264020780634
REB,TS%,0.11562648415565491,0.02767347216770443
REB,USG%,0.11305776238441467,0.027058686974138407
REB,AST_roll5,0.10277713090181351,0.024598171364088393
REB,AST_roll10,0.10241818428039551,0.02451226285091307
REB,PTS_roll10,0.09047776460647583,0.021654501725251737
REB,VORP,0.08085890859365463,0.019352372190658038
REB,PTS_roll5,0.07839057594537735,0.018761613634419458
REB,Pace_g_roll5,0.07694562524557114,0.018415786263927394
REB,DRtg_g_roll5,0.06559722870588303,0.015699717033919824
REB,ORtg_g_roll5,0.06537146866321564,0.015645684739303608
REB,days_rest,0.06488659232854843,0.015529636829949829
REB,TS_game_roll10,0.06223649904131889,0.014895376579268496
REB,HOME,0.05406171828508377,0.012938864890906357
REB,TS_game_roll5,0.0539974644780159,0.012923486701778267
