stat,feature,importance,importance_norm
AST,AST_roll5,0.7885671854019165,0.3806416302775364
AST,AST_roll10,0.27634504437446594,0.13339184048877517
AST,MIN_roll10,0.10254071652889252,0.04949643636197077
AST,ORtg_g_roll5,0.08679481595754623,0.04189588516656381
AST,MIN_roll5,0.0766025260090828,0.036976063578670684
AST,USG%,0.06705312430858612,0.032366564351791874
AST,TS%,0.06357832252979279,0.030689276432060535
AST,REB_roll10,0.06338740140199661,0.030597118743173543
AST,BPM,0.06066320091485977,0.029282146304778055
AST,REB_roll5,0.05162850767374039,0.024921097014343346
AST,PER,0.04536911100149155,0.0218996842571485
AST,WS/48,0.042590539902448654,0.020558467107156805
AST,VORP,0.04255137965083122,0.020539564441291826
AST,PTS_roll10,0.041850972920656204,0.020201477890688917
AST,Pace_g_roll5,0.03874793276190758,0.01870363942275833
AST,usage_share_roll5,0.03587636724114418,0.017317533835933735
AST,PTS_roll5,0.03345141187310219,0.01614700711135121
AST,days_rest,0.03329720348119736,0.016072570671712635
AST,TS_game_roll10,0.032247211784124374,0.015565739346810326
AST,HOME,0.03179644048213959,0.015348151896500222
AST,DRtg_g_roll5,0.03151046112179756,0.01521010956864095
AST,TS_game_roll5,0.025228895246982574,0.012177995730342365
PTS,USG%,9.281759262084961,0.5553848216250878
PTS,ORtg_g_roll5,0.8813193440437317,0.05273476426887175
PTS,TS%,0.8427054286003113,0.05042425589053088
PTS,PER,0.7433033585548401,0.04447641783714793
PTS,PTS_roll5,0.6184082627296448,0.03700317504361065
PTS,BPM,0.38524699211120605,0.023051700216928695
PTS,Pace_g_roll5,0.34815341234207153,0.020832162885501604
PTS,usage_share_roll5,0.3441377878189087,0.020591883338646696
PTS,WS/48,0.27033987641334534,0.016176099788893637
PTS,PTS_roll10,0.263797402381897,0.015784623273467777
PTS,AST_roll10,0.2572025656700134,0.015390013576377521
PTS,days_rest,0.247066929936409,0.014783536066563258
PTS,VORP,0.24135759472846985,0.014441911378126032
PTS,REB_roll10,0.23918850719928741,0.014312121512167627
PTS,MIN_roll5,0.23816265165805817,0.01425073825704421
PTS,MIN_roll10,0.23203104734420776,0.013883846607307704
PTS,TS_game_roll10,0.22967739403247833,0.013743013033866314
PTS,AST_roll5,0.2262696772813797,0.013539108353027544
PTS,DRtg_g_roll5,0.22582101821899414,0.013512262318100593
PTS,REB_roll5,0.22310133278369904,0.01334952678836887
PTS,TS_game_roll5,0.19116279482841492,0.011438447357800119
PTS,HOME,0.18209007382392883,0.010895570582562703
REB,REB_roll10,0.8150058388710022,0.19096024222578364
REB,REB_roll5,0.7410569190979004,0.1736336134352853
REB,MIN_roll10,0.34899866580963135,0.08177226049300852
REB,PER,0.34675341844558716,0.08124618698525474
REB,MIN_roll5,0.2747807502746582,0.06438260455178961
REB,WS/48,0.22375695407390594,0.05242745525461156
REB,usage_share_roll5,0.22055953741073608,0.051678283369730973
REB,BPM,0.13404878973960876,0.03140835088274802
REB,TS%,0.12080486118793488,0.028305227342244263
REB,USG%,0.12065893411636353,0.028271035846176986
REB,AST_roll5,0.11531151831150055,0.02701810762324159
REB,AST_roll10,0.10989472270011902,0.0257489233392739
REB,PTS_roll10,0.09433524310588837,0.022103253761817404
REB,VORP,0.07869561016559601,0.018438803825191516
REB,PTS_roll5,0.07619349658489227,0.01785254518426019
REB,Pace_g_roll5,0.07255316525697708,0.01699959601628396
REB,ORtg_g_roll5,0.06714708358049393,0.015732922064765197
REB,days_rest,0.06712600588798523,0.01572798344828535
REB,DRtg_g_roll5,0.06703878194093704,0.015707546409356545
REB,TS_game_roll10,0.06302697211503983,0.014767557835558892
REB,HOME,0.05808509886264801,0.01360965040923525
REB,TS_game_roll5,0.05210230499505997,0.012207849696096588
