stat,feature,importance,importance_norm
AST,AST_roll5,0.7866623401641846,0.3793580385923445
AST,AST_roll10,0.28530269861221313,0.13758364500840714
AST,MIN_roll10,0.09788035601377487,0.04720157299808741
AST,ORtg_g_roll5,0.08722120523452759,0.04206133133883706
AST,MIN_roll5,0.07918795198202133,0.03818739579903443
AST,USG%,0.06737859547138214,0.03249248186432287
AST,REB_roll10,0.06526262313127518,0.03147208076505187
AST,TS%,0.0645333006978035,0.03112037417667563
AST,BPM,0.05960358679294586,0.02874308152862808
AST,REB_roll5,0.05352267995476723,0.02581064053938133
AST,PER,0.04639232158660889,0.02237211472353955
AST,PTS_roll10,0.04266627877950668,0.020575277352732662
AST,WS/48,0.0406564399600029,0.019606057811481233
AST,Pace_g_roll5,0.0400267019867897,0.019302374578983518
AST,VORP,0.03830450400710106,0.01847186622198498
AST,usage_share_roll5,0.03411073610186577,0.016449474293944367
AST,PTS_roll5,0.033700473606586456,0.01625163035561032
AST,DRtg_g_roll5,0.03239957243204117,0.015624287094364359
AST,days_rest,0.032163720577955246,0.015510550498373594
AST,TS_game_roll10,0.030534876510500908,0.014725060893680825
AST,HOME,0.030104506760835648,0.014517520484324994
AST,TS_game_roll5,0.026051778346300125,0.012563143080209296
PTS,USG%,8.653644561767578,0.5314918978574164
PTS,ORtg_g_roll5,0.8997880816459656,0.05526342938746905
PTS,TS%,0.8591886162757874,0.052769880369182946
PTS,PER,0.7350180745124817,0.045143540226749046
PTS,PTS_roll5,0.600594699382782,0.03688748877303758
PTS,BPM,0.4561150074005127,0.02801379571280097
PTS,usage_share_roll5,0.37749168276786804,0.023184886953422877
PTS,Pace_g_roll5,0.3521393835544586,0.02162779253756074
PTS,WS/48,0.27804920077323914,0.017077301518670325
PTS,PTS_roll10,0.27314457297325134,0.016776067753047845
PTS,VORP,0.25049322843551636,0.015384861306856124
PTS,REB_roll10,0.24940569698810577,0.015318067004312477
PTS,AST_roll10,0.24123117327690125,0.014816001881307113
PTS,days_rest,0.24108687043190002,0.014807139049882909
PTS,MIN_roll5,0.2408575564622879,0.014793054982061031
PTS,AST_roll5,0.23997727036476135,0.014738989330844093
PTS,TS_game_roll10,0.23970617353916168,0.014722339032196783
PTS,DRtg_g_roll5,0.23597364127635956,0.01449309334940836
PTS,REB_roll5,0.22983314096927643,0.014115954429649094
PTS,MIN_roll10,0.22373077273368835,0.013741157515839287
PTS,HOME,0.2050641030073166,0.012594682912135384
PTS,TS_game_roll5,0.19926607608795166,0.012238578116149609
REB,REB_roll5,0.7890287041664124,0.18552114841376283
REB,REB_roll10,0.783866822719574,0.18430745597274462
REB,PER,0.36387795209884644,0.0855571605942341
REB,MIN_roll5,0.29572170972824097,0.06953185721883917
REB,MIN_roll10,0.2954214811325073,0.0694612656756253
REB,usage_share_roll5,0.23830419778823853,0.05603150837484634
REB,WS/48,0.20014120638370514,0.047058397567992405
REB,BPM,0.13577400147914886,0.03192399534533421
REB,TS%,0.11674952507019043,0.027450846659204633
REB,USG%,0.1143629178404808,0.02688969329212138
REB,AST_roll5,0.10880840569734573,0.02558368317331172
REB,AST_roll10,0.10527655482292175,0.024753253270331795
REB,PTS_roll10,0.0965718999505043,0.022706562750774033
REB,VORP,0.08516518026590347,0.02002454659046626
REB,Pace_g_roll5,0.07712455093860626,0.0181339857288744
REB,PTS_roll5,0.07419811189174652,0.01744590387599698
REB,ORtg_g_roll5,0.06915544718503952,0.01626024238800056
REB,DRtg_g_roll5,0.06660919636487961,0.015661552665039706
REB,days_rest,0.06481142342090607,0.015238849537267538
REB,HOME,0.060173846781253815,0.014148434778587647
REB,TS_game_roll10,0.059369463473558426,0.013959303363950246
REB,TS_game_roll5,0.05252653360366821,0.012350352762694142
