stat,feature,importance,importance_norm
AST,AST_roll5,0.844487726688385,0.394943898790865
AST,AST_roll10,0.26760250329971313,0.125150399039941
AST,MIN_roll10,0.10257329791784286,0.047970736472832336
AST,ORtg_g_roll5,0.08925317227840424,0.04174127666403958
AST,MIN_roll5,0.08342677354812622,0.039016428738220935
AST,TS%,0.0665983259677887,0.031146222354003498
AST,USG%,0.06408097594976425,0.02996892634445866
AST,REB_roll10,0.06357412040233612,0.02973188381595438
AST,BPM,0.060531534254550934,0.028308949180390675
AST,REB_roll5,0.05304073169827461,0.02480570493757646
AST,PER,0.04764626920223236,0.02228286181891716
AST,PTS_roll10,0.042673829942941666,0.01995738746860765
AST,VORP,0.0424707867205143,0.01986242968609139
AST,WS/48,0.04093366861343384,0.01914356143149519
AST,Pace_g_roll5,0.04024511203169823,0.018821542280316787
AST,PTS_roll5,0.03590153530240059,0.01679016979975605
AST,usage_share_roll5,0.03563324734568596,0.016664698832831497
AST,days_rest,0.03518408536911011,0.01645463801535447
AST,DRtg_g_roll5,0.03328120335936546,0.015564711949981514
AST,HOME,0.03209095075726509,0.015008063240517257
AST,TS_game_roll10,0.032002173364162445,0.014966544472809476
AST,TS_game_roll5,0.02501527965068817,0.011698964665039053
PTS,USG%,9.15688705444336,0.548729431370111
PTS,ORtg_g_roll5,0.8985572457313538,0.05384633484852259
PTS,TS%,0.8509173393249512,0.05099149798120254
PTS,PER,0.8197836875915527,0.04912580378725124
PTS,PTS_roll5,0.6022390723228455,0.03608937204748202
PTS,usage_share_roll5,0.3994995951652527,0.02394014301849928
PTS,Pace_g_roll5,0.34507158398628235,0.020678526767554054
PTS,BPM,0.30683159828186035,0.018386983201882735
PTS,PTS_roll10,0.2749693691730499,0.016477628772030094
PTS,WS/48,0.26142117381095886,0.01566574876379914
PTS,days_rest,0.25692135095596313,0.015396095417437302
PTS,VORP,0.24444517493247986,0.01464845651631999
PTS,AST_roll5,0.24194420874118805,0.01449858530486309
PTS,AST_roll10,0.24182048439979553,0.01449117108351305
PTS,REB_roll10,0.23831585049629211,0.014281154758358458
PTS,MIN_roll5,0.23640577495098114,0.014166692860813937
PTS,DRtg_g_roll5,0.23428022861480713,0.014039318806130843
PTS,REB_roll5,0.23350407183170319,0.013992807358767297
PTS,TS_game_roll10,0.23259399831295013,0.013938270907516865
PTS,MIN_roll10,0.22317513823509216,0.013373842657616186
PTS,HOME,0.1995813101530075,0.011959974845296262
PTS,TS_game_roll5,0.18827030062675476,0.011282158925032093
REB,REB_roll10,0.8557500243186951,0.1957683696231385
REB,REB_roll5,0.746054470539093,0.17067351819682713
REB,PER,0.35312148928642273,0.08078295795730228
REB,MIN_roll10,0.32358935475349426,0.07402694549489482
REB,MIN_roll5,0.2628687620162964,0.06013600642986145
REB,usage_share_roll5,0.23799413442611694,0.05444548332156338
REB,WS/48,0.2339317798614502,0.05351614588965494
REB,BPM,0.15480855107307434,0.035415269396486114
REB,AST_roll5,0.13029688596725464,0.02980778055260895
REB,TS%,0.12495259195566177,0.02858517617550805
REB,USG%,0.12445845454931259,0.028472133263837903
REB,AST_roll10,0.12050626426935196,0.027567997914073467
REB,PTS_roll10,0.09519317001104355,0.021777167587178427
REB,VORP,0.07831861078739166,0.017916805503106613
REB,PTS_roll5,0.0766889676451683,0.017543995018789546
REB,Pace_g_roll5,0.07659240067005157,0.017521903568318255
REB,DRtg_g_roll5,0.06953185051679611,0.015906674409259
REB,days_rest,0.06831049174070358,0.015627266393453326
REB,ORtg_g_roll5,0.06525059044361115,0.01492725836410336
REB,TS_game_roll10,0.06095852702856064,0.013945370858166656
REB,HOME,0.05643106997013092,0.012909632778494138
REB,TS_game_roll5,0.05562898516654968,0.012726141303373692
