stat,feature,importance,importance_norm
AST,AST_roll5,0.7522004842758179,0.36939884301487136
AST,AST_roll10,0.2816527783870697,0.1383171277379252
AST,MIN_roll10,0.09964874386787415,0.04893659531224175
AST,ORtg_g_roll5,0.08534599095582962,0.04191264293773159
AST,MIN_roll5,0.07892292737960815,0.038758334607351466
AST,TS%,0.06676344573497772,0.032786923334582295
AST,USG%,0.06599806249141693,0.03241105055791621
AST,REB_roll10,0.0653514564037323,0.03209350816639936
AST,BPM,0.05852591618895531,0.028741547205196942
AST,REB_roll5,0.04999300837516785,0.02455111348459082
AST,PER,0.04658143222332001,0.02287571934473858
AST,VORP,0.04312761127948761,0.021179579170273615
AST,PTS_roll10,0.04181278869509697,0.02053388171115628
AST,WS/48,0.0404110848903656,0.019845517671859214
AST,Pace_g_roll5,0.03929471597075462,0.019297279009557525
AST,usage_share_roll5,0.03557632118463516,0.017471209018140987
AST,PTS_roll5,0.035325657576322556,0.017348110391069833
AST,DRtg_g_roll5,0.03271745517849922,0.01606724582338462
AST,days_rest,0.031872253865003586,0.015652175115712152
AST,HOME,0.03053591586649418,0.014995911631647211
AST,TS_game_roll10,0.0291026271879673,0.014292036546982946
AST,TS_game_roll5,0.025522051379084587,0.01253364820667005
PTS,USG%,8.845149993896484,0.5400470087333467
PTS,ORtg_g_roll5,0.8609831929206848,0.05256794946692268
PTS,TS%,0.8304542899131775,0.05070398528762764
PTS,PER,0.7462189197540283,0.04556093404311675
PTS,PTS_roll5,0.6677307486534119,0.04076878217988233
PTS,BPM,0.4425451159477234,0.02701991105431073
PTS,Pace_g_roll5,0.3455438017845154,0.0210974258965472
PTS,usage_share_roll5,0.32999733090400696,0.020148224910563683
PTS,WS/48,0.30838602781295776,0.01882873122224812
PTS,PTS_roll10,0.28129932284355164,0.017174932925411498
PTS,days_rest,0.25055131316185,0.015297591030184696
PTS,VORP,0.24858397245407104,0.0151774736251516
PTS,AST_roll10,0.24668492376804352,0.015061525838733523
PTS,MIN_roll5,0.24376125633716583,0.014883019216271935
PTS,AST_roll5,0.2369149625301361,0.014465013812864719
PTS,DRtg_g_roll5,0.23420333862304688,0.014299453660595523
PTS,REB_roll10,0.23161925375461578,0.01414168049626566
PTS,MIN_roll10,0.23070141673088074,0.014085641295176378
PTS,TS_game_roll10,0.2284366488456726,0.013947364259430689
PTS,REB_roll5,0.22382648289203644,0.013665887253982108
PTS,TS_game_roll5,0.19151011109352112,0.011692787879189625
PTS,HOME,0.1533791720867157,0.00936467591217622
REB,REB_roll10,0.7776389122009277,0.18615006481963106
REB,REB_roll5,0.6974799633026123,0.16696173293554006
REB,PER,0.3750162422657013,0.08977083928142901
REB,MIN_roll10,0.3076308071613312,0.07364021243679851
REB,MIN_roll5,0.28411734104156494,0.06801159332623921
REB,usage_share_roll5,0.23548488318920135,0.05637002673341889
REB,WS/48,0.228938490152359,0.05480296074813533
REB,BPM,0.13163799047470093,0.03151130952312744
REB,USG%,0.11366172134876251,0.027208176525914524
REB,TS%,0.1128353402018547,0.027010358616279283
REB,AST_roll5,0.10494215041399002,0.025120898395614533
REB,PTS_roll10,0.10030611604452133,0.0240111312725418
REB,AST_roll10,0.0924220159649849,0.022123846932954945
REB,VORP,0.08347686380147934,0.019982569498232416
REB,PTS_roll5,0.0769343301653862,0.01841642737065242
REB,Pace_g_roll5,0.07319394499063492,0.01752105944113395
REB,days_rest,0.07004298269748688,0.01676678669846265
REB,ORtg_g_roll5,0.06853219866752625,0.016405137428225296
REB,DRtg_g_roll5,0.06707629561424255,0.016056625485873017
REB,TS_game_roll10,0.0617838092148304,0.014789717836512705
REB,HOME,0.0613606832921505,0.01468843057233658
REB,TS_game_roll5,0.05297088995575905,0.012680094120946341
