game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-12,mgm,Austin Reaves,LAL,@OKC,AST,5.5,1.7692307692307692,1.9523809523809523,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,0.886115041948101,0.3615087427355025,0.5677419972927941,0.25,38.0,8.692208021879196,2.646667861303865,0.7
2025-11-12,mgm,Moussa Diabate,CHA,MIL,AST,0.5,1.625,2.2,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,0.9326321686808694,0.357468769988059,0.5155272741064127,0.25,20.2,2.6237688660621643,1.4199302195170387,0.7
2025-11-12,draftkings,Kristaps Porzingis,ATL,@SAC,AST,2.5,1.8620689655172413,1.8849557522123894,0.5370370370370371,0.5305164319248826,0.5030539946249695,0.49694600537503053,0.8004832830464096,0.2974292884214401,0.49055507877607296,0.25,26.4,4.043413138389587,1.83010073274031,0.7
2025-11-12,mgm,Moses Moody,GSW,@SAS,AST,1.5,2.75,1.425531914893617,0.36363636363636365,0.7014925373134329,0.3414012738853503,0.6585987261146496,0.6363129623992722,0.29491168851392185,0.7498606465979983,0.25,26.2,2.104327602684498,1.7334816306283867,0.7
2025-11-12,mgm,Mikal Bridges,NYK,ORL,AST,4.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.6885136957112448,0.28260963667065436,0.583581500135863,0.25,32.6,5.598957997560501,2.2352819915553668,0.7
2025-11-12,mgm,Miles McBride,NYK,ORL,AST,1.5,1.6896551724137931,2.1,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,0.8301504803787383,0.27601035299020327,0.4026680530537302,0.25,20.6,2.8953199207782747,1.4614351287706853,0.7
2025-11-12,draftkings,D'Angelo Russell,DAL,PHX,AST,3.5,1.8771929824561404,1.8695652173913042,0.5327102803738317,0.5348837209302325,0.4989820846905538,0.5010179153094463,0.7479684557880397,0.24898637109748595,0.404081136303864,0.25,22.6,4.636509737372399,1.7010806048726432,0.7
2025-11-12,mgm,Jonas Valanciunas,DEN,@LAC,AST,1.5,2.5,1.5,0.4,0.6666666666666666,0.375,0.625,0.6226649360182017,0.24766493601820172,0.5566623400455043,0.25,12.8,1.8196813583374025,1.0230215545569703,0.7
2025-11-12,mgm,Luke Kornet,SAS,GSW,AST,1.5,2.15,1.6451612903225805,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,0.6798207177478203,0.24633155497688952,0.4616145431578135,0.25,25.75,2.300185216590762,1.7127342813410764,0.7
2025-11-12,mgm,OG Anunoby,NYK,ORL,AST,1.5,1.6451612903225805,2.15,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,0.8020961660058659,0.2355853287767966,0.3195775634290051,0.25,32.4,3.3225526481866834,2.1463706012777366,0.7
2025-11-12,fanduel,Dillon Brooks,PHX,@DAL,AST,2.5,2.48,1.5208333333333335,0.4032258064516129,0.6575342465753424,0.3801291397625494,0.6198708602374504,0.6128597071651177,0.2327305674025683,0.519892073769492,0.25,30.0,3.071807473897934,1.9938872093294004,0.7
2025-11-12,mgm,Stephon Castle,SAS,GSW,AST,6.5,1.8695652173913042,1.8695652173913042,0.5348837209302325,0.5348837209302325,0.5,0.5,0.7320205218894059,0.23202052188940592,0.36856010614106327,0.25,35.4,8.03963539302349,2.4875545047189718,0.7
2025-11-12,draftkings,Alex Sarr,WAS,@HOU,AST,3.5,2.29,1.5882352941176472,0.4366812227074236,0.6296296296296297,0.40952525405733353,0.5904747459426665,0.6407624529658829,0.23123719890854932,0.46734601729187175,0.25,29.4,4.221373924612998,2.001050879903654,0.7
2025-11-12,draftkings,Collin Gillespie,PHX,@DAL,AST,4.5,2.0300000000000002,1.7407407407407407,0.49261083743842365,0.574468085106383,0.46164423926922693,0.538355760730773,0.6860635544227398,0.22441931515351288,0.39270901547816184,0.25,24.4,5.389596754312515,1.8352685204456145,0.7
2025-11-12,draftkings,Norman Powell,MIA,CLE,AST,2.5,2.3899999999999997,1.5434782608695652,0.41841004184100417,0.647887323943662,0.39239526914999445,0.6076047308500055,0.6146664545559843,0.2222711854059899,0.4690528263888025,0.25,29.6,3.0742308080196383,1.9699006333268874,0.7
2025-11-12,draftkings,Shai Gilgeous-Alexander,OKC,LAL,AST,6.5,1.8928571428571428,1.847457627118644,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.7032443683132503,0.20931331150794202,0.33114112573579524,0.25,32.2,7.738709831237793,2.32074742661712,0.7
2025-11-12,mgm,Alex Caruso,OKC,LAL,AST,2.5,2.4,1.526315789473684,0.4166666666666667,0.6551724137931034,0.38873994638069703,0.6112600536193029,0.5962750435899133,0.2075350972092163,0.43106010461579203,0.25,19.2,2.8393198013305665,1.3922690392585697,0.7
2025-11-12,fanduel,Jrue Holiday,POR,@NOP,AST,7.5,2.2199999999999998,1.641025641025641,0.45045045045045046,0.609375,0.42502324345862663,0.5749767565413734,0.6276350729691467,0.20261182951052004,0.39334986199150557,0.25,34.6,8.301366746425629,2.4612284702788227,0.7
2025-11-12,draftkings,Ajay Mitchell,OKC,LAL,AST,3.5,1.6369426751592355,2.19,0.6108949416342413,0.45662100456621,0.57225837591332,0.42774162408668004,0.7673282275217289,0.19506985160840895,0.25607232148461356,0.25,28.8,4.963318777084351,2.0043367657127673,0.7
2025-11-12,mgm,Dyson Daniels,ATL,@SAC,AST,5.5,1.8,1.9523809523809523,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,0.7128409295073459,0.19253636097942706,0.28311367311322266,0.25,36.0,6.887788832187653,2.470679218822592,0.7
2025-11-12,mgm,Kel'el Ware,MIA,CLE,AST,0.5,1.9523809523809523,1.8,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,0.6691402064314522,0.189444774959371,0.3064165935090257,0.25,22.0,1.1318194195628166,1.4440257985578715,0.7
2025-11-12,fanduel,Grayson Allen,PHX,@DAL,AST,3.5,1.6849315068493151,2.1399999999999997,0.5934959349593496,0.4672897196261682,0.5594871427548169,0.44051285724518296,0.7440948055991877,0.1846076628443708,0.2537487820369875,0.25,33.6,4.987839460372925,2.267974152951333,0.7
2025-11-12,mgm,Simone Fontecchio,MIA,CLE,AST,0.5,1.6451612903225805,2.15,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,0.7479377621389163,0.18142692490984702,0.23047825384144288,0.25,17.8,1.2983615636825563,1.1951264887484363,0.7
2025-11-12,mgm,Ryan Dunn,PHX,@DAL,AST,1.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.5837181047847059,0.17781404574411547,0.3425516410048235,0.25,26.8,1.8729086309671403,1.7638738683386097,0.7
2025-11-12,fanduel,Victor Wembanyama,SAS,GSW,AST,3.5,1.8849557522123894,1.8849557522123894,0.5305164319248826,0.5305164319248826,0.5,0.5,0.6760155048565977,0.17601550485659767,0.27425931446420626,0.25,35.2,4.572369623184205,2.3486720027598182,0.7
2025-11-12,mgm,Jake LaRavia,LAL,@OKC,AST,1.5,1.6666666666666665,2.1,0.6,0.47619047619047616,0.5575221238938053,0.4424778761061947,0.7324124393235003,0.17489031542969502,0.2206873988725005,0.25,31.0,2.7691099792718887,2.0465371020083887,0.7
2025-11-12,mgm,Zaccharie Risacher,ATL,@SAC,AST,1.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.5796970945373392,0.1737930354967488,0.33330331743588015,0.25,25.8,1.8421077400445938,1.7010245704951588,0.7
2025-11-12,draftkings,Landry Shamet,NYK,ORL,AST,0.5,1.8928571428571428,1.847457627118644,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.6677034871795968,0.17377243037428852,0.26386731501852256,0.25,18.2,1.022239450365305,1.2044806696224244,0.7
2025-11-12,mgm,Dennis Schroder,SAC,ATL,AST,4.5,1.9523809523809523,1.7692307692307692,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,0.6488193468150136,0.17342564602761196,0.26674253425788375,0.25,31.4,5.324914863705635,2.158700669011177,0.7
2025-11-12,mgm,Karl-Anthony Towns,NYK,ORL,AST,2.5,1.8,1.9523809523809523,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,0.6893645269746225,0.16905995844670363,0.24085614855432047,0.25,31.4,3.533506117761135,2.0919063824081787,0.7
2025-11-12,fanduel,Nikola Vucevic,CHI,@DET,AST,3.5,1.6024096385542168,2.3,0.6240601503759399,0.43478260869565216,0.5893794380981784,0.4106205619018215,0.7540391414861318,0.16465970338795344,0.20827958816452452,0.25,30.8,4.9499494493007665,2.109767599622912,0.7
2025-11-12,mgm,Marcus Smart,LAL,@OKC,AST,3.5,2.15,1.6451612903225805,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,0.5938951827760987,0.1604060200051679,0.2768746429686121,0.24076055910314087,29.8,3.978388658165932,2.0136200429358824,0.7
2025-11-12,mgm,Keldon Johnson,SAS,GSW,AST,1.5,1.8,1.9523809523809523,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,0.6704258498559461,0.15012128132802727,0.20676652974070298,0.25,23.6,2.1972457230091096,1.5807357277505876,0.7
2025-11-12,draftkings,Jerami Grant,POR,@NOP,AST,2.5,2.1399999999999997,1.6666666666666665,0.4672897196261682,0.6,0.43782837127845886,0.5621716287215411,0.5869600622370653,0.14913169095860646,0.2560945331873197,0.22464432735729797,28.8,2.9212292432785034,1.9170135853801977,0.7
2025-11-12,fanduel,Nikola Jovic,MIA,CLE,AST,3.5,2.2800000000000002,1.6097560975609757,0.43859649122807015,0.6212121212121212,0.41384499623777277,0.5861550037622273,0.5613559310548353,0.1475109348170625,0.2798915228050245,0.21866525219142538,23.2,3.755081570148468,1.6519983564812486,0.7
2025-11-12,mgm,Quinten Post,GSW,@SAS,AST,0.5,1.5714285714285714,2.3,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,0.7392963180001156,0.1452003770407061,0.16175135685732456,0.25,20.0,1.351904720067978,1.3286565971977051,0.7
2025-11-12,mgm,Amen Thompson,HOU,WAS,AST,5.5,2.0,1.7407407407407407,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.6013501829124496,0.13600364825898426,0.20270036582489914,0.20270036582489914,37.8,6.1540985047817225,2.5466817612335553,0.7
2025-11-12,fanduel,Bub Carrington,WAS,@HOU,AST,4.5,2.26,1.617283950617284,0.4424778761061947,0.6183206106870229,0.4171177482009807,0.5828822517990193,0.5523951662246944,0.13527741802371374,0.24841307566780935,0.19715323465699156,26.8,4.749183356761932,1.891836388155753,0.7
2025-11-12,draftkings,Chet Holmgren,OKC,LAL,AST,1.5,1.8771929824561404,1.8620689655172413,0.5327102803738317,0.5370370370370371,0.49797767351561234,0.5020223264843877,0.6314892733169821,0.13351159980136978,0.18542723236696645,0.2113870448983419,28.0,2.1194712817668915,1.844760877002949,0.7
2025-11-12,draftkings,Tristan da Silva,ORL,@NYK,AST,0.5,1.6578947368421053,2.15,0.6031746031746031,0.46511627906976744,0.5646164478230822,0.43538355217691777,0.6943008887526408,0.12968444092955866,0.1510777892477993,0.22963823965665484,22.0,1.2352466583251953,1.4471120386391585,0.7
2025-11-12,mgm,Al Horford,GSW,@SAS,AST,1.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.5355772056118333,0.1296731465712429,0.23182757290721667,0.17832890223632042,22.2,1.631574623286724,1.473443527514713,0.7
2025-11-12,mgm,Jarred Vanderbilt,LAL,@OKC,AST,0.5,1.5714285714285714,2.3,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,0.7202188573000834,0.12612291634067385,0.1317724900429882,0.23060185757522933,18.0,1.20095694065094,1.2013141542220471,0.7
2025-11-12,mgm,Julian Champagnie,SAS,GSW,AST,1.5,2.25,1.606060606060606,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,0.5367285558514799,0.12022560889666656,0.2076392506658299,0.16611140053266382,30.0,1.680806502699852,1.9611253766292094,0.7
2025-11-12,mgm,Tre Mann,CHA,MIL,AST,3.5,2.05,1.7142857142857144,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.5716076056483486,0.11619963600887995,0.17179559157911461,0.1636148491229662,24.0,3.8057098388671875,1.6939790264615264,0.7
2025-11-12,mgm,Anthony Black,ORL,@NYK,AST,2.5,2.45,1.5,0.40816326530612246,0.6666666666666666,0.37974683544303806,0.6202531645569621,0.4907586054727412,0.11101177002970314,0.2023585834082159,0.13955764372980414,27.0,2.4584501534700394,1.7935072320239338,0.7
2025-11-12,mgm,Matas Buzelis,CHI,@DET,AST,1.5,2.5,1.5,0.4,0.6666666666666666,0.375,0.625,0.48572172578229,0.11072172578229,0.21430431445572495,0.14286954297048338,28.8,1.4326740503311157,1.880719752082336,0.7
2025-11-12,mgm,Sam Hauser,BOS,MEM,AST,0.5,1.5405405405405406,2.35,0.6491228070175439,0.425531914893617,0.6040291767974991,0.3959708232025009,0.7145320922542334,0.1105029154567343,0.10076565563490014,0.18641646292456526,21.0,1.2859336584806442,1.386924259011428,0.7
2025-11-12,mgm,Oso Ighodaro,PHX,@DAL,AST,0.5,1.4761904761904763,2.55,0.6774193548387096,0.39215686274509803,0.6333530455351862,0.3666469544648137,0.7422746774653924,0.10892163193020621,0.09573880959176978,0.2010515001427169,13.8,1.1234829604625702,0.9586529088424804,0.7
2025-11-12,mgm,Josh Okogie,HOU,WAS,AST,1.5,2.2,1.6451612903225805,0.45454545454545453,0.6078431372549019,0.4278523489932886,0.5721476510067114,0.5295825731208661,0.10173022412757748,0.16508166086590537,0.137568050721588,23.6,1.6156625658273698,1.5583620197737207,0.7
2025-11-12,fanduel,Josh Hart,NYK,ORL,AST,3.5,2.3,1.6024096385542168,0.43478260869565216,0.6240601503759399,0.4106205619018215,0.5893794380981784,0.5032981451123268,0.09267758321050534,0.15758573375835172,0.12121979519873209,23.0,3.5134319961071014,1.624710233616571,0.7
2025-11-12,draftkings,Mitchell Robinson,NYK,ORL,AST,0.5,1.7692307692307692,1.99009900990099,0.5652173913043478,0.5024875621890548,0.5293760129659644,0.47062398703403574,0.6183937930025665,0.0890177800366021,0.0940813260814638,0.12230572390590279,16.25,0.8241303637623787,1.075897778759812,0.7
2025-11-12,draftkings,Goga Bitadze,ORL,@NYK,AST,0.5,1.45662100456621,2.6399999999999997,0.6865203761755486,0.3787878787878788,0.6444335458558117,0.3555664541441883,0.7331628289596737,0.08872928310386197,0.06794037642984424,0.148789424381359,15.2,1.144771784543991,1.035932893360421,0.7
2025-11-12,mgm,Brook Lopez,LAC,DEN,AST,0.5,1.8,1.9523809523809523,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,0.605743389519606,0.0854388209916872,0.0903381011352909,0.11292262641911355,15.2,0.7707050830125808,1.0091831628826144,0.7
2025-11-12,mgm,De'Andre Hunter,CLE,@MIA,AST,2.5,1.7692307692307692,2.0,0.5652173913043478,0.5,0.5306122448979592,0.4693877551020409,0.6040344271608348,0.07342218226287556,0.06867629420763077,0.08927918246991985,29.2,3.012822675704956,1.943955223739621,0.7
2025-11-12,mgm,Franz Wagner,ORL,@NYK,AST,3.5,2.05,1.7142857142857144,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.5242345191412157,0.06882654950174705,0.0746807642394921,0.07112453737094475,34.6,3.6391066759824753,2.2885281768809125,0.7
