Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
Corey Kispert,WAS,ATL,REB,2.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,17.4,2.319468855857849,1.6595532951069858,0.4566873139396328,0.5433126860603672
Desmond Bane,ORL,@PHI,AST,4.5,-113,-113,0.5305164319248826,0.5305164319248826,0.5,0.5,35.88,6.001256938576699,2.4386937441550494,0.7309203277354988,0.26907967226450125
Desmond Bane,ORL,@PHI,PTS,20.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,35.88,22.437624242305755,7.234581013114867,0.6055841882745341,0.3944158117254659
Desmond Bane,ORL,@PHI,REB,5.5,118,-156,0.45871559633027525,0.609375,0.4294725540195947,0.5705274459804054,35.88,4.658551787137985,3.267318734146592,0.39838298479041734,0.6016170152095827
Dyson Daniels,ATL,@WAS,AST,5.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,32.92,6.161318979859352,2.2823079626687286,0.6139996428405048,0.3860003571594952
Dyson Daniels,ATL,@WAS,PTS,11.5,-122,-104,0.5495495495495496,0.5098039215686274,0.5187593796898449,0.48124062031015497,32.92,10.985136202573777,6.341670202799847,0.4676464547481901,0.5323535452518099
Dyson Daniels,ATL,@WAS,REB,6.5,110,-140,0.47619047619047616,0.5833333333333334,0.449438202247191,0.550561797752809,32.92,6.3893469405174255,3.0660749993402536,0.48560550437918426,0.5143944956208157
Franz Wagner,ORL,@PHI,AST,4.5,110,-140,0.47619047619047616,0.5833333333333334,0.449438202247191,0.550561797752809,35.4,5.528722742199897,2.3956344976695227,0.6661895858756148,0.33381041412438517
Franz Wagner,ORL,@PHI,PTS,24.5,-113,-120,0.5305164319248826,0.5454545454545454,0.49305831019436736,0.5069416898056327,35.4,24.816998505592345,7.2734127586335555,0.5173816729504672,0.4826183270495328
Franz Wagner,ORL,@PHI,REB,6.5,120,-154,0.45454545454545453,0.6062992125984252,0.42847503373819157,0.5715249662618084,35.4,6.255152955651283,3.26388645951116,0.4701005839832121,0.5298994160167879
Gabe Vincent,LAL,LAC,AST,0.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,22.0,1.3742401823401451,1.4557512858506534,0.7259275506863015,0.27407244931369845
Gabe Vincent,LAL,LAC,PTS,4.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,22.0,3.631584197282791,4.191006749963908,0.4179231810698961,0.5820768189301039
Gabe Vincent,LAL,LAC,REB,1.5,170,-225,0.37037037037037035,0.6923076923076923,0.34852546916890076,0.6514745308310992,22.0,1.466618224978447,1.995018404830668,0.4933249838631688,0.5066750161368312
Goga Bitadze,ORL,@PHI,AST,1.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,16.439999999999998,1.7820253595709798,1.162854446746369,0.5958146669049775,0.40418533309502247
Goga Bitadze,ORL,@PHI,PTS,4.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,16.439999999999998,6.471358008384704,3.503313508290386,0.7131846358800789,0.28681536411992115
Goga Bitadze,ORL,@PHI,REB,4.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,16.439999999999998,5.886737694740295,2.107255182122419,0.7447559055852453,0.2552440944147547
Ivica Zubac,LAC,@LAL,AST,2.5,145,-195,0.40816326530612246,0.6610169491525424,0.3817534778388871,0.6182465221611129,33.88,1.6721924667060377,2.2148718005561894,0.35429529577091445,0.6457047042290855
Ivica Zubac,LAC,@LAL,PTS,17.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,33.88,18.001506488323212,6.7450801409206536,0.5296346304163948,0.4703653695836052
Ivica Zubac,LAC,@LAL,REB,10.5,-130,-102,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,33.88,12.537954788208008,3.4160069601608187,0.7246093467318738,0.2753906532681262
Jake LaRavia,LAL,LAC,AST,1.5,160,-220,0.38461538461538464,0.6875,0.3587443946188341,0.641255605381166,26.4,1.8567381978034971,1.743503651609178,0.5810615601836954,0.41893843981630463
Jake LaRavia,LAL,LAC,PTS,7.5,102,-138,0.49504950495049505,0.5798319327731093,0.46056196300023217,0.5394380369997678,26.4,9.422478818893433,5.181492531373629,0.6446916621518765,0.35530833784812355
Jake LaRavia,LAL,LAC,REB,3.5,115,-150,0.46511627906976744,0.6,0.43668122270742354,0.5633187772925764,26.4,4.090826940536499,2.458050299403836,0.5949759797979738,0.4050240202020262
Jalen Johnson,ATL,@WAS,AST,7.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,36.8,8.068182611465453,2.5661100691351777,0.5876164581089567,0.4123835418910433
Jalen Johnson,ATL,@WAS,PTS,23.5,-115,-118,0.5348837209302325,0.5412844036697247,0.4970261697065821,0.5029738302934179,36.8,22.81117238998413,7.387753077874807,0.4628567974694672,0.5371432025305328
Jalen Johnson,ATL,@WAS,REB,9.5,-127,-103,0.5594713656387665,0.5073891625615764,0.5244090964566128,0.4755909035433872,36.8,11.876765775680541,3.571332051072307,0.7471385934441828,0.25286140655581724
Jalen Suggs,ORL,@PHI,AST,5.5,122,-156,0.45045045045045046,0.609375,0.42502324345862663,0.5749767565413734,30.48,5.767552206516266,2.1371217618986136,0.5498145320077166,0.45018546799228343
Jalen Suggs,ORL,@PHI,PTS,16.5,-113,-113,0.5305164319248826,0.5305164319248826,0.5,0.5,30.48,21.10795759677887,6.422774961387565,0.7634487697018622,0.23655123029813785
Jalen Suggs,ORL,@PHI,REB,3.5,-157,118,0.6108949416342413,0.45871559633027525,0.5711377365417348,0.4288622634582652,30.48,4.286799566745758,2.7996760860232293,0.6106572085466346,0.38934279145336537
James Harden,LAC,@LAL,AST,7.5,-146,111,0.5934959349593496,0.47393364928909953,0.5560047648269141,0.4439952351730859,36.2,6.485588723421097,2.473391265998667,0.3408553947555688,0.6591446052444312
James Harden,LAC,@LAL,PTS,23.5,-110,-121,0.5238095238095238,0.5475113122171946,0.48893805309734506,0.5110619469026548,36.2,26.169225013256074,7.448052836190556,0.6399701116356019,0.3600298883643981
James Harden,LAC,@LAL,REB,4.5,-127,-104,0.5594713656387665,0.5098039215686274,0.5232248162210195,0.4767751837789805,36.2,5.675567242503167,3.3162559973848054,0.6385127567510902,0.3614872432489098
Jared McCain,PHI,ORL,AST,1.5,-175,130,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,10.0,0.6702158600091934,0.7091329741703212,0.1209725206432476,0.8790274793567524
Jared McCain,PHI,ORL,PTS,13.5,100,-128,0.5,0.5614035087719298,0.4710743801652893,0.5289256198347108,10.0,3.8369810581207275,2.4752293885545025,4.7329749633284735e-05,0.9999526702503667
Jared McCain,PHI,ORL,REB,2.5,135,-185,0.425531914893617,0.6491228070175439,0.3959708232025009,0.6040291767974991,10.0,1.025254726409912,0.9957708026949025,0.06930212067952746,0.9306978793204725
Jaxson Hayes,LAL,LAC,AST,0.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,14.6,0.8772989585995674,0.9832129372378194,0.6494147301590742,0.35058526984092575
Jaxson Hayes,LAL,LAC,PTS,7.5,105,-137,0.4878048780487805,0.5780590717299579,0.4576614849859998,0.5423385150140002,14.6,3.7919197976589203,2.95192544441638,0.10452962545770428,0.8954703745422957
Jaxson Hayes,LAL,LAC,REB,4.5,-148,112,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.44146966676160637,14.6,3.9668847560882567,1.7379887601209765,0.3795196392880468,0.6204803607119532
John Collins,LAC,@LAL,AST,0.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,26.759999999999998,0.7524987740814685,1.7457295260674772,0.5575016414740086,0.4424983585259914
John Collins,LAC,@LAL,PTS,11.5,-125,-106,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,26.759999999999998,10.070688579082487,5.270159104728628,0.3931153762023256,0.6068846237976744
John Collins,LAC,@LAL,REB,4.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,26.759999999999998,3.9644476640224453,2.4819124927051774,0.41457879361312167,0.5854212063868783
Justin Edwards,PHI,ORL,AST,1.5,-190,140,0.6551724137931034,0.4166666666666667,0.6112600536193029,0.38873994638069703,23.2,2.1676755070686338,1.560178389941581,0.6656555768569725,0.3343444231430275
Justin Edwards,PHI,ORL,PTS,9.5,-125,-110,0.5555555555555556,0.5238095238095238,0.5147058823529411,0.48529411764705876,23.2,8.361256289482116,4.614066126317645,0.40253216021399874,0.5974678397860013
Justin Edwards,PHI,ORL,REB,2.5,-155,115,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,23.2,3.0517501354217527,2.1550354336303985,0.601035521190767,0.398964478809233
Kawhi Leonard,LAC,@LAL,AST,2.5,-124,-107,0.5535714285714286,0.5169082125603864,0.5171246675799823,0.48287533242001773,29.96,3.2514047741889955,2.002570967308471,0.6462515892123399,0.35374841078766006
Kawhi Leonard,LAC,@LAL,PTS,20.5,-108,-118,0.5192307692307693,0.5412844036697247,0.4896023956080519,0.510397604391948,29.96,21.974485087394715,6.416585227716963,0.5908736101910042,0.40912638980899585
Kawhi Leonard,LAC,@LAL,REB,4.5,107,-141,0.4830917874396135,0.5850622406639004,0.4522679077448533,0.5477320922551466,29.96,4.800252277255058,2.7728573434435426,0.5431142483601612,0.4568857516398388
Khris Middleton,WAS,ATL,AST,2.5,-162,120,0.6183206106870229,0.45454545454545453,0.5763260025873221,0.42367399741267786,25.0,2.014434337615967,1.6619973183398409,0.38508294577613533,0.6149170542238647
Khris Middleton,WAS,ATL,PTS,8.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,25.0,8.907072246074677,4.9294988626326575,0.5329067823077074,0.4670932176922926
Khris Middleton,WAS,ATL,REB,3.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,25.0,3.4302204847335815,2.3174236033547198,0.48798933743847617,0.5120106625615238
Kris Dunn,LAC,@LAL,AST,2.5,117,-157,0.4608294930875576,0.6108949416342413,0.429988790175509,0.5700112098244909,25.8,2.7841412365436553,1.7393353402135312,0.5648832754131003,0.43511672458689965
Kris Dunn,LAC,@LAL,PTS,6.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,25.8,7.1193589031696325,4.983820096092817,0.5494508054202716,0.4505491945797284
Kris Dunn,LAC,@LAL,REB,2.5,120,-162,0.45454545454545453,0.6183206106870229,0.42367399741267786,0.5763260025873221,25.8,2.81091298609972,2.361220050089498,0.5523792085710112,0.4476207914289888
Kristaps Porzingis,ATL,@WAS,AST,3.5,125,-167,0.4444444444444444,0.6254681647940075,0.41540256709451573,0.5845974329054843,26.8,5.975593841075898,1.9798185735464455,0.8944259137845876,0.10557408621541242
Kristaps Porzingis,ATL,@WAS,PTS,19.5,-102,-125,0.504950495049505,0.5555555555555556,0.47614107883817425,0.5238589211618258,26.8,25.82680208683014,6.460187522833389,0.8362971299817733,0.1637028700182267
Kristaps Porzingis,ATL,@WAS,REB,6.5,113,-149,0.4694835680751174,0.5983935742971888,0.4396419301869802,0.5603580698130197,26.8,9.45863047838211,2.8261775860316294,0.8524194097867785,0.14758059021322145
Kyshawn George,WAS,ATL,AST,4.5,118,-159,0.45871559633027525,0.6138996138996139,0.42766090948119284,0.5723390905188072,32.6,5.55446560382843,2.239260939422264,0.6811435476506528,0.31885645234934723
Kyshawn George,WAS,ATL,PTS,13.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,32.6,18.1007940530777,6.5536821448825675,0.758665613251987,0.241334386748013
Kyshawn George,WAS,ATL,REB,5.5,100,-128,0.5,0.5614035087719298,0.4710743801652893,0.5289256198347108,32.6,4.532818910479546,2.9846840161168346,0.3729508214047492,0.6270491785952508
LeBron James,LAL,LAC,AST,7.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,33.25,5.506466124206781,2.2731735009477494,0.19024801244328282,0.8097519875567172
LeBron James,LAL,LAC,PTS,20.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,33.25,13.209966532886028,6.465882302284777,0.12977370122469178,0.8702262987753082
LeBron James,LAL,LAC,REB,6.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,33.25,6.23416294157505,3.0874688109507513,0.4656926901989962,0.5343073098010038
Luka Doncic,LAL,LAC,AST,7.5,-130,-101,0.5652173913043478,0.5024875621890548,0.5293760129659644,0.47062398703403574,36.6,8.970401725172996,2.5950832612753487,0.714510619599178,0.28548938040082195
Luka Doncic,LAL,LAC,PTS,32.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,36.6,31.11044808626175,7.747777260197077,0.42883204936019714,0.5711679506398029
Luka Doncic,LAL,LAC,REB,8.5,115,-155,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,36.6,12.114682906866074,3.5681049320817606,0.8444828112637237,0.1555171887362763
Luke Kennard,ATL,@WAS,AST,2.5,130,-175,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,15.879999999999999,1.42071732878685,1.0997662712215073,0.1632040264998026,0.8367959735001974
Luke Kennard,ATL,@WAS,PTS,7.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,15.879999999999999,5.241497700214386,3.289812140974261,0.2461944996283323,0.7538055003716677
Luke Kennard,ATL,@WAS,REB,2.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,15.879999999999999,1.5308594515919685,1.4821623127819856,0.256597982267886,0.743402017732114
Marcus Smart,LAL,LAC,AST,1.5,123,-165,0.4484304932735426,0.6226415094339622,0.4186744608578877,0.5813255391421123,27.4,2.5801999315619466,1.8267151517214681,0.7228518851970225,0.2771481148029775
Marcus Smart,LAL,LAC,PTS,6.5,103,-132,0.49261083743842365,0.5689655172413793,0.4640371229698376,0.5359628770301624,27.4,8.89816813468933,5.325423085936991,0.6737617382212523,0.3262382617787477
Marcus Smart,LAL,LAC,REB,1.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,27.4,2.8923571944236754,2.4997435410350857,0.711236291153788,0.28876370884621205
Nickeil Alexander-Walker,ATL,@WAS,AST,3.5,-150,112,0.6,0.4716981132075472,0.5598591549295775,0.44014084507042256,34.16,4.014301123619079,2.277497612311021,0.5893287110699277,0.4106712889300723
Nickeil Alexander-Walker,ATL,@WAS,PTS,17.5,-130,102,0.5652173913043478,0.49504950495049505,0.5330897279740154,0.4669102720259846,34.16,20.138089985847472,6.8788886566874305,0.6493274146998009,0.35067258530019907
Nickeil Alexander-Walker,ATL,@WAS,REB,3.5,102,-134,0.49504950495049505,0.5726495726495726,0.46366014107949594,0.5363398589205041,34.16,3.4533109766244885,3.096309667801704,0.4939846069598043,0.5060153930401957
Nicolas Batum,LAC,@LAL,AST,1.5,175,-235,0.36363636363636365,0.7014925373134329,0.3414012738853503,0.6585987261146496,19.52,0.8406845808029174,1.2833114585448644,0.3037095377865312,0.6962904622134688
Nicolas Batum,LAC,@LAL,PTS,5.5,104,-138,0.49019607843137253,0.5798319327731093,0.4581151832460733,0.5418848167539267,19.52,4.836636419296265,3.8121278854737892,0.4309272340845799,0.5690727659154201
Nicolas Batum,LAC,@LAL,REB,2.5,-140,115,0.5833333333333334,0.46511627906976744,0.5563770794824399,0.44362292051756,19.52,3.1328440380096434,1.8777658601742784,0.6319489654356838,0.3680510345643162
Onyeka Okongwu,ATL,@WAS,AST,2.5,124,-170,0.44642857142857145,0.6296296296296297,0.4148740012292563,0.5851259987707437,28.36,2.2612557488679887,1.8760008596301387,0.44936638482209834,0.5506336151779017
Onyeka Okongwu,ATL,@WAS,PTS,14.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,28.36,15.51183113336563,5.802285549945698,0.5692185197422667,0.43078148025773333
Onyeka Okongwu,ATL,@WAS,REB,7.5,115,-154,0.46511627906976744,0.6062992125984252,0.4341138266962912,0.5658861733037088,28.36,5.340790584683418,2.6663228753477677,0.2090252863631673,0.7909747136368327
Quentin Grimes,PHI,ORL,AST,3.5,-164,124,0.6212121212121212,0.44642857142857145,0.5818550430816016,0.41814495691839837,33.4,4.1248770043253895,2.234932281799357,0.6101060692599165,0.3898939307400835
Quentin Grimes,PHI,ORL,PTS,16.5,-120,-106,0.5454545454545454,0.5145631067961165,0.5145711906744379,0.48542880932556204,33.4,17.839865589141844,6.663989732374914,0.5796743944140973,0.4203256055859027
Quentin Grimes,PHI,ORL,REB,3.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,33.4,3.629525865614414,3.033356376198541,0.5170298636655308,0.48297013633446917
Rui Hachimura,LAL,LAC,AST,0.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,30.6,1.1235163025557995,1.997625133829716,0.6225286737151033,0.37747132628489666
Rui Hachimura,LAL,LAC,PTS,10.5,-130,-102,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,30.6,11.397950166463852,5.958049826057407,0.5598985837770072,0.4401014162229928
Rui Hachimura,LAL,LAC,REB,3.5,-132,100,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,30.6,4.241721510887146,2.808433529096555,0.6041505182256482,0.39584948177435175
Trendon Watford,PHI,ORL,AST,2.5,-160,120,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,17.8,1.9894865766167642,1.250040576730636,0.34149094103428423,0.6585090589657158
Trendon Watford,PHI,ORL,PTS,9.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,17.8,6.849953275918961,3.7142893827085257,0.2377764295928293,0.7622235704071707
Trendon Watford,PHI,ORL,REB,4.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,17.8,3.5902404069900515,1.8088126418876267,0.30749635573793865,0.6925036442620613
Tristan da Silva,ORL,@PHI,AST,1.5,-145,110,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,30.119999999999997,2.601255884170532,1.9936963523668285,0.709652187109594,0.290347812890406
Tristan da Silva,ORL,@PHI,PTS,12.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,30.119999999999997,15.413133916854857,6.053215189279001,0.684832000792215,0.31516799920778504
Tristan da Silva,ORL,@PHI,REB,4.5,-121,-111,0.5475113122171946,0.5260663507109005,0.5099876153569574,0.4900123846430426,30.119999999999997,4.901363221406936,2.789355744774479,0.5572067334594397,0.4427932665405603
Tyrese Maxey,PHI,ORL,AST,6.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,38.0,7.171945035457611,2.5972311793933596,0.6020727795971881,0.3979272204028119
Tyrese Maxey,PHI,ORL,PTS,32.5,-102,-128,0.504950495049505,0.5614035087719298,0.4735298908617039,0.5264701091382962,38.0,30.247207403182983,7.883249964147001,0.3875273253933026,0.6124726746066974
Tyrese Maxey,PHI,ORL,REB,4.5,130,-166,0.43478260869565216,0.6240601503759399,0.4106205619018215,0.5893794380981784,38.0,4.696224644780159,3.4510924982859996,0.5226711245133975,0.4773288754866025
Vit Krejci,ATL,@WAS,AST,2.5,115,-150,0.46511627906976744,0.6,0.43668122270742354,0.5633187772925764,29.4,2.2368425220251082,1.940057240171074,0.44605128789487114,0.5539487121051289
Vit Krejci,ATL,@WAS,PTS,9.5,-112,-114,0.5283018867924528,0.5327102803738317,0.4979225527671597,0.5020774472328402,29.4,9.869917488098144,5.700666482009789,0.5258692952713422,0.4741307047286578
Vit Krejci,ATL,@WAS,REB,2.5,-118,-108,0.5412844036697247,0.5192307692307693,0.510397604391948,0.4896023956080519,29.4,2.7113869696855546,2.667950482107212,0.5315759415046242,0.46842405849537583
Zaccharie Risacher,ATL,@WAS,AST,1.5,110,-150,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,22.08,1.9841731166839598,1.485856563690978,0.6277327965449974,0.37226720345500264
Zaccharie Risacher,ATL,@WAS,PTS,11.5,102,-135,0.49504950495049505,0.574468085106383,0.4628717746700807,0.5371282253299192,22.08,9.69652753829956,4.539860190917919,0.3455905014346099,0.6544094985653901
Zaccharie Risacher,ATL,@WAS,REB,2.5,-127,-106,0.5594713656387665,0.5145631067961165,0.5209063395985983,0.4790936604014018,22.08,2.7726615858078,2.051411935279909,0.5528693450049628,0.44713065499503724
