game_id,team_home,team_away,sim_home_win_prob,sim_avg_home_pts,sim_avg_away_pts,sim_avg_total,sim_avg_margin
2025-11-21_BOS_BKN,BOS,BKN,0.83,115.4395223553868,99.08897173420065,214.52849408958744,16.350550621186162
2025-11-21_CHI_MIA,CHI,MIA,0.8042,125.99817990355692,111.32514963806679,237.32332954162368,14.67303026549011
2025-11-21_CLE_IND,CLE,IND,0.1682,106.81527975791879,123.14104591745111,229.9563256753699,-16.325766159532318
2025-11-21_DAL_NOP,DAL,NOP,0.5252,112.16424794924215,111.00041877706539,223.16466672630756,1.163829172176761
2025-11-21_GSW_POR,GSW,POR,0.1402,103.71543859133212,122.0938104832222,225.80924907455432,-18.37837189189007
2025-11-21_HOU_DEN,HOU,DEN,0.3046,116.9485453141199,125.81326532437497,242.7618106384949,-8.864720010255054
2025-11-21_PHX_MIN,PHX,MIN,0.7246,131.5520908534159,121.41103841208708,252.96312926550297,10.141052441328835
2025-11-21_TOR_WAS,TOR,WAS,0.698,117.19191960390494,108.48734617047275,225.6792657743777,8.704573433432202
2025-11-21_UTA_OKC,UTA,OKC,0.6486,125.52592069937253,119.32288986206986,244.84881056144243,6.20303083730267
