Player,Team,Opponent,Market,Line,OverOdds_American,UnderOdds_American,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel,OverDecimal,UnderDecimal
Aaron Gordon,DEN,IND,AST,2.5,120,-160,0.4545454545454545,0.6153846153846154,0.4248366013071895,0.5751633986928104,29.8,2.6201934784650804,1.9660748629989693,0.5243736443361369,0.4756263556638631,2.2,1.625
Aaron Gordon,DEN,IND,PTS,16.5,104,-138,0.4901960784313725,0.5798319327731093,0.4581151832460733,0.5418848167539267,29.8,20.69427846670151,6.290374534080595,0.7475427783161036,0.2524572216838964,2.04,1.7246376811594204
Aaron Gordon,DEN,IND,REB,4.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,29.8,5.269305124878883,2.7609365238890478,0.6097391341176601,0.3902608658823399,1.7142857142857144,2.05
Aaron Nesmith,IND,@DEN,AST,1.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,33.2,1.8526353895664216,2.164134503393086,0.5647192199668712,0.4352807800331287,1.7692307692307692,1.9523809523809523
Aaron Nesmith,IND,@DEN,PTS,15.5,-118,-114,0.5412844036697247,0.5327102803738317,0.5039916972696792,0.496008302730321,33.2,13.576239645481111,6.442363650973939,0.3826184533335054,0.6173815466664946,1.847457627118644,1.8771929824561404
Aaron Nesmith,IND,@DEN,REB,4.5,115,-151,0.4651162790697674,0.601593625498008,0.4360288369669069,0.563971163033093,33.2,5.153911578655244,3.0334734143056608,0.5853366931933082,0.4146633068066918,2.15,1.6622516556291391
Alex Sarr,WAS,DAL,AST,3.5,116,-154,0.4629629629629629,0.6062992125984252,0.4329742261011864,0.5670257738988136,29.2,3.1687566220760344,1.9463193560622072,0.4324305020208856,0.5675694979791144,2.16,1.6493506493506493
Alex Sarr,WAS,DAL,PTS,17.5,-118,-115,0.5412844036697247,0.5348837209302325,0.5029738302934179,0.4970261697065821,29.2,20.54300329685211,6.209244048872352,0.687960042975162,0.312039957024838,1.847457627118644,1.8695652173913042
Alex Sarr,WAS,DAL,REB,7.5,-145,110,0.5918367346938775,0.4761904761904761,0.554140127388535,0.4458598726114649,29.2,9.13480659723282,2.9181699170691937,0.7123340733437523,0.2876659266562477,1.6896551724137931,2.1
Andrew Nembhard,IND,@DEN,AST,4.5,-145,110,0.5918367346938775,0.4761904761904761,0.554140127388535,0.4458598726114649,10.0,0.7152961939573288,0.7142666835807137,5.83065768999802e-08,0.9999999416934232,1.6896551724137931,2.1
Andrew Nembhard,IND,@DEN,PTS,11.5,-110,-120,0.5238095238095238,0.5454545454545454,0.4898785425101215,0.5101214574898786,10.0,1.4509491622447968,1.9670237820063616,1.6214066111963635e-07,0.9999998378593388,1.9090909090909092,1.8333333333333335
Andrew Nembhard,IND,@DEN,REB,2.5,-122,-109,0.5495495495495496,0.5215311004784688,0.5130795235028978,0.4869204764971024,10.0,0.5891155079007149,0.9260104466552432,0.0195294000732958,0.9804705999267042,1.819672131147541,1.9174311926605505
Andrew Wiggins,MIA,POR,AST,2.5,-138,110,0.5798319327731093,0.4761904761904761,0.5490716180371353,0.4509283819628646,33.2,2.770771428942681,2.1797735735456523,0.5494294483564428,0.4505705516435572,1.7246376811594204,2.1
Andrew Wiggins,MIA,POR,PTS,19.5,-104,-123,0.5098039215686274,0.5515695067264574,0.480324745257228,0.519675254742772,33.2,19.21478741168976,6.668061765926258,0.4829412685439143,0.5170587314560857,1.9615384615384617,1.8130081300813008
Andrew Wiggins,MIA,POR,REB,4.5,-152,114,0.6031746031746031,0.4672897196261682,0.563470066518847,0.436529933481153,33.2,5.063064926862717,3.031024014090169,0.5736863470026128,0.4263136529973872,1.6578947368421053,2.1399999999999997
Anthony Davis,DAL,@WAS,AST,3.5,135,-185,0.425531914893617,0.6491228070175439,0.3959708232025009,0.6040291767974991,35.75,3.300909150391817,2.3488837181537696,0.4662261876449988,0.5337738123550012,2.35,1.5405405405405406
Anthony Davis,DAL,@WAS,PTS,24.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,35.75,24.595500081777573,7.283798525996636,0.5052305028370143,0.4947694971629857,1.8695652173913042,1.8695652173913042
Anthony Davis,DAL,@WAS,REB,11.5,100,-139,0.5,0.5815899581589958,0.4622823984526112,0.5377176015473888,35.75,11.881803922355177,3.4821594136209604,0.5436548303177611,0.4563451696822389,2.0,1.7194244604316546
Ayo Dosunmu,CHI,@CLE,AST,2.5,-165,125,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,26.2,2.9832855269312857,1.763866022652942,0.6079546909463532,0.3920453090536467,1.606060606060606,2.25
Ayo Dosunmu,CHI,@CLE,PTS,9.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,26.2,12.645646595954895,5.302810932633689,0.7234775519889056,0.2765224480110944,1.7142857142857144,2.05
Ayo Dosunmu,CHI,@CLE,REB,1.5,-190,145,0.6551724137931034,0.4081632653061224,0.6161482461945731,0.3838517538054269,26.2,3.791110476851464,2.4156342177518457,0.8285500242798323,0.1714499757201677,1.526315789473684,2.45
Ben Sheppard,IND,@DEN,AST,1.5,-185,135,0.6491228070175439,0.425531914893617,0.6040291767974991,0.3959708232025009,23.8,1.6486589789390564,1.5694752556968323,0.5377309495922101,0.4622690504077898,1.5405405405405406,2.35
Ben Sheppard,IND,@DEN,PTS,7.5,-120,-113,0.5454545454545454,0.5305164319248826,0.5069416898056327,0.4930583101943673,23.8,6.6364063143730165,4.602670392761302,0.4255838101412658,0.5744161898587342,1.8333333333333335,1.8849557522123894
