game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,p_over_price,edge_vs_price,p_over_model_tight,edge_over_tight,EV_over_1u_tight,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-07,fanduel,Nikola Vucevic,CHI,@MIL,AST,3.5,2.0,1.7575757575757576,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.9668274350548207,0.49908549957094983,0.9336548701096414,0.25,0.5,0.4668274350548207,0.9668274350548207,0.49908549957094983,0.9336548701096414,30.8,7.609919375181199,2.238414906528596,0.7
2025-11-07,fanduel,Nikola Jovic,MIA,CHA,AST,2.5,1.9803921568627452,1.7692307692307692,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.9563264722882184,0.484484155313158,0.8939014451198051,0.25,0.504950495049505,0.4513759772387135,0.9563264722882184,0.484484155313158,0.8939014451198052,29.6,6.076406824588776,2.092002869093292,0.7
2025-11-07,fanduel,Desmond Bane,ORL,BOS,AST,4.5,2.16,1.6493506493506493,0.46296296296296297,0.6062992125984252,0.4329742261011864,0.5670257738988136,0.905124619614391,0.47215039351320454,0.9550691783670844,0.25,0.4629629629629629,0.44216165665142804,0.905124619614391,0.47215039351320454,0.9550691783670846,34.6,7.666268381476403,2.414571691708065,0.7
2025-11-07,draftkings,Brandon Ingram,TOR,@ATL,AST,4.5,2.26,1.6097560975609757,0.4424778761061947,0.6212121212121212,0.41598386486827177,0.5840161351317281,0.8460824959838729,0.4300986311156011,0.9121464409235527,0.25,0.4424778761061947,0.40360461987767815,0.8460824959838729,0.4300986311156011,0.9121464409235525,36.2,7.018016612529755,2.4691875218350603,0.7
2025-11-07,fanduel,DeMar DeRozan,SAC,OKC,AST,3.5,2.2800000000000002,1.5813953488372094,0.43859649122807015,0.6323529411764706,0.40953986991086483,0.5904601300891351,0.8329525164004564,0.4234126464895916,0.8991317373930406,0.25,0.43859649122807015,0.39435602517238627,0.8329525164004564,0.4234126464895916,0.8991317373930409,36.8,5.878876757621764,2.4628640887193045,0.7
2025-11-07,draftkings,Kristaps Porzingis,ATL,TOR,AST,2.5,1.6666666666666665,2.15,0.6,0.46511627906976744,0.5633187772925764,0.43668122270742354,0.9784297952374647,0.41511101794488825,0.6307163253957744,0.25,0.6000000000000001,0.37842979523746456,0.9784297952374647,0.41511101794488825,0.6307163253957743,30.0,6.863420605659485,2.1576012296736944,0.7
2025-11-07,fanduel,Kentavious Caldwell-Pope,MEM,DAL,AST,2.5,1.8771929824561404,1.8771929824561404,0.5327102803738317,0.5327102803738317,0.5,0.5,0.9079440201027135,0.40794402010271347,0.7043861429998305,0.25,0.5327102803738317,0.37523373972888174,0.9079440201027135,0.40794402010271347,0.7043861429998306,27.4,5.05990699827671,1.9273501765077288,0.7
2025-11-07,draftkings,Giannis Antetokounmpo,MIL,CHI,AST,6.5,1.6849315068493151,2.13,0.5934959349593496,0.4694835680751174,0.5583324356350319,0.4416675643649683,0.9475999740500072,0.3892675384149753,0.5966410521664504,0.25,0.5934959349593496,0.3541040390906576,0.9475999740500072,0.3892675384149753,0.5966410521664505,36.4,10.806394279003143,2.6549651088051758,0.7
2025-11-07,fanduel,Andrew Wiggins,MIA,CHA,AST,2.5,1.8771929824561404,1.8771929824561404,0.5327102803738317,0.5327102803738317,0.5,0.5,0.8768199904660716,0.3768199904660716,0.6459603329801695,0.25,0.5327102803738317,0.3441097100922399,0.8768199904660716,0.3768199904660716,0.6459603329801696,30.6,4.914358377456665,2.082715227655347,0.7
2025-11-07,fanduel,Dennis Schroder,SAC,OKC,AST,4.5,1.9090909090909092,1.8333333333333335,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.845554209533802,0.3556756670236805,0.6142398545645311,0.25,0.5238095238095238,0.32174468572427817,0.845554209533802,0.3556756670236805,0.6142398545645311,33.0,6.836547374725342,2.2962468976994375,0.7
