Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
AJ Green,MIL,@DAL,AST,1.5,-145,110,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,28.8,2.249875116348267,1.8976097071304647,0.6536406404609667,0.3463593595390333
AJ Green,MIL,@DAL,PTS,7.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,28.8,10.24091262817383,5.591346524249563,0.688005996404149,0.31199400359585105
AJ Green,MIL,@DAL,REB,2.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,28.8,2.7445027828216553,2.6036485465187074,0.5374087822010687,0.4625912177989313
Ace Bailey,UTA,MIN,AST,1.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,18.8,1.8075259357690812,1.2851494779323094,0.5945603998204905,0.40543960017950953
Ace Bailey,UTA,MIN,PTS,7.5,-110,-122,0.5238095238095238,0.5495495495495496,0.48800959232613905,0.511990407673861,18.8,5.769379246234894,3.746019125208095,0.32204449678996416,0.6779555032100358
Ace Bailey,UTA,MIN,REB,3.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,18.8,2.9605030059814452,1.8049454247945267,0.382508425814439,0.617491574185561
Alex Sarr,WAS,@DET,AST,3.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,28.4,3.305428525805473,1.9067938764839196,0.45936199915517495,0.540638000844825
Alex Sarr,WAS,@DET,PTS,16.5,-113,-113,0.5305164319248826,0.5305164319248826,0.5,0.5,28.4,17.654669857025144,5.920190776707605,0.577318908767311,0.42268109123268904
Alex Sarr,WAS,@DET,REB,6.5,-143,107,0.588477366255144,0.4830917874396135,0.5491734847219903,0.45082651527800965,28.4,7.480238890647888,2.7676642502655766,0.6383963212017658,0.3616036787982342
Andrew Wiggins,MIA,CLE,AST,2.5,-143,108,0.588477366255144,0.4807692307692308,0.5503663681444749,0.4496336318555252,34.4,2.88299024105072,2.260030235852548,0.5672835437018156,0.43271645629818445
Andrew Wiggins,MIA,CLE,PTS,18.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,34.4,19.80552911758423,6.875186597350595,0.5753023319013075,0.42469766809869247
Andrew Wiggins,MIA,CLE,REB,4.5,-132,100,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,34.4,4.994180274009705,3.1328608763847297,0.5626695122626317,0.43733048773736827
Anthony Black,ORL,POR,AST,2.5,-136,102,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,27.8,2.4830950751900676,1.8427221603936876,0.49634019994847,0.50365980005153
Anthony Black,ORL,POR,PTS,11.5,-104,-122,0.5098039215686274,0.5495495495495496,0.48124062031015497,0.5187593796898449,27.8,10.997142881155014,5.460030688110064,0.463310146028283,0.536689853971717
Anthony Black,ORL,POR,REB,3.5,-128,100,0.5614035087719298,0.5,0.5289256198347108,0.4710743801652893,27.8,2.98823389261961,2.5240742913944705,0.41966366484872986,0.5803363351512701
Anthony Davis,DAL,MIL,AST,2.5,-138,104,0.5798319327731093,0.49019607843137253,0.5418848167539267,0.4581151832460733,35.75,2.950614482164383,2.3458153628718086,0.5761652828787649,0.4238347171212351
Anthony Davis,DAL,MIL,PTS,21.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,35.75,24.08305236697197,7.262293329800255,0.638959881305301,0.361040118694699
