game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,p_over_price,edge_vs_price,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-08,mgm,Dillon Brooks,PHX,@LAC,AST,1.5,2.1,1.6666666666666665,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,0.7791048143811001,0.3366269382749054,0.6361201102003103,0.25,0.47619047619047616,0.30291433819062397,32.5,3.14989535138011,2.1450238954830363,0.7
2025-11-08,draftkings,De'Andre Hunter,CLE,CHI,AST,2.5,2.37,1.5494505494505495,0.4219409282700422,0.6453900709219859,0.39532340819244677,0.6046765918075532,0.681273983296056,0.2859505751036093,0.6146193404116529,0.25,0.42194092827004215,0.2593330550260139,29.2,3.4213913708925245,1.95514798273052,0.7
2025-11-08,caesars,Collin Gillespie,PHX,@LAC,AST,4.5,2.2,1.5882352941176472,0.45454545454545453,0.6296296296296297,0.4192546583850932,0.5807453416149069,0.7041728300324173,0.2849181716473241,0.549180226071318,0.25,0.45454545454545453,0.24962737548696273,26.6,5.53679910004139,1.9327393045659462,0.7
2025-11-08,caesars,Evan Mobley,CLE,CHI,AST,3.5,1.7092198581560285,2.0,0.5850622406639004,0.5,0.5391969407265774,0.4608030592734225,0.8095664027466516,0.27036946202007417,0.383726972070518,0.25,0.5850622406639003,0.22450416208275126,33.8,5.510969486832618,2.294842469089233,0.7
2025-11-08,draftkings,Quentin Grimes,PHI,TOR,AST,3.5,1.970873786407767,1.78125,0.5073891625615764,0.5614035087719298,0.4747311393223902,0.5252688606776097,0.728051042271078,0.2533199029486878,0.43489671437892063,0.25,0.5073891625615764,0.22066187970950157,32.0,4.8157219886779785,2.1678344738558755,0.7
2025-11-08,fanduel,Nikola Vucevic,CHI,@CLE,AST,3.5,2.34,1.5555555555555556,0.42735042735042733,0.6428571428571429,0.3993154592127781,0.600684540787222,0.6457968693453044,0.24648141013252634,0.5111646742680125,0.25,0.4273504273504274,0.21844644199487706,32.2,4.308188703656197,2.160947468881445,0.7
2025-11-08,mgm,Ryan Dunn,PHX,@LAC,AST,1.5,2.75,1.425531914893617,0.36363636363636365,0.7014925373134329,0.3414012738853503,0.6585987261146496,0.5827842315286037,0.2413829576432534,0.6026566367036602,0.25,0.36363636363636365,0.21914786789224006,26.8,1.8681246042251587,1.761181455901875,0.7
2025-11-08,caesars,Norman Powell,MIA,POR,AST,2.5,2.4,1.5181347150259068,0.4166666666666667,0.658703071672355,0.38746363395927,0.6125363660407299,0.6244514108465091,0.2369877768872391,0.4986833860316219,0.25,0.4166666666666667,0.20778474417984244,30.4,3.1398284316062925,2.0171582518537305,0.7
2025-11-08,caesars,De'Aaron Fox,SAS,NOP,AST,4.5,1.7194244604316546,2.0,0.5815899581589958,0.5,0.5377176015473888,0.4622823984526112,0.7667484288709567,0.22903082732356794,0.3183660035982637,0.25,0.5815899581589958,0.1851584707119609,31.0,6.081046491861343,2.1712290262470963,0.7
2025-11-08,fanduel,Jalen Green,PHX,@LAC,AST,2.5,1.617283950617284,2.2199999999999998,0.6183206106870229,0.45045045045045046,0.5785341998584389,0.421465800141561,0.7954621274772784,0.2169279276188395,0.2864881320928823,0.25,0.6183206106870228,0.17714151679025558,32.75,4.310415096580982,2.1930570291800024,0.7
2025-11-08,caesars,Sam Merrill,CLE,CHI,AST,2.5,2.4,1.5,0.4166666666666667,0.6666666666666666,0.38461538461538464,0.6153846153846154,0.5961603059678031,0.21154492135241848,0.43078473432272746,0.25,0.4166666666666667,0.17949363930113643,25.8,2.9231331601738932,1.7382781628837443,0.7
2025-11-08,draftkings,Royce O'Neale,PHX,@LAC,AST,2.5,2.08,1.6993006993006992,0.4807692307692308,0.588477366255144,0.4496336318555252,0.5503663681444749,0.6590453890854954,0.20941175722997019,0.3708144092978304,0.25,0.4807692307692307,0.17827615831626464,34.4,3.4296242594718933,2.2681550515658566,0.7
2025-11-08,caesars,Bub Carrington,WAS,DAL,AST,5.5,2.12,1.606060606060606,0.4716981132075472,0.6226415094339622,0.4310344827586207,0.5689655172413793,0.635457099916592,0.20442261715797133,0.34716905182317526,0.25,0.4716981132075471,0.16375898670904493,27.6,6.200351804494858,2.0221401171348568,0.7
