game_date,book,player,team,opponent,market,line,over_odds,under_odds,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-05,fanduel,Nikola Jovic,MIA,@DEN,PTS,9.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.981643781966781,0.5195510501372071,0.9829204395728978,0.25,29.6,22.88754496574402,6.40875082810069,0.7
2025-11-05,caesars,Kentavious Caldwell-Pope,MEM,HOU,REB,2.5,125,-173,0.4444444444444444,0.6336996336996337,0.41223103057757643,0.5877689694224235,0.9118514235376236,0.4996203929600472,1.051665702959653,0.25,27.4,6.014941161870956,2.5993387226626425,0.7
2025-11-05,draftkings,Kentavious Caldwell-Pope,MEM,HOU,PTS,8.5,-111,-115,0.5260663507109005,0.5348837209302325,0.4958445875753168,0.5041554124246831,0.9897014022083335,0.49385681463301667,0.881324287080706,0.25,27.4,22.85234122276306,6.198945201725719,0.7
2025-11-05,fanduel,Kel'el Ware,MIA,@DEN,REB,5.5,118,-158,0.45871559633027525,0.6124031007751938,0.4282584157758449,0.571741584224155,0.9053940685372737,0.4771356527614288,0.9737590694112566,0.25,28.0,9.233449816703796,2.843635806130731,0.7
2025-11-05,fanduel,Nikola Jokic,DEN,MIA,PTS,26.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.9417702763356992,0.4699279593606388,0.8650744688216788,0.25,38.0,39.58212685585022,8.333576292732053,0.7
2025-11-05,draftkings,Bam Adebayo,MIA,@DEN,AST,3.5,114,-149,0.4672897196261682,0.5983935742971888,0.4384883598069947,0.5615116401930054,0.8834244970588649,0.44493613725187026,0.890528423705971,0.25,34.8,6.3224523782730095,2.3672707346409565,0.7
2025-11-05,draftkings,Andrew Wiggins,MIA,@DEN,AST,2.5,115,-149,0.46511627906976744,0.5983935742971888,0.43734082725915513,0.5626591727408448,0.8768199904660716,0.4394791632069165,0.8851629795020539,0.25,30.6,4.914358377456665,2.082715227655347,0.7
2025-11-05,draftkings,CJ McCollum,WAS,@BOS,PTS,14.5,-118,-108,0.5412844036697247,0.5192307692307693,0.510397604391948,0.4896023956080519,0.9378400510230627,0.42744244663111464,0.7326197552798954,0.25,29.2,24.471517968177796,6.488108241644367,0.7
2025-11-05,caesars,Kentavious Caldwell-Pope,MEM,HOU,AST,2.5,-107,-125,0.5169082125603864,0.5555555555555556,0.481981981981982,0.5180180180180181,0.9079440201027135,0.42596203812073147,0.7564898332828195,0.25,27.4,5.05990699827671,1.9273501765077288,0.7
2025-11-05,draftkings,CJ McCollum,WAS,@BOS,AST,3.5,135,-176,0.425531914893617,0.6376811594202898,0.40023201856148494,0.5997679814385151,0.7852516972037795,0.3850196786422946,0.8453414884288819,0.25,29.2,5.094361048936844,2.0180422324271214,0.7
2025-11-05,fanduel,Josh Hart,NYK,MIN,AST,3.5,116,-154,0.46296296296296297,0.6062992125984252,0.4329742261011864,0.5670257738988136,0.8168635627073335,0.3838893366061471,0.7644252954478403,0.25,37.4,5.752809226512909,2.4934886282202946,0.7
2025-11-05,fanduel,Bam Adebayo,MIA,@DEN,PTS,20.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.8328326184666024,0.37073988663702845,0.6823218893025369,0.25,34.8,27.544514322280882,7.296843167960321,0.7
2025-11-05,caesars,Shaedon Sharpe,POR,OKC,AST,2.5,130,-176,0.43478260869565216,0.6376811594202898,0.40540540540540543,0.5945945945945946,0.7653278138666741,0.3599224084612687,0.7602539718933505,0.25,36.2,4.223500302433968,2.3820182719894776,0.7
2025-11-05,fanduel,Josh Hart,NYK,MIN,REB,6.5,-104,-128,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.8147166601689058,0.3388014385889443,0.598098064177469,0.25,37.4,9.6240249812603,3.4889231097496767,0.7
2025-11-05,fanduel,Caris LeVert,DET,UTA,PTS,10.5,-108,-122,0.5192307692307693,0.5495495495495496,0.48581617766250607,0.5141838223374939,0.8216934805617166,0.3358773028992106,0.5825207773781209,0.25,24.4,15.354105520248412,5.2656812536213105,0.7
2025-11-05,fanduel,Kel'el Ware,MIA,@DEN,PTS,8.5,104,-138,0.49019607843137253,0.5798319327731093,0.4581151832460733,0.5418848167539267,0.793884411159017,0.33576922791294367,0.6195241987643947,0.25,28.0,13.077369570732117,5.582337981079635,0.7
2025-11-05,draftkings,Derrick White,BOS,WAS,AST,4.5,-149,115,0.5983935742971888,0.46511627906976744,0.5626591727408448,0.43734082725915513,0.8956715892893582,0.33301241654851343,0.49679346129563884,0.25,33.8,7.47525767982006,2.3664477897553824,0.7
2025-11-05,fanduel,Darius Garland,CLE,PHI,PTS,14.5,-118,-112,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,0.8317670781121063,0.3256981349174146,0.5366544324443997,0.25,31.8,20.78582124710083,6.539748573424087,0.7
2025-11-05,caesars,Rudy Gobert,MIN,@NYK,REB,9.5,-132,-103,0.5689655172413793,0.5073891625615764,0.528604118993135,0.471395881006865,0.8510772905617949,0.32247317156865996,0.4958328137146699,0.25,35.0,13.124002814292908,3.481053623476748,0.7
2025-11-05,draftkings,Rui Hachimura,LAL,SAS,PTS,11.5,-128,100,0.5614035087719298,0.5,0.5289256198347108,0.4710743801652893,0.8498235743847855,0.32089795455007475,0.5137482418728991,0.25,32.6,18.256456708908082,6.523710232891896,0.7
2025-11-05,fanduel,Andrew Wiggins,MIA,@DEN,PTS,16.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.7948955111952454,0.314048737001697,0.5447969368511373,0.25,30.6,21.81059557199478,6.448607598510918,0.7
2025-11-05,fanduel,Jusuf Nurkic,UTA,@DET,PTS,10.5,-125,-106,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,0.823191654203622,0.3040384283971703,0.48174497756651957,0.25,21.0,15.08866935968399,4.9468354398772805,0.7
2025-11-05,caesars,Aaron Gordon,DEN,MIA,AST,2.5,-132,-103,0.5689655172413793,0.5073891625615764,0.528604118993135,0.471395881006865,0.8282033079988913,0.29959918900575633,0.4556300564828999,0.25,38.0,4.872981995344162,2.505553091378746,0.7
2025-11-05,draftkings,Donovan Clingan,POR,OKC,REB,8.5,-112,-115,0.5283018867924528,0.5348837209302325,0.4969046636401156,0.5030953363598845,0.7937394560746933,0.2968347924345777,0.5024353989985266,0.25,28.4,10.954277443885802,2.994974830416819,0.7
2025-11-05,draftkings,Naji Marshall,DAL,NOP,AST,2.5,143,-187,0.411522633744856,0.6515679442508711,0.38710025491968003,0.6128997450803199,0.6809004024963168,0.29380014757663675,0.6545879780660497,0.25,33.6,3.5384260296821597,2.208392238193691,0.7
2025-11-05,fanduel,Cameron Johnson,DEN,MIA,PTS,11.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,0.7985327803294073,0.28841132283952875,0.46397676393724685,0.25,30.4,16.61979236602783,6.1212836411257285,0.7
2025-11-05,draftkings,DeMar DeRozan,SAC,GSW,AST,4.5,121,-158,0.45248868778280543,0.6124031007751938,0.424915181659475,0.575084818340525,0.7122149797633132,0.28729979810383816,0.5739951052769221,0.25,36.8,5.878876757621764,2.4628640887193045,0.7
2025-11-05,fanduel,Kyle Filipowski,UTA,@DET,PTS,8.5,-108,-122,0.5192307692307693,0.5495495495495496,0.48581617766250607,0.5141838223374939,0.7730170036659525,0.28720082600344643,0.48877348854183444,0.25,28.8,12.75974292755127,5.68861095643381,0.7
2025-11-05,draftkings,Rudy Gobert,MIN,@NYK,PTS,10.5,-114,-112,0.5327102803738317,0.5283018867924528,0.5020774472328402,0.4979225527671597,0.7875766144518983,0.2854991672190581,0.4784332937956687,0.25,35.0,15.932208150625229,6.806929732136102,0.7
2025-11-05,betrivers,Josh Hart,NYK,MIN,PTS,8.5,-113,-118,0.5305164319248826,0.5412844036697247,0.4949766918501849,0.5050233081498151,0.7794839863961662,0.28450729454598134,0.46929282391489746,0.25,37.4,14.013409203290939,7.156074267761805,0.7
2025-11-05,caesars,Shaedon Sharpe,POR,OKC,REB,3.5,-129,-105,0.5633187772925764,0.5121951219512195,0.523767082590612,0.47623291740938806,0.807152397158553,0.283385314567941,0.43285192983960197,0.25,36.2,6.357824456691742,3.2945100109732026,0.7
2025-11-05,fanduel,Peyton Watson,DEN,MIA,PTS,6.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.75257689035122,0.2807345733761596,0.4903973710877102,0.25,29.0,10.333651453256607,5.616074213584045,0.7
2025-11-05,draftkings,Deni Avdija,POR,OKC,REB,6.5,-128,-101,0.5614035087719298,0.5024875621890548,0.5276888998277135,0.4723111001722865,0.8058088729754702,0.2781199731477567,0.4353470549875563,0.25,36.4,9.439032876491547,3.4073575934096296,0.7
2025-11-05,draftkings,Domantas Sabonis,SAC,GSW,AST,4.5,-109,-119,0.5215311004784688,0.54337899543379,0.48974190636412124,0.5102580936358787,0.7678359835483771,0.2780940771842559,0.47227266570285154,0.25,36.0,6.278989613056183,2.4311813261435264,0.7
2025-11-05,draftkings,Christian Braun,DEN,MIA,PTS,12.5,-117,-109,0.5391705069124424,0.5215311004784688,0.5083149711054754,0.4916850288945246,0.7818849861071757,0.2735700150017003,0.4501627520107446,0.25,38.0,18.241102635860443,7.37385813863286,0.7
2025-11-05,fanduel,Trendon Watford,PHI,@CLE,PTS,8.5,-108,-122,0.5192307692307693,0.5495495495495496,0.48581617766250607,0.5141838223374939,0.7568272790451143,0.2710111013826082,0.45759327816096085,0.25,24.8,12.020263481140137,5.056882340332055,0.7
2025-11-05,fanduel,Jalen Duren,DET,UTA,AST,2.5,-128,-104,0.5614035087719298,0.5098039215686274,0.5240847784200385,0.47591522157996147,0.7938952927825937,0.2698105143625552,0.4141259902689951,0.25,31.0,4.202198043465614,2.0758215523178403,0.7
2025-11-05,fanduel,Zach LaVine,SAC,GSW,AST,3.5,142,-192,0.4132231404958678,0.6575342465753424,0.3859166842884331,0.6140833157115669,0.6543263811340134,0.2684096968455803,0.5834698423443124,0.25,38.0,4.491307973861694,2.49682493987645,0.7
2025-11-05,fanduel,Bam Adebayo,MIA,@DEN,REB,8.5,-122,-108,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.48581617766250607,0.7786019912160191,0.2644181688785252,0.4168003446717725,0.25,34.8,11.081798779964446,3.363993669124463,0.7
2025-11-05,fanduel,Naji Marshall,DAL,NOP,PTS,9.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.758269577221493,0.2643385204161847,0.43529598545496895,0.25,33.6,14.064208745956421,6.513346441653302,0.7
2025-11-05,draftkings,Donovan Mitchell,CLE,PHI,AST,4.5,-112,-116,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,0.7554913926489706,0.25959109747022346,0.4300372789426944,0.25,34.4,6.117382609844207,2.337687815611384,0.7
2025-11-05,fanduel,Christian Braun,DEN,MIA,REB,3.5,-136,102,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,0.7970682893423975,0.2591610211719714,0.38314791385886626,0.25,38.0,6.361878454685211,3.443088689524342,0.7
2025-11-05,fanduel,Saddiq Bey,NOP,@DAL,REB,4.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.7198724328228743,0.25777970099330033,0.4541423143022061,0.25,35.8,6.400555679202079,3.2629661004271355,0.7
2025-11-05,fanduel,Harrison Barnes,SAS,@LAL,PTS,10.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.7113948161055164,0.24365288062164547,0.4227896322110327,0.25,29.0,13.714277267456055,5.765890859972257,0.7
2025-11-05,caesars,Pelle Larsson,MIA,@DEN,PTS,7.5,100,-136,0.5,0.576271186440678,0.4645669291338583,0.5354330708661418,0.7027529612545652,0.23818603212070694,0.4055059225091304,0.25,30.4,10.619980144500731,5.8609350122588175,0.7
2025-11-05,fanduel,Shaedon Sharpe,POR,OKC,PTS,18.5,-122,-108,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.48581617766250607,0.7503717702016162,0.23618794786412223,0.36543059823572777,0.25,36.2,23.420718705654146,7.28283132076497,0.7
2025-11-05,fanduel,Julian Champagnie,SAS,@LAL,PTS,8.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,0.7342541390957293,0.23425413909572934,0.37833671724987783,0.25,25.6,11.723085021972658,5.1509156124800874,0.7
2025-11-05,fanduel,Bruce Brown,DEN,MIA,REB,3.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.7013627435707617,0.23362080808689079,0.40272548714152334,0.25,28.8,4.901444721221924,2.6526238812194793,0.7
2025-11-05,caesars,Klay Thompson,DAL,NOP,PTS,10.5,-109,-124,0.5215311004784688,0.5535714285714286,0.48509894301835804,0.5149010569816419,0.710912439419491,0.22581349640113296,0.363125686593336,0.25,24.6,13.3505077958107,5.126330631254139,0.7
2025-11-05,caesars,Pelle Larsson,MIA,@DEN,REB,2.5,-125,-107,0.5555555555555556,0.5169082125603864,0.5180180180180181,0.481981981981982,0.7417832989668094,0.22376528094879133,0.3352099381402569,0.25,30.4,4.29137396812439,2.760831795113456,0.7
2025-11-05,draftkings,Domantas Sabonis,SAC,GSW,REB,12.5,104,-134,0.49019607843137253,0.5726495726495726,0.46121097445600756,0.5387890255439924,0.6826830158498253,0.2214720413938177,0.39267335233364353,0.25,36.0,14.209741473197937,3.5978297032636495,0.7
2025-11-05,draftkings,Luka Doncic,LAL,SAS,PTS,32.5,-121,-105,0.5475113122171946,0.5121951219512195,0.5166631951676735,0.4833368048323266,0.7379613804500218,0.22129818528234835,0.3478468188384696,0.25,36.0,37.612831592559814,8.02550242828303,0.7
2025-11-05,fanduel,Jose Alvarado,NOP,@DAL,PTS,8.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.7009671622779016,0.2201203880843532,0.36225693801177095,0.25,26.2,11.247772705554961,5.2121681074686315,0.7
2025-11-05,fanduel,Jordan Clarkson,NYK,MIN,PTS,9.5,-104,-128,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.6917122157250818,0.21579699414512032,0.35682011546073733,0.25,24.0,11.976388692855835,4.945759116762706,0.7
2025-11-05,caesars,Donovan Mitchell,CLE,PHI,REB,3.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,0.7606848854359042,0.2125060011574348,0.28529515125376914,0.25,34.4,5.717663836479187,3.13005042781854,0.7
2025-11-05,draftkings,Keldon Johnson,SAS,@LAL,REB,4.5,-112,-116,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,0.7053590432314303,0.20945874805268316,0.33514390325949306,0.25,23.2,5.744778847694397,2.3056715234778427,0.7
2025-11-05,fanduel,Alperen Sengun,HOU,@MEM,REB,9.5,116,-154,0.46296296296296297,0.6062992125984252,0.4329742261011864,0.5670257738988136,0.6416885884162542,0.2087143623150678,0.386047350979109,0.25,31.4,10.635163044929504,3.127377812611805,0.7
2025-11-05,draftkings,Noah Clowney,BKN,@IND,PTS,7.5,-106,-121,0.5145631067961165,0.5475113122171946,0.48448874917273327,0.5155112508272668,0.6925852039470395,0.20809645477430622,0.34596747182160503,0.25,22.6,9.812508219480515,4.595681572859272,0.7
2025-11-05,fanduel,Kyle Filipowski,UTA,@DET,REB,5.5,128,-172,0.43859649122807015,0.6323529411764706,0.40953986991086483,0.5904601300891351,0.6172523315699618,0.20771246165909701,0.407335315979513,0.25,28.8,6.309864521026611,2.7151850694498303,0.7
2025-11-05,fanduel,Quentin Grimes,PHI,@CLE,AST,3.5,-140,106,0.5833333333333334,0.4854368932038835,0.5457986373959123,0.45420136260408783,0.7531912211556074,0.20739258375969516,0.29118495055246996,0.25,35.6,5.122948998212815,2.3707691915390394,0.7
2025-11-05,draftkings,Domantas Sabonis,SAC,GSW,PTS,16.5,-106,-121,0.5145631067961165,0.5475113122171946,0.48448874917273327,0.5155112508272668,0.6915550692655956,0.20706632009286235,0.3439655119689877,0.25,36.0,20.059597492218018,7.11545141210147,0.7
2025-11-05,fanduel,Tari Eason,HOU,@MEM,REB,5.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.6872294883175387,0.20638271412399034,0.33555919427748093,0.25,22.2,6.639834344387054,2.3356665328410084,0.7
2025-11-05,fanduel,Keldon Johnson,SAS,@LAL,PTS,11.5,-108,-122,0.5192307692307693,0.5495495495495496,0.48581617766250607,0.5141838223374939,0.69193373329184,0.20611755562933398,0.33261311596946974,0.25,23.2,14.016243982315062,5.019046545500728,0.7
2025-11-05,caesars,Alperen Sengun,HOU,@MEM,PTS,21.5,-118,-114,0.5412844036697247,0.5327102803738317,0.5039916972696792,0.496008302730321,0.6997347044606304,0.19574300719095117,0.2927302167154018,0.25,31.4,25.034607398509976,6.750101742184104,0.7
2025-11-05,caesars,Jerami Grant,POR,OKC,REB,2.5,-150,110,0.6,0.47619047619047616,0.5575221238938053,0.4424778761061947,0.7515508029769186,0.19402867908311328,0.25258467162819753,0.25,31.6,4.446060121059418,2.8644733249061374,0.7
2025-11-05,fanduel,Miles McBride,NYK,MIN,PTS,7.5,-108,-122,0.5192307692307693,0.5495495495495496,0.48581617766250607,0.5141838223374939,0.6786408304409981,0.19282465277849203,0.30701196973821854,0.25,26.0,9.869705080986023,5.108207735616242,0.7
2025-11-05,draftkings,Bruce Brown,DEN,MIA,PTS,6.5,-115,-110,0.5348837209302325,0.5238095238095238,0.5052301255230125,0.4947698744769875,0.6905778303110439,0.18534770478803142,0.29108029145108205,0.25,28.8,9.257377910614014,5.542591997221004,0.7
2025-11-05,draftkings,Harrison Barnes,SAS,@LAL,REB,3.5,126,-164,0.4424778761061947,0.6212121212121212,0.41598386486827177,0.5840161351317281,0.5990862050391541,0.18310234017088234,0.35393482338848825,0.25,29.0,4.1630859375,2.6419601727834463,0.7
2025-11-05,fanduel,Santi Aldama,MEM,HOU,AST,2.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.6448056542528297,0.1827129224232557,0.30250742159071586,0.25,27.8,3.188392309844494,1.853835352827124,0.7
2025-11-05,fanduel,Jusuf Nurkic,UTA,@DET,AST,3.5,128,-172,0.43859649122807015,0.6323529411764706,0.40953986991086483,0.5904601300891351,0.5903281991507433,0.18078832923987848,0.34594829406369476,0.25,21.0,3.855529770255089,1.5566830827503868,0.7
2025-11-05,draftkings,Luka Doncic,LAL,SAS,AST,8.5,-112,-116,0.5283018867924528,0.5370370370370371,0.4959002951787471,0.5040997048212529,0.6761740033685895,0.18027370818984234,0.2799007920905444,0.25,36.0,9.678473353385925,2.5785667472007767,0.7
2025-11-05,fanduel,Alex Sarr,WAS,@BOS,AST,3.5,142,-192,0.4132231404958678,0.6575342465753424,0.3859166842884331,0.6140833157115669,0.5643765821192146,0.17845989783078148,0.3657913287284993,0.25,29.4,3.8193274855613706,1.9702458279325377,0.7
2025-11-05,fanduel,Davion Mitchell,MIA,@DEN,PTS,9.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.63844324752813,0.17635051569855603,0.28965536000682257,0.25,33.8,11.794783943891524,6.476937847317556,0.7
2025-11-05,draftkings,Chet Holmgren,OKC,@POR,AST,1.5,-140,108,0.5833333333333334,0.4807692307692308,0.5481927710843374,0.45180722891566266,0.7236023098263854,0.175409538742048,0.2404611025595178,0.25,28.0,2.5948954224586487,1.844573295952006,0.7
2025-11-05,draftkings,Quentin Grimes,PHI,@CLE,PTS,16.5,-111,-115,0.5260663507109005,0.5348837209302325,0.4958445875753168,0.5041554124246831,0.6690210508368035,0.17317646326148672,0.2717427182573472,0.25,35.6,19.575703525543215,7.0348168474099175,0.7
2025-11-05,draftkings,Cam Thomas,BKN,@IND,AST,3.5,-126,-103,0.5575221238938053,0.5073891625615764,0.5235385623055511,0.4764614376944491,0.6965682545052636,0.17302969219971254,0.24940020252531403,0.25,27.0,4.463323205709457,1.8721454370112913,0.7
2025-11-05,draftkings,Kevin Durant,HOU,@MEM,AST,3.5,136,-178,0.423728813559322,0.6402877697841727,0.3982351592940637,0.6017648407059363,0.5669861034768342,0.16875094418277048,0.3380872042053288,0.24859353250391827,35.2,3.89033854007721,2.313718706436434,0.7
2025-11-05,draftkings,Aaron Gordon,DEN,MIA,PTS,15.5,-127,100,0.5594713656387665,0.5,0.528066528066528,0.47193347193347185,0.6959098784855461,0.1678433504190181,0.24387041272613363,0.25,38.0,19.297173976898193,7.406623146083785,0.7
2025-11-05,betrivers,Mikal Bridges,NYK,MIN,AST,4.5,100,-134,0.5,0.5726495726495726,0.4661354581673307,0.5338645418326693,0.6326244400204741,0.16648898185314343,0.26524888004094826,0.25,35.8,5.309074634313583,2.387972891070641,0.7
2025-11-05,draftkings,Anthony Edwards,MIN,@NYK,PTS,25.5,-115,-111,0.5348837209302325,0.5260663507109005,0.5041554124246831,0.4958445875753168,0.6680744617099326,0.16391904928524947,0.2490087762403087,0.25,35.6,28.742183399200442,7.46011445147972,0.7
2025-11-05,fanduel,Austin Reaves,LAL,SAS,PTS,24.5,-106,-122,0.5145631067961165,0.5495495495495496,0.483560743054414,0.5164392569455861,0.6450303995050003,0.1614696564505863,0.2535496443210383,0.25,37.2,27.326029372215274,7.598124700395454,0.7
2025-11-05,fanduel,Jrue Holiday,POR,OKC,REB,4.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.6202664277883179,0.15817369595874392,0.2529381841324021,0.24797861189451187,32.2,5.400681081414223,2.941666091162422,0.7
2025-11-05,fanduel,CJ McCollum,WAS,@BOS,REB,3.5,134,-180,0.42735042735042733,0.6428571428571429,0.3993154592127781,0.600684540787222,0.5531871901627602,0.15387173094998208,0.29445802498085893,0.21974479476183492,29.2,3.854171544313431,2.6486464587451506,0.7
2025-11-05,fanduel,Herbert Jones,NOP,@DAL,AST,2.5,-162,122,0.6183206106870229,0.45045045045045046,0.5785341998584389,0.421465800141561,0.731276153936109,0.1527419540776701,0.18268118723000343,0.25,35.0,3.9198126271367073,2.3023596940742754,0.7
