game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,p_over_price,edge_vs_price,p_over_model_tight,edge_over_tight,EV_over_1u_tight,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-13,betrivers,Jusuf Nurkic,UTA,ATL,AST,3.5,2.1,1.6756756756756757,0.47619047619047616,0.5967741935483871,0.4438081603435934,0.5561918396564066,0.9335711612162507,0.48976300087265734,0.9604994385541266,0.25,0.47619047619047616,0.45738068502577456,0.9335711612162507,0.48976300087265734,0.9604994385541266,26.0,6.48716327548027,1.9875627994379164,0.7
2025-11-13,betrivers,Dyson Daniels,ATL,@UTA,AST,6.5,1.8547008547008548,1.8849557522123894,0.5391705069124424,0.5305164319248826,0.5040451438048622,0.4959548561951377,0.7849414624843905,0.28089631867952825,0.45583160135993783,0.25,0.5391705069124424,0.24577095557194806,0.7849414624843905,0.28089631867952825,0.45583160135993794,36.2,8.512241542339325,2.5503975402351653,0.7
2025-11-13,mgm,Lauri Markkanen,UTA,ATL,AST,1.5,1.6896551724137931,2.1,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,0.8217193331701911,0.26757920578165606,0.3884223215634264,0.25,0.5918367346938775,0.22988259847631354,0.8217193331701911,0.26757920578165606,0.3884223215634264,33.2,3.530389997363091,2.2023083533964307,0.7
2025-11-13,mgm,Ryan Dunn,PHX,IND,AST,1.5,2.75,1.425531914893617,0.36363636363636365,0.7014925373134329,0.3414012738853503,0.6585987261146496,0.5884087392577316,0.24700746537238133,0.618124032958762,0.25,0.36363636363636365,0.22477237562136798,0.5884087392577316,0.24700746537238133,0.618124032958762,25.4,1.8751272246241568,1.6787703950218356,0.7
2025-11-13,mgm,Kyle Filipowski,UTA,ATL,AST,1.5,1.7407407407407407,2.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.7715836782127836,0.23693021286624893,0.34312714355558627,0.25,0.574468085106383,0.1971155931064006,0.7715836782127836,0.23693021286624893,0.34312714355558627,20.6,2.569213116168976,1.436974466242918,0.7
2025-11-13,mgm,Pascal Siakam,IND,@PHX,AST,4.5,1.6896551724137931,2.05,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,0.7808794452063177,0.2327005609278483,0.31941699362446785,0.25,0.5918367346938775,0.18904271051244015,0.7808794452063177,0.2327005609278483,0.31941699362446785,35.0,6.358936429023743,2.3981115473640817,0.7
2025-11-13,draftkings,De'Andre Hunter,CLE,TOR,AST,2.5,2.17,1.6493506493506493,0.4608294930875576,0.6062992125984252,0.43184059301574346,0.5681594069842565,0.6640167854664853,0.2321761924507419,0.4409164244622732,0.25,0.4608294930875576,0.20318729237892774,0.6640167854664853,0.2321761924507419,0.4409164244622732,30.2,3.353832247853279,2.016367337179715,0.7
2025-11-13,betrivers,Keyonte George,UTA,ATL,AST,5.5,1.72992700729927,2.04,0.5780590717299579,0.49019607843137253,0.5411245353159851,0.4588754646840148,0.7484032903096817,0.20727875499369652,0.29468306425835444,0.25,0.5780590717299579,0.17034421857972382,0.7484032903096817,0.20727875499369652,0.29468306425835444,33.6,7.076593708992005,2.3549751956667846,0.7
2025-11-13,mgm,Brice Sensabaugh,UTA,ATL,AST,0.5,1.5,2.5,0.6666666666666666,0.4,0.625,0.375,0.8218302908182428,0.19683029081824277,0.23274543622736416,0.25,0.6666666666666666,0.15516362415157614,0.8218302908182428,0.19683029081824277,0.23274543622736416,10.0,1.276964545249939,0.8423633611686807,0.7
2025-11-13,mgm,Ben Sheppard,IND,@PHX,AST,1.5,2.55,1.4761904761904763,0.39215686274509803,0.6774193548387096,0.3666469544648137,0.6333530455351862,0.5590399986739466,0.1923930442091329,0.4255519966185639,0.25,0.3921568627450981,0.16688313592884851,0.5590399986739466,0.1923930442091329,0.4255519966185637,23.6,1.7322591245174408,1.5636584486508975,0.7
