Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
Bogdan Bogdanovic,LAC,@PHX,PTS,11.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,23.8,24.963074016571046,6.2562778216127155,0.9842985791109846,0.015701420889015383
Bradley Beal,LAC,@PHX,AST,3.5,107,-143,0.4830917874396135,0.588477366255144,0.45082651527800965,0.5491734847219903,28.8,3.9709808349609377,1.9428659144596043,0.5957708919424896,0.40422910805751044
Bradley Beal,LAC,@PHX,PTS,14.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,28.8,17.116608238220216,5.926939188916204,0.6705662009175104,0.3294337990824896
Bradley Beal,LAC,@PHX,REB,1.5,-155,120,0.6078431372549019,0.45454545454545453,0.5721476510067114,0.4278523489932886,28.8,2.7264504432678223,2.585261023638046,0.6823930138710057,0.3176069861289943
Brook Lopez,LAC,@PHX,AST,0.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,29.2,2.0496234208345414,1.9032822455189133,0.7922304460386982,0.2077695539613018
Brook Lopez,LAC,@PHX,PTS,6.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,29.2,13.75293242931366,5.798201929335624,0.8945133109039025,0.10548668909609749
Brook Lopez,LAC,@PHX,REB,2.5,-150,110,0.6,0.47619047619047616,0.5575221238938053,0.4424778761061947,29.2,4.880639624595642,2.6834349058265,0.8125039701569237,0.18749602984307634
Chris Paul,LAC,@PHX,AST,5.5,-132,100,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,25.4,5.242146867513656,1.8511060419439942,0.4446078125634845,0.5553921874365155
Chris Paul,LAC,@PHX,PTS,6.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,25.4,8.775388687849045,4.958119636885584,0.6768548020892525,0.3231451979107475
Collin Gillespie,PHX,LAC,AST,3.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,20.0,2.472812235355377,1.3886357593804342,0.22973798795137457,0.7702620120486254
Collin Gillespie,PHX,LAC,PTS,9.5,104,-138,0.49019607843137253,0.5798319327731093,0.4581151832460733,0.5418848167539267,20.0,7.825260162353516,4.078783053087062,0.3406836945801238,0.6593163054198762
Collin Gillespie,PHX,LAC,REB,3.5,115,-150,0.46511627906976744,0.6,0.43668122270742354,0.5633187772925764,20.0,3.1965672969818115,1.8967208410861833,0.4364493898879447,0.5635506101120553
Devin Booker,PHX,LAC,AST,7.5,-124,-109,0.5535714285714286,0.5215311004784688,0.5149010569816419,0.48509894301835804,38.0,7.618907004594803,2.5878232653212723,0.518324413940272,0.48167558605972804
Devin Booker,PHX,LAC,PTS,27.5,-121,-105,0.5475113122171946,0.5121951219512195,0.5166631951676735,0.4833368048323266,38.0,27.92239475250244,7.7352062706741584,0.5217741337585544,0.4782258662414456
Devin Booker,PHX,LAC,REB,3.5,-105,-127,0.5121951219512195,0.5594713656387665,0.47794265089231996,0.5220573491076799,38.0,3.8531927466392517,3.3973233409294226,0.54140027304033,0.45859972695967
Grayson Allen,PHX,LAC,AST,3.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,21.8,1.4638341963291168,1.4318432283395086,0.0775045361508363,0.9224954638491637
Grayson Allen,PHX,LAC,PTS,15.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,21.8,10.147338604927063,4.514352659844427,0.11787068403614587,0.8821293159638541
