Player,Team,Opponent,Market,Line,OverOdds_American,UnderOdds_American,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel,OverDecimal,UnderDecimal
Aaron Gordon,DEN,IND,AST,2.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,29.8,2.6201934784650804,1.9660748629989693,0.5243736443361369,0.4756263556638631,2.25,1.606060606060606
Aaron Gordon,DEN,IND,PTS,16.5,104,-132,0.4901960784313725,0.5689655172413793,0.4628151931056495,0.5371848068943506,29.8,20.69427846670151,6.290374534080595,0.7475427783161036,0.2524572216838964,2.04,1.7575757575757576
Aaron Gordon,DEN,IND,REB,5.5,105,-145,0.4878048780487805,0.5918367346938775,0.4518211157215306,0.5481788842784694,29.8,5.269305124878883,2.7609365238890478,0.4667044286832094,0.5332955713167906,2.05,1.6896551724137931
Aaron Nesmith,IND,@DEN,AST,1.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,33.2,1.8526353895664216,2.164134503393086,0.5647192199668712,0.4352807800331287,1.7692307692307692,1.9523809523809523
Aaron Nesmith,IND,@DEN,PTS,15.5,-113,-113,0.5305164319248826,0.5305164319248826,0.5,0.5,33.2,13.576239645481111,6.442363650973939,0.3826184533335054,0.6173815466664946,1.8849557522123894,1.8849557522123894
Aaron Nesmith,IND,@DEN,REB,4.5,134,-172,0.4273504273504273,0.6323529411764706,0.4032736330209939,0.596726366979006,33.2,5.153911578655244,3.0334734143056608,0.5853366931933082,0.4146633068066918,2.34,1.5813953488372094
Alex Sarr,WAS,DAL,AST,3.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,29.2,3.1687566220760344,1.9463193560622072,0.4324305020208856,0.5675694979791144,2.05,1.7142857142857144
Alex Sarr,WAS,DAL,PTS,17.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,29.2,20.54300329685211,6.209244048872352,0.687960042975162,0.312039957024838,1.9523809523809523,1.8
Alex Sarr,WAS,DAL,REB,7.5,-139,105,0.5815899581589958,0.4878048780487805,0.5438496039698445,0.4561503960301555,29.2,9.13480659723282,2.9181699170691937,0.7123340733437523,0.2876659266562477,1.7194244604316546,2.05
Andrew Nembhard,IND,@DEN,AST,5.5,115,-155,0.4651162790697674,0.6078431372549019,0.4334891627709307,0.5665108372290693,10.0,0.7152961939573288,0.7142666835807137,1.0509482173404194e-11,0.9999999999894904,2.15,1.6451612903225805
Andrew Nembhard,IND,@DEN,PTS,11.5,-110,-120,0.5238095238095238,0.5454545454545454,0.4898785425101215,0.5101214574898786,10.0,1.4509491622447968,1.9670237820063616,1.6214066111963635e-07,0.9999998378593388,1.9090909090909092,1.8333333333333335
Andrew Nembhard,IND,@DEN,REB,2.5,112,-150,0.4716981132075472,0.6,0.4401408450704225,0.5598591549295775,10.0,0.5891155079007149,0.9260104466552432,0.0195294000732958,0.9804705999267042,2.12,1.6666666666666665
Andrew Wiggins,MIA,POR,AST,2.5,-127,-108,0.5594713656387665,0.5192307692307693,0.5186523207413807,0.4813476792586193,33.2,2.770771428942681,2.1797735735456523,0.5494294483564428,0.4505705516435572,1.7874015748031495,1.925925925925926
Andrew Wiggins,MIA,POR,PTS,19.5,-110,-120,0.5238095238095238,0.5454545454545454,0.4898785425101215,0.5101214574898786,33.2,19.21478741168976,6.668061765926258,0.4829412685439143,0.5170587314560857,1.9090909090909092,1.8333333333333335
Andrew Wiggins,MIA,POR,REB,4.5,-143,108,0.588477366255144,0.4807692307692308,0.5503663681444749,0.4496336318555252,33.2,5.063064926862717,3.031024014090169,0.5736863470026128,0.4263136529973872,1.6993006993006992,2.08
Ayo Dosunmu,CHI,@CLE,AST,2.5,-173,125,0.6336996336996337,0.4444444444444444,0.5877689694224235,0.4122310305775764,26.2,2.9832855269312857,1.763866022652942,0.6079546909463532,0.3920453090536467,1.5780346820809248,2.25
Ayo Dosunmu,CHI,@CLE,PTS,9.5,-130,100,0.5652173913043478,0.5,0.5306122448979592,0.4693877551020409,26.2,12.645646595954895,5.302810932633689,0.7234775519889056,0.2765224480110944,1.7692307692307692,2.0
Ayo Dosunmu,CHI,@CLE,REB,2.5,145,-200,0.4081632653061224,0.6666666666666666,0.379746835443038,0.6202531645569621,26.2,3.791110476851464,2.4156342177518457,0.7034955877709075,0.2965044122290925,2.45,1.5
Ben Sheppard,IND,@DEN,AST,1.5,-190,140,0.6551724137931034,0.4166666666666667,0.6112600536193029,0.388739946380697,23.8,1.6486589789390564,1.5694752556968323,0.5377309495922101,0.4622690504077898,1.526315789473684,2.4
Ben Sheppard,IND,@DEN,PTS,7.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.4898785425101215,23.8,6.6364063143730165,4.602670392761302,0.4255838101412658,0.5744161898587342,1.8333333333333335,1.9090909090909092
Ben Sheppard,IND,@DEN,REB,3.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,23.8,3.9933366417884826,2.237639015361086,0.5872481930185132,0.4127518069814868,2.0,1.7407407407407407
Bogdan Bogdanovic,LAC,PHX,AST,2.5,-113,-118,0.5305164319248826,0.5412844036697247,0.4949766918501849,0.5050233081498151,17.5,2.0173637941479683,1.2330569100494335,0.3477454824275414,0.6522545175724586,1.8849557522123894,1.847457627118644
Bogdan Bogdanovic,LAC,PHX,PTS,9.5,-104,-128,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,17.5,15.44559508562088,4.945046624761555,0.8853828235812502,0.1146171764187498,1.9615384615384617,1.78125
Bogdan Bogdanovic,LAC,PHX,REB,2.5,-108,-122,0.5192307692307693,0.5495495495495496,0.485816177662506,0.5141838223374939,17.5,5.278089866042137,2.0107771646331205,0.9164527333470804,0.0835472666529195,1.925925925925926,1.819672131147541
Bradley Beal,LAC,PHX,AST,1.5,-182,137,0.6453900709219859,0.4219409282700422,0.6046765918075532,0.3953234081924467,20.25,1.6291657257825136,1.3550350791837795,0.537970779799706,0.462029220200294,1.5494505494505495,2.37
Bradley Beal,LAC,PHX,PTS,11.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,20.25,5.467261232435703,3.9533624614726897,0.0635078410625822,0.9364921589374178,1.9803921568627452,1.7692307692307692
Bradley Beal,LAC,PHX,REB,1.5,-154,117,0.6062992125984252,0.4608294930875576,0.5681594069842565,0.4318405930157434,20.25,1.995128436014056,1.853768358894505,0.6053011973201973,0.3946988026798027,1.6493506493506493,2.17
Brandon Ingram,TOR,@PHI,AST,3.5,-122,-104,0.5495495495495496,0.5098039215686274,0.5187593796898449,0.4812406203101549,32.8,3.9018450081348415,2.183418484916779,0.5730105198772446,0.4269894801227554,1.819672131147541,1.9615384615384617
Brandon Ingram,TOR,@PHI,PTS,19.5,-115,-111,0.5348837209302325,0.5260663507109005,0.5041554124246831,0.4958445875753168,32.8,19.662591218948364,6.630993274290905,0.5097810403162729,0.4902189596837271,1.8695652173913042,1.900900900900901
Brandon Ingram,TOR,@PHI,REB,5.5,-120,-112,0.5454545454545454,0.5283018867924528,0.5079872204472844,0.4920127795527157,32.8,5.787922143936156,3.019258594891637,0.537986299106431,0.4620137008935689,1.8333333333333335,1.8928571428571428
Brandon Williams,DAL,@WAS,PTS,10.5,-106,-120,0.5145631067961165,0.5454545454545454,0.485428809325562,0.5145711906744379,14.6,7.0643275141716,3.4037914912369622,0.1563994927413711,0.8436005072586289,1.9433962264150944,1.8333333333333335
Brook Lopez,LAC,PHX,AST,0.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,15.4,0.751266297698021,1.0187577893330204,0.5974065305383661,0.4025934694616339,2.25,1.606060606060606
Brook Lopez,LAC,PHX,PTS,7.5,-104,-128,0.5098039215686274,0.5614035087719298,0.4759152215799614,0.5240847784200385,15.4,5.676140469312668,3.2698383185298456,0.2884963589899607,0.7115036410100393,1.9615384615384617,1.78125
Brook Lopez,LAC,PHX,REB,2.5,-139,105,0.5815899581589958,0.4878048780487805,0.5438496039698445,0.4561503960301555,15.4,2.301595923304558,1.510781868893278,0.4477589383741732,0.5522410616258268,1.7194244604316546,2.05
Bruce Brown,DEN,IND,AST,2.5,105,-138,0.4878048780487805,0.5798319327731093,0.4569015166058743,0.5430984833941255,20.4,1.6571439743041991,1.365265265616018,0.2684996492550332,0.7315003507449668,2.05,1.7246376811594204
