Player,Team,Opponent,Market,Line,OverOdds_American,UnderOdds_American,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel,OverDecimal,UnderDecimal
Aaron Gordon,DEN,@SAC,AST,2.5,138,-186.0,0.4201680672268907,0.6503496503496503,0.3924905308228578,0.6075094691771422,29.8,2.580903305113316,1.9657452499890764,0.5164144563343513,0.4835855436656486,2.38,1.5376344086021505
Aaron Gordon,DEN,@SAC,PTS,16.5,-125,-105.0,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,29.8,20.413056910037994,6.276129232438117,0.7335162593259532,0.2664837406740468,1.8,1.9523809523809523
Aaron Gordon,DEN,@SAC,REB,4.5,-150,110.0,0.6,0.4761904761904761,0.5575221238938053,0.4424778761061947,29.8,6.082135531306267,2.796989842795672,0.7141863498543952,0.2858136501456048,1.6666666666666665,2.1
Aaron Nesmith,IND,@UTA,AST,1.5,160,-220.0,0.3846153846153846,0.6875,0.3587443946188341,0.641255605381166,32.6,1.6676815696060658,2.124201803417909,0.5314592796166875,0.4685407203833125,2.6,1.4545454545454546
Aaron Nesmith,IND,@UTA,PTS,17.5,-102,-130.0,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,32.6,16.455954122543336,6.459779975494713,0.4358015635273886,0.5641984364726114,1.9803921568627452,1.7692307692307692
Aaron Nesmith,IND,@UTA,REB,4.5,116,-153.0,0.4629629629629629,0.6047430830039525,0.4336052649619524,0.5663947350380476,32.6,4.96336673796177,2.981920725034891,0.5617438695731003,0.4382561304268997,2.16,1.65359477124183
Ace Bailey,UTA,IND,AST,2.5,145,-200.0,0.4081632653061224,0.6666666666666666,0.379746835443038,0.6202531645569621,20.6,1.7277025312185288,1.3810799585017988,0.2880132203737719,0.711986779626228,2.45,1.5
Ace Bailey,UTA,IND,PTS,10.5,-110,-120.0,0.5238095238095238,0.5454545454545454,0.4898785425101215,0.5101214574898786,20.6,7.151572978496552,4.12232216985779,0.2083191680545464,0.7916808319454536,1.9090909090909092,1.8333333333333335
Ace Bailey,UTA,IND,REB,4.5,-155,115.0,0.6078431372549019,0.4651162790697674,0.5665108372290693,0.4334891627709307,20.6,3.3901383936405183,1.965957879832032,0.2861933870147639,0.7138066129852361,1.6451612903225805,2.15
Ajay Mitchell,OKC,GSW,AST,3.5,-145,110.0,0.5918367346938775,0.4761904761904761,0.554140127388535,0.4458598726114649,28.4,4.336072492599487,1.94952173193911,0.6659875568336062,0.3340124431663938,1.6896551724137931,2.1
Ajay Mitchell,OKC,GSW,PTS,15.5,-122,-108.0,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.485816177662506,28.4,17.29039888381958,5.8988443819958,0.6192520099525395,0.3807479900474605,1.819672131147541,1.925925925925926
