game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-18,fanduel,LeBron James,LAL,UTA,AST,4.5,1.847457627118644,1.8928571428571428,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,0.9774014979328943,0.4713325547382027,0.8057078521133132,0.25,35.6,9.66953320503235,2.5811319154754693,
2025-11-18,betrivers,Kristaps Porzingis,ATL,DET,AST,2.5,1.8064516129032258,1.925925925925926,0.5535714285714286,0.5192307692307693,0.5160051216389244,0.4839948783610755,0.7945728525858555,0.2785677309469311,0.43535741112283577,0.25,20.835509138381205,3.7783862381940105,1.5544746367920734,0.7
2025-11-18,mgm,Derrick White,BOS,@BKN,AST,4.5,1.5714285714285714,2.3,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,0.7906521935239239,0.19655625256451437,0.2424534469661661,0.25,26.5924453280318,6.101067218818435,1.9798372094631704,0.7
2025-11-18,caesars,Dyson Daniels,ATL,DET,AST,5.5,2.08,1.6896551724137931,0.4807692307692308,0.5918367346938775,0.4482253933406513,0.5517746066593486,0.5663282188563847,0.11810282551573342,0.17796269522128028,0.16478027335303727,25.691906005221938,5.821193808363874,1.9229286115637096,0.7
2025-11-18,mgm,Zaccharie Risacher,ATL,DET,AST,1.5,2.4,1.5405405405405406,0.4166666666666667,0.6491228070175439,0.39094650205761317,0.6090534979423868,0.5067618315686302,0.11581532951101703,0.21622839576471242,0.15444885411765175,20.208877284595307,1.5229152477596826,1.3519152859488954,0.7
2025-11-18,mgm,Moses Moody,GSW,@ORL,AST,1.5,2.0,1.7407407407407407,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.5773162695738092,0.1119697349203439,0.15463253914761843,0.15463253914761843,22.318015453436363,1.7906217174638628,1.4901189995747182,0.7
2025-11-18,mgm,Anfernee Simons,BOS,@BKN,AST,2.5,1.6451612903225805,2.15,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,0.6664210546664504,0.09991021743738115,0.09637012219319258,0.14937368939944842,19.02186878727634,3.108425238023458,1.414771665786337,0.7
2025-11-18,mgm,Jordan Walsh,BOS,@BKN,AST,1.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.4957769395228814,0.08987288048229097,0.14028696090262716,0.10791304684817474,19.785288270377727,1.4859748919962883,1.3248931911076833,0.7
2025-11-18,betrivers,Nickeil Alexander-Walker,ATL,DET,AST,3.5,2.2800000000000002,1.5714285714285714,0.43859649122807015,0.6363636363636364,0.40801186943620177,0.5919881305637983,0.48483011401623377,0.076818244580032,0.10541265995701299,0.08235364059141648,23.185378590078333,3.437947853427021,1.6314728811770112,0.7
2025-11-18,mgm,Jaylen Brown,BOS,@BKN,AST,4.5,2.15,1.6451612903225805,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,0.5011704214845363,0.06768125871360553,0.07751640619175293,0.06740557060152438,26.147117296222653,4.505422110585994,1.8481428163008276,0.7
