game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-12-01,caesars,Bruce Brown,DEN,DAL,AST,2.5,2.3,1.5681818181818183,0.43478260869565216,0.6376811594202898,0.40540540540540543,0.5945945945945946,0.8352817283777723,0.42987632297236683,0.9211479752688763,0.25,24.4,4.2051484942436215,1.7484229405000475,0.7
2025-12-01,mgm,Moussa Diabate,CHA,@BKN,AST,0.5,1.7142857142857144,2.05,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,0.956275829208906,0.4116837988483747,0.6393299929295531,0.25,21.4,3.1026768803596494,1.5229113160977394,0.7
2025-12-01,caesars,Alperen Sengun,HOU,@UTA,AST,6.5,2.09,1.6896551724137931,0.4784688995215311,0.5918367346938775,0.44703950369491835,0.5529604963050816,0.8283401776198183,0.3813006739248999,0.7312309712254202,0.25,36.72,8.969147247076034,2.605612358775273,0.7
2025-12-01,mgm,Jonas Valanciunas,DEN,DAL,AST,1.5,2.4,1.526315789473684,0.4166666666666667,0.6551724137931034,0.38873994638069703,0.6112600536193029,0.7671211680617136,0.37838122168101657,0.8410908033481126,0.25,13.8,2.3367579191923142,1.1471882796784125,0.7
2025-12-01,mgm,Pelle Larsson,MIA,LAC,AST,2.5,1.6896551724137931,2.1,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,0.9261348072477397,0.37199467985920465,0.5648484674185946,0.25,27.0,5.316525176167488,1.9456584339403191,0.7
2025-12-01,draftkings,Kristaps Porzingis,ATL,@DET,AST,2.5,1.925925925925926,1.819672131147541,0.5192307692307693,0.5495495495495496,0.48581617766250607,0.5141838223374939,0.8310144264892252,0.3451982488267191,0.6004722287940634,0.25,28.2,4.3695549219846725,1.9511486557732092,0.7
2025-12-01,mgm,Luka Doncic,LAL,PHX,AST,8.5,2.05,1.7142857142857144,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.772801642528905,0.31739367288943643,0.5842433671842554,0.25,38.0,10.549203932285309,2.7391922607644017,0.7
2025-12-01,caesars,Coby White,CHI,@ORL,AST,4.5,2.17,1.6369426751592355,0.4608294930875576,0.6108949416342413,0.429988790175509,0.5700112098244909,0.7177870147208514,0.2877982245453424,0.5575978219442475,0.25,31.5,5.764189213514328,2.193706732592646,0.7
2025-12-01,draftkings,Austin Reaves,LAL,PHX,AST,4.5,2.0300000000000002,1.7407407407407407,0.49261083743842365,0.574468085106383,0.46164423926922693,0.538355760730773,0.7182418233574374,0.25659758408821043,0.4580309014155979,0.25,37.0,5.947574183344841,2.5060732803241055,0.7
2025-12-01,fanduel,Nikola Vucevic,CHI,@ORL,AST,2.5,1.6756756756756757,2.12,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.44146966676160637,0.7999351092668943,0.24140477602850063,0.34043180471749845,0.25,28.4,4.141630977392197,1.9510952204118164,0.7
2025-12-01,betrivers,Ryan Rollins,MIL,@WAS,AST,5.5,1.970873786407767,1.7692307692307692,0.5073891625615764,0.5652173913043478,0.4730431309904154,0.5269568690095846,0.6958645403731608,0.22282140938274542,0.3714611815121519,0.25,34.68000000000001,6.732435237765314,2.404549166350724,0.7
2025-12-01,mgm,Steven Adams,HOU,@UTA,AST,1.5,2.6,1.4545454545454546,0.38461538461538464,0.6875,0.3587443946188341,0.641255605381166,0.5739005297816071,0.215156135162773,0.49214137743217856,0.25,22.759999999999998,1.7833112883567808,1.5206161945960703,0.7
2025-12-01,draftkings,Jamal Murray,DEN,DAL,AST,6.5,2.12,1.6756756756756757,0.4716981132075472,0.5967741935483871,0.44146966676160637,0.5585303332383936,0.6553265876568051,0.2138569208951987,0.38929236583242677,0.25,37.4,7.532130274176597,2.5819934434584324,0.7
2025-12-01,mgm,Jusuf Nurkic,UTA,HOU,AST,3.5,1.8333333333333335,1.9090909090909092,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,0.7233425897975564,0.2132211323076778,0.32612808129552007,0.25,26.6,4.615587970614434,1.8818951482246253,0.7
2025-12-01,mgm,Kevin Durant,HOU,@UTA,AST,3.5,1.9523809523809523,1.8,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,0.6831674256124375,0.20347199414035627,0.33380306905285406,0.25,36.31999999999999,4.657850139141082,2.4295260265755765,0.7
2025-12-01,mgm,Norman Powell,MIA,LAC,AST,1.5,1.5405405405405406,2.35,0.6491228070175439,0.425531914893617,0.6040291767974991,0.3959708232025009,0.8024285193738748,0.1983993425763757,0.23617366498137476,0.25,28.6,3.1338519155979156,1.9214381197723998,0.7
2025-12-01,mgm,Kel'el Ware,MIA,LAC,AST,0.5,2.1,1.6666666666666665,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,0.6315711382840585,0.18909326217786382,0.326299390396523,0.25,26.6,1.0858479395508767,1.7435046191464814,0.7
