game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,p_over_price,edge_vs_price,p_over_model_tight,edge_over_tight,EV_over_1u_tight,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-26,mgm,Derrick White,BOS,DET,AST,5.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.7928929120470518,0.3869888530064614,0.8236536977082192,0.25,0.4347826086956522,0.3581103033513996,0.7928929120470518,0.3869888530064614,0.823653697708219,33.2,7.427431249618531,2.3606014120969365,0.7
2025-11-26,mgm,Moussa Diabate,CHA,NYK,AST,0.5,1.5405405405405406,2.35,0.6491228070175439,0.425531914893617,0.6040291767974991,0.3959708232025009,0.9822331598460937,0.3782039830485946,0.5131700030061445,0.25,0.6491228070175439,0.33311035282854984,0.9822331598460937,0.3782039830485946,0.5131700030061445,27.2,4.506311750411987,1.9057494478759698,0.7
2025-11-26,caesars,Anfernee Simons,BOS,DET,AST,2.5,1.8928571428571428,1.8333333333333335,0.5283018867924528,0.5454545454545454,0.4920127795527157,0.5079872204472844,0.8511703476989188,0.35915756814620303,0.6111438724300963,0.25,0.5283018867924528,0.3228684609064659,0.8511703476989188,0.35915756814620303,0.6111438724300962,23.8,4.299554306268692,1.727904924553527,0.7
2025-11-26,fanduel,Jaylen Brown,BOS,DET,AST,4.5,2.34,1.5555555555555556,0.42735042735042733,0.6428571428571429,0.3993154592127781,0.600684540787222,0.7532393864215794,0.3539239272088013,0.7625801642264958,0.25,0.4273504273504274,0.325888959071152,0.7532393864215794,0.3539239272088013,0.7625801642264958,32.6,6.050745975971222,2.2647916422156995,0.7
2025-11-26,fanduel,Payton Pritchard,BOS,DET,AST,4.5,1.9433962264150944,1.8,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.7935666646809958,0.3127198904874474,0.5422144615498597,0.25,0.5145631067961165,0.2790035578848793,0.7935666646809958,0.3127198904874474,0.5422144615498597,32.8,6.375103402137756,2.2898968254817103,0.7
2025-11-26,draftkings,Giannis Antetokounmpo,MIL,@MIA,AST,5.5,1.7518796992481203,2.01,0.5708154506437768,0.4975124378109453,0.5343073571442848,0.46569264285571527,0.8233723080029193,0.2890649508586345,0.44244923131338487,0.25,0.5708154506437768,0.25255685735914246,0.8233723080029193,0.2890649508586345,0.44244923131338487,32.56,7.6751977682113655,2.343222208308797,0.7
2025-11-26,betrivers,Josh Hart,NYK,@CHA,AST,4.5,1.925925925925926,1.8064516129032258,0.5192307692307693,0.5535714285714286,0.4839948783610755,0.5160051216389244,0.7631877436835065,0.279192865322431,0.4698430619089755,0.25,0.5192307692307692,0.24395697445273734,0.7631877436835065,0.279192865322431,0.4698430619089756,32.6,6.125319191813469,2.268116528056308,0.7
2025-11-26,mgm,Derik Queen,NOP,MEM,AST,3.5,1.6666666666666665,2.1,0.6,0.47619047619047616,0.5575221238938053,0.4424778761061947,0.8335433680270642,0.2760212441332589,0.3892389467117736,0.25,0.6000000000000001,0.2335433680270641,0.8335433680270642,0.2760212441332589,0.3892389467117735,29.0,5.486591249704361,2.0517072083176884,0.7
2025-11-26,betrivers,LaMelo Ball,CHA,NYK,AST,6.5,1.6756756756756757,2.12,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.44146966676160637,0.8313926388315138,0.2728623055931202,0.3931444218257799,0.25,0.5967741935483871,0.2346184452831267,0.8313926388315138,0.2728623055931202,0.3931444218257799,30.2,8.719962674379348,2.313224680980224,0.7
2025-11-26,caesars,Stephen Curry,GSW,HOU,AST,3.5,1.6289308176100628,2.1799999999999997,0.6138996138996139,0.45871559633027525,0.5723390905188072,0.42766090948119284,0.8449729145852036,0.27263382406639647,0.3764024206136336,0.25,0.613899613899614,0.23107330068558962,0.8449729145852036,0.27263382406639647,0.3764024206136335,33.2,5.82191618680954,2.2873579301889486,0.7
