game_date,book,player,team,opponent,market,line,over_odds,under_odds,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-26,caesars,AJ Green,MIL,@MIA,AST,1.5,-154,116,0.6062992125984252,0.46296296296296297,0.5670257738988136,0.4329742261011864,0.3364442364604332,-0.2305815374383804,-0.4450854801237011,0.0,21.24388539482879,0.9100394637163164,1.3973912693177861,0.7
2025-11-26,draftkings,AJ Green,MIL,@MIA,PTS,9.5,103,-131,0.49261083743842365,0.5670995670995671,0.46485420481757994,0.53514579518242,0.2786206893436438,-0.18623351547393613,-0.434400000632403,0.0,21.24388539482879,7.018747802883658,4.227409398341628,0.7
2025-11-26,draftkings,AJ Green,MIL,@MIA,REB,2.5,110,-145,0.47619047619047616,0.5918367346938775,0.4458598726114649,0.554140127388535,0.41412313165925807,-0.031736740952206854,-0.130341423515558,0.0,21.24388539482879,2.0766347625887036,1.9514294255423963,0.7
2025-11-26,draftkings,Aaron Holiday,HOU,@GSW,PTS,9.5,-118,-108,0.5412844036697247,0.5192307692307693,0.510397604391948,0.4896023956080519,0.36198868667196304,-0.148408917719985,-0.3312412398772208,0.0,15.114839225084884,8.21305392291795,3.644210113414827,0.7
2025-11-26,caesars,Ajay Mitchell,OKC,MIN,AST,3.5,-148,111,0.5967741935483871,0.47393364928909953,0.5573641750553295,0.4426358249446706,0.47048152741053084,-0.0868826476447987,-0.2116255486634348,0.0,22.35214140040788,3.382205697324792,1.5905363959986094,0.7
2025-11-26,draftkings,Ajay Mitchell,OKC,MIN,PTS,16.5,-107,-120,0.5169082125603864,0.5454545454545454,0.48656469615543607,0.5134353038445638,0.2791884042937196,-0.20737629186171647,-0.4598878533757013,0.0,22.35214140040788,13.62075889296956,4.919641974254469,0.7
2025-11-26,draftkings,Ajay Mitchell,OKC,MIN,REB,3.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,0.4445676976998083,-0.04936335910549999,-0.15849685792536283,0.0,22.35214140040788,3.207845717850872,2.0958234672975338,0.7
2025-11-26,fanduel,Alex Caruso,OKC,MIN,PTS,7.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,0.06066873378846549,-0.4201780404050829,-0.8820966116941142,0.0,11.910265125764784,3.531328267098121,2.561781844526264,0.7
2025-11-26,draftkings,Alperen Sengun,HOU,@GSW,AST,6.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,0.7630293353473269,0.28333390387524565,0.4897239404400191,0.25,28.95146794487717,8.092332409126733,2.223676355799472,0.7
2025-11-26,draftkings,Alperen Sengun,HOU,@GSW,PTS,22.5,-124,-103,0.5535714285714286,0.5073891625615764,0.5217643644805572,0.47823563551944287,0.7383775221502784,0.21661315766972122,0.3338432658198577,0.25,28.95146794487717,26.767609369404802,6.685360644684903,0.7
2025-11-26,draftkings,Alperen Sengun,HOU,@GSW,REB,10.5,-117,-112,0.5391705069124424,0.5283018867924528,0.5050908202329559,0.494909179767044,0.6366441144687123,0.13155329423575635,0.18078438324538937,0.2115177283971057,28.95146794487717,11.581912643542326,3.0955753121754213,0.7
2025-11-26,draftkings,Amen Thompson,HOU,@GSW,AST,5.5,103,-136,0.49261083743842365,0.576271186440678,0.46086548976722386,0.5391345102327761,0.2407109540437249,-0.22015453572349897,-0.5113567632912385,0.0,30.293588975434396,4.053633400178228,2.054447094776273,0.7
2025-11-26,caesars,Amen Thompson,HOU,@GSW,PTS,19.5,-115,-117,0.5348837209302325,0.5391705069124424,0.49800439034124927,0.5019956096587508,0.21626394977588337,-0.2817404405653659,-0.5956804417233486,0.0,30.293588975434396,14.751226917721686,6.050369545396744,0.7
2025-11-26,caesars,Amen Thompson,HOU,@GSW,REB,7.5,103,-137,0.49261083743842365,0.5780590717299579,0.4600959018462076,0.5399040981537924,0.1897123433727479,-0.2703835584734597,-0.6148839429533217,0.0,30.293588975434396,5.0314923372720095,2.808451560486366,0.7
2025-11-26,draftkings,Andrew Nembhard,IND,@TOR,AST,6.5,117,-155,0.4608294930875576,0.6078431372549019,0.4312167075336096,0.5687832924663905,0.02898534230486871,-0.40223136522874087,-0.9371018071984349,0.0,19.596690283902294,3.6571164696527143,1.4994747769161931,0.7
2025-11-26,fanduel,Andrew Nembhard,IND,@TOR,PTS,16.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.09725414602930937,-0.36483858580026457,-0.8035466250207951,0.0,19.596690283902294,10.848709312083257,4.356001908403651,0.7
2025-11-26,fanduel,Andrew Nembhard,IND,@TOR,REB,2.5,122,-162,0.45045045045045046,0.6183206106870229,0.421465800141561,0.5785341998584389,0.3540983294714537,-0.06736747067010729,-0.21390170857337282,0.0,19.596690283902294,1.8252552707976228,1.8027848168873737,0.7
2025-11-26,caesars,Andrew Wiggins,MIA,MIL,AST,2.5,156,-213,0.390625,0.6805111821086262,0.3646828540802536,0.6353171459197465,0.45478066521823557,0.09009781113798199,0.16423850295868303,0.10528109164018143,24.867469879518072,2.3104823698480446,1.6684083636040445,0.7
2025-11-26,fanduel,Andrew Wiggins,MIA,MIL,PTS,13.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.3377254779345109,-0.13001645754935998,-0.3245490441309782,0.0,24.867469879518072,11.38388010392706,5.054281091578362,0.7
2025-11-26,fanduel,Andrew Wiggins,MIA,MIL,REB,4.5,114,-152,0.4672897196261682,0.6031746031746031,0.43652993348115304,0.563470066518847,0.360831172232696,-0.07569876124845704,-0.22782129142203056,0.0,24.867469879518072,3.6743181355028267,2.3177816234599122,0.7
2025-11-26,draftkings,Anfernee Simons,BOS,DET,AST,2.5,102,-135,0.49504950495049505,0.574468085106383,0.4628717746700807,0.5371282253299192,0.7301788120092046,0.2673070373391239,0.47496120025859345,0.25,18.91390728476821,3.3862075742506823,1.4448552571803872,0.7
2025-11-26,draftkings,Anfernee Simons,BOS,DET,PTS,13.5,-126,-101,0.5575221238938053,0.5024875621890548,0.5259594617046021,0.47404053829539794,0.47532036041172754,-0.05063910129287452,-0.14744125830912364,0.0,18.91390728476821,13.214642167880834,4.609817790917828,0.7
2025-11-26,draftkings,Anfernee Simons,BOS,DET,REB,2.5,107,-140,0.4830917874396135,0.5833333333333334,0.4530011325028312,0.5469988674971688,0.36274820611491543,-0.09025292638791577,-0.24911121334212505,0.0,18.91390728476821,1.8857560868294823,1.7493718804942917,0.7
