game_id,team_home,team_away,sim_home_win_prob,sim_avg_home_pts,sim_avg_away_pts,sim_avg_total,sim_avg_margin
2025-11-22_CHI_WAS,CHI,WAS,0.5356,115.31240138370711,113.56802141681784,228.88042280052494,1.7443799668892879
2025-11-22_DAL_MEM,DAL,MEM,0.415,118.96218442015848,122.34678660095742,241.30897102111587,-3.384602180798953
2025-11-22_DEN_SAC,DEN,SAC,0.7914,113.74501303428598,100.0085004462597,213.75351348054568,13.736512588026276
2025-11-22_MIL_DET,MIL,DET,0.3176,113.40881582033592,121.6551581569482,235.06397397728412,-8.246342336612303
2025-11-22_NOP_ATL,NOP,ATL,0.2136,115.11226628908604,128.21750585675736,243.32977214584338,-13.105239567671319
2025-11-22_ORL_NYK,ORL,NYK,0.7294,124.41548714761599,114.38102960660153,238.79651675421755,10.034457541014477
