Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
AJ Green,MIL,@MIA,AST,1.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,30.4,1.4011432290077208,1.9923305722259415,0.48021313866440407,0.5197868613355959
AJ Green,MIL,@MIA,PTS,9.5,103,-131,0.49261083743842365,0.5670995670995671,0.46485420481757994,0.53514579518242,30.4,10.040180587768555,5.875915021042988,0.5366236940148332,0.46337630598516677
AJ Green,MIL,@MIA,REB,2.5,107,-141,0.4830917874396135,0.5850622406639004,0.4522679077448533,0.5477320922551466,30.4,2.7829150199890136,2.755878732108201,0.5408830867346741,0.4591169132653259
Aaron Holiday,HOU,@GSW,AST,1.5,-165,125,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,20.12,1.8293207690119744,1.3667973897593082,0.5952004960857916,0.4047995039142084
Aaron Holiday,HOU,@GSW,PTS,10.5,-110,-121,0.5238095238095238,0.5475113122171946,0.48893805309734506,0.5110619469026548,20.12,12.231121163368226,4.56068385466057,0.6478695058580559,0.3521304941419441
Aaron Holiday,HOU,@GSW,REB,1.5,-175,130,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,20.12,1.1034620183706285,1.8207480273869778,0.41379695261636185,0.5862030473836382
Ajay Mitchell,OKC,MIN,AST,3.5,-136,102,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,27.4,4.215254935622215,1.9004352220005278,0.6466767559788947,0.35332324402110526
Ajay Mitchell,OKC,MIN,PTS,16.5,-117,-114,0.5391705069124424,0.5327102803738317,0.5030135004821601,0.4969864995178399,27.4,16.696845602989196,5.747649059489642,0.5136603129325512,0.4863396870674488
Ajay Mitchell,OKC,MIN,REB,3.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,27.4,4.041851359605789,2.5364544473143167,0.5845804454059458,0.4154195545940542
Alex Caruso,OKC,MIN,AST,2.5,-155,115,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,14.6,2.9018612325191495,1.2663989324811866,0.6245018520483947,0.3754981479516053
Alex Caruso,OKC,MIN,PTS,7.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,14.6,4.207093304395675,2.9974197132748057,0.1359755546095751,0.8640244453904249
Alex Caruso,OKC,MIN,REB,2.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,14.6,1.8796170204877853,1.4177621115098318,0.3308457350535401,0.6691542649464599
Alperen Sengun,HOU,@GSW,AST,6.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,36.239999999999995,6.4324696612358085,2.478596661419125,0.48913200559513514,0.5108679944048649
Alperen Sengun,HOU,@GSW,PTS,23.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,36.239999999999995,32.7291415643692,7.7922553225203615,0.8818724767097689,0.11812752329023113
Alperen Sengun,HOU,@GSW,REB,10.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,36.239999999999995,14.772385790348052,3.676160173768446,0.8774202554755888,0.12257974452441123
Amen Thompson,HOU,@GSW,AST,4.5,-160,120,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,37.92,5.108061332702637,2.5372933567931617,0.5946990443123188,0.4053009556876812
Amen Thompson,HOU,@GSW,PTS,18.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,37.92,18.39251259326935,7.407881597111263,0.4942116020669086,0.5057883979330914
Amen Thompson,HOU,@GSW,REB,7.5,107,-145,0.4830917874396135,0.5918367346938775,0.4494175914885811,0.5505824085114189,37.92,6.580588624477387,3.4811349975724997,0.39584660408314565,0.6041533959168544
Andrew Nembhard,IND,@TOR,AST,5.5,-148,112,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.44146966676160637,32.96,6.279719071388245,2.293978713658154,0.6330333769329864,0.36696662306701355
Andrew Nembhard,IND,@TOR,PTS,15.5,-122,-104,0.5495495495495496,0.5098039215686274,0.5187593796898449,0.48124062031015497,32.96,17.983706722259523,6.601199796160909,0.6466347748517002,0.3533652251482998
Andrew Nembhard,IND,@TOR,REB,2.5,125,-167,0.4444444444444444,0.6254681647940075,0.41540256709451573,0.5845974329054843,32.96,3.0427828097343443,2.984028667630402,0.5721678191182895,0.4278321808817105
Andrew Wiggins,MIA,MIL,AST,2.5,154,-210,0.3937007874015748,0.6774193548387096,0.3675598766895898,0.6324401233104102,34.4,3.117841237783432,2.2758737446799615,0.6069868693208773,0.3930131306791227
Andrew Wiggins,MIA,MIL,PTS,13.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,34.4,15.697328639030456,6.739386680193805,0.6278040210282941,0.37219597897170587
Andrew Wiggins,MIA,MIL,REB,4.5,114,-152,0.4672897196261682,0.6031746031746031,0.43652993348115304,0.563470066518847,34.4,5.051492536067962,3.1489844346377533,0.5695126159300644,0.4304873840699356
Anfernee Simons,BOS,DET,AST,2.5,-112,-120,0.5283018867924528,0.5454545454545454,0.4920127795527157,0.5079872204472844,23.8,4.299554306268692,1.727904924553527,0.8511703476989188,0.14882965230108125
Anfernee Simons,BOS,DET,PTS,13.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,23.8,16.791555547714236,5.3631476249236245,0.730305027087954,0.269694972912046
Anfernee Simons,BOS,DET,REB,2.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,23.8,2.280143141746521,2.174023891961094,0.4597240294047723,0.5402759705952277
Anthony Edwards,MIN,@OKC,AST,4.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,36.519999999999996,3.9979144144058223,2.4260607613414096,0.41802247211372767,0.5819775278862723
Anthony Edwards,MIN,@OKC,PTS,25.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,36.519999999999996,28.97832201004028,7.6260676528075955,0.6758443854520731,0.32415561454792685
Anthony Edwards,MIN,@OKC,REB,4.5,-129,-104,0.5633187772925764,0.5098039215686274,0.5249341737812177,0.47506582621878246,36.519999999999996,5.4059412449598305,3.3367343899388096,0.6069988080125195,0.3930011919874805
Ausar Thompson,DET,@BOS,AST,2.5,134,-178,0.42735042735042733,0.6402877697841727,0.4002764499222484,0.5997235500777516,29.479999999999997,3.0033092555403704,1.9699255394065007,0.6008302110312558,0.3991697889687442
Ausar Thompson,DET,@BOS,PTS,11.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,29.479999999999997,12.733225399255751,5.826641935351374,0.5838110644030836,0.4161889355969164
Ausar Thompson,DET,@BOS,REB,5.5,120,-155,0.45454545454545453,0.6078431372549019,0.4278523489932886,0.5721476510067114,29.479999999999997,5.6811992239952085,2.7673532703254904,0.5261030683141977,0.47389693168580227
Bam Adebayo,MIA,MIL,AST,2.5,-174,128,0.635036496350365,0.43859649122807015,0.5914837786259541,0.40851622137404575,25.8,2.594117617607117,1.7350363881511017,0.5216301462661834,0.4783698537338166
Bam Adebayo,MIA,MIL,PTS,17.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,25.8,14.625320684909822,5.3991460088689625,0.29721333603411293,0.7027866639658871
Bam Adebayo,MIA,MIL,REB,8.5,118,-158,0.45871559633027525,0.6124031007751938,0.4282584157758449,0.571741584224155,25.8,6.707477670907974,2.5604922771245935,0.24194197782174443,0.7580580221782556
Ben Sheppard,IND,@TOR,AST,1.5,-165,125,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,25.16,2.052543942630291,1.6765003665147589,0.6291419969545473,0.3708580030454527
Ben Sheppard,IND,@TOR,PTS,5.5,-130,-102,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,25.16,5.399954901337623,4.810847802747452,0.49170430143079025,0.5082956985692098
Ben Sheppard,IND,@TOR,REB,3.5,-134,101,0.5726495726495726,0.4975124378109453,0.5351054952914531,0.46489450470854693,25.16,3.737762913107872,2.3431484539807594,0.5404119308980695,0.4595880691019305
Bennedict Mathurin,IND,@TOR,AST,2.5,158,-215,0.3875968992248062,0.6825396825396826,0.3621938599517075,0.6378061400482925,33.92,2.5202134943008425,2.2344013758852315,0.5036089789452154,0.4963910210547846
Bennedict Mathurin,IND,@TOR,PTS,20.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,33.92,22.450246353149414,6.9510193565699705,0.6104798223533389,0.38952017764666114
Bennedict Mathurin,IND,@TOR,REB,5.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,33.92,6.146753263473511,3.1385872589724557,0.5816299658495234,0.4183700341504766
Bobby Portis,MIL,@MIA,AST,1.5,110,-150,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,21.36,0.9598469924926758,1.4059760923373643,0.35042117294078723,0.6495788270592128
Bobby Portis,MIL,@MIA,PTS,12.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,21.36,10.425330126285553,4.505289202568396,0.32257994440665927,0.6774200555933407
Bobby Portis,MIL,@MIA,REB,5.5,-158,118,0.6124031007751938,0.45871559633027525,0.571741584224155,0.4282584157758449,21.36,5.154272754192352,2.168797192009143,0.43667306018031427,0.5633269398196857
Brandin Podziemski,GSW,HOU,AST,2.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,29.4,2.9482813373208043,1.9633847900305161,0.5903015230220958,0.4096984769779042
Brandin Podziemski,GSW,HOU,PTS,10.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,29.4,13.982044315338134,5.872170488485784,0.7234007175653976,0.2765992824346024
Brandin Podziemski,GSW,HOU,REB,4.5,110,-150,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,29.4,4.673900198936463,2.7223126166344995,0.5254669458749927,0.47453305412500735
Brandon Ingram,TOR,IND,AST,3.5,-150,110,0.6,0.47619047619047616,0.5575221238938053,0.4424778761061947,32.8,3.4729052901268003,2.185177680372048,0.49505351511081963,0.5049464848891804
Brandon Ingram,TOR,IND,PTS,23.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,32.8,20.83836722373962,6.713653359121253,0.34588627402698435,0.6541137259730156
Brandon Ingram,TOR,IND,REB,5.5,-135,105,0.574468085106383,0.4878048780487805,0.5407914020517831,0.4592085979482169,32.8,5.271926057338714,3.020764165506174,0.46990762594323454,0.5300923740567655
Brandon Miller,CHA,NYK,AST,2.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,26.5,3.8046825528144836,1.8306807708405897,0.7619769158758211,0.23802308412417894
Brandon Miller,CHA,NYK,PTS,18.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,26.5,18.323522925376892,5.762603573040579,0.4877844862410592,0.5122155137589408
Brandon Miller,CHA,NYK,REB,2.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,26.5,3.432817406952381,2.4402588897803894,0.648866353905091,0.35113364609490905
Buddy Hield,GSW,HOU,AST,1.5,115,-155,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,19.2,1.7377574443817139,1.3087814273745726,0.5720764828989287,0.42792351710107135
Buddy Hield,GSW,HOU,PTS,7.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,19.2,9.763468551635741,4.191209817725081,0.7054191925297355,0.2945808074702645
Buddy Hield,GSW,HOU,REB,2.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,19.2,2.211925506591797,1.7901631872994954,0.43607788962816896,0.563922110371831
Cade Cunningham,DET,@BOS,AST,8.5,-146,110,0.5934959349593496,0.47619047619047616,0.5548317046688382,0.4451682953311618,35.28,9.365482928752899,2.55708147644101,0.6324936519665221,0.3675063480334779
Cade Cunningham,DET,@BOS,PTS,25.5,-118,-112,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,35.28,27.48086729049683,7.3900150677275,0.6056682169964797,0.39433178300352034
Cade Cunningham,DET,@BOS,REB,5.5,-118,-115,0.5412844036697247,0.5348837209302325,0.5029738302934179,0.4970261697065821,35.28,6.158821510076523,3.250754721709148,0.5803024375035406,0.4196975624964594
Cam Spencer,MEM,@NOP,AST,3.5,-172,128,0.6323529411764706,0.43859649122807015,0.5904601300891351,0.40953986991086483,24.68,3.870994995832443,1.7393779939366325,0.5844503003658467,0.41554969963415334
Cam Spencer,MEM,@NOP,PTS,10.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,24.68,11.740976729393005,5.047769587182391,0.5970994888415052,0.4029005111584948
Cam Spencer,MEM,@NOP,REB,2.5,108,-144,0.4807692307692308,0.5901639344262295,0.44892552251987045,0.5510744774801295,24.68,2.5788750943541525,2.25850797583971,0.5139296451997151,0.48607035480028493
Caris LeVert,DET,@BOS,PTS,8.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,18.4,9.291787147521973,4.054880504726574,0.5774083049131744,0.4225916950868256
Caris LeVert,DET,@BOS,REB,2.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,18.4,2.051194256544113,1.7167973955053304,0.39688419005742903,0.603115809942571
