game_date,book,player,team,opponent,market,line,over_odds,under_odds,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-09,mgm,Aaron Gordon,DEN,IND,AST,2.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,0.5243736443361369,0.10787069738132349,0.179840699756308,0.1438725598050464,29.8,2.6201934784650804,1.9660748629989695,0.7
2025-11-09,fanduel,Aaron Gordon,DEN,IND,PTS,16.5,104,-132,0.49019607843137253,0.5689655172413793,0.46281519310564956,0.5371848068943506,0.7475427783161036,0.28472758521045405,0.5249872677648514,0.25,29.8,20.69427846670151,6.290374534080595,0.7
2025-11-09,mgm,Aaron Gordon,DEN,IND,REB,5.5,105,-145,0.4878048780487805,0.5918367346938775,0.45182111572153066,0.5481788842784694,0.4667044286832094,0.014883312961678719,-0.04325592119942073,0.0,29.8,5.269305124878883,2.7609365238890473,0.7
2025-11-09,mgm,Aaron Nesmith,IND,@DEN,AST,1.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,0.5647192199668712,0.04011292075427275,-0.0008813800586123799,0.0,33.2,1.8526353895664216,2.164134503393086,0.7
2025-11-09,draftkings,Aaron Nesmith,IND,@DEN,PTS,15.5,-113,-113,0.5305164319248826,0.5305164319248826,0.5,0.5,0.3826184533335054,-0.11738154666649459,-0.27878114548640126,0.0,33.2,13.576239645481111,6.442363650973939,0.7
2025-11-09,fanduel,Aaron Nesmith,IND,@DEN,REB,4.5,134,-172,0.42735042735042733,0.6323529411764706,0.40327363302099395,0.596726366979006,0.5853366931933082,0.18206306017231422,0.36968786207234117,0.25,33.2,5.153911578655244,3.0334734143056608,0.7
2025-11-09,mgm,Alex Sarr,WAS,DAL,AST,3.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.4324305020208856,-0.022977467618582992,-0.11351747085718444,0.0,29.2,3.1687566220760344,1.9463193560622072,0.7
2025-11-09,mgm,Alex Sarr,WAS,DAL,PTS,17.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,0.687960042975162,0.2082646115030808,0.34316008390388764,0.25,29.2,20.54300329685211,6.209244048872352,0.7
2025-11-09,draftkings,Alex Sarr,WAS,DAL,REB,7.5,-139,105,0.5815899581589958,0.4878048780487805,0.5438496039698445,0.45615039603015556,0.7123340733437523,0.16848446937390782,0.224804629706164,0.25,29.2,9.134806597232819,2.9181699170691937,0.7
2025-11-09,mgm,Andrew Nembhard,IND,@DEN,AST,5.5,115,-155,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,1.0509482173404194e-11,-0.43348916276042126,-0.9999999999774046,0.0,10.0,0.7152961939573288,0.7142666835807137,0.7
2025-11-09,mgm,Andrew Nembhard,IND,@DEN,PTS,11.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,1.6214066111963632e-07,-0.4898783803694604,-0.9999996904587378,0.0,10.0,1.4509491622447968,1.9670237820063619,0.7
2025-11-09,betrivers,Andrew Nembhard,IND,@DEN,REB,2.5,112,-150,0.4716981132075472,0.6,0.44014084507042256,0.5598591549295775,0.019529400073295844,-0.4206114449971267,-0.9585976718446128,0.0,10.0,0.5891155079007149,0.9260104466552433,0.7
2025-11-09,caesars,Andrew Wiggins,MIA,POR,AST,2.5,-127,-108,0.5594713656387665,0.5192307692307693,0.5186523207413807,0.4813476792586193,0.5494294483564428,0.030777127615062128,-0.017948938764468347,0.0,33.2,2.770771428942681,2.1797735735456523,0.7
2025-11-09,mgm,Andrew Wiggins,MIA,POR,PTS,19.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.4829412685439143,-0.006937273966207247,-0.07802121459798184,0.0,33.2,19.21478741168976,6.668061765926258,0.7
2025-11-09,betrivers,Andrew Wiggins,MIA,POR,REB,4.5,-143,108,0.588477366255144,0.4807692307692308,0.5503663681444749,0.4496336318555252,0.5736863470026128,0.023319978858137858,-0.025134389359196485,0.0,33.2,5.063064926862717,3.031024014090169,0.7
2025-11-09,caesars,Ayo Dosunmu,CHI,@CLE,AST,2.5,-173,125,0.6336996336996337,0.4444444444444444,0.5877689694224235,0.41223103057757643,0.6079546909463532,0.020185721523929723,-0.04062641255286453,0.0,26.2,2.9832855269312857,1.763866022652942,0.7
2025-11-09,mgm,Ayo Dosunmu,CHI,@CLE,PTS,9.5,-130,100,0.5652173913043478,0.5,0.5306122448979592,0.4693877551020409,0.7234775519889056,0.1928653070909464,0.2799987458265254,0.25,26.2,12.645646595954895,5.302810932633689,0.7
2025-11-09,mgm,Ayo Dosunmu,CHI,@CLE,REB,2.5,145,-200,0.40816326530612246,0.6666666666666666,0.37974683544303806,0.6202531645569621,0.7034955877709075,0.3237487523278694,0.7235641900387233,0.25,26.2,3.7911104768514634,2.4156342177518457,0.7
2025-11-09,mgm,Ben Sheppard,IND,@DEN,AST,1.5,-190,140,0.6551724137931034,0.4166666666666667,0.6112600536193029,0.38873994638069703,0.5377309495922101,-0.07352910402709278,-0.1792527611487319,0.0,23.8,1.6486589789390564,1.5694752556968325,0.7
2025-11-09,mgm,Ben Sheppard,IND,@DEN,PTS,7.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,0.4255838101412658,-0.0845376473486128,-0.21976301474101273,0.0,23.8,6.6364063143730165,4.602670392761302,0.7
2025-11-09,mgm,Ben Sheppard,IND,@DEN,REB,3.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.5872481930185132,0.12190165836504785,0.17449638603702633,0.17449638603702633,23.8,3.9933366417884826,2.237639015361086,0.7
2025-11-09,caesars,Bogdan Bogdanovic,LAC,PHX,AST,2.5,-113,-118,0.5305164319248826,0.5412844036697247,0.4949766918501849,0.5050233081498151,0.34774548242754144,-0.14723120942264345,-0.3445151525923334,0.0,17.5,2.0173637941479683,1.2330569100494337,0.7
2025-11-09,fanduel,Bogdan Bogdanovic,LAC,PHX,PTS,9.5,-104,-128,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.8853828235812502,0.40946760200128873,0.7367124616401447,0.25,17.5,15.44559508562088,4.945046624761555,0.7
2025-11-09,fanduel,Bogdan Bogdanovic,LAC,PHX,REB,2.5,-108,-122,0.5192307692307693,0.5495495495495496,0.48581617766250607,0.5141838223374939,0.9164527333470804,0.4306365556845744,0.7650200790388216,0.25,17.5,5.278089866042137,2.0107771646331205,0.7
2025-11-09,draftkings,Bradley Beal,LAC,PHX,AST,1.5,-182,137,0.6453900709219859,0.4219409282700422,0.6046765918075532,0.39532340819244677,0.537970779799706,-0.0667058120078472,-0.166440879651005,0.0,20.25,1.6291657257825136,1.3550350791837795,0.7
2025-11-09,fanduel,Bradley Beal,LAC,PHX,PTS,11.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.06350784106258223,-0.4083344759124782,-0.8742295696603763,0.0,20.25,5.467261232435703,3.9533624614726897,0.7
2025-11-09,draftkings,Bradley Beal,LAC,PHX,REB,1.5,-154,117,0.6062992125984252,0.4608294930875576,0.5681594069842565,0.43184059301574346,0.6053011973201973,0.03714179033594078,-0.0016460771472071034,0.0,20.25,1.9951284360140562,1.853768358894505,0.7
