Player,Team,Opponent,Market,Line,OverOdds_American,UnderOdds_American,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel,OverDecimal,UnderDecimal
Aaron Gordon,DEN,@HOU,AST,1.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.4917965545529122,22.96454506621102,1.3867158494612846,1.5164441785232057,0.4702251900042681,0.5297748099957319,1.847457627118644,1.9090909090909092
Aaron Gordon,DEN,@HOU,PTS,17.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,22.96454506621102,15.483963749236604,5.1543719351840585,0.3478500889345053,0.6521499110654947,1.9523809523809523,1.7692307692307692
Aaron Gordon,DEN,@HOU,REB,5.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,22.96454506621102,4.6964032198821615,2.2304853168563947,0.3593192910836892,0.6406807089163108,1.8,1.9523809523809523
Ace Bailey,UTA,OKC,AST,1.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,17.459836314034558,1.2420089579452418,1.1753145337319446,0.4131271414309929,0.5868728585690071,2.25,1.606060606060606
Ace Bailey,UTA,OKC,PTS,10.5,-110,-120,0.5238095238095238,0.5454545454545454,0.4898785425101215,0.5101214574898786,17.459836314034558,7.819098709351586,3.776171266665621,0.2388668734326693,0.7611331265673307,1.9090909090909092,1.8333333333333335
Ace Bailey,UTA,OKC,REB,3.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.4898785425101215,17.459836314034558,2.744470996978104,1.6985934251839525,0.3282332859036412,0.6717667140963588,1.8333333333333335,1.9090909090909092
Ajay Mitchell,OKC,@UTA,AST,3.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.4518211157215306,22.645109992048766,2.8551124837649398,1.5665057373286877,0.3402896991680584,0.6597103008319416,1.6896551724137931,2.05
Ajay Mitchell,OKC,@UTA,PTS,14.5,-127,100,0.5594713656387665,0.5,0.528066528066528,0.4719334719334718,22.645109992048766,12.38173239875023,4.827970779705532,0.3304216902522106,0.6695783097477894,1.7874015748031495,2.0
Ajay Mitchell,OKC,@UTA,REB,3.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,22.645109992048766,3.553965027882697,2.134181827770352,0.5100865994711432,0.4899134005288568,2.0,1.7575757575757576
Al Horford,GSW,POR,AST,1.5,-160,120,0.6153846153846154,0.4545454545454545,0.5751633986928104,0.4248366013071895,18.84992987377279,1.6068709481815804,1.2783677930257236,0.53331258015421,0.46668741984579,1.625,2.2
