Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
AJ Green,MIL,DET,AST,1.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,19.814946619217082,0.9851120519468368,1.3062293296294982,0.34672450736353366,0.6532754926364663
AJ Green,MIL,DET,PTS,9.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,19.814946619217082,6.75165918967902,3.987907627770496,0.24535857974044806,0.7546414202595519
AJ Green,MIL,DET,REB,2.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,19.814946619217082,2.065160002996913,1.8305062800295318,0.40611438291040236,0.5938856170895976
Alex Sarr,WAS,@CHI,AST,3.5,116,-154,0.46296296296296297,0.6062992125984252,0.4329742261011864,0.5670257738988136,22.51851851851852,2.426550697397303,1.533663103052042,0.24198704028262807,0.7580129597173719
Alex Sarr,WAS,@CHI,PTS,17.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,22.51851851851852,13.947272971824363,4.966007652908456,0.23717814787355596,0.762821852126444
Alex Sarr,WAS,@CHI,REB,7.5,-130,-103,0.5652173913043478,0.5073891625615764,0.5269568690095846,0.4730431309904154,22.51851851851852,5.609663610105161,2.274801175474881,0.20298971862247772,0.7970102813775223
Anthony Black,ORL,NYK,AST,2.5,-138,108,0.5798319327731093,0.4807692307692308,0.5467012037178121,0.45329879628218805,19.838780595046167,2.164601767742789,1.369905115339992,0.4032927989904338,0.5967072010095662
Anthony Black,ORL,NYK,PTS,10.5,-123,-103,0.5515695067264574,0.5073891625615764,0.520860277858901,0.4791397221410989,19.838780595046167,10.403767453948022,4.328966241514241,0.491132277891837,0.508867722108163
Anthony Black,ORL,NYK,REB,2.5,-160,120,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,19.838780595046167,2.2745338563221598,1.843535046990847,0.45133032778452353,0.5486696722154765
Ausar Thompson,DET,@MIL,AST,1.5,-190,140,0.6551724137931034,0.4166666666666667,0.6112600536193029,0.38873994638069703,16.016023840347835,1.9693756560097775,1.163160052993375,0.6567226108940386,0.3432773891059614
Ausar Thompson,DET,@MIL,PTS,9.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,16.016023840347835,7.236918604523311,3.5571846373923095,0.26232298811052823,0.7376770118894718
Ausar Thompson,DET,@MIL,REB,4.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,16.016023840347835,3.3825216885261105,1.6884106635111635,0.25403297430754257,0.7459670256924574
Ayo Dosunmu,CHI,WAS,AST,3.5,-104,-129,0.5098039215686274,0.5633187772925764,0.47506582621878246,0.5249341737812177,21.53580672993961,2.4146632185467785,1.4784204282716926,0.2314380547274124,0.7685619452725876
Ayo Dosunmu,CHI,WAS,PTS,14.5,-102,-128,0.504950495049505,0.5614035087719298,0.4735298908617039,0.5264701091382962,21.53580672993961,10.627573274969542,4.5455782138497645,0.19713182838045196,0.802868171619548
Ayo Dosunmu,CHI,WAS,REB,3.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,21.53580672993961,2.9139001334505523,2.0136121243403204,0.38549931232552037,0.6145006876744796
Bilal Coulibaly,WAS,@CHI,AST,2.5,-148,110,0.5967741935483871,0.47619047619047616,0.5561918396564066,0.4438081603435934,19.499118165784832,2.2682794910679838,1.359691762482756,0.43233939051053105,0.567660609489469
Bilal Coulibaly,WAS,@CHI,PTS,10.5,-130,100,0.5652173913043478,0.5,0.5306122448979592,0.4693877551020409,19.499118165784832,7.030801368558638,3.9636626703728073,0.1907187489651092,0.8092812510348908
Bilal Coulibaly,WAS,@CHI,REB,3.5,-142,108,0.5867768595041323,0.4807692307692308,0.5496501414321869,0.45034985856781296,19.499118165784832,3.0114629991891313,1.8654725920151574,0.39670552520694524,0.6032944747930548
Bobby Portis,MIL,DET,AST,1.5,-143,107,0.588477366255144,0.4830917874396135,0.5491734847219903,0.45082651527800965,15.578647686832742,0.7002349249408764,1.031188323973103,0.21899964211337708,0.7810003578866229
Bobby Portis,MIL,DET,PTS,16.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,15.578647686832742,7.384841818487094,3.53951971401423,0.00500834176422138,0.9949916582357786
Bobby Portis,MIL,DET,REB,8.5,106,-140,0.4854368932038835,0.5833333333333334,0.45420136260408783,0.5457986373959123,15.578647686832742,3.5958643903087473,1.7007513798970502,0.001966343466265341,0.9980336565337347
Brandon Williams,DAL,MEM,AST,5.5,110,-148,0.47619047619047616,0.5967741935483871,0.4438081603435934,0.5561918396564066,16.83741648106904,3.427139139653314,1.3897197565651846,0.06790627822904227,0.9320937217709577
Brandon Williams,DAL,MEM,PTS,14.5,-104,-128,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,16.83741648106904,8.487022491234182,3.8060602072993923,0.05707141474687938,0.9429285852531206
Brandon Williams,DAL,MEM,REB,3.5,116,-154,0.46296296296296297,0.6062992125984252,0.4329742261011864,0.5670257738988136,16.83741648106904,2.162836252448288,1.6037816696440663,0.20220904375153148,0.7977909562484685
Bruce Brown,DEN,SAC,AST,1.5,-188,140,0.6527777777777778,0.4166666666666667,0.6103896103896104,0.38961038961038963,20.00617474529176,1.0470699899613987,1.3203032955224736,0.36578043277001493,0.6342195672299851
Bruce Brown,DEN,SAC,PTS,8.5,-102,-125,0.504950495049505,0.5555555555555556,0.47614107883817425,0.5238589211618258,20.00617474529176,6.691349675236532,4.012160240845098,0.32606968124925884,0.6739303187507412
Bruce Brown,DEN,SAC,REB,3.5,-134,100,0.5726495726495726,0.5,0.5338645418326693,0.4661354581673307,20.00617474529176,3.159165599530919,1.9131840584777025,0.4293024523005786,0.5706975476994214
CJ McCollum,WAS,@CHI,AST,3.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,23.44973544973545,2.399321035102562,1.5853168174561874,0.2437483311688149,0.7562516688311851
CJ McCollum,WAS,@CHI,PTS,16.5,-130,-102,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,23.44973544973545,12.054145182251299,4.905706876959336,0.18239864577606113,0.8176013542239389
CJ McCollum,WAS,@CHI,REB,3.5,130,-175,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,23.44973544973545,2.9277733154397794,2.1678163244747197,0.3959036133304037,0.6040963866695963
Cade Cunningham,DET,@MIL,AST,9.5,110,-146,0.47619047619047616,0.5934959349593496,0.4451682953311618,0.5548317046688382,20.870074989618704,5.7917537627244275,1.7896793217240166,0.01913192119218665,0.9808680788078133
Cade Cunningham,DET,@MIL,PTS,27.5,-111,-122,0.5260663507109005,0.5495495495495496,0.4890838361384566,0.5109161638615434,20.870074989618704,16.414726494187857,5.126654827603782,0.015298222759864366,0.9847017772401356
Cade Cunningham,DET,@MIL,REB,5.5,-112,-120,0.5283018867924528,0.5454545454545454,0.4920127795527157,0.5079872204472844,20.870074989618704,2.9615196806302615,1.9646243033254698,0.09816220468051595,0.901837795319484
Cam Spencer,MEM,@DAL,AST,3.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,17.629079932079744,2.8757122877776027,1.3361999180088846,0.3201743518199559,0.6798256481800441
Cam Spencer,MEM,@DAL,PTS,10.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,17.629079932079744,9.191447721548137,3.970178180716689,0.3708528672200617,0.6291471327799383
Cam Spencer,MEM,@DAL,REB,1.5,-200,145,0.6666666666666666,0.40816326530612246,0.6202531645569621,0.37974683544303806,17.629079932079744,1.8610622300928354,1.642309625843588,0.5870061199214043,0.4129938800785957
