game_date,book,player,team,opponent,market,line,over_odds,under_odds,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-18,mgm,Ace Bailey,UTA,@LAL,AST,1.5,-105,-130.0,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,0.49252739904012277,0.017133698252721097,-0.038398887588331765,0.0,19.19942083195077,1.4758402035968565,1.2897518120783003,0.7
2025-11-18,fanduel,Ace Bailey,UTA,@LAL,PTS,12.5,-102,-130.0,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.12316275050197767,-0.34867956647308274,-0.7560894548882403,0.0,19.19942083195077,7.870999174540063,3.9928563002998723,0.7
2025-11-18,caesars,Ace Bailey,UTA,@LAL,REB,3.5,-152,114.0,0.6031746031746031,0.4672897196261682,0.563470066518847,0.43652993348115304,0.4487622710376672,-0.11470779548117982,-0.2559993927533412,0.0,19.19942083195077,3.259994680678473,1.8635532530122556,0.7
2025-11-18,mgm,Al Horford,GSW,@ORL,AST,1.5,-135,100.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.5453210228442331,0.010667557497698432,-0.05073747875263124,0.0,18.186254575030503,1.6414060920852627,1.2420558126157208,0.7
2025-11-18,draftkings,Al Horford,GSW,@ORL,PTS,5.5,-103,-124.0,0.5073891625615764,0.5535714285714286,0.47823563551944287,0.5217643644805572,0.46332115785273964,-0.01491447766670323,-0.08685247529994033,0.0,18.186254575030503,5.167161455577155,3.6150543386365226,0.7
2025-11-18,mgm,Al Horford,GSW,@ORL,REB,4.5,120,-160.0,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,0.21582900607951383,-0.20900759522767565,-0.5251761866250696,0.0,18.186254575030503,3.0994807408562814,1.7810208064835136,0.7
2025-11-18,mgm,Anfernee Simons,BOS,@BKN,AST,2.5,-155,115.0,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,0.6664210546664504,0.09991021743738115,0.09637012219319258,0.14937368939944842,19.02186878727634,3.108425238023458,1.414771665786337,0.7
2025-11-18,fanduel,Anfernee Simons,BOS,@BKN,PTS,11.5,-114,-114.0,0.5327102803738317,0.5327102803738317,0.5,0.5,0.47748893644316914,-0.022511063556830857,-0.10366111930843691,0.0,19.02186878727634,11.254465713652653,4.3490613715977595,0.7
2025-11-18,mgm,Anfernee Simons,BOS,@BKN,REB,2.5,135,-185.0,0.425531914893617,0.6491228070175439,0.3959708232025009,0.6040291767974991,0.38665924580988,-0.009311577392620896,-0.09135077234678202,0.0,19.02186878727634,1.9925930504770448,1.7616039699411077,0.7
2025-11-18,betrivers,Anthony Black,ORL,GSW,AST,2.5,-150,112.0,0.6,0.4716981132075472,0.5598591549295775,0.44014084507042256,0.23417527048827724,-0.32568388444130025,-0.6097078825195379,0.0,18.75586120662707,1.579000544421335,1.2700542561170034,0.7
2025-11-18,mgm,Anthony Black,ORL,GSW,PTS,10.5,-125,-105.0,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,0.28762844938170495,-0.2326761191462139,-0.4822687911129311,0.0,18.75586120662707,8.271597220995307,3.9769734546623683,0.7
2025-11-18,draftkings,Anthony Black,ORL,GSW,REB,3.5,114,-150.0,0.4672897196261682,0.6,0.43782837127845886,0.5621716287215411,0.22726729597634832,-0.21056107530211055,-0.5136479866106146,0.0,18.75586120662707,2.1897599674009016,1.7519468174733452,0.7
2025-11-18,draftkings,Ausar Thompson,DET,@ATL,AST,2.5,-156,118.0,0.609375,0.45871559633027525,0.5705274459804054,0.4294725540195947,0.3731896161421494,-0.19733782983825598,-0.38758627094621634,0.0,18.02321932852212,2.0894860394666064,1.2693011946950818,0.7
2025-11-18,fanduel,Ausar Thompson,DET,@ATL,PTS,13.5,102,-136.0,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.0692273985150863,-0.39286533331448764,-0.8601606549995257,0.0,18.02321932852212,7.810083265995807,3.840464820767467,0.7
2025-11-18,fanduel,Ausar Thompson,DET,@ATL,REB,5.5,-130,-102.0,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,0.21405958593372354,-0.31409809709121617,-0.6212791941172584,0.0,18.02321932852212,4.019723726283954,1.8680586190916344,0.7
2025-11-18,fanduel,Austin Reaves,LAL,UTA,AST,5.5,-148,112.0,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.44146966676160637,0.33030803340464465,-0.22822229983374898,-0.44651086294356845,0.0,23.561643835616437,4.731985289756565,1.749213990117403,0.7
2025-11-18,mgm,Austin Reaves,LAL,UTA,PTS,23.5,-110,-120.0,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.1723894189033548,-0.31748912360676673,-0.6708929275481408,0.0,23.561643835616437,18.30838618213183,5.495137451629195,0.7
