Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
AJ Green,MIL,LAL,AST,1.5,-160,120,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,26.4,2.0117500483989716,1.746283974883722,0.615258367768631,0.38474163223136904
AJ Green,MIL,LAL,PTS,9.5,105,-134,0.4878048780487805,0.5726495726495726,0.4599960684096717,0.5400039315903282,26.4,11.412213349342345,5.271218051336206,0.6416097755911938,0.3583902244088062
AJ Green,MIL,LAL,REB,2.5,131,-176,0.4329004329004329,0.6376811594202898,0.40436005625879046,0.5956399437412095,26.4,2.22297368645668,2.3859901092162934,0.4537845083239832,0.5462154916760168
Aaron Gordon,DEN,@MIN,AST,2.5,125,-170,0.4444444444444444,0.6296296296296297,0.41379310344827586,0.5862068965517242,29.4,2.6417884871363637,1.9486791734349271,0.5290019779691251,0.47099802203087493
Aaron Gordon,DEN,@MIN,PTS,16.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,29.4,19.584956431388854,6.180565773385674,0.6911589835423894,0.30884101645761064
Aaron Gordon,DEN,@MIN,REB,5.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,29.4,5.885154265165329,2.758992646390472,0.5555118209903336,0.4444881790096664
Ajay Mitchell,OKC,@CHA,AST,3.5,130,-176,0.43478260869565216,0.6376811594202898,0.40540540540540543,0.5945945945945946,29.0,4.461125075817108,1.993384393155055,0.6851529388135738,0.31484706118642625
Ajay Mitchell,OKC,@CHA,PTS,15.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,29.0,18.444718420505524,6.056936329771618,0.6865777151606789,0.3134222848393211
Ajay Mitchell,OKC,@CHA,REB,3.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,29.0,4.290484994649887,2.6654639762353867,0.6166009216509352,0.38339907834906484
Alex Caruso,OKC,@CHA,AST,2.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,18.8,3.125972980260849,1.4079102752717916,0.6716997017650815,0.32830029823491846
Alex Caruso,OKC,@CHA,PTS,6.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,18.8,6.164411723613739,3.783588981487584,0.46466185364832724,0.5353381463516728
Alex Caruso,OKC,@CHA,REB,2.5,130,-165,0.43478260869565216,0.6226415094339622,0.4111714507370054,0.5888285492629945,18.8,2.5237994313240053,1.7724176892096137,0.5053567024037231,0.4946432975962769
Andrew Nembhard,IND,TOR,AST,6.5,-129,-105,0.5633187772925764,0.5121951219512195,0.523767082590612,0.47623291740938806,27.5,5.936512500047684,2.0049505619809387,0.38933676256785366,0.6106632374321463
Andrew Nembhard,IND,TOR,PTS,18.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,27.5,16.94378301501274,5.767955058157428,0.3936555467892089,0.6063444532107911
Andrew Nembhard,IND,TOR,REB,2.5,-118,-115,0.5412844036697247,0.5348837209302325,0.5029738302934179,0.4970261697065821,27.5,2.3769536241889,2.484616838176532,0.4802511425301752,0.5197488574698248
Anthony Edwards,MIN,DEN,AST,4.5,-132,100,0.5689655172413793,0.5,0.532258064516129,0.4677419354838709,25.2,3.487813013792038,1.7387237580548227,0.28023496448594887,0.7197650355140511
Anthony Edwards,MIN,DEN,PTS,27.5,-120,-113,0.5454545454545454,0.5305164319248826,0.5069416898056327,0.49305831019436736,25.2,22.290048050880433,6.009574354248758,0.1929869157732773,0.8070130842267227
Anthony Edwards,MIN,DEN,REB,4.5,-129,-102,0.5633187772925764,0.504950495049505,0.5273190869354056,0.47268091306459453,25.2,4.184801012277603,2.357895298165961,0.44682855762112783,0.5531714423788722
Austin Reaves,LAL,@MIL,AST,6.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,34.6,7.08302655518055,2.4086082697971376,0.5956329770010962,0.4043670229989038
Austin Reaves,LAL,@MIL,PTS,24.5,-120,-112,0.5454545454545454,0.5283018867924528,0.5079872204472844,0.4920127795527157,34.6,26.82130368947983,7.2570779937299275,0.6254656274867771,0.37453437251322286
Austin Reaves,LAL,@MIL,REB,4.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,34.6,5.156396237015724,3.155258136628942,0.5823982042840017,0.4176017957159983
Ben Sheppard,IND,TOR,AST,1.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,24.4,1.035058358311653,1.5966231253743637,0.38544798679288206,0.6145520132071179
Ben Sheppard,IND,TOR,PTS,8.5,-124,-103,0.5535714285714286,0.5073891625615764,0.5217643644805572,0.47823563551944287,24.4,5.702991354465484,4.677938152889209,0.27494837845099807,0.7250516215490019
Ben Sheppard,IND,TOR,REB,3.5,-151,115,0.601593625498008,0.46511627906976744,0.563971163033093,0.4360288369669069,24.4,3.495784020423889,2.2623654581751027,0.49925656063804436,0.5007434393619556
Bobby Portis,MIL,LAL,AST,1.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,22.8,1.4339514702558518,1.5059558148317354,0.48250871251608884,0.5174912874839112
Bobby Portis,MIL,LAL,PTS,10.5,-112,-114,0.5283018867924528,0.5327102803738317,0.4979225527671597,0.5020774472328402,22.8,13.531131792068482,4.947605673399346,0.7299448469529127,0.27005515304708727
Bobby Portis,MIL,LAL,REB,6.5,114,-152,0.4672897196261682,0.6031746031746031,0.43652993348115304,0.563470066518847,22.8,4.723282563686371,2.215837614873269,0.2113266483688513,0.7886733516311487
Brandon Ingram,TOR,@IND,AST,3.5,-150,112,0.6,0.4716981132075472,0.5598591549295775,0.44014084507042256,33.8,4.655348119139671,2.2727533305876815,0.6943951133485204,0.30560488665147956
Brandon Ingram,TOR,@IND,PTS,19.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,33.8,21.995053219795224,6.900170933243694,0.6411718861767267,0.3588281138232733
Brandon Ingram,TOR,@IND,REB,5.5,-122,-109,0.5495495495495496,0.5215311004784688,0.5130795235028978,0.4869204764971024,33.8,5.178841468691825,3.088827212196967,0.45859488670697646,0.5414051132930235
Cam Spencer,MEM,@CLE,AST,2.5,-173,129,0.6336996336996337,0.4366812227074236,0.5920319201398747,0.40796807986012523,18.4,2.3236621260643004,1.308784335115749,0.4464110572282308,0.5535889427717692
Cam Spencer,MEM,@CLE,PTS,8.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,18.4,6.680736064910888,3.771155838177618,0.31475541505980953,0.6852445849401905
Cam Spencer,MEM,@CLE,REB,2.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,18.4,2.2145452082157133,1.7205271774939281,0.43411340222594563,0.5658865977740544
Cason Wallace,OKC,@CHA,AST,2.5,-125,-107,0.5555555555555556,0.5169082125603864,0.5180180180180181,0.481981981981982,28.6,2.8141278237104417,1.9051264255868392,0.5654829679998097,0.4345170320001903
Cason Wallace,OKC,@CHA,PTS,8.5,-118,-112,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,28.6,8.256905645132065,5.496483314088368,0.4823616295126655,0.5176383704873345
Cason Wallace,OKC,@CHA,REB,2.5,-159,118,0.6138996138996139,0.45871559633027525,0.5723390905188072,0.42766090948119284,28.6,3.5203571364283563,2.608023394594672,0.6521892367287614,0.3478107632712386
Cedric Coward,MEM,@CLE,AST,2.5,-150,114,0.6,0.4672897196261682,0.5621716287215411,0.43782837127845886,29.4,2.726224561035633,1.9510511496341507,0.5461539522910459,0.4538460477089541
Cedric Coward,MEM,@CLE,PTS,13.5,-112,-120,0.5283018867924528,0.5454545454545454,0.4920127795527157,0.5079872204472844,29.4,12.769560956954955,5.805102347536229,0.4499344050446831,0.5500655949553169
Cedric Coward,MEM,@CLE,REB,5.5,-125,-107,0.5555555555555556,0.5169082125603864,0.5180180180180181,0.481981981981982,29.4,7.279245606064796,2.826053557851872,0.7355174714685513,0.2644825285314487
Chet Holmgren,OKC,@CHA,AST,1.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,27.6,1.8693223536014558,1.8171402200920106,0.5805277322031113,0.41947226779688873
Chet Holmgren,OKC,@CHA,PTS,15.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,27.6,16.180228757858277,5.729641454583803,0.5472518003259315,0.45274819967406854
Chet Holmgren,OKC,@CHA,REB,7.5,105,-145,0.4878048780487805,0.5918367346938775,0.45182111572153066,0.5481788842784694,27.6,8.091483914852143,2.7571149090959337,0.5849331201120873,0.4150668798879127
De'Andre Hunter,CLE,MEM,AST,2.5,120,-159,0.45454545454545453,0.6138996138996139,0.4254270696452037,0.5745729303547964,29.0,2.9494242519140244,1.933547999451287,0.5918999209908131,0.4081000790091869
De'Andre Hunter,CLE,MEM,PTS,17.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,29.0,16.59203863143921,5.943479531012112,0.4392914204737747,0.5607085795262253
De'Andre Hunter,CLE,MEM,REB,4.5,-134,100,0.5726495726495726,0.5,0.5338645418326693,0.4661354581673307,29.0,4.638350009918213,2.6776570455807276,0.5206035051201515,0.4793964948798485
Dean Wade,CLE,MEM,AST,0.5,-210,155,0.6774193548387096,0.39215686274509803,0.6333530455351862,0.3666469544648137,18.6,1.2534328401088715,1.2421713059211945,0.727923557165668,0.27207644283433197
Dean Wade,CLE,MEM,PTS,5.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,18.6,3.7360266476869586,3.587178837768097,0.31145019588015777,0.6885498041198422
Dean Wade,CLE,MEM,REB,3.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,18.6,3.203568452596665,1.8130346489417586,0.4350623035702257,0.5649376964297743
Deandre Ayton,LAL,@MIL,AST,0.5,-200,150,0.6666666666666666,0.4,0.625,0.375,28.6,1.0330930843949317,1.8659412576503813,0.6124447478066513,0.38755525219334874
Deandre Ayton,LAL,@MIL,PTS,14.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,28.6,16.053080546855927,5.856500140400988,0.6045681402044139,0.39543185979558615
Deandre Ayton,LAL,@MIL,REB,9.5,-127,-105,0.5594713656387665,0.5121951219512195,0.5220573491076799,0.47794265089231996,28.6,8.336792665719987,2.834324304715813,0.34075619038266014,0.6592438096173399
Donovan Mitchell,CLE,MEM,AST,5.5,-116,-114,0.5370370370370371,0.5327102803738317,0.5020223264843877,0.49797767351561234,34.6,6.280491465330124,2.375577160436528,0.628751375269756,0.371248624730244
Donovan Mitchell,CLE,MEM,PTS,27.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,34.6,30.17598798274994,7.4486646501746705,0.6402987344808457,0.35970126551915427
Donovan Mitchell,CLE,MEM,REB,4.5,-139,104,0.5815899581589958,0.49019607843137253,0.542636252296387,0.45736374770361293,34.6,5.388708415627479,3.1609730687034228,0.6107024252643946,0.38929757473560545
Donte DiVincenzo,MIN,DEN,AST,3.5,-136,102,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,30.4,3.5097779154777524,2.035415186462928,0.5019164684044785,0.49808353159552154
Donte DiVincenzo,MIN,DEN,PTS,13.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,30.4,15.35120439529419,6.080363396095048,0.6196098252626255,0.38039017473737446
Donte DiVincenzo,MIN,DEN,REB,3.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,30.4,4.187075424194336,2.778051401002102,0.5976707887958966,0.40232921120410337
Evan Mobley,CLE,MEM,AST,3.5,-159,120,0.6138996138996139,0.45454545454545453,0.5745729303547964,0.4254270696452037,34.0,4.668428480625153,2.2848810736094145,0.6954553564320785,0.30454464356792155
Evan Mobley,CLE,MEM,PTS,19.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,34.0,18.048774123191833,6.752024032817363,0.41491017655247775,0.5850898234475223
Evan Mobley,CLE,MEM,REB,9.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,34.0,8.543994545936584,3.216986165841988,0.3831667395717019,0.6168332604282981
Giannis Antetokounmpo,MIL,LAL,AST,7.5,115,-155,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,33.2,9.682708668708802,2.4821806857001847,0.8103945698818873,0.1896054301181127
Giannis Antetokounmpo,MIL,LAL,PTS,31.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,33.2,30.50466845035553,7.322704001959618,0.4459406632868874,0.5540593367131126
Giannis Antetokounmpo,MIL,LAL,REB,10.5,-113,-116,0.5305164319248826,0.5370370370370371,0.49694600537503053,0.5030539946249695,33.2,10.254756677150727,3.2386010915184165,0.4698189116400562,0.5301810883599438
Gradey Dick,TOR,@IND,AST,0.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,17.4,0.9564546637237071,1.1547779061943653,0.653679970950386,0.346320029049614
Gradey Dick,TOR,@IND,PTS,7.5,-120,-112,0.5454545454545454,0.5283018867924528,0.5079872204472844,0.4920127795527157,17.4,7.907527685165404,3.7790750037947474,0.5429378789753871,0.45706212102461286
