game_date,book,player,team,opponent,market,line,over_odds,under_odds,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-21,mgm,Aaron Gordon,DEN,@HOU,AST,1.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,0.4702251900042681,-0.03797825544281963,-0.1312788862633013,0.0,22.96454506621102,1.3867158494612846,1.5164441785232055,0.7
2025-11-21,mgm,Aaron Gordon,DEN,@HOU,PTS,17.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,0.3478500889345053,-0.12754361185289637,-0.32086411208025156,0.0,22.96454506621102,15.483963749236604,5.1543719351840585,0.7
2025-11-21,mgm,Aaron Gordon,DEN,@HOU,REB,5.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,0.3593192910836892,-0.16098527744422964,-0.35322527604935944,0.0,22.96454506621102,4.6964032198821615,2.2304853168563947,0.7
2025-11-21,mgm,Ace Bailey,UTA,OKC,AST,1.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,0.41312714143099294,-0.003375805523820441,-0.07046393178026589,0.0,17.459836314034558,1.2420089579452418,1.1753145337319446,0.7
2025-11-21,mgm,Ace Bailey,UTA,OKC,PTS,10.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.23886687343266932,-0.2510116690774522,-0.5439814234467222,0.0,17.459836314034558,7.819098709351586,3.7761712666656213,0.7
2025-11-21,mgm,Ace Bailey,UTA,OKC,REB,3.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,0.3282332859036412,-0.18188817158623738,-0.39823897584332446,0.0,17.459836314034558,2.7444709969781034,1.6985934251839525,0.7
2025-11-21,mgm,Ajay Mitchell,OKC,@UTA,AST,3.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,0.3402896991680584,-0.207889185110411,-0.4250277496815565,0.0,22.645109992048766,2.8551124837649393,1.5665057373286875,0.7
2025-11-21,draftkings,Ajay Mitchell,OKC,@UTA,PTS,14.5,-127,100,0.5594713656387665,0.5,0.528066528066528,0.47193347193347185,0.3304216902522106,-0.1976448378143174,-0.4094037504940803,0.0,22.645109992048766,12.38173239875023,4.827970779705532,0.7
2025-11-21,fanduel,Ajay Mitchell,OKC,@UTA,REB,3.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,0.5100865994711432,0.042344663987272324,0.02017319894228642,0.02017319894228642,22.645109992048766,3.553965027882697,2.134181827770352,0.7
2025-11-21,mgm,Al Horford,GSW,POR,AST,1.5,-160,120,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,0.53331258015421,-0.0418508185386004,-0.13336705724940873,0.0,18.84992987377279,1.6068709481815804,1.2783677930257236,0.7
2025-11-21,fanduel,Al Horford,GSW,POR,PTS,7.5,-102,-128,0.504950495049505,0.5614035087719298,0.4735298908617039,0.5264701091382962,0.2472874919893817,-0.22624239887232217,-0.5102737903739696,0.0,18.84992987377279,4.969667726278639,3.7044590047937604,0.7
2025-11-21,draftkings,Al Horford,GSW,POR,REB,5.5,113,-148,0.4694835680751174,0.5967741935483871,0.4403096370996378,0.5596903629003622,0.08580811730179616,-0.3545015197978416,-0.8172287101471742,0.0,18.84992987377279,3.0144017073750327,1.8182484801388814,0.7
2025-11-21,draftkings,Alex Sarr,WAS,@TOR,AST,2.5,-137,104,0.5780590717299579,0.49019607843137253,0.5411245353159851,0.4588754646840148,0.4859339855214768,-0.055190549794508326,-0.15936967468182478,0.0,21.532556074364773,2.447774077777195,1.48093198009529,0.7
2025-11-21,fanduel,Alex Sarr,WAS,@TOR,PTS,18.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,0.1449028467522584,-0.31718988507731555,-0.707296249560438,0.0,21.532556074364773,13.407300531500482,4.811023795023092,0.7
2025-11-21,mgm,Alex Sarr,WAS,@TOR,REB,8.5,110,-145,0.47619047619047616,0.5918367346938775,0.4458598726114649,0.554140127388535,0.07667791929885026,-0.36918195331261466,-0.8389763694724144,0.0,21.532556074364773,5.3652202660620345,2.195565612910612,0.7
2025-11-21,mgm,Alperen Sengun,HOU,DEN,AST,6.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,0.46096204753178427,-0.06364425168081422,-0.18445176205915087,0.0,33.86727688787185,6.270849718381938,2.338021864008277,0.7
2025-11-21,fanduel,Alperen Sengun,HOU,DEN,PTS,23.5,-104,-128,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.8578763998104351,0.3819611782304736,0.682757553474315,0.25,33.86727688787185,31.48358381040036,7.45553055189429,0.7
2025-11-21,mgm,Alperen Sengun,HOU,DEN,REB,10.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.7512199308265184,0.2858733961730531,0.5024398616530368,0.25,33.86727688787185,12.824750082989306,3.4271481663692134,0.7
2025-11-21,mgm,Amen Thompson,HOU,DEN,AST,4.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,0.5266667453374088,0.018463299890321028,-0.027005504376651612,0.0,33.318077803203664,4.650306816232014,2.2469578848993494,0.7
2025-11-21,betrivers,Amen Thompson,HOU,DEN,PTS,16.5,-125,-107,0.5555555555555556,0.5169082125603864,0.5180180180180181,0.481981981981982,0.4580238596432581,-0.059994158374759965,-0.1755570526421354,0.0,33.318077803203664,15.808643498191573,6.558520737034035,0.7
2025-11-21,mgm,Amen Thompson,HOU,DEN,REB,5.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,0.5750848937484588,0.03049286338792756,-0.014140182145499114,0.0,33.318077803203664,6.083800792694093,3.0834266498597924,0.7
2025-11-21,mgm,Andrew Nembhard,IND,@CLE,AST,6.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,0.04264039474765602,-0.4776641737802628,-0.9232472894542192,0.0,18.765674944676668,3.9132038445445754,1.5032215888278877,0.7
2025-11-21,betrivers,Andrew Nembhard,IND,@CLE,PTS,15.5,-118,-113,0.5412844036697247,0.5305164319248826,0.5050233081498151,0.4949766918501849,0.16027629157601586,-0.34474701657379925,-0.7038963426815978,0.0,18.765674944676668,11.207162635696296,4.321693406057187,0.7
2025-11-21,mgm,Andrew Nembhard,IND,@CLE,REB,2.5,110,-145,0.47619047619047616,0.5918367346938775,0.4458598726114649,0.554140127388535,0.3322359689388692,-0.11362390367259573,-0.3023044652283747,0.0,18.765674944676668,1.7508577424066498,1.7271397835266853,0.7
2025-11-21,draftkings,Anfernee Simons,BOS,BKN,AST,2.5,-169,127,0.6282527881040892,0.44052863436123346,0.5878215834393148,0.4121784165606852,0.44260872829736964,-0.14521285514194515,-0.29549261590537024,0.0,15.902903067082171,2.326207079612878,1.2038988247237425,0.7
2025-11-21,mgm,Anfernee Simons,BOS,BKN,PTS,13.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,0.06557764813178824,-0.40381010697025266,-0.8688447037364235,0.0,15.902903067082171,7.985856036035589,3.6528112131477135,0.7
2025-11-21,fanduel,Anfernee Simons,BOS,BKN,REB,2.5,122,-162,0.45045045045045046,0.6183206106870229,0.421465800141561,0.5785341998584389,0.2943395730007009,-0.12712622714086008,-0.346566147938444,0.0,15.902903067082171,1.6921711089240736,1.4939014978819602,0.7
2025-11-21,fanduel,Anthony Edwards,MIN,@PHX,AST,4.5,122,-162,0.45045045045045046,0.6183206106870229,0.421465800141561,0.5785341998584389,0.48819530710769843,0.06672950696613744,0.08379358177909046,0.06868326375335285,28.141451741558097,4.442338589752206,1.948396057862125,0.7
2025-11-21,fanduel,Anthony Edwards,MIN,@PHX,PTS,28.5,-102,-130,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,0.1356282299674747,-0.3362140870075857,-0.7314029171232364,0.0,28.141451741558097,21.688601138331226,6.191203299599934,0.7
2025-11-21,mgm,Anthony Edwards,MIN,@PHX,REB,4.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.42292476357582665,-0.11172870177070804,-0.2637976337754129,0.0,28.141451741558097,3.996060279036291,2.592058352890037,0.7
2025-11-21,betrivers,Ayo Dosunmu,CHI,MIA,AST,2.5,-165,123,0.6226415094339622,0.4484304932735426,0.5813255391421123,0.4186744608578877,0.46659138004324774,-0.11473415909886453,-0.25062596538508697,0.0,21.1561281573148,2.3779269537090713,1.456004611139783,0.7
2025-11-21,draftkings,Ayo Dosunmu,CHI,MIA,PTS,12.5,-102,-125,0.504950495049505,0.5555555555555556,0.47614107883817425,0.5238589211618258,0.47048569457160916,-0.005655384266565089,-0.06825382055426421,0.0,21.1561281573148,12.156124215223846,4.643894521294942,0.7
2025-11-21,betrivers,Ayo Dosunmu,CHI,MIA,REB,2.5,-124,-108,0.5535714285714286,0.5192307692307693,0.5160051216389244,0.4839948783610755,0.5243238909530699,0.008318769314145436,-0.052834261504131896,0.0,21.1561281573148,2.619968064459002,1.9664066059681924,0.7
2025-11-21,mgm,Bam Adebayo,MIA,@CHI,AST,3.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,0.23026323067141696,-0.1945733706357725,-0.4934208925228827,0.0,21.959151177389227,2.3922437888093846,1.5010648824063906,0.7
2025-11-21,mgm,Bam Adebayo,MIA,@CHI,PTS,20.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,0.06278788148020287,-0.4126058193071988,-0.8774141361576991,0.0,21.959151177389227,13.113895929877792,4.8218968264910345,0.7
2025-11-21,mgm,Bam Adebayo,MIA,@CHI,REB,9.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.039468640626542095,-0.4258778940269232,-0.9210627187469158,0.0,21.959151177389227,5.56811041989227,2.237988173496733,0.7
2025-11-21,mgm,Ben Sheppard,IND,@CLE,AST,1.5,-145,110,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,0.29595518706101465,-0.2581849403275204,-0.4999377873796649,0.0,15.343004671748218,0.9467932701345332,1.031967896786911,0.7
2025-11-21,draftkings,Ben Sheppard,IND,@CLE,PTS,6.5,-132,104,0.5689655172413793,0.49019607843137253,0.5371848068943506,0.46281519310564956,0.22175974074429394,-0.3154250661500566,-0.610240455661544,0.0,15.343004671748218,4.130988863196278,3.0916399855179995,0.7
2025-11-21,betrivers,Ben Sheppard,IND,@CLE,REB,3.5,-132,-103,0.5689655172413793,0.5073891625615764,0.528604118993135,0.471395881006865,0.19772236369387786,-0.3308817552992571,-0.6524879668410631,0.0,15.343004671748218,2.222083979049244,1.5038112964023782,0.7
2025-11-21,mgm,Bennedict Mathurin,IND,@CLE,AST,1.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.599145387597485,0.06449192225095035,0.04295678581784429,0.05799166085408987,19.178755839685273,1.8293159011543487,1.3113067986881897,0.7
2025-11-21,mgm,Bennedict Mathurin,IND,@CLE,PTS,21.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,0.12394508046258035,-0.35575035100950086,-0.7580119857635336,0.0,19.178755839685273,15.743074060688157,4.982241321529994,0.7
2025-11-21,mgm,Bennedict Mathurin,IND,@CLE,REB,5.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.1846546102348996,-0.3499988551116351,-0.6785641969985081,0.0,19.178755839685273,3.7864674755651713,1.9086583901037726,0.7
2025-11-21,draftkings,Bilal Coulibaly,WAS,@TOR,AST,2.5,-130,-101,0.5652173913043478,0.5024875621890548,0.5293760129659644,0.47062398703403574,0.40249283797370805,-0.12688317499225632,-0.2878972866619011,0.0,19.1400498438798,2.1706289120748194,1.3340266937775576,0.7
2025-11-21,draftkings,Bilal Coulibaly,WAS,@TOR,PTS,10.5,-102,-124,0.504950495049505,0.5535714285714286,0.4770335727409387,0.5229664272590613,0.21615064000486017,-0.26088293273607854,-0.5719369678335122,0.0,19.1400498438798,7.405884941700122,3.9402439680720325,0.7
2025-11-21,draftkings,Bilal Coulibaly,WAS,@TOR,REB,4.5,-119,-111,0.54337899543379,0.5260663507109005,0.5080942166821806,0.4919057833178194,0.2043400568916628,-0.3037541597905178,-0.6239456095859315,0.0,19.1400498438798,2.982837456593337,1.8362726177070299,0.7
2025-11-21,draftkings,Brandin Podziemski,GSW,POR,AST,2.5,-167,126,0.6254681647940075,0.4424778761061947,0.5856739393563204,0.4143260606436796,0.33500577092435846,-0.25066816843196194,-0.46439197103710356,0.0,22.384291725105193,1.861408444390558,1.498576274020843,0.7
2025-11-21,fanduel,Brandin Podziemski,GSW,POR,PTS,11.5,-118,-112,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,0.21497440943321444,-0.2910945337614772,-0.6028438876572818,0.0,22.384291725105193,7.982110044230587,4.457091721614164,0.7
2025-11-21,draftkings,Brandin Podziemski,GSW,POR,REB,4.5,-114,-115,0.5327102803738317,0.5348837209302325,0.4989820846905538,0.5010179153094463,0.3490815499287223,-0.14990053476183146,-0.34470656416888973,0.0,22.384291725105193,3.6771739749721197,2.121772341111105,0.7
2025-11-21,caesars,Brandon Ingram,TOR,WAS,AST,3.5,-159,118,0.6138996138996139,0.45871559633027525,0.5723390905188072,0.42766090948119284,0.5038514445505256,-0.06848764596828161,-0.17926085447430118,0.0,28.014930437733288,3.5183298947813553,1.8986269526123167,0.7
2025-11-21,mgm,Brandon Ingram,TOR,WAS,PTS,21.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,0.31601707395713985,-0.16367835751494136,-0.3830142841789175,0.0,28.014930437733288,18.650003917993107,5.951555660444474,0.7
2025-11-21,fanduel,Brandon Ingram,TOR,WAS,REB,5.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,0.3185794103885755,-0.1814205896114245,-0.40196496646355123,0.0,28.014930437733288,4.27752982813664,2.591764042200427,0.7
2025-11-21,betrivers,Brandon Williams,DAL,NOP,AST,3.5,-152,114,0.6031746031746031,0.4672897196261682,0.563470066518847,0.43652993348115304,0.3339872008959238,-0.2294828656229232,-0.446284377462021,0.0,18.494802494802496,2.910822525341645,1.373599229177565,0.7
2025-11-21,caesars,Brandon Williams,DAL,NOP,PTS,13.5,102,-137,0.49504950495049505,0.5780590717299579,0.461322848133297,0.5386771518667031,0.14784836153608283,-0.31347448659721416,-0.7013463096971126,0.0,18.494802494802496,9.25861351504891,4.056002242973044,0.7
2025-11-21,betrivers,Brandon Williams,DAL,NOP,REB,2.5,-141,107,0.5850622406639004,0.4830917874396135,0.5477320922551466,0.4522679077448533,0.5034655241515722,-0.04426656810357443,-0.13946672822319928,0.0,18.494802494802496,2.5152320941124042,1.7534576787043143,0.7
2025-11-21,mgm,Bub Carrington,WAS,@TOR,AST,3.5,-115,-118,0.5348837209302325,0.5412844036697247,0.4970261697065821,0.5029738302934179,0.06706050291605137,-0.4299656667905307,-0.8746260162873822,0.0,14.575037955828007,1.8661166347938685,1.0906755416281575,0.7
2025-11-21,fanduel,Bub Carrington,WAS,@TOR,PTS,6.5,-130,-102,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,0.14214624472752524,-0.38601143829741447,-0.7485104900974553,0.0,14.575037955828007,3.391811000733603,2.902878955087066,0.7
2025-11-21,mgm,Bub Carrington,WAS,@TOR,REB,3.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.09695378411639433,-0.3584541855230743,-0.8012447425613917,0.0,14.575037955828007,1.6888378664226693,1.3941604381830672,0.7
2025-11-21,mgm,Buddy Hield,GSW,POR,AST,1.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.36819080159621087,-0.12168774091391066,-0.29709028786177927,0.0,12.959326788218796,1.1877994692843896,0.9273773014878203,0.7
