game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-11,draftkings,Mikal Bridges,NYK,MEM,AST,4.5,2.24,1.6097560975609757,0.44642857142857145,0.6212121212121212,0.41814495691839837,0.5818550430816016,0.7937736506581639,0.3756286937397655,0.778052977474287,0.25,34.8,6.456100952625274,2.3866967204126097,0.7
2025-11-11,mgm,Isaiah Collier,UTA,IND,AST,4.5,1.7407407407407407,2.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.851017487182081,0.31636402183554635,0.48140081102065957,0.25,27.25,6.623521238565445,2.040263734878287,0.7
2025-11-11,mgm,Miles McBride,NYK,MEM,AST,1.5,1.5714285714285714,2.3,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,0.8689880173587601,0.27489207639935054,0.36555259870662293,0.25,23.8,3.3534147024154666,1.652444139399848,0.7
2025-11-11,mgm,OG Anunoby,NYK,MEM,AST,1.5,1.606060606060606,2.25,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,0.8366612733254505,0.25316422028026375,0.34372871170451136,0.25,33.8,3.695788103342056,2.23870809469292,0.7
2025-11-11,fanduel,Russell Westbrook,SAC,DEN,AST,4.5,1.617283950617284,2.2199999999999998,0.6183206106870229,0.45045045045045046,0.5785341998584389,0.421465800141561,0.8302792235280883,0.25174502366964935,0.3427972627429575,0.25,34.0,6.751153469085693,2.3565643567697743,0.7
2025-11-11,mgm,Mitchell Robinson,NYK,MEM,AST,0.5,1.847457627118644,1.9090909090909092,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,0.7432455944948959,0.23504214904780818,0.3731147423719263,0.25,17.5,1.2674101255834103,1.1745164171999254,0.7
2025-11-11,mgm,Sam Hauser,BOS,@PHI,AST,1.5,2.7,1.425531914893617,0.37037037037037035,0.7014925373134329,0.34553893759669935,0.6544610624033007,0.5803843560621443,0.234845418465445,0.5670377613677897,0.25,22.4,1.802468991279602,1.4908994746574837,0.7
2025-11-11,mgm,Moses Moody,GSW,@OKC,AST,1.5,2.45,1.5,0.40816326530612246,0.6666666666666666,0.37974683544303806,0.6202531645569621,0.599846683597067,0.220099848154029,0.46962437481281427,0.25,23.6,1.8962868243455888,1.5666589516007872,0.7
2025-11-11,fanduel,Karl-Anthony Towns,NYK,MEM,AST,2.5,1.6849315068493151,2.1,0.5934959349593496,0.47619047619047616,0.5548317046688382,0.4451682953311618,0.7606017435967758,0.20577003892793755,0.28156184195073175,0.25,32.8,4.050056010484695,2.188604155786164,0.7
2025-11-11,betrivers,Quentin Grimes,PHI,BOS,AST,3.5,2.2800000000000002,1.5714285714285714,0.43859649122807015,0.6363636363636364,0.40801186943620177,0.5919881305637983,0.6110264176969056,0.2030145482607038,0.3931402323489447,0.25,31.0,4.087821304798126,2.0845079399945994,0.7
