Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
Ace Bailey,UTA,@LAL,AST,1.5,-105,-130.0,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,19.19942083195077,1.4758402035968565,1.2897518120783003,0.49252739904012277,0.5074726009598772
Ace Bailey,UTA,@LAL,PTS,12.5,-102,-130.0,0.504950495049505,0.5652173913043478,0.4718423169750604,0.5281576830249397,19.19942083195077,7.870999174540063,3.9928563002998723,0.12316275050197767,0.8768372494980223
Ace Bailey,UTA,@LAL,REB,3.5,-152,114.0,0.6031746031746031,0.4672897196261682,0.563470066518847,0.43652993348115304,19.19942083195077,3.259994680678473,1.8635532530122556,0.4487622710376672,0.5512377289623328
Al Horford,GSW,@ORL,AST,1.5,-135,100.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,18.186254575030503,1.6414060920852627,1.2420558126157208,0.5453210228442331,0.4546789771557669
Al Horford,GSW,@ORL,PTS,5.5,-103,-124.0,0.5073891625615764,0.5535714285714286,0.47823563551944287,0.5217643644805572,18.186254575030503,5.167161455577155,3.6150543386365226,0.46332115785273964,0.5366788421472604
Al Horford,GSW,@ORL,REB,4.5,120,-160.0,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,18.186254575030503,3.0994807408562814,1.7810208064835136,0.21582900607951383,0.7841709939204862
Anfernee Simons,BOS,@BKN,AST,2.5,-155,115.0,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,19.02186878727634,3.108425238023458,1.414771665786337,0.6664210546664504,0.3335789453335496
Anfernee Simons,BOS,@BKN,PTS,11.5,-114,-114.0,0.5327102803738317,0.5327102803738317,0.5,0.5,19.02186878727634,11.254465713652653,4.3490613715977595,0.47748893644316914,0.5225110635568309
Anfernee Simons,BOS,@BKN,REB,2.5,135,-185.0,0.425531914893617,0.6491228070175439,0.3959708232025009,0.6040291767974991,19.02186878727634,1.9925930504770448,1.7616039699411077,0.38665924580988,0.61334075419012
Anthony Black,ORL,GSW,AST,2.5,-150,112.0,0.6,0.4716981132075472,0.5598591549295775,0.44014084507042256,18.75586120662707,1.579000544421335,1.2700542561170034,0.23417527048827724,0.7658247295117228
Anthony Black,ORL,GSW,PTS,10.5,-125,-105.0,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,18.75586120662707,8.271597220995307,3.9769734546623683,0.28762844938170495,0.712371550618295
Anthony Black,ORL,GSW,REB,3.5,114,-150.0,0.4672897196261682,0.6,0.43782837127845886,0.5621716287215411,18.75586120662707,2.1897599674009016,1.7519468174733452,0.22726729597634832,0.7727327040236517
Ausar Thompson,DET,@ATL,AST,2.5,-156,118.0,0.609375,0.45871559633027525,0.5705274459804054,0.4294725540195947,18.02321932852212,2.0894860394666064,1.2693011946950818,0.3731896161421494,0.6268103838578506
Ausar Thompson,DET,@ATL,PTS,13.5,102,-136.0,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,18.02321932852212,7.810083265995807,3.840464820767467,0.0692273985150863,0.9307726014849137
Ausar Thompson,DET,@ATL,REB,5.5,-130,-102.0,0.5652173913043478,0.504950495049505,0.5281576830249397,0.4718423169750604,18.02321932852212,4.019723726283954,1.8680586190916344,0.21405958593372354,0.7859404140662765
Austin Reaves,LAL,UTA,AST,5.5,-148,112.0,0.5967741935483871,0.4716981132075472,0.5585303332383936,0.44146966676160637,23.561643835616437,4.731985289756565,1.749213990117403,0.33030803340464465,0.6696919665953553
Austin Reaves,LAL,UTA,PTS,23.5,-110,-120.0,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,23.561643835616437,18.30838618213183,5.495137451629195,0.1723894189033548,0.8276105810966452
Austin Reaves,LAL,UTA,REB,3.5,-165,125.0,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,23.561643835616437,3.5926272852780063,2.20780210682907,0.516732524402088,0.48326747559791206
Brandin Podziemski,GSW,@ORL,AST,2.5,-163,124.0,0.6197718631178707,0.44642857142857145,0.5812901993249697,0.4187098006750303,22.578283855225706,2.485791022528377,1.5395286604453065,0.49631804100542143,0.5036819589945786
Brandin Podziemski,GSW,@ORL,PTS,11.5,100,-135.0,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,22.578283855225706,9.907428497897751,4.620033537976046,0.3651562208131226,0.6348437791868774
Brandin Podziemski,GSW,@ORL,REB,4.5,-110,-118.0,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,22.578283855225706,3.690904024511201,2.137942798302552,0.35254963773365044,0.6474503622663496
Buddy Hield,GSW,@ORL,AST,1.5,125,-165.0,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,13.63155754371696,1.1633898492943424,0.95628960226088,0.3624206170821569,0.6375793829178431
Buddy Hield,GSW,@ORL,PTS,7.5,-102,-125.0,0.504950495049505,0.5555555555555556,0.47614107883817425,0.5238589211618258,13.63155754371696,6.122444609695938,3.1781595469483275,0.33234598295232987,0.6676540170476701
Buddy Hield,GSW,@ORL,REB,2.5,110,-145.0,0.47619047619047616,0.5918367346938775,0.4458598726114649,0.554140127388535,13.63155754371696,1.6753669924831045,1.3269254104117925,0.26714802118886305,0.732851978811137
Cade Cunningham,DET,@ATL,AST,9.5,101,-134.0,0.4975124378109453,0.5726495726495726,0.46489450470854693,0.5351054952914531,21.813617822403515,6.101327653884289,1.8419515292672355,0.03250803912588518,0.9674919608741148
Cade Cunningham,DET,@ATL,PTS,25.5,-121,-112.0,0.5475113122171946,0.5283018867924528,0.5089278628680263,0.49107213713197356,21.813617822403515,17.85498928342974,5.345234356097413,0.07632292754426628,0.9236770724557337
Cade Cunningham,DET,@ATL,REB,4.5,-145,105.0,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,21.813617822403515,3.496179489046569,2.0687135209611807,0.3137534048722779,0.6862465951277221
Cam Spencer,MEM,@SAS,AST,4.5,121,-170.0,0.45248868778280543,0.6296296296296297,0.41815084404522224,0.5818491559547777,18.206332992849852,2.204973731269876,1.288734186352325,0.037469494174063644,0.9625305058259364
Cam Spencer,MEM,@SAS,PTS,8.5,-114,-114.0,0.5327102803738317,0.5327102803738317,0.5,0.5,18.206332992849852,6.74061999647318,3.753439439277534,0.3196284314527239,0.6803715685472761
Cam Spencer,MEM,@SAS,REB,2.5,135,-175.0,0.425531914893617,0.6363636363636364,0.4007285974499089,0.599271402550091,18.206332992849852,2.2566741082714583,1.713635749622876,0.4435423962024265,0.5564576037975735
Cedric Coward,MEM,@SAS,AST,3.5,110,-150.0,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,23.011235955056183,2.070679739619909,1.5435862928565356,0.17722983258564295,0.822770167414357
Cedric Coward,MEM,@SAS,PTS,13.5,102,-136.0,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,23.011235955056183,9.651051724894664,4.6632595298427875,0.20457872649990105,0.795421273500099
Cedric Coward,MEM,@SAS,REB,5.5,-125,-106.0,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,23.011235955056183,5.8290021232004925,2.3216437124751383,0.5563458010959024,0.44365419890409763
Collin Gillespie,PHX,@POR,AST,4.5,-124,-108.0,0.5535714285714286,0.5192307692307693,0.5160051216389244,0.4839948783610755,18.264004924808724,4.011876202543811,1.5040398003854796,0.3727639373548335,0.6272360626451665
Collin Gillespie,PHX,@POR,PTS,11.5,-105,-125.0,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,18.264004924808724,8.145160153383694,3.9054769866284387,0.19516777773018423,0.8048322222698158
Collin Gillespie,PHX,@POR,REB,3.5,-155,116.0,0.6078431372549019,0.46296296296296297,0.5676500508646999,0.43234994913530017,18.264004924808724,3.34745224353957,1.8096993409334279,0.4664111304402353,0.5335888695597647
Day'Ron Sharpe,BKN,BOS,AST,1.5,-165,125.0,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,12.408930669800235,1.2295898763609547,0.9080376739148406,0.3829293764633416,0.6170706235366584
Day'Ron Sharpe,BKN,BOS,PTS,5.5,100,-127.0,0.5,0.5594713656387665,0.47193347193347185,0.528066528066528,12.408930669800235,6.509945798844765,3.205665075381534,0.6236382749723551,0.37636172502764487
Day'Ron Sharpe,BKN,BOS,REB,5.5,-105,-125.0,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,12.408930669800235,4.1580007331211615,1.7941178686524635,0.22723022987073727,0.7727697701292627
De'Aaron Fox,SAS,MEM,AST,7.5,-124,-106.0,0.5535714285714286,0.5145631067961165,0.5182600227235838,0.48173997727641615,22.585519989009477,4.251625983658392,1.6681758291247615,0.025751715733972502,0.9742482842660275
De'Aaron Fox,SAS,MEM,PTS,26.5,-104,-128.0,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,22.585519989009477,16.883187802353145,5.274155723626212,0.03412261105752501,0.965877388942475
