game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-09,mgm,Patrick Williams,CHI,@CLE,AST,1.5,2.2,1.625,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,0.5507471550547334,0.1259105537475439,0.2116437411204134,0.17636978426701128,22.4,1.689501953125,1.4857158502532954,0.7
2025-11-09,draftkings,Grayson Allen,PHX,@LAC,AST,3.5,1.8130081300813008,1.9345794392523366,0.5515695067264574,0.5169082125603864,0.5162199424192044,0.4837800575807955,0.6412947059463896,0.12507476352718516,0.1626725156589015,0.20008719426044885,35.8,4.359783236682414,2.375606046198162,0.7
2025-11-09,mgm,VJ Edgecombe,PHI,TOR,AST,3.5,1.6666666666666665,2.15,0.6,0.46511627906976744,0.5633187772925764,0.43668122270742354,0.6820430292243124,0.11872425193173597,0.13673838204052058,0.20510757306078087,38.0,4.691337674856186,2.5164526370738654,0.7
2025-11-09,mgm,Aaron Gordon,DEN,IND,AST,2.5,2.25,1.606060606060606,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,0.5243736443361369,0.10787069738132349,0.179840699756308,0.1438725598050464,29.8,2.6201934784650804,1.9660748629989695,0.7
2025-11-09,mgm,Tyrese Maxey,PHI,TOR,AST,6.5,1.7407407407407407,2.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.64131970995734,0.10666624461080532,0.11637134696277701,0.1571013183997489,38.0,7.439765483140945,2.5961192963234385,0.7
2025-11-09,mgm,Deandre Ayton,LAL,@ATL,AST,1.5,2.4,1.526315789473684,0.4166666666666667,0.6551724137931034,0.38873994638069703,0.6112600536193029,0.4926463054208361,0.10390635904013906,0.1823511330100066,0.13025080929286179,31.0,1.462789162993431,2.0185955917766885,0.7
2025-11-09,mgm,Jaylon Tyson,CLE,CHI,AST,1.5,1.5405405405405406,2.35,0.6491228070175439,0.425531914893617,0.6040291767974991,0.3959708232025009,0.7052132148918031,0.10118403809430399,0.08640954726575073,0.15985766244163874,28.4,2.5128272235393525,1.8775040375009415,0.7
2025-11-09,mgm,RJ Barrett,TOR,@PHI,AST,3.5,2.1,1.6896551724137931,0.47619047619047616,0.5918367346938775,0.4458598726114649,0.554140127388535,0.5464462823052127,0.10058640969374782,0.1475371928409468,0.13412472076449708,33.6,3.7599191665649414,2.2274745246961807,0.7
2025-11-09,mgm,Matas Buzelis,CHI,@CLE,AST,1.5,2.15,1.6451612903225805,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,0.5317032090567332,0.09821404628580244,0.14316189947197633,0.12448860823650117,31.2,1.6618200480937957,2.03414209347411,0.7
2025-11-09,mgm,Rui Hachimura,LAL,@ATL,AST,1.5,2.2,1.6451612903225805,0.45454545454545453,0.6078431372549019,0.4278523489932886,0.5721476510067114,0.5215446410330737,0.09369229203978513,0.14739821027276223,0.12283184189396854,36.0,1.626461774110794,2.34055476635976,0.7
2025-11-09,mgm,Isaac Okoro,CHI,@CLE,AST,0.5,1.425531914893617,2.75,0.7014925373134329,0.36363636363636365,0.6585987261146496,0.3414012738853503,0.7474518533106492,0.08885312719599958,0.06551647174071273,0.15396370859067465,24.8,1.5859595000743867,1.6293646823307384,0.7
2025-11-09,caesars,Josh Giddey,CHI,@CLE,AST,8.5,2.0,1.7407407407407407,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.5531482961013325,0.08780176144786722,0.10629659220266507,0.10629659220266507,35.4,8.837017142772675,2.5222139319816788,0.7
2025-11-09,fanduel,Jarace Walker,IND,@DEN,AST,3.5,1.8849557522123894,1.8849557522123894,0.5305164319248826,0.5305164319248826,0.5,0.5,0.5847357632842229,0.08473576328422294,0.10220104052689816,0.11548717579539479,31.6,3.952453738451004,2.114034389228095,0.7
2025-11-09,mgm,Kel'el Ware,MIA,POR,AST,0.5,1.526315789473684,2.4,0.6551724137931034,0.4166666666666667,0.6112600536193029,0.38873994638069703,0.6835309039622626,0.07227085034295966,0.043284011310821824,0.08223962149056126,21.0,1.1592918299138546,1.3804400205497238,0.7
2025-11-09,mgm,Cooper Flagg,DAL,@WAS,AST,3.5,2.1,1.6896551724137931,0.47619047619047616,0.5918367346938775,0.4458598726114649,0.554140127388535,0.5154863017509772,0.06962642913951228,0.08252123367705222,0.07501930334277473,33.8,3.5867876797914504,2.2351738708986586,0.7
2025-11-09,mgm,Jake LaRavia,LAL,@ATL,AST,2.5,1.6896551724137931,2.1,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,0.6232060425604914,0.06906591517195637,0.053003313291864806,0.07685480427320396,32.0,3.163865566253662,2.114814579665434,0.7
2025-11-09,betrivers,Davion Mitchell,MIA,POR,AST,6.5,1.7751937984496124,1.9615384615384617,0.5633187772925764,0.5098039215686274,0.5249341737812177,0.47506582621878246,0.5936344665691421,0.06870029278792444,0.05381622359948485,0.06942292844333538,31.0,7.026639178395271,2.223004278505766,0.7
2025-11-09,mgm,Jamal Murray,DEN,IND,AST,5.5,1.9090909090909092,1.847457627118644,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,0.5597352445319852,0.06793868997907293,0.06858546683378985,0.07544401351716896,32.4,5.835416507720947,2.2316764561257334,0.7
2025-11-09,draftkings,Harrison Barnes,SAS,NOP,AST,1.5,1.7194244604316546,2.06,0.5815899581589958,0.4854368932038835,0.545056534815548,0.45494346518445195,0.6125665761710127,0.06751004135546468,0.05326195471130962,0.0740341170487203,28.6,2.0369368359446525,1.877304904635408,0.7
2025-11-09,mgm,Immanuel Quickley,TOR,@PHI,AST,5.5,1.7407407407407407,2.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.5986082310403708,0.06395476569383607,0.04202173551471944,0.056729342944871246,29.6,6.024461936950684,2.099978672161723,0.7
2025-11-09,fanduel,Brandon Ingram,TOR,@PHI,AST,3.5,1.819672131147541,1.9615384615384617,0.5495495495495496,0.5098039215686274,0.5187593796898449,0.48124062031015497,0.5730105198772446,0.05425114018739974,0.04269127387498611,0.05208335412748299,32.8,3.9018450081348415,2.183418484916779,0.7
2025-11-09,mgm,Zaccharie Risacher,ATL,LAL,AST,1.5,2.05,1.7142857142857144,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.5063717091704385,0.05096373953096989,0.03806200379939895,0.03624952742799889,24.0,1.5252036452293396,1.5779709862960487,0.7
2025-11-09,mgm,Justin Champagnie,WAS,DAL,AST,0.5,1.5,2.45,0.6666666666666666,0.40816326530612246,0.6202531645569621,0.37974683544303806,0.6633015185272957,0.043048353970333575,-0.005047722209056471,0.0,10.0,0.8083473891019821,0.7315643063468975,0.7
2025-11-09,mgm,Aaron Nesmith,IND,@DEN,AST,1.5,1.7692307692307692,1.9523809523809523,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,0.5647192199668712,0.04011292075427275,-0.0008813800586123799,0.0,33.2,1.8526353895664216,2.164134503393086,0.7
2025-11-09,caesars,Kevin Huerter,CHI,@CLE,AST,2.5,2.0,1.7462686567164178,0.5,0.5726495726495726,0.4661354581673307,0.5338645418326693,0.5062240385949157,0.04008858042758501,0.01244807718983143,0.01244807718983143,23.6,2.5248689234256747,1.5939590311172567,0.7
2025-11-09,caesars,Toumani Camara,POR,@MIA,AST,2.5,1.6578947368421053,2.1,0.6031746031746031,0.47619047619047616,0.5588235294117647,0.4411764705882353,0.5941455308684046,0.035322001456639884,-0.014969251455013377,0.0,31.6,2.99695640206337,2.0861065118571482,0.7
2025-11-09,mgm,John Collins,LAC,PHX,AST,0.5,1.4444444444444444,2.7,0.6923076923076923,0.37037037037037035,0.6514745308310992,0.34852546916890076,0.6831152053952199,0.031640674564120674,-0.013278036651349134,0.0,23.6,1.2361067056655886,1.545053857862986,0.7
2025-11-09,caesars,Andrew Wiggins,MIA,POR,AST,2.5,1.7874015748031495,1.925925925925926,0.5594713656387665,0.5192307692307693,0.5186523207413807,0.4813476792586193,0.5494294483564428,0.030777127615062128,-0.017948938764468347,0.0,33.2,2.770771428942681,2.1797735735456523,0.7
2025-11-09,betrivers,P.J. Washington,DAL,@WAS,AST,2.5,2.1,1.6756756756756757,0.47619047619047616,0.5967741935483871,0.4438081603435934,0.5561918396564066,0.47303873482684144,0.029230574483248062,-0.0066186568636329435,0.0,35.4,2.3437153726816176,2.310761181445868,0.7
2025-11-09,mgm,Daniel Gafford,DAL,@WAS,AST,1.5,2.4,1.526315789473684,0.4166666666666667,0.6551724137931034,0.38873994638069703,0.6112600536193029,0.41539272170074226,0.02665277532004523,-0.0030574679182185927,0.0,22.5,1.1848625633865595,1.474711359285161,0.7
2025-11-09,mgm,Saddiq Bey,NOP,@SAS,AST,1.5,2.05,1.7142857142857144,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.4816862713229666,0.026278301683497984,-0.012543143787918432,0.0,22.2,1.4327747404575348,1.4639058894735408,0.7
2025-11-09,caesars,Ayo Dosunmu,CHI,@CLE,AST,2.5,1.5780346820809248,2.25,0.6336996336996337,0.4444444444444444,0.5877689694224235,0.41223103057757643,0.6079546909463532,0.020185721523929723,-0.04062641255286453,0.0,26.2,2.9832855269312857,1.763866022652942,0.7
2025-11-09,mgm,Tre Johnson,WAS,DAL,AST,1.5,2.05,1.7142857142857144,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,0.47515327279668884,0.01974530315722023,-0.02593579076678787,0.0,24.6,1.3995420120656492,1.6119229854155472,0.7
2025-11-09,caesars,Christian Braun,DEN,IND,AST,2.5,1.7692307692307692,1.9615384615384617,0.5652173913043478,0.5098039215686274,0.5257731958762887,0.4742268041237114,0.5439108038566024,0.01813760798031372,-0.037696270099857265,0.0,30.0,2.7184809744358063,1.9809455792318587,0.7
2025-11-09,draftkings,Devin Vassell,SAS,NOP,AST,2.5,1.8264462809917354,1.9174311926605505,0.5475113122171946,0.5215311004784688,0.5121511604358217,0.48784883956417835,0.5298042974456414,0.01765313700981974,-0.03234091127696903,0.0,34.2,2.6675241217017174,2.2402884191718315,0.7
2025-11-09,betrivers,Kyshawn George,WAS,DAL,AST,3.5,2.02,1.72992700729927,0.49504950495049505,0.5780590717299579,0.461322848133297,0.5386771518667031,0.47830345231699334,0.016980604183696346,-0.03382702631967344,0.0,30.0,3.3911121636629105,2.0011725677265217,0.7
2025-11-09,mgm,Joel Embiid,PHI,TOR,AST,3.5,1.8695652173913042,1.8695652173913042,0.5348837209302325,0.5348837209302325,0.5,0.5,0.5152069303877324,0.015206930387732354,-0.03678704318815257,0.0,22.0,3.5602169036865234,1.5793621172261438,0.7
2025-11-09,betrivers,Stephon Castle,SAS,NOP,AST,5.5,1.7874015748031495,1.9433962264150944,0.5594713656387665,0.5145631067961165,0.5209063395985983,0.4790936604014018,0.5358014098337018,0.014895070235103502,-0.042307716281493546,0.0,33.4,5.704898688197136,2.2801579546909183,0.7
2025-11-09,mgm,Nikola Jovic,MIA,POR,PTS,10.5,2.0,1.7407407407407407,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.9698822122980213,0.504535677644556,0.9397644245960426,0.25,19.6,21.592087650299074,5.902981424153469,0.7
2025-11-09,caesars,Jalen Green,PHX,@LAC,PTS,17.5,1.970873786407767,1.7575757575757576,0.5073891625615764,0.5689655172413793,0.471395881006865,0.528604118993135,0.9708323597387633,0.4994364787318982,0.9133880488055237,0.25,32.75,31.37384034693241,7.3283652130480705,0.7
2025-11-09,draftkings,Nikola Vucevic,CHI,@CLE,PTS,17.5,1.970873786407767,1.8064516129032258,0.5073891625615764,0.5535714285714286,0.47823563551944287,0.5217643644805572,0.9591847880621631,0.48094915254272025,0.8904321551128069,0.25,32.2,30.006553184986117,7.182294441678328,0.7
2025-11-09,fanduel,Sam Merrill,CLE,CHI,PTS,10.5,1.8849557522123894,1.8849557522123894,0.5305164319248826,0.5305164319248826,0.5,0.5,0.9289195523888327,0.4289195523888327,0.7509722536178883,0.25,25.8,18.899678385257722,5.722664955102032,0.7
2025-11-09,caesars,Nikola Jokic,DEN,IND,PTS,28.5,1.9174311926605505,1.8064516129032258,0.5215311004784688,0.5535714285714286,0.48509894301835804,0.5149010569816419,0.9023540081897522,0.41725506517139416,0.7302017221253048,0.25,34.8,38.8923957824707,8.024508651313923,0.7
2025-11-09,fanduel,Bogdan Bogdanovic,LAC,PHX,PTS,9.5,1.9615384615384617,1.78125,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,0.8853828235812502,0.40946760200128873,0.7367124616401447,0.25,17.5,15.44559508562088,4.945046624761555,0.7
2025-11-09,draftkings,Dillon Brooks,PHX,@LAC,PTS,12.5,1.970873786407767,1.8064516129032258,0.5073891625615764,0.5535714285714286,0.47823563551944287,0.5217643644805572,0.8865165000265782,0.40828086450713535,0.7472121311203435,0.25,32.5,20.51181733608246,6.631153542693898,0.7
2025-11-09,draftkings,Jonas Valanciunas,DEN,IND,PTS,8.5,1.99009900990099,1.7936507936507935,0.5024875621890548,0.5575221238938053,0.47404053829539794,0.5259594617046021,0.8767462988413393,0.4027057605459413,0.7448119412585068,0.25,11.6,15.455191040039063,6.001678259142729,0.7
2025-11-09,draftkings,Jaylon Tyson,CLE,CHI,PTS,9.5,1.970873786407767,1.8064516129032258,0.5073891625615764,0.5535714285714286,0.47823563551944287,0.5217643644805572,0.847828443383027,0.3695928078635841,0.6709628544345095,0.25,28.4,15.438464093208312,5.78141606980055,0.7
2025-11-09,mgm,De'Aaron Fox,SAS,NOP,PTS,14.5,2.0,1.7407407407407407,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,0.7845858678770888,0.3192393332236235,0.5691717357541777,0.25,31.0,19.520062685012817,6.372456607537961,0.7
2025-11-09,mgm,Donovan Mitchell,CLE,CHI,PTS,27.5,1.9090909090909092,1.8333333333333335,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.7944951244139429,0.30461658190382135,0.5167634193357091,0.25,33.0,33.67754852771759,7.51418731804764,0.7
2025-11-09,fanduel,Aaron Gordon,DEN,IND,PTS,16.5,2.04,1.7575757575757576,0.49019607843137253,0.5689655172413793,0.46281519310564956,0.5371848068943506,0.7475427783161036,0.28472758521045405,0.5249872677648514,0.25,29.8,20.69427846670151,6.290374534080595,0.7
2025-11-09,draftkings,Quentin Grimes,PHI,TOR,PTS,14.5,1.8849557522123894,1.8849557522123894,0.5305164319248826,0.5305164319248826,0.5,0.5,0.7778983936003965,0.2778983936003965,0.4663040516538447,0.25,32.0,19.479373931884766,6.508009264566654,0.7
2025-11-09,draftkings,Stephon Castle,SAS,NOP,PTS,16.5,1.8928571428571428,1.8849557522123894,0.5283018867924528,0.5305164319248826,0.4989542374299339,0.5010457625700661,0.7722538650390576,0.2732996276091237,0.46176624453821613,0.25,33.4,21.582779431343077,6.810729938364436,0.7
2025-11-09,draftkings,Jamal Murray,DEN,IND,PTS,20.5,1.9523809523809523,1.8264462809917354,0.5121951219512195,0.5475113122171946,0.4833368048323266,0.5166631951676735,0.7414095057527188,0.2580727009203922,0.4475137969457843,0.25,32.4,24.948791170120238,6.868630906349092,0.7
2025-11-09,draftkings,Jarrett Allen,CLE,CHI,PTS,14.5,1.9090909090909092,1.8620689655172413,0.5238095238095238,0.5370370370370371,0.4937655860349127,0.5062344139650873,0.7333458324695282,0.2395802464346155,0.4000238619872811,0.25,27.2,18.11661396026611,5.805496524963736,0.7
2025-11-09,draftkings,Evan Mobley,CLE,CHI,PTS,20.5,1.9433962264150944,1.8333333333333335,0.5145631067961165,0.5454545454545454,0.48542880932556204,0.5145711906744379,0.7008414166907635,0.21541260736520146,0.3620125645122385,0.25,33.8,24.187520205974575,6.999555506686751,0.7
2025-11-09,draftkings,Royce O'Neale,PHX,@LAC,PTS,9.5,1.8695652173913042,1.900900900900901,0.5348837209302325,0.5260663507109005,0.5041554124246831,0.4958445875753168,0.71547976796391,0.2113243555392269,0.3376360879325274,0.25,34.4,13.278262877464293,6.634756108958041,0.7
2025-11-09,mgm,Alex Sarr,WAS,DAL,PTS,17.5,1.9523809523809523,1.8,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,0.687960042975162,0.2082646115030808,0.34316008390388764,0.25,29.2,20.54300329685211,6.209244048872352,0.7
2025-11-09,mgm,Ayo Dosunmu,CHI,@CLE,PTS,9.5,1.7692307692307692,2.0,0.5652173913043478,0.5,0.5306122448979592,0.4693877551020409,0.7234775519889056,0.1928653070909464,0.2799987458265254,0.25,26.2,12.645646595954895,5.302810932633689,0.7
2025-11-09,mgm,Jaxson Hayes,LAL,@ATL,PTS,4.5,1.9090909090909092,1.8333333333333335,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.6774067104714954,0.18752816796137384,0.2932309927183093,0.25,19.0,6.2557569444179535,3.81305567339858,0.7
2025-11-09,fanduel,Pelle Larsson,MIA,POR,PTS,9.5,1.819672131147541,1.9615384615384617,0.5495495495495496,0.5098039215686274,0.5187593796898449,0.48124062031015497,0.7056420185335921,0.18688263884374723,0.2840371156922742,0.25,26.2,12.357772004604339,5.2853415059130056,0.7
2025-11-09,mgm,Deandre Ayton,LAL,@ATL,PTS,15.5,1.9090909090909092,1.8333333333333335,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,0.6684859064425204,0.17860736393239884,0.27620036684481164,0.25,31.0,18.24635547399521,6.302794903962183,0.7
2025-11-09,fanduel,Norman Powell,MIA,POR,PTS,21.5,1.8849557522123894,1.8849557522123894,0.5305164319248826,0.5305164319248826,0.5,0.5,0.6765789553299743,0.17657895532997425,0.27532139367508424,0.25,30.4,24.53259105682373,6.619157909022033,0.7
2025-11-09,draftkings,De'Andre Hunter,CLE,CHI,PTS,16.5,1.8,1.9803921568627452,0.5555555555555556,0.504950495049505,0.5238589211618258,0.47614107883817425,0.6929963874587322,0.1691374662969064,0.24739349742571792,0.25,29.2,19.599725079536437,6.145837526624305,0.7
2025-11-09,fanduel,Josh Giddey,CHI,@CLE,PTS,19.5,1.8849557522123894,1.8849557522123894,0.5305164319248826,0.5305164319248826,0.5,0.5,0.6646787072106002,0.16467870721060018,0.25288995252971547,0.25,35.4,22.53648884296417,7.140206311696272,0.7
2025-11-09,mgm,Trendon Watford,PHI,TOR,PTS,6.5,1.7407407407407407,2.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.6885525547604642,0.1538990894139295,0.19859148421265982,0.25,18.25,8.430670246481895,3.9261079865026223,0.7
2025-11-09,draftkings,Collin Gillespie,PHX,@LAC,PTS,7.5,1.7751937984496124,2.01,0.5633187772925764,0.4975124378109453,0.5310164041860369,0.468983595813963,0.6795058332190765,0.14848942903303963,0.2062545411408413,0.25,26.6,9.9323996424675,5.21618901398605,0.7
