Player,Team,Opponent,Market,Line,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel,PUnderModel
Ben Sheppard,IND,@PHX,PTS,5.5,-105,-122,0.5121951219512195,0.5495495495495496,0.48240894039735094,0.517591059602649,23.6,6.0776054024696355,4.554866290504282,0.5504548535948537,0.4495451464051463
Ben Sheppard,IND,@PHX,REB,3.5,142,-192,0.4132231404958678,0.6575342465753424,0.3859166842884331,0.6140833157115669,23.6,2.845757693052292,2.172386395410676,0.3816451182835281,0.6183548817164719
Brandon Ingram,TOR,@CLE,AST,3.5,-165,123,0.6226415094339622,0.4484304932735426,0.5813255391421123,0.4186744608578877,34.2,4.598589661717416,2.2921624285598536,0.6841305943861744,0.3158694056138256
Brandon Ingram,TOR,@CLE,PTS,19.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,34.2,23.48681312799454,7.0307786787859445,0.7146603810402026,0.2853396189597974
Brandon Ingram,TOR,@CLE,REB,5.5,-124,-108,0.5535714285714286,0.5192307692307693,0.5160051216389244,0.4839948783610755,34.2,6.205317163467408,3.154797138142072,0.5884539426370725,0.4115460573629275
Brice Sensabaugh,UTA,ATL,AST,0.5,-200,150,0.6666666666666666,0.4,0.625,0.375,10.0,1.276964545249939,0.8423633611686807,0.8218302908182428,0.17816970918175723
Brice Sensabaugh,UTA,ATL,PTS,7.5,-132,-102,0.5689655172413793,0.504950495049505,0.5298044825941821,0.4701955174058178,10.0,7.377846837043762,3.621722912477646,0.48654705929518083,0.5134529407048192
Collin Gillespie,PHX,IND,AST,4.5,128,-172,0.43859649122807015,0.6323529411764706,0.40953986991086483,0.5904601300891351,21.6,4.715667521953583,1.6761066669538005,0.5511912918714279,0.4488087081285721
Collin Gillespie,PHX,IND,PTS,9.5,102,-130,0.49504950495049505,0.5652173913043478,0.4669102720259846,0.5330897279740154,21.6,8.666934442520143,4.386277564201834,0.4246837909295068,0.5753162090704932
Collin Gillespie,PHX,IND,REB,3.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,21.6,3.5826206803321843,2.0551646748435015,0.5160337547805547,0.4839662452194453
Collin Murray-Boyles,TOR,@CLE,AST,1.5,145,-200,0.40816326530612246,0.6666666666666666,0.37974683544303806,0.6202531645569621,21.2,1.580913382768631,1.4122402720580505,0.5228446378986187,0.4771553621013813
Collin Murray-Boyles,TOR,@CLE,PTS,7.5,-113,-113,0.5305164319248826,0.5305164319248826,0.5,0.5,21.2,9.27773699760437,4.379046003113615,0.657615638929999,0.34238436107000103
Collin Murray-Boyles,TOR,@CLE,REB,4.5,114,-146,0.4672897196261682,0.5934959349593496,0.44051285724518296,0.5594871427548169,21.2,3.6798379957675933,2.0329092850464363,0.34331136339220925,0.6566886366077908
De'Andre Hunter,CLE,TOR,AST,2.5,117,-154,0.4608294930875576,0.6062992125984252,0.43184059301574346,0.5681594069842565,30.2,3.353832247853279,2.016367337179715,0.6640167854664853,0.33598321453351465
De'Andre Hunter,CLE,TOR,PTS,18.5,100,-128,0.5,0.5614035087719298,0.4710743801652893,0.5289256198347108,30.2,18.993764376640318,6.247837217206147,0.5314954794816915,0.4685045205183085
De'Andre Hunter,CLE,TOR,REB,4.5,-138,108,0.5798319327731093,0.4807692307692308,0.5467012037178121,0.45329879628218805,30.2,5.002967816591263,2.7914225910758335,0.5714956773263009,0.4285043226736991
Dean Wade,CLE,TOR,AST,1.5,150,-210,0.4,0.6774193548387096,0.37125748502994016,0.6287425149700598,19.4,1.3473551198840141,1.2934709964085735,0.45302914196245425,0.5469708580375457
Dean Wade,CLE,TOR,PTS,5.5,-106,-120,0.5145631067961165,0.5454545454545454,0.48542880932556204,0.5145711906744379,19.4,4.865190708637237,3.78659842030117,0.43343076429412997,0.56656923570587
Dean Wade,CLE,TOR,REB,3.5,-102,-125,0.504950495049505,0.5555555555555556,0.47614107883817425,0.5238589211618258,19.4,2.9190885812044143,1.8479869821271677,0.3766282892502324,0.6233717107497676
Devin Booker,PHX,IND,AST,7.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,35.2,6.719261360168457,2.4229465086606203,0.37364038832861457,0.6263596116713854
Devin Booker,PHX,IND,PTS,28.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,35.2,28.793422317504884,7.440093077799705,0.5157294041504923,0.4842705958495077
Devin Booker,PHX,IND,REB,4.5,125,-167,0.4444444444444444,0.6254681647940075,0.41540256709451573,0.5845974329054843,35.2,4.215471720695496,3.1907820361797583,0.46447262572579406,0.5355273742742059
Dillon Brooks,PHX,IND,AST,1.5,-155,120,0.6078431372549019,0.45454545454545453,0.5721476510067114,0.4278523489932886,29.2,2.7211849689483643,1.9366859295765033,0.7358338926078482,0.26416610739215185
Dillon Brooks,PHX,IND,PTS,16.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,29.2,19.274825525283813,6.136465464185837,0.6744326064028691,0.32556739359713094
Dillon Brooks,PHX,IND,REB,3.5,130,-175,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,29.2,3.6508388996124266,2.666032582670813,0.5225593361958067,0.47744066380419325
Donovan Mitchell,CLE,TOR,AST,6.5,115,-155,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,32.8,6.345399129390716,2.28024043901196,0.4729723225876432,0.5270276774123568
Donovan Mitchell,CLE,TOR,PTS,27.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,32.8,30.048751401901242,7.253978730010302,0.6373405170300704,0.36265948296992956
Donovan Mitchell,CLE,TOR,REB,4.5,110,-140,0.47619047619047616,0.5833333333333334,0.449438202247191,0.550561797752809,32.8,7.776669514179229,3.1003264676500843,0.8547165620411439,0.14528343795885612
Dyson Daniels,ATL,@UTA,AST,6.5,-117,-113,0.5391705069124424,0.5305164319248826,0.5040451438048622,0.4959548561951377,36.2,8.512241542339325,2.5503975402351653,0.7849414624843905,0.21505853751560955
Dyson Daniels,ATL,@UTA,PTS,14.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,36.2,11.58142885565758,6.918598173825765,0.3365693372506784,0.6634306627493216
Dyson Daniels,ATL,@UTA,REB,5.5,-139,105,0.5815899581589958,0.4878048780487805,0.5438496039698445,0.45615039603015556,36.2,6.9279331326484686,3.338606250272935,0.6655664507037711,0.3344335492962289
Evan Mobley,CLE,TOR,AST,4.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,33.4,5.065614554286003,2.2611188606248582,0.5987635846005985,0.40123641539940147
Evan Mobley,CLE,TOR,PTS,19.5,-120,-106,0.5454545454545454,0.5145631067961165,0.5145711906744379,0.48542880932556204,33.4,22.296823894977567,6.86095909420922,0.6582322089823069,0.34176779101769306
Evan Mobley,CLE,TOR,REB,9.5,-130,-101,0.5652173913043478,0.5024875621890548,0.5293760129659644,0.47062398703403574,33.4,8.4859255194664,3.1744877519134764,0.3746945171538353,0.6253054828461647
Gradey Dick,TOR,@CLE,AST,0.5,130,-175,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,14.4,0.7202790677547455,0.9586715439181777,0.5908668211120045,0.4091331788879955
Gradey Dick,TOR,@CLE,PTS,7.5,-111,-115,0.5260663507109005,0.5348837209302325,0.4958445875753168,0.5041554124246831,14.4,5.995156860351563,3.2165482851929323,0.3199480403495275,0.6800519596504725
Gradey Dick,TOR,@CLE,REB,2.5,126,-162,0.4424778761061947,0.6183206106870229,0.4171177482009807,0.5828822517990193,14.4,2.2313762426376345,1.4439822801870297,0.42621068996501876,0.5737893100349812
Grayson Allen,PHX,IND,AST,3.5,-148,110,0.5967741935483871,0.47619047619047616,0.5561918396564066,0.4438081603435934,32.8,4.385339415073394,2.2033227003715585,0.6560917970204175,0.34390820297958247
Grayson Allen,PHX,IND,PTS,16.5,-104,-128,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,32.8,18.91220483779907,6.609078849369622,0.6424381445809695,0.3575618554190305
Grayson Allen,PHX,IND,REB,3.5,-102,-128,0.504950495049505,0.5614035087719298,0.4735298908617039,0.5264701091382962,32.8,3.6456160247325893,2.9729342770131457,0.519532611119985,0.48046738888001495
Immanuel Quickley,TOR,@CLE,AST,5.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,31.0,5.56603866815567,2.1502186512147814,0.5122506032797491,0.48774939672025086
Immanuel Quickley,TOR,@CLE,PTS,15.5,-106,-120,0.5145631067961165,0.5454545454545454,0.48542880932556204,0.5145711906744379,31.0,15.374166786670685,6.17393482473833,0.4918695750455897,0.5081304249544103
Immanuel Quickley,TOR,@CLE,REB,4.5,124,-160,0.44642857142857145,0.6153846153846154,0.4204398447606727,0.5795601552393274,31.0,4.348780035972595,2.836790844629908,0.4787437702091384,0.5212562297908616
Isaiah Collier,UTA,ATL,AST,5.5,-144,108,0.5901639344262295,0.4807692307692308,0.5510744774801295,0.44892552251987045,24.0,5.369203805923462,1.8202178596289804,0.47135768054505867,0.5286423194549413
Isaiah Collier,UTA,ATL,PTS,8.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,24.0,14.287166118621826,5.147567450933123,0.8695470608422718,0.13045293915772815
Isaiah Collier,UTA,ATL,REB,2.5,-165,125,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,24.0,3.231215000152588,2.2215046982143614,0.6289799880053771,0.37102001199462287
Isaiah Jackson,IND,@PHX,PTS,8.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,22.0,10.446889460086823,4.5814922805420775,0.6645621899940288,0.33543781000597117
Isaiah Jackson,IND,@PHX,REB,5.5,-145,108,0.5918367346938775,0.4807692307692308,0.5517746066593486,0.4482253933406513,22.0,8.379518628120422,2.5371810631083647,0.8717973224292063,0.12820267757079373
Jakob Poeltl,TOR,@CLE,AST,1.5,-160,120,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,23.0,1.3163170628249645,1.5132069459346211,0.4516924435717953,0.5483075564282047
Jakob Poeltl,TOR,@CLE,PTS,9.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,23.0,8.733780771493912,4.597579864577693,0.43381993974868394,0.5661800602513161
Jakob Poeltl,TOR,@CLE,REB,8.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,23.0,6.01016041636467,2.3330794003081357,0.14294296767477366,0.8570570323252263
Jalen Johnson,ATL,@UTA,AST,6.5,109,-145,0.4784688995215311,0.5918367346938775,0.44703950369491835,0.5529604963050816,33.8,6.535945269465446,2.3409218454717458,0.5061255886422313,0.49387441135776866
Jalen Johnson,ATL,@UTA,PTS,20.5,-145,110,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,33.8,24.11014001369476,7.009418959312192,0.6967379079438926,0.30326209205610744
Jalen Johnson,ATL,@UTA,REB,8.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,33.8,9.91342526078224,3.266728096208679,0.6673738501271921,0.3326261498728079
Jamal Shead,TOR,@CLE,AST,4.5,-113,-118,0.5305164319248826,0.5412844036697247,0.4949766918501849,0.5050233081498151,18.4,4.087770533561706,1.5162867859158269,0.3928618572967043,0.6071381427032957
Jamal Shead,TOR,@CLE,PTS,5.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,18.4,7.197451138496398,3.8209113596684614,0.6715701426707652,0.3284298573292348
Jamal Shead,TOR,@CLE,REB,1.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,18.4,2.041899234056473,1.7117322501896495,0.624218630083257,0.37578136991674305
Jarace Walker,IND,@PHX,AST,2.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,30.8,2.9509825319051743,2.040720738815747,0.5874505877696605,0.4125494122303395
Jarace Walker,IND,@PHX,PTS,9.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,30.8,13.518427312374115,6.061562404410855,0.7463141951066901,0.25368580489330994
Jarace Walker,IND,@PHX,REB,4.5,123,-165,0.4484304932735426,0.6226415094339622,0.4186744608578877,0.5813255391421123,30.8,3.5822791695594787,2.7999688568592394,0.3715461565174307,0.6284538434825693
Jarrett Allen,CLE,TOR,AST,1.5,100,-135,0.5,0.574468085106383,0.4653465346534653,0.5346534653465347,25.4,1.9237625569105148,1.6802743118186583,0.5995561573338908,0.4004438426661092
Jarrett Allen,CLE,TOR,PTS,14.5,-111,-115,0.5260663507109005,0.5348837209302325,0.4958445875753168,0.5041554124246831,25.4,16.19050430059433,5.462999858241792,0.6215089172671326,0.37849108273286736
Jarrett Allen,CLE,TOR,REB,7.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,25.4,8.414613258838653,2.6656086749567587,0.6342444411225698,0.36575555887743016
Jusuf Nurkic,UTA,ATL,AST,3.5,110,-148,0.47619047619047616,0.5967741935483871,0.4438081603435934,0.5561918396564066,26.0,6.48716327548027,1.9875627994379164,0.9335711612162507,0.06642883878374928
Jusuf Nurkic,UTA,ATL,PTS,11.5,110,-114,0.47619047619047616,0.5327102803738317,0.4719894133215704,0.5280105866784297,26.0,29.73655652999878,6.843660693443574,0.996147573428194,0.003852426571805956
Jusuf Nurkic,UTA,ATL,REB,10.5,-118,-112,0.5412844036697247,0.5283018867924528,0.5060689431946916,0.4939310568053083,26.0,12.684443533420563,3.1008247297559266,0.7594304925417525,0.24056950745824746
Keyonte George,UTA,ATL,AST,5.5,-137,104,0.5780590717299579,0.49019607843137253,0.5411245353159851,0.4588754646840148,33.6,7.076593708992005,2.3549751956667846,0.7484032903096817,0.25159670969031833
Keyonte George,UTA,ATL,PTS,19.5,-110,-116,0.5238095238095238,0.5370370370370371,0.4937655860349127,0.5062344139650873,33.6,25.514678764343262,7.06076276732445,0.8028500666555922,0.19714993334440778
Keyonte George,UTA,ATL,REB,3.5,-127,-104,0.5594713656387665,0.5098039215686274,0.5232248162210195,0.4767751837789805,33.6,4.070486354827881,3.050400839228865,0.5741775741700222,0.42582242582997776
Kyle Filipowski,UTA,ATL,AST,1.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,20.6,2.569213116168976,1.436974466242918,0.7715836782127836,0.22841632178721638
Kyle Filipowski,UTA,ATL,PTS,9.5,101,-129,0.4975124378109453,0.5633187772925764,0.468983595813963,0.5310164041860369,20.6,11.198460066318512,4.48653634639122,0.6474957362960863,0.35250426370391374
Kyle Filipowski,UTA,ATL,REB,5.5,-143,109,0.588477366255144,0.4784688995215311,0.5515529555059332,0.44844704449406686,20.6,4.527413320541382,2.0621185119668546,0.31859030927089405,0.681409690729106
Lauri Markkanen,UTA,ATL,AST,1.5,-145,110,0.5918367346938775,0.47619047619047616,0.554140127388535,0.4458598726114649,33.2,3.530389997363091,2.2023083533964307,0.8217193331701911,0.17828066682980892
Lauri Markkanen,UTA,ATL,PTS,25.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,33.2,30.744058799743655,7.339621089173305,0.7625367412179387,0.23746325878206131
Lauri Markkanen,UTA,ATL,REB,5.5,-146,110,0.5934959349593496,0.47619047619047616,0.5548317046688382,0.4451682953311618,33.2,5.799830961227418,3.061093294579265,0.5390135961310156,0.4609864038689844
Luke Kennard,ATL,@UTA,AST,2.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,25.4,1.86586993932724,1.6784883496144478,0.35279021489102336,0.6472097851089766
Luke Kennard,ATL,@UTA,PTS,9.5,-108,-124,0.5192307692307693,0.5535714285714286,0.4839948783610755,0.5160051216389244,25.4,10.712553179264068,5.0808335238058,0.59431244017142,0.40568755982857996
Luke Kennard,ATL,@UTA,REB,2.5,-118,-110,0.5412844036697247,0.5238095238095238,0.5082034454470877,0.49179655455291227,25.4,2.6619190737605094,2.315866262632738,0.5278702509908494,0.4721297490091506
Nickeil Alexander-Walker,ATL,@UTA,AST,3.5,110,-148,0.47619047619047616,0.5967741935483871,0.4438081603435934,0.5561918396564066,32.0,4.134633541107178,2.1482711416970717,0.6161619214157406,0.38383807858425945
Nickeil Alexander-Walker,ATL,@UTA,PTS,17.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,32.0,21.845592498779297,6.6493789692125524,0.7432938285974284,0.25670617140257157
Nickeil Alexander-Walker,ATL,@UTA,REB,2.5,-160,120,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,32.0,3.4389896392822266,2.8997883986373347,0.6269602531290781,0.3730397468709219
Onyeka Okongwu,ATL,@UTA,AST,2.5,-109,-122,0.5215311004784688,0.5495495495495496,0.4869204764971024,0.5130795235028978,27.4,2.4231210872530937,1.818144764908712,0.4831360448936144,0.5168639551063856
Onyeka Okongwu,ATL,@UTA,PTS,16.5,105,-145,0.4878048780487805,0.5918367346938775,0.45182111572153066,0.5481788842784694,27.4,14.132317340373993,5.57509130817462,0.3355315248251024,0.6644684751748976
Onyeka Okongwu,ATL,@UTA,REB,8.5,-150,110,0.6,0.47619047619047616,0.5575221238938053,0.4424778761061947,27.4,6.913933598995208,2.671856431934502,0.27638327752185554,0.7236167224781445
Oso Ighodaro,PHX,IND,AST,1.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,13.8,1.040268436074257,0.9506649666759773,0.31433862595601403,0.685661374043986
Oso Ighodaro,PHX,IND,PTS,5.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,13.8,3.3250674784183505,2.77812724729032,0.2168496094508784,0.7831503905491216
Oso Ighodaro,PHX,IND,REB,4.5,-102,-129,0.504950495049505,0.5633187772925764,0.47268091306459453,0.5273190869354056,13.8,2.530489879846573,1.455704223983298,0.08803414621811834,0.9119658537818817
Pascal Siakam,IND,@PHX,AST,4.5,-145,105,0.5918367346938775,0.4878048780487805,0.5481788842784694,0.45182111572153066,35.0,6.358936429023743,2.3981115473640817,0.7808794452063177,0.2191205547936823
Pascal Siakam,IND,@PHX,PTS,25.5,-104,-128,0.5098039215686274,0.5614035087719298,0.47591522157996147,0.5240847784200385,35.0,26.58566564321518,7.296312021936083,0.5591428911291612,0.44085710887083884
Pascal Siakam,IND,@PHX,REB,7.5,109,-145,0.4784688995215311,0.5918367346938775,0.44703950369491835,0.5529604963050816,35.0,6.690445393323898,3.234219154459004,0.40117414536628004,0.59882585463372
RJ Barrett,TOR,@CLE,AST,3.5,-125,-106,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,34.0,4.359097212553024,2.273210086333542,0.6472559120558453,0.3527440879441547
RJ Barrett,TOR,@CLE,PTS,19.5,-102,-125,0.504950495049505,0.5555555555555556,0.47614107883817425,0.5238589211618258,34.0,21.09585189819336,6.8865069147437055,0.5916284845032107,0.4083715154967893
RJ Barrett,TOR,@CLE,REB,4.5,-139,105,0.5815899581589958,0.4878048780487805,0.5438496039698445,0.45615039603015556,34.0,4.708033502101898,3.098541141702893,0.526764547240649,0.47323545275935097
Royce O'Neale,PHX,IND,AST,2.5,-165,125,0.6226415094339622,0.4444444444444444,0.5834970530451867,0.4165029469548134,27.6,3.005709797143936,1.8502191121314828,0.6076980215660274,0.39230197843397263
Royce O'Neale,PHX,IND,PTS,11.5,102,-136,0.49504950495049505,0.576271186440678,0.46209273182957394,0.5379072681704261,27.6,11.882554292678833,5.481351511360147,0.5278203786960733,0.47217962130392666
Royce O'Neale,PHX,IND,REB,5.5,114,-151,0.4672897196261682,0.601593625498008,0.43717560176960324,0.5628243982303968,27.6,4.988004058599472,2.5845557988246615,0.42148410295981276,0.5785158970401872
Ryan Dunn,PHX,IND,AST,1.5,175,-235,0.36363636363636365,0.7014925373134329,0.3414012738853503,0.6585987261146496,25.4,1.8751272246241568,1.6787703950218356,0.5884087392577316,0.41159126074226837
Ryan Dunn,PHX,IND,PTS,7.5,-128,-104,0.5614035087719298,0.5098039215686274,0.5240847784200385,0.47591522157996147,25.4,9.302748697996138,5.004332180143184,0.6406652768397115,0.35933472316028847
Ryan Dunn,PHX,IND,REB,4.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,25.4,5.310791993141174,2.4373479706465906,0.6303020204115348,0.3696979795884652
Sam Merrill,CLE,TOR,AST,2.5,109,-144,0.4784688995215311,0.5901639344262295,0.4477392836171462,0.5522607163828538,24.8,2.5222422361373904,1.6665855289801228,0.5053241221914906,0.4946758778085094
Sam Merrill,CLE,TOR,PTS,10.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,24.8,11.287165880203247,5.0271654186518875,0.5622130327948723,0.43778696720512766
Sam Merrill,CLE,TOR,REB,2.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,24.8,2.964091593027115,2.2759919770608663,0.58078706658937,0.41921293341063004
Sandro Mamukelashvili,TOR,@CLE,AST,1.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,18.0,1.5809913575649261,1.2260275028764098,0.5263349654260641,0.47366503457393594
Sandro Mamukelashvili,TOR,@CLE,PTS,8.5,102,-129,0.49504950495049505,0.5633187772925764,0.4677478655173823,0.5322521344826178,18.0,9.157379150390625,3.9942529350930633,0.5653632057978196,0.4346367942021804
Sandro Mamukelashvili,TOR,@CLE,REB,3.5,-146,114,0.5934959349593496,0.4672897196261682,0.5594871427548169,0.44051285724518296,18.0,3.727459967136383,1.8310037670490626,0.5494321977449019,0.45056780225509807
Scottie Barnes,TOR,@CLE,AST,4.5,-143,109,0.588477366255144,0.4784688995215311,0.5515529555059332,0.44844704449406686,32.4,5.67171721458435,2.229309145588287,0.7004157257758671,0.2995842742241329
Scottie Barnes,TOR,@CLE,PTS,17.5,-119,-107,0.54337899543379,0.5169082125603864,0.512482836100362,0.487517163899638,32.4,20.929014301300047,6.652754558024838,0.6968729267952557,0.3031270732047443
Scottie Barnes,TOR,@CLE,REB,7.5,108,-138,0.4807692307692308,0.5798319327731093,0.45329879628218805,0.5467012037178121,32.4,6.841532957553863,3.0328169233379976,0.414059748162412,0.585940251837588
Svi Mykhailiuk,UTA,ATL,AST,2.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,28.0,2.549674093723297,1.8585507750610692,0.510661391313653,0.48933860868634704
Svi Mykhailiuk,UTA,ATL,PTS,8.5,-130,-105,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,28.0,12.306959748268127,5.564636506721777,0.7530548771491575,0.24694512285084247
Svi Mykhailiuk,UTA,ATL,REB,2.5,-126,-105,0.5575221238938053,0.5121951219512195,0.521186440677966,0.4788135593220339,28.0,2.950164318084717,2.545154611292568,0.5701951836667931,0.4298048163332069
T.J. McConnell,IND,@PHX,AST,3.5,-137,104,0.5780590717299579,0.49019607843137253,0.5411245353159851,0.4588754646840148,27.75,3.6781587414443493,1.8865428670581907,0.5376188384083258,0.4623811615916742
T.J. McConnell,IND,@PHX,PTS,9.5,107,-145,0.4830917874396135,0.5918367346938775,0.4494175914885811,0.5505824085114189,27.75,21.305630519986153,6.120921574032798,0.9731180633067278,0.026881936693272213
T.J. McConnell,IND,@PHX,REB,2.5,-120,-112,0.5454545454545454,0.5283018867924528,0.5079872204472844,0.4920127795527157,27.75,4.466929145157337,2.5743707751338385,0.7775790954090938,0.22242090459090624
Zaccharie Risacher,ATL,@UTA,AST,1.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,27.4,1.7633586660027503,1.8002088720192022,0.558155109755562,0.44184489024443796
Zaccharie Risacher,ATL,@UTA,PTS,13.5,-125,-106,0.5555555555555556,0.5145631067961165,0.5191532258064516,0.4808467741935484,27.4,15.664719820022583,5.670494151581701,0.6486771630690303,0.35132283693096966
Zaccharie Risacher,ATL,@UTA,REB,3.5,127,-168,0.44052863436123346,0.6268656716417911,0.4127140569175804,0.5872859430824197,27.4,3.6043944418430325,2.5141390464123585,0.5165604969614224,0.48343950303857763
