Player,Team,Opponent,Market,line_dfD,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel
Jalen Suggs,ORL,@ATL,PTS,10.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,23.6,14.983857417106629,5.149307813484176,0.8080598420512943
Jalen Suggs,ORL,@ATL,REB,2.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,23.6,3.4525900423526767,2.181589496424323,0.6688172341106944
Jamal Shead,TOR,MIL,AST,4.5,120,-160,0.45454545454545453,0.6153846153846154,0.4248366013071895,0.5751633986928104,26.6,5.691884362697602,1.9343409784341847,0.7311090897513703
Jamal Shead,TOR,MIL,PTS,6.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,26.6,11.058318895101548,5.263090308355909,0.8067800650346051
Jamal Shead,TOR,MIL,REB,1.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,26.6,2.6283349603414536,2.395587042437472,0.6811816392306547
James Harden,LAC,OKC,AST,7.5,-106,-125,0.5145631067961165,0.5555555555555556,0.4808467741935484,0.5191532258064516,35.8,9.361192178726196,2.553546865831323,0.7669580257351132
James Harden,LAC,OKC,PTS,21.5,-115,-118,0.5348837209302325,0.5412844036697247,0.4970261697065821,0.5029738302934179,35.8,25.91856756210327,7.341554262881223,0.7263654141804513
James Harden,LAC,OKC,REB,4.5,-154,110,0.6062992125984252,0.47619047619047616,0.5600969864911673,0.4399030135088327,35.8,5.592218431830406,3.242455922395714,0.6318846797529688
Jared McCain,PHI,@CHI,AST,1.5,-170,120,0.6296296296296297,0.45454545454545453,0.5807453416149069,0.4192546583850932,27.8,2.7017597988247872,1.8361050046455782,0.7436102354269245
Jared McCain,PHI,@CHI,PTS,9.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,27.8,14.183673334121705,5.6140558629898205,0.7979373270429815
Jared McCain,PHI,@CHI,REB,1.5,-162,115,0.6183206106870229,0.46511627906976744,0.5707029329837785,0.42929706701622156,27.8,2.7606329187750815,2.500828361158496,0.692899577400435
Joel Embiid,PHI,@CHI,AST,3.5,112,-150,0.4716981132075472,0.6,0.44014084507042256,0.5598591549295775,32.2,4.565996026992798,2.157330554974049,0.6893918777356782
Joel Embiid,PHI,@CHI,PTS,19.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,32.2,22.53132259845734,6.69032933870518,0.6747581008789939
Joel Embiid,PHI,@CHI,REB,6.5,100,-132,0.5,0.5689655172413793,0.4677419354838709,0.532258064516129,32.2,9.028263211250305,3.089321773830296,0.7934321035305889
John Collins,LAC,OKC,AST,0.5,-225,165,0.6923076923076923,0.37735849056603776,0.6472184531886024,0.35278154681139756,32.0,1.589913249015808,2.071154500773406,0.7006374065648093
John Collins,LAC,OKC,PTS,15.5,-106,-121,0.5145631067961165,0.5475113122171946,0.48448874917273327,0.5155112508272668,32.0,22.14095115661621,6.642367732344956,0.8412931370009014
John Collins,LAC,OKC,REB,6.5,115,-149,0.46511627906976744,0.5983935742971888,0.43734082725915513,0.5626591727408448,32.0,7.296409606933594,2.995538772136222,0.6048284982648209
Jonathan Kuminga,GSW,PHX,AST,2.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,20.2,2.1456698760390283,1.3751424676699722,0.39833159628700565
Jonathan Kuminga,GSW,PHX,PTS,19.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,20.2,11.370664417743683,4.450344412435828,0.033874278964108884
Jonathan Kuminga,GSW,PHX,REB,6.5,108,-144,0.4807692307692308,0.5901639344262295,0.44892552251987045,0.5510744774801295,20.2,4.160110372304916,1.9895644560181882,0.11978118725822928
Jordan Poole,NOP,CHA,AST,3.5,105,-135,0.4878048780487805,0.574468085106383,0.4592085979482169,0.5407914020517831,25.0,3.1385499984025955,1.6940058124420074,0.41551919340435195
Jordan Poole,NOP,CHA,PTS,15.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,25.0,16.772805154323578,5.451165576734667,0.5923104235639255
Jordan Poole,NOP,CHA,REB,2.5,115,-157,0.46511627906976744,0.6108949416342413,0.43225969220418803,0.567740307795812,25.0,2.09338441491127,2.2451658488443225,0.42814173679477174
