game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-21,mgm,Yves Missi,NOP,@DAL,AST,0.5,1.5714285714285714,2.3,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,0.7339303149303188,0.13983437397090925,0.15331906631907238,0.25,12.31510977184675,1.0484526258986724,0.8778843824190793,0.7
2025-11-21,mgm,Lauri Markkanen,UTA,OKC,AST,1.5,1.7692307692307692,2.0,0.5652173913043478,0.5,0.5306122448979592,0.4693877551020409,0.6697360042467007,0.13912375934874144,0.18491754597493193,0.2403928097674115,25.17126401939982,2.238166275512959,1.6807664925584864,0.7
2025-11-21,mgm,Gradey Dick,TOR,WAS,AST,0.5,1.6451612903225805,2.15,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,0.6952676212015682,0.1287567839724989,0.14382737681548308,0.2229324340639986,14.821852731591449,1.0143426336755095,1.0068612882352013,0.7
2025-11-21,mgm,Naz Reid,MIN,@PHX,AST,1.5,1.625,2.2,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,0.702795847748372,0.1276324490555616,0.1420432525911045,0.2272692041457674,21.345386865195422,2.277462990621213,1.4601375057471326,0.7
2025-11-21,mgm,Jordan Hawkins,NOP,@DAL,AST,0.5,1.625,2.2,0.6153846153846154,0.45454545454545453,0.5751633986928104,0.4248366013071895,0.6875785760201105,0.11241517732730011,0.1173151860326796,0.18770429765228727,8.62333189840723,0.8396426363849351,0.6945680280113884,0.7
2025-11-21,mgm,Nikola Vucevic,CHI,MIA,AST,3.5,2.15,1.6451612903225805,0.46511627906976744,0.6078431372549019,0.43348916277093075,0.5665108372290693,0.5453643006465836,0.11187513787565284,0.17253324639015466,0.15002890990448242,24.899135446685882,3.6979337109612462,1.7369065143347557,0.7
2025-11-21,mgm,Kel'el Ware,MIA,@CHI,AST,0.5,1.7692307692307692,1.9523809523809523,0.5652173913043478,0.5121951219512195,0.5246062992125985,0.4753937007874017,0.6128937079199013,0.08828740870730278,0.08435040631982538,0.10965552821577285,21.22423982607098,0.899667854561978,1.3932065692616629,0.7
2025-11-21,mgm,Ziaire Williams,BKN,@BOS,AST,1.5,2.8,1.4,0.35714285714285715,0.7142857142857143,0.33333333333333337,0.6666666666666667,0.4059512534490467,0.07261792011571333,0.13666350965733076,0.07592417203185042,22.585090833159327,1.1464308427853287,1.4857570400113658,0.7
2025-11-21,mgm,Rudy Gobert,MIN,@PHX,AST,1.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.4757145121719153,0.06981045313132489,0.09414337799540518,0.07241798307338851,25.14224940175485,1.3992833387531582,1.6534690102887233,0.7
2025-11-21,fanduel,Anthony Edwards,MIN,@PHX,AST,4.5,2.2199999999999998,1.617283950617284,0.45045045045045046,0.6183206106870229,0.421465800141561,0.5785341998584389,0.48819530710769843,0.06672950696613744,0.08379358177909046,0.06868326375335285,28.141451741558097,4.442338589752206,1.948396057862125,0.7
