game_date,book,player,team,opponent,market,line,over_dec,under_dec,p_over_imp,p_under_imp,p_over_fair,p_under_fair,p_over_model,edge_over,EV_over_1u,kelly_frac_over,p_over_price,edge_vs_price,projected_minutes,projection_mean,projection_sd,start_prob
2025-11-10,fanduel,Austin Reaves,LAL,@CHA,AST,6.5,2.08,1.7246376811594204,0.4807692307692308,0.5798319327731093,0.45329879628218805,0.5467012037178121,0.8335580086012928,0.38025921231910476,0.7338006578906892,0.25,0.4807692307692307,0.3527887778320621,38.0,9.07804223895073,2.6623833628081575,0.7
2025-11-10,draftkings,Evan Mobley,CLE,@MIA,AST,3.5,2.25,1.606060606060606,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,0.7674633636719346,0.3509604167171212,0.7267925682618528,0.25,0.4444444444444444,0.32301891922749015,33.4,5.152671030163765,2.262325862697762,0.7
2025-11-10,mgm,Mike Conley,MIN,@UTA,AST,3.5,2.3,1.5714285714285714,0.43478260869565216,0.6363636363636364,0.4059040590405904,0.5940959409594095,0.7313352926500384,0.325431233609448,0.6820711730950884,0.25,0.4347826086956522,0.29655268395438616,23.2,4.559139561653137,1.7169951989244594,0.7
2025-11-10,mgm,Moussa Diabate,CHA,LAL,AST,0.5,1.7692307692307692,2.0,0.5652173913043478,0.5,0.5306122448979592,0.4693877551020409,0.8527023209430681,0.32209007604510886,0.5086271832069666,0.25,0.5652173913043479,0.2874849296387202,19.6,1.89976544380188,1.3355344187614921,0.7
2025-11-10,caesars,De'Andre Hunter,CLE,@MIA,AST,1.5,1.8064516129032258,1.9174311926605505,0.5535714285714286,0.5215311004784688,0.5149010569816419,0.48509894301835804,0.8254579157578852,0.3105568587762433,0.4911497833045667,0.25,0.5535714285714286,0.2718864871864566,28.0,3.262093186378479,1.8818399647549588,0.7
2025-11-10,mgm,Dillon Brooks,PHX,NOP,AST,2.5,2.35,1.5405405405405406,0.425531914893617,0.6491228070175439,0.3959708232025009,0.6040291767974991,0.6934450863274214,0.29747426312492053,0.6295959528694404,0.25,0.425531914893617,0.2679131714338044,31.25,3.5535008646547794,2.0835023832740798,0.7
2025-11-10,fanduel,Nikola Vucevic,CHI,SAS,AST,3.5,2.34,1.5555555555555556,0.42735042735042733,0.6428571428571429,0.3993154592127781,0.600684540787222,0.6794914994880997,0.2801760402753216,0.5900101088021534,0.25,0.4273504273504274,0.25214107213767234,31.6,4.495981997251511,2.1360291948929815,0.7
2025-11-10,mgm,Victor Wembanyama,SAS,@CHI,AST,3.5,2.15,1.6666666666666665,0.46511627906976744,0.6,0.43668122270742354,0.5633187772925764,0.7109695299516277,0.2742883072442041,0.5285844893959994,0.25,0.46511627906976744,0.24585325088186022,35.0,4.803436771035194,2.343386407856104,0.7
2025-11-10,mgm,Sam Merrill,CLE,@MIA,AST,1.5,1.6451612903225805,2.15,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,0.839181813790033,0.27267097656096373,0.3805894355900542,0.25,0.607843137254902,0.23133867653513096,23.8,3.125474864244461,1.640070210693164,0.7
2025-11-10,fanduel,Kristaps Porzingis,ATL,@LAC,AST,2.5,1.8771929824561404,1.8771929824561404,0.5327102803738317,0.5327102803738317,0.5,0.5,0.7512865905651891,0.2512865905651891,0.4103099156223725,0.25,0.5327102803738317,0.21857631019135737,25.6,3.7002063751220704,1.7687966119352678,0.7
2025-11-10,draftkings,Lonzo Ball,CLE,@MIA,AST,3.5,1.7936507936507935,1.9615384615384617,0.5575221238938053,0.5098039215686274,0.5223540887660543,0.4776459112339457,0.7477187343462672,0.22536464558021296,0.34114630128774914,0.25,0.5575221238938054,0.19019661045246183,24.6,4.691960701346398,1.7861686955802074,0.7
2025-11-10,mgm,Zaccharie Risacher,ATL,@LAC,AST,1.5,2.45,1.5,0.40816326530612246,0.6666666666666666,0.37974683544303806,0.6202531645569621,0.6026676644856721,0.22292082904263405,0.47653577798989666,0.25,0.4081632653061224,0.1945043991795497,26.0,1.9466995596885681,1.716371234200872,0.7
2025-11-10,mgm,Ryan Dunn,PHX,NOP,AST,1.5,2.45,1.526315789473684,0.40816326530612246,0.6551724137931034,0.3838517538054269,0.6161482461945731,0.6027396978621127,0.21888794405668577,0.476712259762176,0.25,0.4081632653061224,0.19457643255599028,28.4,1.9860753268003464,1.8663268397911534,0.7
2025-11-10,caesars,Jaden McDaniels,MIN,@UTA,AST,2.5,2.4,1.5076142131979695,0.4166666666666667,0.6632996632996633,0.3858144972720187,0.6141855027279812,0.5947572404015435,0.20894274312952482,0.4274173769637044,0.25,0.4166666666666667,0.17809057373487686,32.2,3.009870979189873,2.126236702403099,0.7
2025-11-10,mgm,Jaxson Hayes,LAL,@CHA,AST,0.5,1.7407407407407407,2.0,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,0.7340130444231052,0.19935957907657054,0.2777264106624424,0.25,0.574468085106383,0.1595449593167222,19.2,1.298742628097534,1.2779970937470293,0.7
2025-11-10,fanduel,Ryan Rollins,MIL,@DAL,AST,4.5,1.7352941176470589,2.02,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,0.7296836518632106,0.1917763836927845,0.2662157488214537,0.25,0.576271186440678,0.15341246542253262,31.8,5.848245513439179,2.203532179296394,0.7
2025-11-10,draftkings,D'Angelo Russell,DAL,MIL,AST,3.5,1.6289308176100628,2.21,0.6138996138996139,0.45248868778280543,0.5756811219056668,0.4243188780943331,0.7659308081361584,0.19024968623049165,0.24764829752996875,0.25,0.613899613899614,0.15203119423654443,23.2,4.758495616912842,1.7346325663992874,0.7
