game_id,team_home,team_away,sim_home_win_prob,sim_avg_home_pts,sim_avg_away_pts,sim_avg_total,sim_avg_margin
2025-11-26_BOS_DET,BOS,DET,0.6258,132.10771998722274,126.50151598468894,258.6092359719117,5.606204002533819
2025-11-26_CHA_NYK,CHA,NYK,0.3624,108.16020535521707,113.94138346375038,222.10158881896743,-5.781178108533328
2025-11-26_GSW_HOU,GSW,HOU,0.837,131.06720236534068,114.5481732978222,245.61537566316287,16.519029067518463
2025-11-26_MIA_MIL,MIA,MIL,0.6772,111.99227376711325,103.77188789327633,215.7641616603896,8.220385873836918
2025-11-26_NOP_MEM,NOP,MEM,0.8786,132.9956357348868,112.97375433087845,245.96939006576525,20.02188140400837
2025-11-26_OKC_MIN,OKC,MIN,0.7586,125.23049721841677,113.4989190108984,238.7294162293152,11.731578207518384
2025-11-26_POR_SAS,POR,SAS,0.5828,111.57259866591589,107.78957845114958,219.36217711706547,3.7830202147663345
2025-11-26_SAC_PHX,SAC,PHX,0.6992,110.10505894716665,101.34971952252353,211.4547784696902,8.755339424643138
2025-11-26_TOR_IND,TOR,IND,0.5044,114.78450376822019,114.79850631714798,229.58301008536816,-0.014002548927798671
