Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Dennis Schroder,REB,2.2,0.9621063840637474,SAC,@MEM,3.5,7.806838986551715,2.425471860580996,18.795932844644128,0.4545454545454545,0.4254270696452037,0.45454545454545453,0.5075609295182928,1.1166340449402443,Dennis Schroder o3.5
Bogdan Bogdanovic,REB,1.869565217391304,0.9542619032629645,LAC,@ORL,3.5,7.526634111383841,2.385924964090337,19.666220534811945,0.5348837209302325,0.5,0.5348837209302326,0.41937818233273183,0.7840548626220636,Bogdan Bogdanovic o3.5
Kristaps Porzingis,PTS,1.970873786407767,0.9218966306616294,ATL,@SAS,17.5,26.81633860651775,6.5703089400063535,22.07163601161665,0.5073891625615764,0.4791397221410989,0.5073891625615764,0.414507468100053,0.8169419031486482,Kristaps Porzingis o17.5
Kristaps Porzingis,REB,1.9090909090909087,0.9331400916862822,ATL,@SAS,5.5,9.523908039491843,2.683333123914971,22.07163601161665,0.5238095238095238,0.4898785425101215,0.523809523809524,0.40933056787675826,0.7814492659465384,Kristaps Porzingis o5.5
Bogdan Bogdanovic,PTS,1.9523809523809523,0.8623957132095924,LAC,@ORL,11.5,17.175444948139575,5.2013608708347,19.666220534811945,0.5121951219512195,0.4753937007874017,0.5121951219512195,0.3502005912583729,0.6837249638853946,Bogdan Bogdanovic o11.5
Kristaps Porzingis,AST,1.7874015748031495,0.8070500943447119,ATL,@SAS,2.5,3.900442470770261,1.615130421176914,22.07163601161665,0.5594713656387665,0.5244090964566128,0.5594713656387665,0.24757872870594533,0.44252260957676837,Kristaps Porzingis o2.5
Brook Lopez,AST,2.25,0.647717787781372,LAC,@ORL,0.5,0.7896027273646095,0.7637882852858707,10.750867225697196,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.2032733433369276,0.45736502250808697,Brook Lopez o0.5
Andre Drummond,AST,2.2,0.6221177608295148,PHI,@MIL,0.5,0.8871924101288515,1.2448013748875255,18.911537474698523,0.4545454545454545,0.4248366013071895,0.45454545454545453,0.16757230628406022,0.36865907382493257,Andre Drummond o0.5
Precious Achiuwa,AST,2.2,0.6122762237045849,SAC,@MEM,0.5,0.7429291735757578,0.8516162818591243,12.530621896429416,0.4545454545454545,0.4278523489932886,0.45454545454545453,0.15773076915913037,0.34700769215008687,Precious Achiuwa o0.5
Paul George,AST,2.0,0.6231197663042332,PHI,@MIL,2.5,2.899704253547469,1.274222687376083,15.326282179205748,0.5,0.4653465346534653,0.5,0.12311976630423316,0.24623953260846632,Paul George o2.5
Bogdan Bogdanovic,AST,1.8264462809917357,0.6539997489584843,LAC,@ORL,2.5,3.0690226622988344,1.43641195051821,19.666220534811945,0.5475113122171946,0.5121511604358217,0.5475113122171945,0.10648843674128983,0.1944954092547525,Bogdan Bogdanovic o2.5
Dennis Schroder,PTS,2.02,0.5928552683066415,SAC,@MEM,12.5,13.592913220131138,4.652753877606942,18.795932844644128,0.495049504950495,0.4620927318295739,0.49504950495049505,0.09780576335614644,0.1975676419794158,Dennis Schroder o12.5
Jalen Johnson,REB,1.7142857142857144,0.6643265504647811,ATL,@SAS,8.5,9.76390212555839,2.9787922531425552,29.34034020190845,0.5833333333333334,0.5457986373959123,0.5833333333333333,0.0809932171314478,0.13884551508248189,Jalen Johnson o8.5
Zaccharie Risacher,AST,2.3,0.5041797182874446,ATL,@SAS,1.5,1.5140288743450503,1.3389918521314512,20.013829345871937,0.4347826086956521,0.4059040590405904,0.4347826086956522,0.06939710959179235,0.15961335206112237,Zaccharie Risacher o1.5
Kentavious Caldwell-Pope,REB,1.526315789473684,0.6826121268371297,MEM,SAC,1.5,2.2645265842162288,1.609476279601702,16.805251641137858,0.6551724137931034,0.6112600536193029,0.6551724137931035,0.02743971304402615,0.04188166727772413,Kentavious Caldwell-Pope o1.5
Julian Champagnie,AST,1.5714285714285714,0.6301620988226947,SAS,ATL,0.5,0.8437388470523837,1.0344771114892883,15.524533517622666,0.6363636363636364,0.5940959409594095,0.6363636363636364,-0.0062015375409416595,-0.009745273278622624,Julian Champagnie o0.5
Zach Edey,AST,1.847457627118644,0.5255390897687486,MEM,SAC,1.5,1.584425421099012,1.3178953512538638,19.59266116815351,0.5412844036697247,0.5082034454470877,0.5412844036697247,-0.01574531390097611,-0.02908880025773558,Zach Edey o1.5
Dyson Daniels,AST,1.8064516129032255,0.5322775296963526,ATL,@SAS,5.5,5.662460766002162,2.005781511042876,27.94634213801687,0.5535714285714286,0.5171246675799823,0.5535714285714286,-0.021293898875076045,-0.03846639796787937,Dyson Daniels o5.5
Zaccharie Risacher,REB,1.6666666666666663,0.5529596118640348,ATL,@SAS,2.5,2.750965154710077,1.884938124041884,20.013829345871937,0.6,0.5586937334510149,0.6000000000000001,-0.04704038813596534,-0.07840064689327564,Zaccharie Risacher o2.5
Justin Edwards,AST,1.4,0.6640738768582591,PHI,@MIL,0.5,0.8453520581316954,0.8152646936766531,11.631553439575791,0.7142857142857143,0.6666666666666667,0.7142857142857143,-0.050211837427455164,-0.07029657239843728,Justin Edwards o0.5
Tyrese Maxey,REB,1.9615384615384617,0.4569274984848908,PHI,@MIL,3.5,3.2415496251852063,2.389135348497145,25.99994298258118,0.5098039215686274,0.4759152215799614,0.5098039215686274,-0.052876423083736634,-0.10371913758732954,Tyrese Maxey o3.5
Tristan da Silva,AST,1.869565217391304,0.4731054557852139,ORL,LAC,1.5,1.411713251189698,1.3086154494088034,19.588853357697587,0.5348837209302325,0.5,0.5348837209302326,-0.06177826514501872,-0.11549849570590459,Tristan da Silva o1.5
Paul George,REB,1.7352941176470589,0.5018078229448752,PHI,@MIL,3.5,3.5075990627017046,1.676921424275076,15.326282179205748,0.576271186440678,0.536673472593058,0.576271186440678,-0.07446336349580274,-0.12921583665448116,Paul George o3.5
Joel Embiid,AST,1.7407407407407407,0.4914726791735009,PHI,@MIL,2.5,2.474275508730212,1.2034032594276771,15.271545457137158,0.574468085106383,0.5346534653465347,0.574468085106383,-0.08299540593288213,-0.14447348440168362,Joel Embiid o2.5
Keegan Murray,AST,1.425531914893617,0.6150140974567011,SAC,@MEM,0.5,0.824559542371128,1.1099400514250883,16.780137148262003,0.7014925373134329,0.6544610624033007,0.7014925373134329,-0.08647843985673176,-0.12327777596597933,Keegan Murray o0.5
Goga Bitadze,PTS,1.8771929824561404,0.4460676559036968,ORL,LAC,4.5,4.139044266304725,2.661860971787728,11.841023298309734,0.5327102803738317,0.5,0.5327102803738317,-0.08664262447013493,-0.16264492663692004,Goga Bitadze o4.5
