Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Jusuf Nurkic,PTS,2.0,0.9542321701581488,UTA,@LAL,10.5,20.03097674565518,5.648481124744164,19.691713673795665,0.5,0.4653465346534653,0.5,0.45423217015814876,0.9084643403162975,Jusuf Nurkic o10.5
LeBron James,PTS,2.05,0.9337864005520446,LAL,UTA,16.5,27.68790690898896,7.435806334293557,35.6,0.4878048780487805,0.4518211157215306,0.48780487804878053,0.4459815225032641,0.9142621211316914,LeBron James o16.5
LeBron James,AST,1.847457627118644,0.9774014979328944,LAL,UTA,4.5,9.66953320503235,2.5811319154754693,35.6,0.5412844036697247,0.5060689431946916,0.5412844036697247,0.4361170942631697,0.8057078521133134,LeBron James o4.5
Kristaps Porzingis,REB,1.8064516129032255,0.8991835239253974,ATL,DET,5.5,8.787604676214274,2.5746504184568537,20.835509138381205,0.5535714285714286,0.5160051216389244,0.5535714285714286,0.34561209535396875,0.6243315270910401,Kristaps Porzingis o5.5
Kristaps Porzingis,PTS,1.847457627118644,0.8732997240451168,ATL,DET,17.5,24.73688408849134,6.336312590760154,20.835509138381205,0.5412844036697247,0.5029738302934179,0.5412844036697247,0.33201532037539205,0.6133842359477581,Kristaps Porzingis o17.5
Kristaps Porzingis,AST,1.8064516129032255,0.7945728525858555,ATL,DET,2.5,3.7783862381940105,1.5544746367920734,20.835509138381205,0.5535714285714286,0.5160051216389244,0.5535714285714286,0.24100142401442692,0.43535741112283555,Kristaps Porzingis o2.5
Luka Doncic,REB,1.72992700729927,0.787863514472902,LAL,UTA,7.5,9.706028928495432,2.7608834595157443,24.65753424657534,0.5780590717299579,0.5411245353159851,0.5780590717299579,0.20980444274294419,0.3629463717523925,Luka Doncic o7.5
Derrick White,AST,1.5714285714285714,0.7906521935239239,BOS,@BKN,4.5,6.101067218818435,1.9798372094631704,26.5924453280318,0.6363636363636364,0.5940959409594095,0.6363636363636364,0.15428855716028755,0.2424534469661661,Derrick White o4.5
Day'Ron Sharpe,PTS,2.0,0.6236382749723551,BKN,BOS,5.5,6.509945798844765,3.205665075381534,12.408930669800236,0.5,0.4719334719334718,0.5,0.12363827497235513,0.24727654994471027,Day'Ron Sharpe o5.5
Jusuf Nurkic,REB,2.05,0.5808493950439682,UTA,@LAL,9.5,10.067322089414548,2.7800787559294284,19.691713673795665,0.4878048780487805,0.4554079696394686,0.48780487804878053,0.09304451699518762,0.19074125984013457,Jusuf Nurkic o9.5
Zaccharie Risacher,AST,2.4,0.5067618315686302,ATL,DET,1.5,1.5229152477596826,1.3519152859488954,20.208877284595307,0.4166666666666667,0.3909465020576131,0.4166666666666667,0.09009516490196351,0.21622839576471242,Zaccharie Risacher o1.5
Moses Moody,PTS,1.9433962264150944,0.6013833576672658,GSW,@ORL,11.5,12.739792482888816,4.825421098693983,22.318015453436363,0.5145631067961165,0.4808467741935484,0.5145631067961165,0.08682025087114931,0.16872614791940332,Moses Moody o11.5
Dyson Daniels,AST,2.08,0.5663282188563847,ATL,DET,5.5,5.821193808363874,1.9229286115637096,25.69190600522193,0.4807692307692308,0.4482253933406513,0.4807692307692307,0.08555898808715401,0.17796269522128028,Dyson Daniels o5.5
LeBron James,REB,2.09,0.5612982317869567,LAL,UTA,5.5,6.004445594549179,3.2700675676989217,35.6,0.4784688995215311,0.4477392836171462,0.47846889952153115,0.08282933226542555,0.17311330443473938,LeBron James o5.5
Moses Moody,AST,2.0,0.5773162695738092,GSW,@ORL,1.5,1.7906217174638628,1.4901189995747182,22.318015453436363,0.5,0.4653465346534653,0.5,0.07731626957380922,0.15463253914761843,Moses Moody o1.5
Kentavious Caldwell-Pope,REB,1.5,0.7340374473584608,MEM,@SAS,1.5,2.5834037699908845,1.7332518600970157,18.14096016343208,0.6666666666666666,0.6202531645569621,0.6666666666666666,0.06737078069179414,0.10105617103769116,Kentavious Caldwell-Pope o1.5
Jordan Walsh,AST,2.3,0.4957769395228814,BOS,@BKN,1.5,1.4859748919962883,1.324893191107683,19.785288270377727,0.4347826086956521,0.4059040590405904,0.4347826086956522,0.06099433082722916,0.14028696090262704,Jordan Walsh o1.5
Anfernee Simons,AST,1.6451612903225803,0.6664210546664504,BOS,@BKN,2.5,3.108425238023458,1.414771665786337,19.02186878727634,0.6078431372549019,0.5665108372290693,0.6078431372549021,0.058577917411548275,0.09637012219319235,Anfernee Simons o2.5
Stephen Curry,REB,1.72992700729927,0.6254207203610225,GSW,@ORL,3.5,4.279070915173303,2.43650722061191,26.059373729158207,0.5780590717299579,0.5386771518667031,0.5780590717299579,0.04736164863106462,0.08193219507709726,Stephen Curry o3.5
Nickeil Alexander-Walker,AST,2.28,0.4848301140162337,ATL,DET,3.5,3.437947853427021,1.6314728811770112,23.185378590078333,0.4385964912280701,0.4080118694362017,0.4385964912280702,0.04623362278816351,0.10541265995701277,Nickeil Alexander-Walker o3.5
Jaylen Brown,AST,2.15,0.5011704214845363,BOS,@BKN,4.5,4.505422110585994,1.848142816300828,26.147117296222653,0.4651162790697674,0.4334891627709307,0.46511627906976744,0.03605414241476884,0.07751640619175293,Jaylen Brown o4.5
Draymond Green,PTS,1.925925925925926,0.5460309654694837,GSW,@ORL,7.5,8.03246593901955,4.604523977856825,23.29402196014641,0.5192307692307693,0.4896023956080519,0.5192307692307692,0.026800196238714546,0.05161519275604276,Draymond Green o7.5
Noah Clowney,AST,1.869565217391304,0.5588336128195597,BKN,BOS,1.5,1.7296032735879978,1.5512407403969128,23.36746684572772,0.5348837209302325,0.5,0.5348837209302326,0.023949891889327057,0.044775884836567914,Noah Clowney o1.5
Isaiah Collier,REB,1.704225352112676,0.6104614981848241,UTA,@LAL,2.5,2.98698264539686,1.7359869894777964,17.66462550149317,0.5867768595041323,0.5496501414321869,0.5867768595041323,0.023684638680691816,0.04036396169526357,Isaiah Collier o2.5
Cam Spencer,REB,2.35,0.4435423962024265,MEM,@SAS,2.5,2.2566741082714583,1.713635749622876,18.20633299284985,0.425531914893617,0.4007285974499089,0.425531914893617,0.0180104813088095,0.04232463107570239,Cam Spencer o2.5
Drake Powell,PTS,2.0,0.5106258236934764,BKN,BOS,6.5,6.591716591535809,3.4430553732698703,15.793184488836664,0.5,0.4693877551020409,0.5,0.010625823693476422,0.021251647386952843,Drake Powell o6.5
Nic Claxton,PTS,1.78125,0.569902855600037,BKN,BOS,13.5,14.433079134083162,5.29776773715263,25.140171227127748,0.5614035087719298,0.5289256198347108,0.5614035087719298,0.008499346828107157,0.015139461537565846,Nic Claxton o13.5
Neemias Queta,AST,1.8,0.5640326565515001,BOS,@BKN,1.5,1.7279591126659988,1.4141251142536455,21.08946322067594,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.008477100995944564,0.015258781792700293,Neemias Queta o1.5
Ziaire Williams,AST,1.4444444444444444,0.6966413876911759,BKN,BOS,0.5,1.170703187292207,1.302930750609994,19.66090313916401,0.6923076923076923,0.6472184531886024,0.6923076923076923,0.0043336953834836045,0.006259782220587373,Ziaire Williams o0.5
