Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Jusuf Nurkic,PTS,1.819672131147541,0.8075034394317873,UTA,@LAL,9.5,13.8222161878193,4.97530954546477,13.588110403397028,0.5495495495495496,0.5141838223374939,0.5495495495495495,0.2579538898822378,0.4693915045398096,Jusuf Nurkic o9.5
Kristaps Porzingis,REB,1.9090909090909087,0.7220298232240857,ATL,DET,5.5,6.850503950722709,2.2933349601881337,16.2426216161205,0.5238095238095238,0.4898785425101215,0.523809523809524,0.19822029941456176,0.37842057160961795,Kristaps Porzingis o5.5
Kristaps Porzingis,PTS,1.7692307692307692,0.6830980065876858,ATL,DET,16.5,19.28399471991081,5.844068249705264,16.2426216161205,0.5652173913043478,0.5246062992125985,0.5652173913043479,0.11788061528333793,0.20855801165513643,Kristaps Porzingis o16.5
Derrick White,AST,1.6451612903225803,0.6902285490332365,BOS,@BKN,4.5,5.39781334028906,1.808290944657636,23.527204502814257,0.6078431372549019,0.5665108372290693,0.6078431372549021,0.08238541177833436,0.13553729034500173,Derrick White o4.5
Kristaps Porzingis,AST,1.8,0.6338534670258307,ATL,DET,2.5,2.945495479805223,1.3023257561151684,16.2426216161205,0.5555555555555556,0.5180180180180181,0.5555555555555556,0.0782979114702751,0.14093624064649524,Kristaps Porzingis o2.5
Moses Moody,AST,2.0,0.5456949555457236,GSW,@ORL,1.5,1.6591617672211152,1.3865246695079998,20.6795201909188,0.5,0.4653465346534653,0.5,0.04569495554572356,0.09138991109144712,Moses Moody o1.5
Stephen Curry,REB,1.8264462809917357,0.5810525391249324,GSW,@ORL,3.5,3.964919442471072,2.272479476010932,24.14620360484833,0.5475113122171946,0.5110619469026548,0.5475113122171945,0.033541226907737864,0.06126124914553771,Stephen Curry o3.5
Moses Moody,PTS,1.9090909090909087,0.5266124491270638,GSW,@ORL,11.5,11.804490252624598,4.561168740205283,20.6795201909188,0.5238095238095238,0.4898785425101215,0.523809523809524,0.002802925317539895,0.005351039242576239,Moses Moody o11.5
Jordan Walsh,AST,2.3,0.4254762888529916,BOS,@BKN,1.5,1.2829857424432745,1.1549261623807638,17.082551594746718,0.4347826086956521,0.4111714507370054,0.4347826086956522,-0.009306319842660615,-0.021404535638119393,Jordan Walsh o1.5
Draymond Green,PTS,1.925925925925926,0.4946905736828513,GSW,@ORL,7.5,7.44275591686833,4.301107034116533,21.58387238585693,0.5192307692307693,0.4896023956080519,0.5192307692307692,-0.024540195547917865,-0.04726259883302708,Draymond Green o7.5
