Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Dennis Schroder,REB,1.7692307692307692,0.9873557609158464,SAC,@DEN,2.5,7.987807779712874,2.453235597779699,19.47502762009981,0.5652173913043478,0.5306122448979592,0.5652173913043479,0.42213836961149853,0.7468601923895744,Dennis Schroder o2.5
Nikola Vucevic,PTS,1.8403361344537816,0.8273862220040645,CHI,WAS,16.5,22.230404015344423,6.071071979360039,26.174288179465066,0.54337899543379,0.512482836100362,0.5433789954337899,0.28400722657027466,0.5226687615032786,Nikola Vucevic o16.5
Kristaps Porzingis,REB,2.08,0.7562303184070834,ATL,@NOP,6.5,8.233736670797551,2.497359914103209,20.686973428386263,0.4807692307692308,0.4496336318555252,0.4807692307692307,0.2754610876378527,0.5729590622867335,Kristaps Porzingis o6.5
Kristaps Porzingis,PTS,1.847457627118644,0.7775918403665227,ATL,@NOP,18.5,23.15925255736514,6.097816055999408,20.686973428386263,0.5412844036697247,0.5060689431946916,0.5412844036697247,0.236307436696798,0.4365679762703555,Kristaps Porzingis o18.5
Mikal Bridges,AST,1.5494505494505495,0.854823140317595,NYK,@ORL,1.5,3.5486993286399007,1.9375865445479468,28.6591222002082,0.6453900709219859,0.6036653923993704,0.6453900709219857,0.20943306939560924,0.3245061844481417,Mikal Bridges o1.5
Dennis Schroder,PTS,1.9090909090909087,0.7297714391033493,SAC,@DEN,11.5,14.439298618933854,4.801819231489141,19.47502762009981,0.5238095238095238,0.4898785425101215,0.523809523809524,0.20596191529382535,0.3932000201063939,Dennis Schroder o11.5
Keegan Murray,AST,2.15,0.6321650458872249,SAC,@DEN,1.5,1.921939538137732,1.24984677389132,17.89782467903539,0.4651162790697674,0.4334891627709307,0.46511627906976744,0.16704876681745745,0.35915484865753344,Keegan Murray o1.5
Nikola Vucevic,AST,2.44,0.5632989557883037,CHI,WAS,3.5,3.788371704075233,1.8098041066838355,26.174288179465066,0.4098360655737705,0.3865700692041523,0.4098360655737705,0.1534628902145332,0.3744494521234609,Nikola Vucevic o3.5
Tre Jones,REB,1.6849315068493151,0.7440901118084118,CHI,WAS,2.5,4.019997836187856,2.317046004503228,24.68334771354617,0.5934959349593496,0.5594871427548169,0.5934959349593496,0.15059417684906218,0.2537408733210227,Tre Jones o2.5
Kentavious Caldwell-Pope,REB,1.625,0.7485823061709056,MEM,@DAL,1.5,2.538674435790369,1.5501790414279442,15.485818501981008,0.6153846153846154,0.5751633986928104,0.6153846153846154,0.13319769078629018,0.21644624752772157,Kentavious Caldwell-Pope o1.5
Jalen Suggs,AST,1.6329113924050631,0.7437560799825962,ORL,NYK,1.5,2.4029483699674032,1.3786127912561343,19.64301262516326,0.6124031007751938,0.571741584224155,0.6124031007751939,0.1313529792074023,0.21448777617411263,Jalen Suggs o1.5
Precious Achiuwa,AST,2.05,0.6007825931515832,SAC,@DEN,0.5,0.690182512694529,0.7447236449247358,10.642691150139054,0.4878048780487805,0.4554079696394686,0.48780487804878053,0.11297771510280269,0.2316043159607455,Precious Achiuwa o0.5
Tre Jones,PTS,1.9803921568627447,0.6011850444430837,CHI,WAS,8.5,9.761954430159667,4.921518911302559,24.68334771354617,0.504950495049505,0.4761410788381742,0.5049504950495051,0.09623454939357867,0.1905821468382637,Tre Jones o8.5
