Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Alperen Sengun,PTS,1.9523809523809523,0.9698861775352854,HOU,WAS,22.5,37.50418081283569,7.984670281634618,35.4,0.5121951219512195,0.4753937007874017,0.5121951219512195,0.45769105558406586,0.8935872989974619,Alperen Sengun o22.5
Nikola Vucevic,PTS,1.9523809523809523,0.9676933606066228,CHI,@DET,18.5,31.841965436935425,7.219973591781369,30.8,0.5121951219512195,0.4753937007874017,0.5121951219512195,0.4554982386554033,0.8893060849938825,Nikola Vucevic o18.5
Dennis Schroder,PTS,1.869565217391304,0.9807072264492116,SAC,ATL,12.5,26.73776361942291,6.88286934762733,31.4,0.5348837209302325,0.5,0.5348837209302326,0.445823505518979,0.8334961190137431,Dennis Schroder o12.5
Moussa Diabate,PTS,1.8403361344537816,0.9768476282483944,CHA,MIL,8.5,19.57131816148758,5.556203809741684,20.2,0.54337899543379,0.512482836100362,0.5433789954337899,0.43346863281460457,0.7977279881209949,Moussa Diabate o8.5
Luke Kornet,PTS,1.8547008547008548,0.9672935552547108,SAS,GSW,5.5,15.537399381399156,5.447925953061877,25.75,0.5391705069124424,0.5083149711054754,0.5391705069124424,0.42812304834226844,0.7940401836775407,Luke Kornet o5.5
Jonas Valanciunas,PTS,1.9090909090909087,0.9331870935238488,DEN,@LAC,6.5,14.484307861328126,5.323028220810877,12.8,0.5238095238095238,0.4917965545529122,0.523809523809524,0.4093775697143248,0.7815389967273473,Jonas Valanciunas o6.5
Nikola Jokic,PTS,1.9523809523809523,0.9127186586079484,DEN,@LAC,25.5,36.04973769187927,7.770369275323077,34.0,0.5121951219512195,0.4796954314720812,0.5121951219512195,0.4005235366567289,0.7819745239488517,Nikola Jokic o25.5
Alperen Sengun,REB,2.05,0.887247455086903,HOU,WAS,10.5,14.884581005573272,3.61758424327247,35.4,0.4878048780487805,0.4554079696394686,0.48780487804878053,0.3994425770381224,0.8188572829281509,Alperen Sengun o10.5
Luke Kornet,REB,2.24,0.8332299856999652,SAS,GSW,5.5,8.058851197361946,2.6461530478377173,25.75,0.4464285714285714,0.4204398447606727,0.4464285714285714,0.3868014142713938,0.8664351679679223,Luke Kornet o5.5
Luka Doncic,REB,2.1,0.8571126699312045,LAL,@OKC,9.5,13.320844835042957,3.579457826712345,36.2,0.4761904761904761,0.4458598726114649,0.47619047619047616,0.38092219374072833,0.7999366068555295,Luka Doncic o9.5
Nikola Jovic,REB,2.15,0.8228418850204757,MIA,CLE,5.5,7.822443675994873,2.507362407958608,23.2,0.4651162790697674,0.4334891627709307,0.46511627906976744,0.3577256059507083,0.7691100527940228,Nikola Jovic o5.5
Dillon Brooks,PTS,1.925925925925926,0.8711641317784518,PHX,@DAL,14.5,21.732298135757446,6.389456728913685,30.0,0.5192307692307693,0.4896023956080519,0.5192307692307692,0.3519333625476826,0.6777975871288702,Dillon Brooks o14.5
Austin Reaves,PTS,2.02,0.8465668958557371,LAL,@OKC,22.5,30.549063086509705,7.877184691754197,38.0,0.495049504950495,0.4669102720259846,0.49504950495049505,0.35151739090524203,0.7100651296285889,Austin Reaves o22.5
Miles McBride,REB,2.0,0.8306280244158788,NYK,ORL,1.5,3.3769917428493503,1.9620464904085533,20.6,0.5,0.4653465346534653,0.5,0.3306280244158788,0.6612560488317576,Miles McBride o1.5
Austin Reaves,AST,1.7692307692307692,0.886115041948101,LAL,@OKC,5.5,8.692208021879196,2.646667861303865,38.0,0.5652173913043478,0.5246062992125985,0.5652173913043479,0.3208976506437531,0.567741997292794,Austin Reaves o5.5
Jake LaRavia,PTS,1.900900900900901,0.8445471611135247,LAL,@OKC,7.5,13.675519108772278,6.094321561996579,31.0,0.5260663507109005,0.4958445875753168,0.5260663507109005,0.3184808104026242,0.6054004594139974,Jake LaRavia o7.5
Moussa Diabate,AST,1.625,0.9326321686808694,CHA,MIL,0.5,2.6237688660621643,1.419930219517039,20.2,0.6153846153846154,0.5751633986928104,0.6153846153846154,0.317247553296254,0.5155272741064127,Moussa Diabate o0.5
Luka Doncic,PTS,1.9803921568627447,0.7866841939642286,LAL,@OKC,31.5,37.925309014320376,8.082466215670602,36.2,0.504950495049505,0.4761410788381742,0.5049504950495051,0.28173369891472355,0.5579432076546486,Luka Doncic o31.5
Stephon Castle,PTS,2.02,0.7681924892041009,SAS,GSW,16.5,21.713025856018067,7.11280465165135,35.4,0.495049504950495,0.4669102720259846,0.49504950495049505,0.27314298425360584,0.5517488281922838,Stephon Castle o16.5
Moses Moody,AST,2.75,0.6363129623992722,GSW,@SAS,1.5,2.104327602684498,1.733481630628387,26.2,0.3636363636363636,0.3414012738853503,0.36363636363636365,0.2726765987629085,0.7498606465979983,Moses Moody o1.5
Alex Sarr,PTS,2.0,0.769513954683176,WAS,@HOU,15.5,20.07713942527771,6.208419640340092,29.4,0.5,0.4653465346534653,0.5,0.26951395468317596,0.5390279093663519,Alex Sarr o15.5
Kristaps Porzingis,AST,1.862068965517241,0.8004832830464096,ATL,@SAC,2.5,4.043413138389587,1.83010073274031,26.4,0.5370370370370371,0.5030539946249695,0.5370370370370371,0.2634462460093725,0.49055507877607285,Kristaps Porzingis o2.5
De'Aaron Fox,REB,1.819672131147541,0.8066127424449865,SAS,GSW,3.5,5.344478040933609,2.1311580256225304,20.5,0.5495495495495496,0.5187593796898449,0.5495495495495495,0.257063192895437,0.46777072805563114,De'Aaron Fox o3.5
Mikal Bridges,AST,2.3,0.6885136957112448,NYK,ORL,4.5,5.598957997560501,2.2352819915553668,32.6,0.4347826086956521,0.4059040590405904,0.4347826086956522,0.25373108701559255,0.5835815001358629,Mikal Bridges o4.5
Keldon Johnson,REB,2.23,0.6981605515629586,SAS,GSW,4.5,5.7134734988212585,2.337570598740998,23.6,0.4484304932735426,0.4203703109456728,0.4484304932735426,0.24973005828941602,0.5568980299853977,Keldon Johnson o4.5
Nikola Jokic,REB,1.8,0.7941465833620251,DEN,@LAC,11.5,14.385196149349213,3.514701394297442,34.0,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.23859102780646957,0.42946385005164533,Nikola Jokic o11.5
OG Anunoby,REB,2.16,0.7014613795889748,NYK,ORL,4.5,6.083373159170151,2.9953622172022287,32.4,0.4629629629629629,0.4336052649619524,0.4629629629629629,0.2384984166260119,0.5151565799121857,OG Anunoby o4.5
Miles McBride,AST,1.6896551724137931,0.8301504803787383,NYK,ORL,1.5,2.8953199207782747,1.4614351287706853,20.6,0.5918367346938775,0.554140127388535,0.5918367346938775,0.23831374568486074,0.4026680530537302,Miles McBride o1.5
Aaron Gordon,PTS,1.8928571428571428,0.7657067700828346,DEN,@LAC,14.5,18.816288471221924,5.955301136415385,28.0,0.5283018867924528,0.4979225527671597,0.5283018867924528,0.23740488329038179,0.44937352908536543,Aaron Gordon o14.5
Landry Shamet,PTS,1.9615384615384617,0.7421541285780721,NYK,ORL,4.5,6.948503911495209,3.766924799210648,18.2,0.5098039215686274,0.4812406203101549,0.5098039215686274,0.23235020700944464,0.4557638675954492,Landry Shamet o4.5
