Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Nikola Vucevic,PTS,1.8264462809917357,0.9812627784456588,CHI,SAS,18.5,33.978545093536376,7.439614799594769,31.6,0.5475113122171946,0.5089278628680263,0.5475113122171945,0.4337514662284643,0.7922237523676909,Nikola Vucevic o18.5
Jusuf Nurkic,PTS,1.8849557522123892,0.9613126155382972,UTA,MIN,9.5,19.42448513507843,5.61935390212229,23.8,0.5305164319248826,0.5,0.5305164319248826,0.43079618361341454,0.8120317443332502,Jusuf Nurkic o9.5
Nikola Jovic,PTS,1.8928571428571428,0.951528984290012,MIA,CLE,11.5,21.28942465782165,5.897730776598849,19.0,0.5283018867924528,0.4979225527671597,0.5283018867924528,0.42322709749755916,0.8011084345489512,Nikola Jovic o11.5
Luka Doncic,REB,2.05,0.8411050280926553,LAL,@CHA,9.5,13.190718054771423,3.694376225176424,38.0,0.4878048780487805,0.4532313718175883,0.48780487804878053,0.35330015004387477,0.7242653075899432,Luka Doncic o9.5
Jaden McDaniels,PTS,1.900900900900901,0.860580261101731,MIN,@UTA,14.5,21.708606588840485,6.65657644983373,32.2,0.5260663507109005,0.4958445875753168,0.5260663507109005,0.33451391039083056,0.6358777936258131,Jaden McDaniels o14.5
Stephon Castle,PTS,1.970873786407767,0.8328827816702487,SAS,@CHI,16.5,23.322413682937626,7.06532042791255,34.6,0.5073891625615764,0.4782356355194428,0.5073891625615764,0.32549361910867225,0.6415068415442765,Stephon Castle o16.5
Evan Mobley,AST,2.19,0.7674633636719346,CLE,@MIA,3.5,5.152671030163765,2.262325862697762,33.4,0.45662100456621,0.42774162408668,0.4566210045662101,0.3108423591057245,0.6807447664415367,Evan Mobley o3.5
Austin Reaves,AST,1.8849557522123892,0.8335580086012928,LAL,@CHA,6.5,9.07804223895073,2.662383362808157,38.0,0.5305164319248826,0.4969460053750305,0.5305164319248826,0.3030415766764102,0.5712199631157111,Austin Reaves o6.5
Julius Randle,PTS,1.8264462809917357,0.8420447509925502,MIN,@UTA,21.5,28.71660125255585,7.195754224532744,33.2,0.5475113122171946,0.5166631951676735,0.5475113122171945,0.29453343877535565,0.5379495038789553,Julius Randle o21.5
Austin Reaves,PTS,1.9615384615384617,0.7998099799569754,LAL,@CHA,24.5,31.14248013496399,7.898849943333799,38.0,0.5098039215686274,0.4812406203101549,0.5098039215686274,0.29000605838834803,0.5688580376079135,Austin Reaves o24.5
De'Andre Hunter,PTS,1.9090909090909087,0.8038922005374707,CLE,@MIA,14.5,19.642417192459103,6.010261207861632,28.0,0.5238095238095238,0.4937655860349127,0.523809523809524,0.28008267672794673,0.534703291935171,De'Andre Hunter o14.5
Donte DiVincenzo,PTS,1.8403361344537816,0.7967152148386021,MIN,@UTA,12.5,17.635241127014158,6.1874434207695534,30.4,0.54337899543379,0.512482836100362,0.5433789954337899,0.2533362194048122,0.46622379873658715,Donte DiVincenzo o12.5
Nikola Vucevic,AST,2.34,0.6794914994880997,CHI,SAS,3.5,4.495981997251511,2.136029194892981,31.6,0.4273504273504273,0.3993154592127781,0.4273504273504274,0.25214107213767234,0.5900101088021532,Nikola Vucevic o3.5
Donovan Mitchell,PTS,1.9433962264150944,0.7664949400794213,CLE,@MIA,25.5,30.726342916488647,7.185434570437811,31.6,0.5145631067961165,0.485428809325562,0.5145631067961165,0.2519318332833048,0.48960337411661126,Donovan Mitchell o25.5
D'Angelo Russell,PTS,1.8064516129032255,0.7871905814469141,DAL,MIL,9.5,13.466231155395509,4.978255186910203,23.2,0.5535714285714286,0.5160051216389244,0.5535714285714286,0.23361915287548551,0.42202169551700597,D'Angelo Russell o9.5
Kristaps Porzingis,PTS,1.8928571428571428,0.7580069175345259,ATL,@LAC,18.5,22.74989013671875,6.072089168939974,25.6,0.5283018867924528,0.4939310568053083,0.5283018867924528,0.22970503074207305,0.43479880819035244,Kristaps Porzingis o18.5
Mike Conley,PTS,1.9803921568627447,0.7266903319856786,MIN,@UTA,5.5,8.267799949645996,4.591316017443436,23.2,0.504950495049505,0.4685880320402073,0.5049504950495051,0.2217398369361735,0.43913183393242194,Mike Conley o5.5
Ryan Dunn,PTS,1.9090909090909087,0.7449853741275945,PHX,NOP,7.5,11.16554045677185,5.564031814286344,28.4,0.5238095238095238,0.4898785425101215,0.523809523809524,0.22117585031807052,0.42224480515268004,Ryan Dunn o7.5
Sam Merrill,PTS,2.01,0.7165109439267514,CLE,@MIA,9.5,12.337659299373628,4.956543994039985,23.8,0.4975124378109453,0.468983595813963,0.49751243781094534,0.21899850611580607,0.4401869972927702,Sam Merrill o9.5
Dillon Brooks,PTS,1.8264462809917357,0.7646483227073493,PHX,NOP,15.5,20.14770917594433,6.443203793728931,31.25,0.5475113122171946,0.5089278628680263,0.5475113122171945,0.21713701049015477,0.3965890852754066,Dillon Brooks o15.5
Evan Mobley,PTS,1.9615384615384617,0.7255138017493459,CLE,@MIA,18.5,22.61447516679764,6.86546056860796,33.4,0.5098039215686274,0.4759152215799614,0.5098039215686274,0.21570988018071846,0.42312322650833245,Evan Mobley o18.5
Victor Wembanyama,AST,2.01,0.7109695299516277,SAS,@CHI,3.5,4.803436771035194,2.343386407856104,35.0,0.4975124378109453,0.4648945047085469,0.49751243781094534,0.21345709214068231,0.4290487552027714,Victor Wembanyama o3.5
Ayo Dosunmu,PTS,1.8928571428571428,0.7415500202518098,CHI,SAS,10.5,13.8706711769104,5.2005983978337,24.8,0.5283018867924528,0.4979225527671597,0.5283018867924528,0.213248133459357,0.4036482526194971,Ayo Dosunmu o10.5
Shaedon Sharpe,REB,2.22,0.6602861365931258,POR,@ORL,4.5,5.516339874267579,2.459417310046815,25.6,0.4504504504504504,0.421465800141561,0.4504504504504504,0.20983568614267545,0.46583522323673954,Shaedon Sharpe o4.5
Jaden McDaniels,AST,2.54,0.5947572404015435,MIN,@UTA,2.5,3.009870979189873,2.126236702403099,32.2,0.3937007874015748,0.3675598766895898,0.39370078740157477,0.20105645299996877,0.5106833906199206,Jaden McDaniels o2.5
Royce O'Neale,PTS,1.9090909090909087,0.7199418666422049,PHX,NOP,9.5,13.013158321380615,6.0294256332022576,30.8,0.5238095238095238,0.4898785425101215,0.523809523809524,0.196132342832681,0.37443447268057284,Royce O'Neale o9.5
De'Aaron Fox,REB,1.78125,0.7562811714079206,SAS,@CHI,3.5,4.820925876498222,1.902282374540915,15.25,0.5614035087719298,0.5240847784200385,0.5614035087719298,0.19487766263599082,0.34712583657035856,De'Aaron Fox o3.5
Jeremy Sochan,PTS,1.8771929824561404,0.7261928865055699,SAS,@CHI,7.5,10.08553981781006,4.299637761135153,20.0,0.5327102803738317,0.5020774472328402,0.5327102803738317,0.19348260613173818,0.36320419045782426,Jeremy Sochan o7.5
Kristaps Porzingis,AST,1.78125,0.7512865905651891,ATL,@LAC,2.5,3.7002063751220704,1.7687966119352678,25.6,0.5614035087719298,0.5240847784200385,0.5614035087719298,0.1898830817932593,0.3382292394442431,Kristaps Porzingis o2.5
Kyle Kuzma,PTS,1.8,0.7420821083945104,MIL,@DAL,10.5,13.966973197460176,5.335629167059124,25.8,0.5555555555555556,0.5238589211618258,0.5555555555555556,0.1865265528389548,0.33574779511011876,Kyle Kuzma o10.5
