Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Jalen Green,REB,2.1,0.9792305453693272,PHX,@LAC,3.5,10.005003996193407,3.1916840741366936,32.75,0.4761904761904761,0.4424778761061947,0.47619047619047616,0.503040069178851,1.056384145275587,Jalen Green o3.5
Nikola Jovic,PTS,1.9803921568627447,0.9797430761052798,MIA,POR,9.5,21.592087650299074,5.902981424153469,19.6,0.504950495049505,0.4718423169750604,0.5049504950495051,0.4747925810557747,0.9402755036594753,Nikola Jovic o9.5
Sam Merrill,PTS,2.0700000000000003,0.9497604268965276,CLE,CHI,9.5,18.89967838525772,5.722664955102032,25.8,0.4830917874396135,0.456021023342093,0.48309178743961345,0.46666863945691417,0.9660040836758124,Sam Merrill o9.5
Jalen Green,PTS,1.9523809523809523,0.9708323597387633,PHX,@LAC,17.5,31.37384034693241,7.3283652130480705,32.75,0.5121951219512195,0.4753937007874017,0.5121951219512195,0.45863723778754373,0.8954346071090139,Jalen Green o17.5
Nikola Vucevic,PTS,1.9523809523809523,0.945430161169876,CHI,@CLE,18.5,30.00655318498612,7.182294441678328,32.2,0.5121951219512195,0.4796954314720812,0.5121951219512195,0.43323503921865647,0.8458398384745197,Nikola Vucevic o18.5
Nikola Jokic,PTS,2.02,0.922152496361384,DEN,IND,27.5,38.8923957824707,8.024508651313923,34.8,0.495049504950495,0.4620927318295739,0.49504950495049505,0.4271029914108889,0.8627480426499956,Nikola Jokic o27.5
Dillon Brooks,PTS,1.9523809523809523,0.8865165000265782,PHX,@LAC,12.5,20.51181733608246,6.631153542693898,32.5,0.5121951219512195,0.4796954314720812,0.5121951219512195,0.3743213780753587,0.7308179286233193,Dillon Brooks o12.5
Jared McCain,REB,1.6666666666666663,0.9586982712353112,PHI,TOR,1.5,6.829406842589378,3.0703310712215424,33.0,0.6,0.5575221238938053,0.6000000000000001,0.35869827123531106,0.5978304520588515,Jared McCain o1.5
Luka Doncic,REB,2.0,0.8409739869362725,LAL,@ATL,9.5,13.185140550136566,3.690791431560621,38.0,0.5,0.4693877551020409,0.5,0.34097398693627246,0.6819479738725449,Luka Doncic o9.5
Kristaps Porzingis,REB,1.8333333333333333,0.8835736441263858,ATL,LAL,5.5,8.71522445678711,2.6949788789752547,25.6,0.5454545454545454,0.5101214574898786,0.5454545454545455,0.3381190986718403,0.6198850142317073,Kristaps Porzingis o5.5
Nikola Vucevic,REB,1.7575757575757576,0.9070513549634652,CHI,@CLE,9.5,14.003892779350284,3.404781994068524,32.2,0.5689655172413793,0.532258064516129,0.5689655172413793,0.3380858377220859,0.5942114723600298,Nikola Vucevic o9.5
Evan Mobley,AST,2.1,0.8095664027466516,CLE,CHI,3.5,5.510969486832618,2.294842469089233,33.8,0.4761904761904761,0.4438081603435934,0.47619047619047616,0.33337592655617543,0.7000894457679684,Evan Mobley o3.5
Jaylon Tyson,PTS,1.8771929824561404,0.847828443383027,CLE,CHI,9.5,15.438464093208312,5.78141606980055,28.4,0.5327102803738317,0.5,0.5327102803738317,0.31511816300919526,0.5915376042453314,Jaylon Tyson o9.5
Donovan Mitchell,PTS,1.9090909090909087,0.8302616094773659,CLE,CHI,26.5,33.67754852771759,7.51418731804764,33.0,0.5238095238095238,0.488938053097345,0.523809523809524,0.306452085667842,0.5850448908204255,Donovan Mitchell o26.5
Dillon Brooks,AST,2.1,0.7791048143811001,PHX,@LAC,1.5,3.14989535138011,2.1450238954830363,32.5,0.4761904761904761,0.4424778761061947,0.47619047619047616,0.30291433819062397,0.6361201102003103,Dillon Brooks o1.5
Donovan Mitchell,REB,2.23,0.740125064470089,CLE,CHI,4.5,6.468296349048615,3.057637876210149,33.0,0.4484304932735426,0.4186744608578877,0.4484304932735426,0.29169457119654635,0.6504788937682984,Donovan Mitchell o4.5
Norman Powell,REB,2.28,0.7292004528558046,MIA,POR,3.5,5.213204455375672,2.806706896762093,30.4,0.4385964912280701,0.4095398699108648,0.4385964912280702,0.2906039616277344,0.6625770325112343,Norman Powell o3.5
Keldon Johnson,REB,1.6849315068493151,0.8712236251689631,SAS,NOP,3.5,6.279876494407654,2.455299816916528,24.8,0.5934959349593496,0.5560047648269141,0.5934959349593496,0.2777276902096135,0.467952135558664,Keldon Johnson o3.5
