Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Moussa Diabate,PTS,1.8771929824561404,0.9591487895402856,CHA,NYK,7.5,16.34366564909339,5.079960750577914,19.05429071803853,0.5327102803738317,0.5,0.5327102803738317,0.42643850916645387,0.8005073768563257,Moussa Diabate o7.5
Dennis Schroder,PTS,1.9615384615384617,0.8612256413179087,SAC,PHX,10.5,15.952085099765954,5.021064773301916,18.47355210560565,0.5098039215686274,0.4759152215799614,0.5098039215686274,0.35142171974928127,0.6893272195082056,Dennis Schroder o10.5
Alperen Sengun,AST,1.9523809523809523,0.7630293353473269,HOU,@GSW,6.5,8.092332409126733,2.223676355799472,28.95146794487717,0.5121951219512195,0.4796954314720812,0.5121951219512195,0.25083421339610734,0.4897239404400191,Alperen Sengun o6.5
Anfernee Simons,AST,2.02,0.7301788120092046,BOS,DET,2.5,3.3862075742506823,1.4448552571803872,18.91390728476821,0.495049504950495,0.4628717746700807,0.49504950495049505,0.2351293070587096,0.47496120025859345,Anfernee Simons o2.5
Alperen Sengun,PTS,1.8064516129032255,0.7383775221502784,HOU,@GSW,22.5,26.7676093694048,6.685360644684903,28.95146794487717,0.5535714285714286,0.5217643644805572,0.5535714285714286,0.1848060935788498,0.33384326581985757,Alperen Sengun o22.5
Dennis Schroder,AST,2.01,0.6749582230087371,SAC,PHX,4.5,5.270960578092182,1.6994757514354537,18.47355210560565,0.4975124378109453,0.4656926428557152,0.49751243781094534,0.17744578519779175,0.35666602824756144,Dennis Schroder o4.5
Jaylen Brown,AST,2.34,0.5859195608554281,BOS,DET,4.5,4.905409100039905,1.8677204623022423,25.90728476821192,0.4273504273504273,0.3993154592127781,0.4273504273504274,0.15856913350500068,0.3710517724017016,Jaylen Brown o4.5
Derrick White,AST,1.6802721088435373,0.7365620675045836,BOS,DET,4.5,5.732680761261491,1.948033161991772,26.3841059602649,0.5951417004048583,0.5566882639050917,0.5951417004048584,0.14142036709972527,0.2376246984600826,Derrick White o4.5
Moses Moody,PTS,1.9174311926605505,0.6616232988136743,GSW,HOU,11.5,13.758199268287711,5.4166777623177005,26.34965034965035,0.5215311004784688,0.4926759856030803,0.5215311004784688,0.14009219833520548,0.26861715093631133,Moses Moody o11.5
Payton Pritchard,AST,1.9803921568627447,0.6126934738523451,BOS,DET,4.5,5.039553563326399,1.8842706845051,26.06622516556291,0.504950495049505,0.4718423169750604,0.5049504950495051,0.10774297880284,0.21337335017817338,Payton Pritchard o4.5
Immanuel Quickley,REB,2.22,0.5507389159996358,TOR,IND,4.5,4.845530018539766,2.709435076103095,29.15241206995964,0.4504504504504504,0.421465800141561,0.4504504504504504,0.10028846554918536,0.22264039351919152,Immanuel Quickley o4.5
Stephen Curry,AST,1.6289308176100628,0.7116877215619052,GSW,HOU,3.5,4.585592198205162,1.944383867546457,27.860139860139864,0.6138996138996139,0.5723390905188072,0.613899613899614,0.09778810766229118,0.1592900621668769,Stephen Curry o3.5
Alperen Sengun,REB,1.8547008547008548,0.6366441144687123,HOU,@GSW,10.5,11.581912643542326,3.0955753121754213,28.95146794487717,0.5391705069124424,0.5050908202329559,0.5391705069124424,0.09747360755626988,0.18078438324538948,Alperen Sengun o10.5
Jordan Walsh,PTS,1.9345794392523368,0.6094662363567166,BOS,DET,5.5,6.54228751233082,3.750205136810675,18.27814569536424,0.5169082125603864,0.481981981981982,0.5169082125603864,0.09255802379633016,0.17906084977420889,Jordan Walsh o5.5
Josh Hart,AST,2.1,0.565465900782508,NYK,@CHA,4.5,4.798512819003633,1.8109006310189408,24.81210160783941,0.4761904761904761,0.4458598726114649,0.47619047619047616,0.08927542459203186,0.18747839164326685,Josh Hart o4.5
Karl-Anthony Towns,AST,1.6802721088435373,0.6605568886521923,NYK,@CHA,2.5,3.254400599117386,1.822296489194472,26.821425173627627,0.5951417004048583,0.5578547902047831,0.5951417004048584,0.06541518824733394,0.10991531630674484,Karl-Anthony Towns o2.5
Andrew Wiggins,AST,2.56,0.4547806652182355,MIA,MIL,2.5,2.310482369848045,1.6684083636040443,24.867469879518072,0.390625,0.3646828540802536,0.390625,0.06415566521823551,0.16423850295868303,Andrew Wiggins o2.5
Norman Powell,AST,1.5882352941176472,0.6681840276354569,MIA,MIL,1.5,2.1448127494519014,1.482654585211857,21.831325301204817,0.6296296296296297,0.5851259987707437,0.6296296296296295,0.038554398005827384,0.06123345565631405,Norman Powell o1.5
