Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Jusuf Nurkic,PTS,1.8,0.9898760387613929,UTA,IND,9.5,23.724204182624817,6.126575727720254,24.4,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.43432048320583727,0.7817768697705072,Jusuf Nurkic o9.5
Jonas Valanciunas,PTS,1.7407407407407407,0.9243711351102422,DEN,@SAC,6.5,13.888923645019531,5.148705912480208,12.8,0.574468085106383,0.5346534653465347,0.574468085106383,0.34990305000385913,0.6090904944511623,Jonas Valanciunas o6.5
Mikal Bridges,AST,2.24,0.7937736506581639,NYK,MEM,4.5,6.456100952625274,2.3866967204126097,34.8,0.4464285714285714,0.4181449569183983,0.4464285714285714,0.34734507922959246,0.7780529774742873,Mikal Bridges o4.5
Cedric Coward,REB,2.24,0.7445501536864557,MEM,@NYK,6.5,8.36387682557106,2.835063457302127,28.6,0.4464285714285714,0.4170324846356453,0.4464285714285714,0.2981215822578843,0.667792344257661,Cedric Coward o6.5
Nikola Jokic,PTS,1.847457627118644,0.8256853496053671,DEN,@SAC,26.5,33.55337944030762,7.525601027247718,33.2,0.5412844036697247,0.5082034454470877,0.5412844036697247,0.28440094593564236,0.5254186967285596,Nikola Jokic o26.5
Isaiah Collier,AST,1.7407407407407407,0.851017487182081,UTA,IND,4.5,6.623521238565445,2.040263734878287,27.25,0.574468085106383,0.5346534653465347,0.574468085106383,0.276549402075698,0.48140081102065957,Isaiah Collier o4.5
Russell Westbrook,PTS,1.9090909090909087,0.7983638607366317,SAC,DEN,12.5,18.139047145843502,6.7469554040165445,34.0,0.5238095238095238,0.4898785425101215,0.523809523809524,0.27455433692710773,0.5241491886790238,Russell Westbrook o12.5
OG Anunoby,PTS,1.9090909090909087,0.7919403009054329,NYK,MEM,16.5,22.10869889259338,6.89730864176147,33.8,0.5238095238095238,0.4852941176470587,0.523809523809524,0.26813077709590893,0.5118860290012807,OG Anunoby o16.5
Collin Murray-Boyles,PTS,1.8771929824561404,0.7724402131365202,TOR,@BKN,6.5,9.861922365427018,4.501124533503507,21.8,0.5327102803738317,0.5,0.5327102803738317,0.2397299327626885,0.45001934746680117,Collin Murray-Boyles o6.5
Isaiah Joe,REB,2.2,0.6922208056668703,OKC,GSW,3.5,4.696953588724136,2.383633003423434,25.2,0.4545454545454545,0.4260237780713342,0.45454545454545453,0.23767535112141575,0.5228857724671148,Isaiah Joe o3.5
Miles McBride,AST,1.5714285714285714,0.8689880173587601,NYK,MEM,1.5,3.3534147024154666,1.652444139399848,23.8,0.6363636363636364,0.5940959409594095,0.6363636363636364,0.23262438099512373,0.36555259870662293,Miles McBride o1.5
Isaiah Collier,PTS,1.9523809523809523,0.7358932349078162,UTA,IND,6.5,9.85678055137396,5.322010469128598,27.25,0.5121951219512195,0.4796954314720812,0.5121951219512195,0.2236981129565967,0.43674393482002205,Isaiah Collier o6.5
Nikola Jokic,REB,1.9433962264150944,0.7381486267973686,DEN,@SAC,12.5,14.733794975280762,3.5031780219451,33.2,0.5145631067961165,0.4808467741935484,0.5145631067961165,0.2235855200012521,0.43451525585148987,Nikola Jokic o12.5
Miles McBride,REB,1.6896551724137931,0.8117460812806896,NYK,MEM,1.5,3.4562586158514024,2.212088876841011,23.8,0.5918367346938775,0.5481788842784694,0.5918367346938775,0.21990934658681205,0.3715709649225445,Miles McBride o1.5
Moses Moody,PTS,1.970873786407767,0.7254366520316304,GSW,@OKC,8.5,11.412634837627412,4.861933344896893,23.6,0.5073891625615764,0.4791397221410989,0.5073891625615764,0.21804748947005403,0.42974408118855323,Moses Moody o8.5
OG Anunoby,AST,1.606060606060606,0.8366612733254505,NYK,MEM,1.5,3.695788103342056,2.23870809469292,33.8,0.6226415094339622,0.5834970530451867,0.6226415094339623,0.21401976389148814,0.34372871170451136,OG Anunoby o1.5
Russell Westbrook,AST,1.617283950617284,0.8302792235280883,SAC,DEN,4.5,6.751153469085693,2.3565643567697743,34.0,0.6183206106870229,0.5785341998584389,0.6183206106870228,0.21195861284106543,0.34279726274295763,Russell Westbrook o4.5
Sam Hauser,AST,2.7,0.5803843560621443,BOS,@PHI,1.5,1.802468991279602,1.4908994746574835,22.4,0.3703703703703703,0.3455389375966993,0.37037037037037035,0.21001398569177399,0.5670377613677898,Sam Hauser o1.5
Josh Minott,REB,2.02,0.7011821866095734,BOS,@PHI,5.5,6.765495121479034,2.397662715485961,23.0,0.495049504950495,0.4636601410794959,0.49504950495049505,0.2061326816590784,0.4163880169513383,Josh Minott o5.5
Mitchell Robinson,AST,1.847457627118644,0.7432455944948959,NYK,MEM,0.5,1.2674101255834105,1.1745164171999254,17.5,0.5412844036697247,0.5082034454470877,0.5412844036697247,0.20196119082517117,0.3731147423719263,Mitchell Robinson o0.5
