Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Dennis Schroder,REB,2.42,0.9724632995670156,SAC,@DEN,3.5,8.294651305690493,2.49943155834968,19.47502762009981,0.4132231404958678,0.3859166842884331,0.4132231404958678,0.5592401590711478,1.3533611849521776,Dennis Schroder o3.5
Bogdan Bogdanovic,REB,2.05,0.9642244444520912,LAC,@CHA,3.5,7.893087984277808,2.4379447233079685,19.091726373716185,0.4878048780487805,0.4592085979482169,0.48780487804878053,0.4764195664033107,0.9766601111267869,Bogdan Bogdanovic o3.5
Moussa Diabate,PTS,1.847457627118644,0.9838940105595222,CHA,LAC,7.5,19.51198371768048,5.608437236275866,18.775854791051074,0.5412844036697247,0.5082034454470877,0.5412844036697247,0.44260960688979745,0.817702494084541,Moussa Diabate o7.5
Kristaps Porzingis,REB,1.925925925925926,0.9110944684227268,ATL,@NOP,5.5,9.031961125283134,2.6210719290746027,22.096081960404263,0.5192307692307693,0.485816177662506,0.5192307692307692,0.3918636991919576,0.7547004577030295,Kristaps Porzingis o5.5
Kristaps Porzingis,PTS,1.9615384615384617,0.8709582918144216,ATL,@NOP,17.5,24.56022236430709,6.242831539942927,22.096081960404263,0.5098039215686274,0.4759152215799614,0.5098039215686274,0.3611543702457942,0.7084181877898271,Kristaps Porzingis o17.5
Moussa Diabate,AST,1.625,0.9199657457261992,CHA,LAC,0.5,2.3701312945532163,1.3312047737909725,18.775854791051074,0.6153846153846154,0.5751633986928104,0.6153846153846154,0.30458113034158374,0.49494433680507366,Moussa Diabate o0.5
Nikola Vucevic,PTS,1.9090909090909087,0.8227645309569863,CHI,WAS,18.5,24.30605747331516,6.270365658286733,26.174288179465066,0.5238095238095238,0.4898785425101215,0.523809523809524,0.29895500714746237,0.5707322863724281,Nikola Vucevic o18.5
Bogdan Bogdanovic,PTS,1.9090909090909087,0.8197927157446264,LAC,@CHA,11.5,16.107659796256144,5.038031533935914,19.091726373716185,0.5238095238095238,0.4898785425101215,0.523809523809524,0.2959831919351025,0.5650588209670138,Bogdan Bogdanovic o11.5
Dennis Schroder,PTS,1.9090909090909087,0.7695398584436561,SAC,@DEN,11.5,15.10940065310884,4.895215579688267,19.47502762009981,0.5238095238095238,0.4898785425101215,0.523809523809524,0.24573033463413219,0.46912154793788874,Dennis Schroder o11.5
Josh Hart,AST,1.7142857142857144,0.7315463605252739,NYK,@ORL,3.5,4.585727625044977,1.7582732823563887,24.07574574948248,0.5833333333333334,0.5445920303605313,0.5833333333333333,0.14821302719194063,0.2540794751861839,Josh Hart o3.5
