Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Coby White,REB,2.3,0.9704652097684934,CHI,@POR,3.5,8.189124187148941,2.4840737554260333,19.21467302303577,0.4347826086956521,0.4059040590405904,0.4347826086956522,0.5356826010728412,1.2320699824675345,Coby White o3.5
Dennis Schroder,REB,2.25,0.972465169184483,SAC,@OKC,3.5,8.372128702813221,2.539781132820927,17.784810737270718,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.5280207247400386,1.1880466306650868,Dennis Schroder o3.5
Nikola Vucevic,PTS,1.869565217391304,0.9757316239891164,CHI,@POR,15.5,28.86087161544855,6.773096511350919,27.075221077914044,0.5348837209302325,0.5,0.5348837209302326,0.44084790305888377,0.8241939057187825,Nikola Vucevic o15.5
Moussa Diabate,PTS,1.9090909090909087,0.9382090464761664,CHA,@IND,8.5,16.313461311625474,5.073967492174128,19.502636659654783,0.5238095238095238,0.4917965545529122,0.523809523809524,0.4143995226666425,0.7911263614544992,Moussa Diabate o8.5
Alperen Sengun,REB,1.7462686567164178,0.9426680674888346,HOU,@CLE,9.5,15.157943668374488,3.586487364099991,34.19933868682097,0.5726495726495726,0.5338645418326693,0.5726495726495727,0.37001849483926186,0.6461516999431887,Alperen Sengun o9.5
Alperen Sengun,PTS,1.8849557522123892,0.8729032820699094,HOU,@CLE,22.5,31.011115451663184,7.464431042915332,34.19933868682097,0.5305164319248826,0.5,0.5305164319248826,0.3423868501450268,0.6453840626627495,Alperen Sengun o22.5
Dennis Schroder,PTS,1.819672131147541,0.8902762212654444,SAC,@OKC,9.5,15.606661126037556,4.972857438984435,17.784810737270718,0.5495495495495496,0.5187593796898449,0.5495495495495495,0.3407266717158949,0.620010828860071,Dennis Schroder o9.5
Moussa Diabate,AST,1.625,0.9454267587267012,CHA,@IND,0.5,2.7424745840273737,1.3997608045382155,19.502636659654783,0.6153846153846154,0.5806451612903226,0.6153846153846154,0.3300421433420858,0.5363184829308895,Moussa Diabate o0.5
Kevin Huerter,PTS,1.847457627118644,0.7067310352289164,CHI,@POR,10.5,13.10781190617384,4.795007343876906,21.66017686233124,0.5412844036697247,0.5050233081498151,0.5412844036697247,0.1654466315591917,0.3056556413551168,Kevin Huerter o10.5
Reed Sheppard,REB,1.9090909090909087,0.6849661018866491,HOU,@CLE,2.5,3.60261301415452,2.289329454347172,24.600850259801604,0.5238095238095238,0.4898785425101215,0.523809523809524,0.16115657807712513,0.30766255814723886,Reed Sheppard o2.5
