Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Bogdan Bogdanovic,AST,2.4,0.9724600765775008,LAC,@LAL,2.5,6.571724617481231,2.122629197063996,29.2,0.4166666666666667,0.388739946380697,0.4166666666666667,0.5557934099108341,1.333904183786002,Bogdan Bogdanovic o2.5
Kristaps Porzingis,AST,2.25,0.8944259137845876,ATL,@WAS,3.5,5.975593841075898,1.9798185735464453,26.8,0.4444444444444444,0.4154025670945157,0.4444444444444444,0.44998146934014316,1.012458306015322,Kristaps Porzingis o3.5
Kristaps Porzingis,REB,2.13,0.8524194097867785,ATL,@WAS,6.5,9.45863047838211,2.8261775860316294,26.8,0.4694835680751174,0.4396419301869802,0.4694835680751174,0.3829358417116612,0.8156533428458382,Kristaps Porzingis o6.5
Luka Doncic,REB,2.15,0.8444828112637237,LAL,LAC,8.5,12.114682906866074,3.5681049320817606,36.6,0.4651162790697674,0.4334891627709307,0.46511627906976744,0.3793665321939563,0.8156380442170059,Luka Doncic o8.5
Kristaps Porzingis,PTS,1.9803921568627447,0.8362971299817733,ATL,@WAS,19.5,25.82680208683014,6.460187522833389,26.8,0.504950495049505,0.4761410788381742,0.5049504950495051,0.33134663493226824,0.6561962770227272,Kristaps Porzingis o19.5
Marcus Smart,AST,2.23,0.7228518851970225,LAL,LAC,1.5,2.5801999315619466,1.826715151721468,27.4,0.4484304932735426,0.4186744608578877,0.4484304932735426,0.27442139192347986,0.6119597039893602,Marcus Smart o1.5
Brook Lopez,AST,2.15,0.7248334470431956,LAC,@LAL,0.5,1.067970529794693,0.9509585986564016,13.72,0.4651162790697674,0.4334891627709307,0.46511627906976744,0.2597171679734282,0.5583919111428706,Brook Lopez o0.5
Jalen Suggs,PTS,1.8849557522123892,0.7634487697018622,ORL,@PHI,16.5,21.10795759677887,6.422774961387565,30.48,0.5305164319248826,0.5,0.5305164319248826,0.23293233777697953,0.43906714996899665,Jalen Suggs o16.5
Kyshawn George,AST,2.18,0.6811435476506528,WAS,ATL,4.5,5.55446560382843,2.239260939422264,32.6,0.4587155963302752,0.4276609094811928,0.4587155963302752,0.22242795132037757,0.48489293387842314,Kyshawn George o4.5
Kyshawn George,PTS,1.8333333333333333,0.758665613251987,WAS,ATL,13.5,18.1007940530777,6.553682144882568,32.6,0.5454545454545454,0.5101214574898786,0.5454545454545455,0.21321106779744148,0.3908869576286428,Kyshawn George o13.5
Desmond Bane,AST,1.8849557522123892,0.7309203277354988,ORL,@PHI,4.5,6.001256938576699,2.4386937441550494,35.88,0.5305164319248826,0.5,0.5305164319248826,0.20040389581061613,0.3777524761739931,Desmond Bane o4.5
Jake LaRavia,AST,2.6,0.5810615601836954,LAL,LAC,1.5,1.8567381978034967,1.743503651609178,26.4,0.3846153846153846,0.3587443946188341,0.3846153846153846,0.1964461755683108,0.510760056477608,Jake LaRavia o1.5
Gabe Vincent,AST,1.869565217391304,0.7259275506863015,LAL,LAC,0.5,1.3742401823401451,1.4557512858506534,22.0,0.5348837209302325,0.5,0.5348837209302326,0.19104382975606893,0.35716889910917216,Gabe Vincent o0.5
Franz Wagner,AST,2.1,0.6661895858756148,ORL,@PHI,4.5,5.528722742199897,2.3956344976695227,35.4,0.4761904761904761,0.449438202247191,0.47619047619047616,0.18999910968513867,0.39899813033879117,Franz Wagner o4.5
Jalen Johnson,REB,1.7874015748031495,0.7471385934441828,ATL,@WAS,9.5,11.87676577568054,3.571332051072307,36.8,0.5594713656387665,0.5244090964566128,0.5594713656387665,0.18766722780541623,0.33543669851834235,Jalen Johnson o9.5
Marcus Smart,PTS,2.03,0.6737617382212523,LAL,LAC,6.5,8.89816813468933,5.325423085936991,27.4,0.4926108374384236,0.4640371229698376,0.4926108374384237,0.18115090078282858,0.36773632858914207,Marcus Smart o6.5
Tristan da Silva,PTS,1.9803921568627447,0.684832000792215,ORL,@PHI,12.5,15.413133916854855,6.053215189279001,30.12,0.504950495049505,0.4718423169750604,0.5049504950495051,0.1798815057427099,0.3562359231375235,Tristan da Silva o12.5
Goga Bitadze,REB,1.7692307692307692,0.7447559055852453,ORL,@PHI,4.5,5.886737694740295,2.107255182122419,16.439999999999998,0.5652173913043478,0.5246062992125985,0.5652173913043479,0.1795385142808974,0.3176450637277416,Goga Bitadze o4.5
Ivica Zubac,REB,1.7692307692307692,0.7246093467318738,LAC,@LAL,10.5,12.537954788208008,3.4160069601608187,33.88,0.5652173913043478,0.5281576830249397,0.5652173913043479,0.15939195542752593,0.2820011519102382,Ivica Zubac o10.5
Zaccharie Risacher,AST,2.1,0.6277327965449974,ATL,@WAS,1.5,1.98417311668396,1.485856563690978,22.08,0.4761904761904761,0.4424778761061947,0.47619047619047616,0.1515423203545212,0.31823887274449447,Zaccharie Risacher o1.5
Goga Bitadze,AST,2.25,0.5958146669049775,ORL,@PHI,1.5,1.7820253595709798,1.162854446746369,16.439999999999998,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.1513702224605331,0.3405830005361994,Goga Bitadze o1.5
Jake LaRavia,PTS,2.02,0.6446916621518765,LAL,LAC,7.5,9.422478818893431,5.181492531373629,26.4,0.495049504950495,0.4605619630002321,0.49504950495049505,0.1496421572013814,0.3022771575467904,Jake LaRavia o7.5
Luka Doncic,AST,1.7692307692307692,0.714510619599178,LAL,LAC,7.5,8.970401725172996,2.5950832612753487,36.6,0.5652173913043478,0.5293760129659644,0.5652173913043479,0.14929322829483016,0.26413417313700727,Luka Doncic o7.5
Goga Bitadze,PTS,1.7692307692307692,0.7131846358800789,ORL,@PHI,4.5,6.471358008384704,3.503313508290386,16.439999999999998,0.5652173913043478,0.5246062992125985,0.5652173913043479,0.14796724457573096,0.26178820194167796,Goga Bitadze o4.5
Cam Whitmore,AST,2.75,0.5079218510691952,WAS,ATL,1.5,1.5275735497474672,1.388505256647449,20.8,0.3636363636363636,0.3414012738853503,0.36363636363636365,0.14428548743283154,0.39678509044028676,Cam Whitmore o1.5
Austin Reaves,REB,2.1,0.6159057254377045,LAL,LAC,4.5,5.406317242980003,3.0749179753797926,33.4,0.4761904761904761,0.4458598726114649,0.47619047619047616,0.13971524924722833,0.29340202341917954,Austin Reaves o4.5
Jake LaRavia,REB,2.15,0.5949759797979738,LAL,LAC,3.5,4.090826940536499,2.458050299403836,26.4,0.4651162790697674,0.4366812227074235,0.46511627906976744,0.12985970072820635,0.2791983565656436,Jake LaRavia o3.5
Marcus Smart,REB,1.7142857142857144,0.711236291153788,LAL,LAC,1.5,2.8923571944236754,2.4997435410350857,27.4,0.5833333333333334,0.5445920303605313,0.5833333333333333,0.1279029578204547,0.21926221340649377,Marcus Smart o1.5
Anthony Black,PTS,1.9523809523809523,0.6363363263726016,ORL,@PHI,12.5,14.532427489757538,5.82886975393867,28.92,0.5121951219512195,0.4753937007874017,0.5121951219512195,0.1241412044213821,0.2423709229179365,Anthony Black o12.5
Gabe Vincent,REB,2.7,0.4933249838631688,LAL,LAC,1.5,1.466618224978447,1.995018404830668,22.0,0.3703703703703703,0.3485254691689007,0.37037037037037035,0.12295461349279846,0.3319774564305559,Gabe Vincent o1.5
Tristan da Silva,AST,1.6896551724137931,0.709652187109594,ORL,@PHI,1.5,2.601255884170532,1.9936963523668283,30.12,0.5918367346938775,0.554140127388535,0.5918367346938775,0.11781545241571645,0.19906748856448642,Tristan da Silva o1.5
Andre Drummond,AST,2.0,0.6177089358550608,PHI,ORL,0.5,1.1214167699217796,2.075061244330897,31.8,0.5,0.4653465346534653,0.5,0.11770893585506081,0.23541787171012163,Andre Drummond o0.5
James Harden,PTS,1.9090909090909087,0.6399701116356019,LAC,@LAL,23.5,26.169225013256074,7.448052836190556,36.2,0.5238095238095238,0.488938053097345,0.523809523809524,0.11616058782607797,0.2217611222134216,James Harden o23.5
