Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Jusuf Nurkic,PTS,2.17,0.9438759650357604,UTA,MIN,10.5,19.42448513507843,5.61935390212229,23.8,0.4608294930875576,0.4658931082981716,0.4608294930875576,0.4830464719482028,1.0482108441276001,Jusuf Nurkic o10.5
Nikola Vucevic,PTS,1.9090909090909087,0.9812627784456588,CHI,SAS,18.5,33.978545093536376,7.439614799594769,31.6,0.5238095238095238,0.4898785425101215,0.523809523809524,0.45745325463613484,0.8733198497598937,Nikola Vucevic o18.5
Nikola Jovic,PTS,2.0,0.9319281266020034,MIA,CLE,12.5,21.28942465782165,5.897730776598849,19.0,0.5,0.4677419354838709,0.5,0.4319281266020034,0.8638562532040068,Nikola Jovic o12.5
Moussa Diabate,PTS,1.8333333333333333,0.963534035177556,CHA,LAL,8.5,18.06072762012482,5.3314893644886165,19.6,0.5454545454545454,0.5101214574898786,0.5454545454545455,0.41807948972301046,0.766479064492186,Moussa Diabate o8.5
Austin Reaves,AST,2.08,0.8335580086012928,LAL,@CHA,6.5,9.07804223895073,2.662383362808157,38.0,0.4807692307692308,0.453298796282188,0.4807692307692307,0.3527887778320621,0.7338006578906892,Austin Reaves o6.5
Jaden McDaniels,PTS,1.9523809523809523,0.860580261101731,MIN,@UTA,14.5,21.708606588840485,6.65657644983373,32.2,0.5121951219512195,0.4824089403973509,0.5121951219512195,0.3483851391505115,0.6801805097700463,Jaden McDaniels o14.5
Luka Doncic,REB,1.7575757575757576,0.8979027273838625,LAL,@CHA,8.5,13.190718054771423,3.694376225176424,38.0,0.5689655172413793,0.532258064516129,0.5689655172413793,0.3289372101424831,0.578132066311031,Luka Doncic o8.5
Evan Mobley,AST,2.25,0.7674633636719346,CLE,@MIA,3.5,5.152671030163765,2.262325862697762,33.4,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.32301891922749015,0.7267925682618528,Evan Mobley o3.5
Stephon Castle,PTS,1.9523809523809523,0.8328827816702487,SAS,@CHI,16.5,23.322413682937626,7.06532042791255,34.6,0.5121951219512195,0.4796954314720812,0.5121951219512195,0.32068765971902913,0.6261044784990568,Stephon Castle o16.5
Austin Reaves,PTS,1.925925925925926,0.8333637720021785,LAL,@CHA,23.5,31.14248013496399,7.898849943333799,38.0,0.5192307692307693,0.4896023956080519,0.5192307692307692,0.3141330027714093,0.6049968942264179,Austin Reaves o23.5
Mike Conley,AST,2.3,0.7313352926500384,MIN,@UTA,3.5,4.559139561653137,1.7169951989244594,23.2,0.4347826086956521,0.4059040590405904,0.4347826086956522,0.29655268395438616,0.6820711730950881,Mike Conley o3.5
Moussa Diabate,AST,1.7692307692307692,0.8527023209430681,CHA,LAL,0.5,1.89976544380188,1.335534418761492,19.6,0.5652173913043478,0.5306122448979592,0.5652173913043479,0.2874849296387202,0.5086271832069665,Moussa Diabate o0.5
Julius Randle,PTS,1.8,0.8420447509925502,MIN,@UTA,21.5,28.71660125255585,7.195754224532744,33.2,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.2864891954369946,0.5156805517865903,Julius Randle o21.5
Jaylon Tyson,PTS,1.9433962264150944,0.7958703680250944,CLE,@MIA,8.5,13.050577569007872,5.502772816826579,27.4,0.5145631067961165,0.4808467741935484,0.5145631067961165,0.28130726122897787,0.5466914699355607,Jaylon Tyson o8.5
De'Andre Hunter,AST,1.8064516129032255,0.8254579157578852,CLE,@MIA,1.5,3.262093186378479,1.8818399647549588,28.0,0.5535714285714286,0.5149010569816419,0.5535714285714286,0.2718864871864566,0.4911497833045666,De'Andre Hunter o1.5
Jose Alvarado,REB,1.526315789473684,0.924527103323528,NOP,@PHX,1.5,4.42622532248497,2.0374793623414345,20.4,0.6551724137931034,0.6112600536193029,0.6551724137931035,0.2693546895304245,0.41112031559906903,Jose Alvarado o1.5
Dillon Brooks,AST,2.35,0.6934450863274214,PHX,NOP,2.5,3.5535008646547794,2.08350238327408,31.25,0.425531914893617,0.3959708232025009,0.425531914893617,0.2679131714338044,0.6295959528694404,Dillon Brooks o2.5
D'Angelo Russell,PTS,1.8771929824561404,0.7871905814469141,DAL,MIL,9.5,13.466231155395509,4.978255186910203,23.2,0.5327102803738317,0.5,0.5327102803738317,0.2544803010730824,0.477708635347716,D'Angelo Russell o9.5
Nikola Vucevic,AST,2.34,0.6794914994880997,CHI,SAS,3.5,4.495981997251511,2.136029194892981,31.6,0.4273504273504273,0.3993154592127781,0.4273504273504274,0.25214107213767234,0.5900101088021532,Nikola Vucevic o3.5
Victor Wembanyama,AST,2.15,0.7109695299516277,SAS,@CHI,3.5,4.803436771035194,2.343386407856104,35.0,0.4651162790697674,0.4366812227074235,0.46511627906976744,0.24585325088186022,0.5285844893959994,Victor Wembanyama o3.5
Jake LaRavia,PTS,1.9523809523809523,0.7522879559796416,LAL,@CHA,9.5,13.970365250110625,6.55760271106436,33.8,0.5121951219512195,0.4753937007874017,0.5121951219512195,0.24009283402842208,0.4687526759602526,Jake LaRavia o9.5
De'Andre Hunter,PTS,1.9345794392523368,0.754658890296227,CLE,@MIA,15.5,19.642417192459103,6.010261207861632,28.0,0.5169082125603864,0.487517163899638,0.5169082125603864,0.23775067773584058,0.4599475728160656,De'Andre Hunter o15.5
Kristaps Porzingis,PTS,1.7575757575757576,0.806369088523567,ATL,@LAC,17.5,22.74989013671875,6.072089168939974,25.6,0.5689655172413793,0.532258064516129,0.5689655172413793,0.2374035712821877,0.41725476164748143,Kristaps Porzingis o17.5
Donte DiVincenzo,PTS,1.9523809523809523,0.7480378491880773,MIN,@UTA,13.5,17.635241127014158,6.1874434207695534,30.4,0.5121951219512195,0.5023568230025924,0.5121951219512195,0.23584272723685773,0.46045484841481743,Donte DiVincenzo o13.5
Keldon Johnson,PTS,2.0,0.7330956742701894,SAS,@CHI,9.5,12.646781706809996,5.057487170685006,24.4,0.5,0.4637964774951076,0.5,0.2330956742701894,0.4661913485403788,Keldon Johnson o9.5
Sam Merrill,AST,1.6451612903225803,0.839181813790033,CLE,@MIA,1.5,3.125474864244461,1.640070210693164,23.8,0.6078431372549019,0.5665108372290693,0.6078431372549021,0.23133867653513085,0.380589435590054,Sam Merrill o1.5
Dillon Brooks,PTS,1.869565217391304,0.7646483227073493,PHX,NOP,15.5,20.14770917594433,6.443203793728931,31.25,0.5348837209302325,0.5,0.5348837209302326,0.22976460177711666,0.4295599076702614,Dillon Brooks o15.5
Sam Merrill,PTS,1.8,0.7806118043194354,CLE,@MIA,8.5,12.337659299373628,4.956543994039985,23.8,0.5555555555555556,0.5191532258064516,0.5555555555555556,0.22505624876387986,0.4051012477749838,Sam Merrill o8.5
De'Aaron Fox,REB,1.869565217391304,0.7562811714079206,SAS,@CHI,3.5,4.820925876498222,1.902282374540915,15.25,0.5348837209302325,0.5,0.5348837209302326,0.221397450477688,0.4139169726321992,De'Aaron Fox o3.5
Simone Fontecchio,PTS,2.0,0.7195480286235818,MIA,CLE,8.5,11.04903666973114,4.383558781817248,19.8,0.5,0.4653465346534653,0.5,0.2195480286235818,0.4390960572471636,Simone Fontecchio o8.5
Jaylen Clark,REB,2.35,0.6442730678187414,MIN,@UTA,2.5,3.139657187461853,1.729250897714636,17.4,0.425531914893617,0.3959708232025009,0.425531914893617,0.21874115292512436,0.5140417093740424,Jaylen Clark o2.5
Kristaps Porzingis,AST,1.8771929824561404,0.7512865905651891,ATL,@LAC,2.5,3.7002063751220704,1.7687966119352678,25.6,0.5327102803738317,0.5,0.5327102803738317,0.21857631019135737,0.4103099156223725,Kristaps Porzingis o2.5
Mike Conley,PTS,1.9615384615384617,0.7266903319856786,MIN,@UTA,5.5,8.267799949645996,4.591316017443436,23.2,0.5098039215686274,0.4759152215799614,0.5098039215686274,0.21688641041705115,0.42543103581806185,Mike Conley o5.5
Kristaps Porzingis,REB,1.9615384615384617,0.7256735700709449,ATL,@LAC,6.5,8.085668182373047,2.643749651436704,25.6,0.5098039215686274,0.4776459112339457,0.5098039215686274,0.2158696485023175,0.42343661821608436,Kristaps Porzingis o6.5
Ryan Rollins,PTS,2.04,0.705350096142707,MIL,@DAL,14.5,17.957638406753542,6.404801601974385,31.8,0.4901960784313725,0.4581151832460733,0.49019607843137253,0.21515401771133452,0.43891419613112237,Ryan Rollins o14.5
Shaedon Sharpe,REB,2.24,0.6602861365931258,POR,@ORL,4.5,5.516339874267579,2.459417310046815,25.6,0.4464285714285714,0.4204398447606727,0.4464285714285714,0.21385756516455445,0.479040945968602,Shaedon Sharpe o4.5
Donovan Mitchell,PTS,1.9523809523809523,0.721794914218604,CLE,@MIA,26.5,30.726342916488647,7.185434570437811,31.6,0.5121951219512195,0.4796954314720812,0.5121951219512195,0.20959979226738445,0.4092186420458458,Donovan Mitchell o26.5
Julian Champagnie,PTS,1.7407407407407407,0.7829133803810124,SAS,@CHI,7.5,12.00602420568466,5.76166107049307,29.4,0.574468085106383,0.5346534653465347,0.574468085106383,0.2084452952746294,0.3628492177002809,Julian Champagnie o7.5
Norman Powell,REB,2.25,0.6528631678757351,MIA,CLE,3.5,4.537807533144951,2.640314868341822,28.6,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.20841872343129064,0.4689421277204039,Norman Powell o3.5
Evan Mobley,PTS,1.9090909090909087,0.7255138017493459,CLE,@MIA,18.5,22.61447516679764,6.86546056860796,33.4,0.5238095238095238,0.4898785425101215,0.523809523809524,0.20170427793982193,0.38507180333966007,Evan Mobley o18.5
Keldon Johnson,REB,2.0,0.700473147700654,SAS,@CHI,4.5,5.758925783634186,2.3944792755220705,24.4,0.5,0.4661354581673307,0.5,0.20047314770065405,0.4009462954013081,Keldon Johnson o4.5
Ryan Dunn,PTS,1.8333333333333333,0.7449853741275945,PHX,NOP,7.5,11.16554045677185,5.564031814286344,28.4,0.5454545454545454,0.5101214574898786,0.5454545454545455,0.19953082867304894,0.36580651923392316,Ryan Dunn o7.5
Ryan Dunn,AST,2.45,0.6027396978621127,PHX,NOP,1.5,1.9860753268003464,1.8663268397911528,28.4,0.4081632653061224,0.3838517538054269,0.4081632653061224,0.19457643255599028,0.4767122597621761,Ryan Dunn o1.5
Zaccharie Risacher,AST,2.45,0.6026676644856721,ATL,@LAC,1.5,1.946699559688568,1.716371234200872,26.0,0.4081632653061224,0.379746835443038,0.4081632653061224,0.1945043991795497,0.47653577798989677,Zaccharie Risacher o1.5
Jaxson Hayes,REB,1.606060606060606,0.8153424531953783,LAL,@CHA,2.5,4.251580810546875,1.951063302035997,19.2,0.6226415094339622,0.5834970530451867,0.6226415094339623,0.192700943761416,0.3094893945259106,Jaxson Hayes o2.5
Jeremy Sochan,PTS,1.869565217391304,0.7261928865055699,SAS,@CHI,7.5,10.08553981781006,4.299637761135153,20.0,0.5348837209302325,0.5,0.5348837209302326,0.19130916557533728,0.3576649617278044,Jeremy Sochan o7.5
Lonzo Ball,AST,1.7936507936507935,0.7477187343462672,CLE,@MIA,3.5,4.691960701346398,1.7861686955802074,24.6,0.5575221238938053,0.5223540887660543,0.5575221238938054,0.19019661045246183,0.34114630128774903,Lonzo Ball o3.5
Julian Champagnie,REB,1.6578947368421053,0.7911096604717303,SAS,@CHI,3.5,5.728965380787849,2.750866538569554,29.4,0.6031746031746031,0.5588235294117647,0.6031746031746031,0.18793505729712712,0.3115765423610265,Julian Champagnie o3.5
Ayo Dosunmu,PTS,1.78125,0.7415500202518098,CHI,SAS,10.5,13.8706711769104,5.2005983978337,24.8,0.5614035087719298,0.5240847784200385,0.5614035087719298,0.18014651147988003,0.3208859735735362,Ayo Dosunmu o10.5
Kyle Kuzma,PTS,1.7751937984496124,0.7420821083945104,MIL,@DAL,10.5,13.966973197460176,5.335629167059124,25.8,0.5633187772925764,0.5310164041860369,0.5633187772925764,0.178763331101934,0.31733955676234793,Kyle Kuzma o10.5
