Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Luka Doncic,REB,2.16,0.9410322509018834,LAL,UTA,8.5,14.170802235603333,3.6269967209194536,36.0,0.4629629629629629,0.4329742261011864,0.4629629629629629,0.47806928793892045,1.0326296619480682,Luka Doncic o8.5
Kristaps Porzingis,PTS,1.9090909090909087,0.9770217631732426,ATL,DET,17.5,31.58075535297393,7.0552188017529325,26.6,0.5238095238095238,0.4917965545529122,0.523809523809524,0.4532122393637187,0.8652233660580083,Kristaps Porzingis o17.5
Kristaps Porzingis,REB,1.8849557522123892,0.9728723392217976,ATL,DET,5.5,11.218841969966888,2.971147250235433,26.6,0.5305164319248826,0.4969460053750305,0.5305164319248826,0.442355907296915,0.8338213119844502,Kristaps Porzingis o5.5
LeBron James,AST,1.8333333333333333,0.9774014979328944,LAL,UTA,4.5,9.66953320503235,2.5811319154754693,35.6,0.5454545454545454,0.5101214574898786,0.5454545454545455,0.4319469524783489,0.7919027462103064,LeBron James o4.5
LeBron James,PTS,1.9615384615384617,0.9337864005520446,LAL,UTA,16.5,27.68790690898896,7.435806334293557,35.6,0.5098039215686274,0.4750658262187824,0.5098039215686274,0.42398247898341723,0.8316579395443954,LeBron James o16.5
Jusuf Nurkic,REB,2.0,0.912421732114974,UTA,@LAL,9.5,13.905908107757568,3.249626810458102,27.2,0.5,0.4653465346534653,0.5,0.412421732114974,0.824843464229948,Jusuf Nurkic o9.5
Derrick White,AST,2.18,0.8194085038360429,BOS,@BKN,5.5,7.672092027664184,2.378776206225941,33.44,0.4587155963302752,0.4282584157758449,0.4587155963302752,0.3606929075057677,0.7863105383625737,Derrick White o5.5
Dyson Daniels,AST,2.12,0.7958759841024774,ATL,DET,5.5,7.431724095344543,2.3358758231768086,32.8,0.4716981132075472,0.442145209795217,0.4716981132075471,0.3241778708949303,0.6872570862972521,Dyson Daniels o5.5
Jalen Duren,REB,2.0,0.8135417051159082,DET,@ATL,12.5,15.71586473941803,3.609180811089507,33.88,0.5,0.4685598377281947,0.5,0.3135417051159082,0.6270834102318164,Jalen Duren o12.5
Kristaps Porzingis,AST,1.7142857142857144,0.8905262960903984,ATL,DET,2.5,4.823739764094353,1.8902461131805428,26.6,0.5833333333333334,0.5457986373959123,0.5833333333333333,0.3071929627570651,0.5266165075835402,Kristaps Porzingis o2.5
